Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
HIGH POINT DRUG ACTION COUNCIL INC,,,119 CHESTNUT DRIVE,,,HIGH POINT,NC,27262,(919)882-2125,AD/RR/AM/W/Y/A/B/HV/CU/IV/DW/TX/CI/PV/MM/OT/,6026NC27262,-80.01396890730324,35.95478873511526,100.0
CAPE FEAR SUBSTANCE ABUSE INC,OUTPATIENT TREATMENT SERVICES,,721 MARKET STREET,3RD FLOOR,,WILMINGTON,NC,28401,(919)343-0145,DA/AM/Y/A/HV/CU/IV/TX/CI/PV/MM/,9408NC28401,-77.93965959825539,34.23616439767011,100.0
STEP ONE INC,,,545 NORTH TRADE STREET,,,WINSTON-SALEM,NC,27101,(919)725-8389,AD/AM/Y/A/HV/CU/IV/TX/PV/MM/OT/,7021NC27101,-80.24618115287558,36.101056046830976,100.0
COMMUNITY DRUG BOARD,,,725 EAST MARKET STREET,,,AKRON,OH,44305,(216)434-4141,AD/RR/AM/W/Y/A/HV/PI/CU/IV/PG/EA/TX/CI/PV/MM/,3871OH44305,-81.49470762419266,41.075663278380254,100.0
QUEST RECOVERY SERVICES INC/CANTON,,,1341 MARKET AVENUE NORTH,,,CANTON,OH,44714,(216)453-8252,AD/AM/W/Y/A/B/HV/CU/IV/TX/CI/PV/MM/,6632OH44714,-81.37158685427707,40.811403999482934,100.0
CENTRAL COMMUNITY HEALTH BOARD,DRUG SERVICES,,3020 VERNON PLACE,,,CINCINNATI,OH,45219,(513)559-2042,AD/AM/H/HV/IV/EA/TX/CI/MM/,0885OH45219,-84.498963358113,39.13404314272758,100.0
VETERANS AFFAIRS MEDICAL CENTER,CHEMICAL DEPENDENCE TREATMENT PROGRAM,,3200 VINE STREET,BLDG 3 2ND FL MOP 116A4,,CINCINNATI,OH,45220,(513)559-5025TEX448,AD/AM/IV/TX/CI/PV/MM/,7481OH45220,-84.50949966186162,39.13815584924918,100.0
CLEVELAND TREATMENT CENTER INC,METHADONE CLINIC,,1127 CARNEGIE AVNUE,,,CLEVELAND,OH,44115,(Zl6)861-4246,DA/AM/W/Y/A/B/H/HV/PI/CU/IV/PG/TX/PV/MM/,5692OH44115,-81.68131334785436,41.49645803565928,100.0
COMMUNITY ACTION AGAINST ADDICTION INC,,,5209 EUCLID AVENUE,,,CLEVELAND,OH,44103,(216)881-0765,DA/AM/W/A/B/H/HV/CU/IV/PG/EA/TX/PV/MM/,9566OH44103,-81.65292274806046,41.504213345074476,100.0
VET ADDICTION RECOVERY CTR/HADE PARK,ALCOHOL/DRUG DEPENDENCE TREATMENT UNIT,,10701 EAST BOULEVARD,,,CLEVELAND,OH,44106,(216)791-3800 EXT4717,AD/AM/IV/EA/TX/CI/PV/MM/,9572OH44106,-81.61330887461008,41.51266194368673,100.0
VETERANS ADDICTION RECOVERY CENTER,ALCOHOL/DRUG DEPENDENCE TREATMENT PROG,,10000 BRECKSVILLE ROAD,,,CLEVELAND,OH,44141,(216)838-6075,AD/DT/RR/AM/W/A/B/H/HV/PI/CU/IV/TX/CI/PV/MM/,0142OH44141,-81.62976799608663,41.29654201739308,99.9
VITA TREATMENT CENTER,METHADONE SERVICES,,156 PARSONS AVENUE,3RD FLOOR,,COLUMBUS,OH,43215,(614)224-4506,AD/AM/W/Y/A/B/H/HV/PI/CU/IV/PG/TX/CI/PV/MM/,9901OH43215,-82.98177224653392,39.960890520328114,100.0
PROJECT CURE INC,,,1800 NORTH JAMES H MCGEE BOULEVARD,,,DAYTON,OH,45427,(513)62-3500,DA/OT/AM/W/A/B/HV/CU/IV/PG/TX/CI/PV/MM/,9087OH45427,-84.24375871394003,39.76799619373315,98.81
SUBSTANCE ABUSE SERVICES INC,,,2012 MADISON AVENUE,,,TOLEDO,OH,43624,(419)243-2168,AD/AM/W/A/HV/IV/PG/EA/TX/PV/MM/,1683OH43624,-83.54937561952944,41.658311873515316,98.33
MAHONING COUNTY,CHEMICAL DEPENDENCY PROGRAMS INC,,527 NORrH MERIDIAN ROAD,,,YOUNGSTOWN,OH,44509,(216)797-0070,AD/AM/W/Y/A/B/HV/PI/CU/IV/PG/EA/TX/CI/PV/MM/,8380OH44509,-80.71109497952777,41.11219563573235,91.89
NORMAN ALCOHOL AND DRUG TREATMENT CTR,,,EAST MAIN STREET AND STATE DRIVE,,,NORMAN,OK,73069,"(405)321-4880 EXT,2527",AD/DT/RR/HV/IV/TX/PV/MM/,3552OK73069,-97.42916991814468,35.225640062813476,98.75
ORANGE QUARTERS INC,OBA THE LIFE IMPROVEMENT CENTER,,3839 HEST RENO STREET,,,OKLAHOMA CITY,OK,73107,(405)528-4357,DA/AM/Y/A/B/HV/CU/IV/PG/TX/MM/,2496OK73107,-97.58671553576104,35.46445526334333,86.82
VETERANS AFFAIRS MEDICAL CENTER,CHEMICAL DEPENDENCY UNIT,,921 NE 13TH STREET,116C,,OKLAHOMA CITY,OK,73104,(405)270-5121,AD/AM/HV/IV/EA/TX/CI/PV/MM/OT/,3653OK73104,-97.49643318238502,35.48245449340096,100.0
LANE COUNTY,ALCOHOL/DRUG/OFFENDER PROGRAM,,135 EAST 6TH STREET,,,EUGENE,OR,97401,(503)687-4463,DA/AM/A/AI/HV/CU/IV/MM/,1756OR97401,-123.0906109898773,44.05325751940411,98.06
JACKSON COUNTY,SUBSTANCE ABUSE PROGRAM,,1313 MAPLE GROVE DRIVE,,,MEDFORD,OR,97501,(503)776-7359,DA/AM/HV/PG/MM/,3108OR97501,-122.85932286878209,42.31275694346416,100.0
ALLIED HEALTH SERVICES FOR,DRUG RECOVERY,,808 SH ALDER STREET,3RD FLOOR,,PORTLAND,OR,97205,(503)226-2203,DA/AM/W/A/B/CU/IV/PG/TX/PV/MM/,0716OR97205,-122.68048798790224,45.52030112851422,95.37
CODA DRUG TREATMENT SERVICES,,,306 NE 20TH STREET,,,PORTLAND,OR,97232,(503)239-8400,AD/AM/Y/IV/PG/EA/TX/CI/MM/,0609OR97232,-122.64545255463815,45.525142012874205,98.06
HESTERN HEALTH CLINICS,SOUTHEAST PORTLAND CLINIC,,3777 SE MILHAUKIE STREET,,,PORTLAND,OR,97202,(503)234-1777,DA/AM/H/IV/MM/,5825OR97202,-122.65323909123121,45.49527586693653,95.96
HOODLAND PARK HOSPITAL,PATHHAYS,,10300 NE HANCOCK STREET,,,PORTLAND,OR,97220,(503)257-5500,AD/DT/IV/TX/PV/MM/,6792OR97220,-122.55677302487044,45.53623252806066,100.0
MARION COUNTY DRUG TREATMENT PROGRAM,,,3180 CENTER STREET NE,ROOM 225,,SALEM,OR,97301,(503)588-5358,DA/AM/W/Y/IV/PG/TX/PV/MM/,7357OR97301,-122.99617099715219,44.93829974203291,100.0
DRUG TREATMENT PROGRAM OF,LEHIGH VALLEY AND READING,,1810 STEELSTONE ROAD,SUITE 101-102,,ALLENTOHN,PA,18103,(215)264-5900,AD/AM/W/A/B/H/HV/CU/IV/PG/MM/,4677PA18103,-75.43598552642148,40.638617782851696,91.9
ADDICTIVE DISEASE CLINIC,,,1727 NORTH 6TH STREET,,,HARRISBURG,PA,17102,(717)236-9421,AD/AM/HV/IV/DW/TX/MM/,1673PA17102,-76.88832921762402,40.276483888866636,100.0
MONSOUR MEDICAL CENTER,SUBSTANCE ABUSE SERVICES,,70 LINCOLN HAY EAST,,,JEANNETTE,PA,15644,(412)527-0140,AD/OT/W/A/HV/CU/IV/PV/MM/OT/,1491PA15644,-79.61607673069679,40.30572463426074,96.66
ARMSTRONG COUNTY,MEMORIAL HOSPITAL ALC AND DRUG SERVS,RR 3,,,,KITTANNING,PA,16201,(412)543-8404,AD/OT/TX/MM/,6549PA16201,-79.51979999999998,40.81968500000005,100.0
DELAWARE VALLEY MEDICAL CENTER,REDISCOVERY,,200 OXFORD VALLEY ROAD,,,LANGHORNE,PA,19047,(215)949-5301,AD/OT/IV/TX/MM/,8546PA19047,-74.87020885780763,40.181314153541,100.0
MONTGOMERY COUNTY METHADONE CENTER,,,316 DEKALB STREET,,,NORRISTOWN,PA,19401,(215)272-3710,DA/AM/A/HV/IV/MM/,1059PA19401,-75.3420694266913,40.11402657101158,100.0
VALLEY FORGE,MEDICAL CENTER AND HOSPITAL,,1033 WEST GERMANTOWN PIKE,,,NORRISTOWN,PA,19403,(215)539-8500,AD/DT/RR/IV/TX/MM/,9735PA19403,-75.36718897305764,40.15876600991878,100.0
ACHIEVEMENT THROUGH COUNSELING AND TREATMENT IACTI UNIT II,,,1745 NORTH 4TH STREET,,,PHILADELPHIA,PA,19122,(215)236-0100,DA/AM/W/A/B/H/HV/CU/MM/,0852PA19122,-75.14143544922254,39.97748772754633,100.0
ALCOHOL AND MENTAL HEALTH ASSOCIATES,,,1200 WALNUT STREET,2ND FLOOR,,PHILADELPHIA,PA,19107,(215)545-8078,AD/AM/W/B/H/HV/CU/IV/TX/MM/,6886PA19107,-75.16071470228991,39.94887716134487,100.0
JEFFERSON METHADONE CLINIC,,,NE CORNcR OF sourH 21ST STREET AND,HASHINGTON AVENUE,,PHILADELPHIA,PA,19146,(215)735-5979,DA/AM/W/A/HV/IV/CI/MM/,6592PA19146,-75.17616999999996,39.93966500000005,85.0
JEVS/ACT !ACHIEVEMENT THROUGH,COUNSELING AND TREATMENT),,5820 OLD YORK ROAD,,,PHILADELPHIA,PA,19141,(215)276-8400,DA/AM/W/A/B/H/HV/CU/TX/MM/,8700PA19141,-75.1444501220922,40.0420101219984,100.0
JOHN F KENNEDY COMMUNITY MH/MR,DRUG TREAlMENT CENTER OF PHILADELPHIA,,907 NORTH BROAD STREET,,,PHILADELPHIA,PA,19123,(215)568-0860,DA/AM/W/A/B/HV/CU/MM/,7225PA19123,-75.15961231438416,39.9705247674,100.0
KENSINGTON HOSPITAL,ALCOHOL AND DRUG SERVICES,,136 HEST DIAMOND STREET,,,PHILADELPHIA,PA,19122,(215)426-8100,AD/DT/W/A/B/H/HV/CU/IV/TX/MM/,6216PA19122,-75.1345639187538,39.98184524010016,97.98
MANTUA HUMAN SERVICES,,,428 NORTH 38TH STREET,,,PHILADELPHIA,PA,19104,(215)387-4160,AD/AM/MM/,5662PA19104,-75.19712988063563,39.96178248429752,100.0
NORTH PHILA HLTH SYSTEM/GIRARD MED CTR,GOLDMAN CLINIC,,8TH AND GIRARD AVENUE,,,PHILADELPHIA,PA,19122,(215)787-2043,DA/AM/W/B/H/IV/MM/,0130PA19122,-75.14997991507406,39.97049002441136,97.97
NORTH PHILA HLTH SYSTEM/GIRARD MED CTR,ST JOSEPH DIV INPT DETOX /DRUG AND ALC,,16TH AND GIRARD AVENUE,,,PHILADELPHIA,PA,19122,(215)787-2510,AD/DT/A/HV/IV/PG/TX/CI/PV/MM/,5194PA19122,-75.16270993052177,39.97188003732444,97.97
PARKSIDE HUMAN SERVICES AND ASSOCIATES,METHADONE CLINIC,,4950 PARKSIDE AVENUE,,,PHILADELPHIA,PA,19131,(215)477-1867,AD/AM/W/A/HV/MM/,7152PA19131,-75.2181040651216,39.979446798608535,100.0
THOMAS JEFFERSON UNIVERSITY HOSPITAL,FAMILY CENTER PROGRAM,,1201 CHESTNUT STREET,11TH FLOOR,,PHILADELPHIA,PA,19107,(215)928-8577,DA/AM/W/A/B/H/HV/CU/IV/PG/TX/PV/MM/,7840PA19107,-75.16021614668901,39.95040731967916,100.0
VETERANS AFFAIR S MEDICAL CENTER,ALCOHOL/DRUG DEPENDENCE TREATMENT PROG,UNIVERSITY AND HOODLAND AVENUES,,,,PHILADELPHIA,PA,19104,(215)823-5808,AD/OT/AM/W/A/B/H/HV/PI/CU/IV/EA/TX/CI/MM/OT/,6549PA19104,-75.20249499999993,39.96039500000006,100.0
HEST PHILA COMM HH CONSORTIUM,DRUG ABUSE REHABILITATION PROGRAM,,451 UNIVERSITY AVENUE,,,PHILADELPHI\,PA,19104,(215)596-8060,DA/AM/W/A/B/H/HV/CU/IV/MM/,5155PA19104,-75.19839196041211,39.946894754531996,99.55
CENTER FOR BEHAVIORAL HEALTH PA INC,,,1391 HASHINGTON BOULEVARD,,,PITTSBURGH,PA,15206,(412)661-9222,DA/AM/IV/TX/CI/MM/,3865PA15206,-79.90832542090277,40.474004234403886,96.18
PBA INC,THE SECOND STEP PROGRAM,,1425 BEAVER AVENUE,,,PITTSBURGH,PA,15233,(412)322-8415,DA/AM/W/A/B/HV/IV/PG/TX/MM/,4854PA15233,-80.02925791779045,40.45399667250639,100.0
SAINT FRANCIS MEDICAL CENTER,CTR FOR CHEMICAL DEPENDENCY TREATMENT,,6714 KELLY STREET,,,PITTSBURGH,PA,15208,(412)363-7383,DA/AM/W/A/B/HV/CU/IV/PG/TX/PV/MM/,7258PA15208,-79.9078850261438,40.45794643483025,100.0
VETERANS AFFAIRS MEDICAL CENTER,SUBSTANCE ABUSE TREATMENT UNIT,,HIGHLAND DRIVE,UNIT 116A3/5,,PITTSBURGH,PA,15206,(412)365-5010,AD/RR/AM/A/HV/CU/IV/EA/TX/CI/PV/MM/OT/,5910PA15206,-79.89978300295871,40.47593259108945,100.0
YORK ALCOHOL AND DRUG SERVICES INC,,,211 SOUTH GEORGE STREET,,,YORK,PA,17403,(717)854-9591,AD/AM/W/Y/A/H/HV/CU/IV/TX/PV/MM/,4787PA17403,-76.7260160933835,39.959315564464475,99.52
CENTRO DE QUIMIOTERAPIA,ANEXO HOSPITAL REGIONAL DE,AGUADILLA,,,,AGUADILLA,PR,605,(809)891-2360,DA/AM/W/Y/H/CU/IV/MM/,6549PR00605,-67.13908839999993,18.450229300000046,100.0
CAGUAS QUIMIOTERAPIA,CARR 196 KM 05 SECTOR LA 25,,80 BAIROA BOX 461,,,CAGUAS,PR,625,(809)744-6660,DA/AM/H/IV/MM/,4767PR00625,-66.04196999999994,18.259960000000035,90.16
CEDE/PONCE,CENTRO MEDICO CARRT 14,BO MACHUELO,,,,PONCE,PR,731,(809)840-6935,DA/OT/AM/CI/MM/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
QUIMIOTERAPIA PONCE,AREA HOSP DISTRITO CARR 14,BO MACHUELOS,,,,PONCE,PR,731,(809)840-6630,DA/AM/H/IV/MM/,6549PR00731,-66.60919349999995,18.038779300000048,100.0
CEDE SAN JUAN,PABELLION B,BARRIO MONACILLOS,,,,RIO PIEDRAS,PR,935,(809)764-5643,DA/OT/AM/IV/CI/MM/,6549PR00935,-66.07415619999995,18.397107900000037,100.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC I/DETOXIFICATION,,1763 BROAD STREET,CRANSTON GENERAL HOSPITAL,,CRANSTON,RI,2905,(401)461-5400,DA/AM/A/HV/CU/IV/CI/MM/,0480RI02905,-71.40043996805363,41.777873519704585,100.0
RI DIVISION OF SUBSTANCE ABUSE,SUBSTANCE ABUSE DETOXIFICATION UNIT,RI MEDICAL CENTER/HOHARD AVENUE,BENJAMIN RUSH BUILDING,,,CRANSTON,RI,2920,(401)464-2531,AD/DT/AM/PI/IV/MM/OT/,1352RI02920,-71.45802999999995,41.76270500000004,85.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC III,,93 THAMES STREET,,,NEWPORT,RI,2840,(401)846-4150,AD/AM/Y/A/B/HV/PI/CU/IV/PG/DW/TX/CI/MM/,5216RI02840,-71.3153531734438,41.49098222213377,100.0
BUTLER HOSPITAL,ALCOHOL AND DRUG TREATMENT SERVICE,,345 BLACKSTONE BOULEVARD,,,PROVIDENCE,RI,2906,(401)455-6200,AD/DT/RR/AM/W/Y/HV/CU/IV/PG/EA/DW/TX/CI/PV/MM/OT/,6791RI02906,-71.38024896913221,41.84238198764734,100.0
CENTER FOR BEHAVIORAL HEALTH,,,985 PLAINFIELD STREET,,,PROVIDENCE,RI,2919,(401)946-0650,DA/AM/A/HV/PI/CU/IV/PG/CI/PV/MM/,5901RI02919,-71.46705807720642,41.80452767843595,100.0
COMM ORGANIZ FOR DRUG ABUSE CONTROL,CODAC II,,349 HUNTINGTON AVENUE,,,PROVIDENCE,RI,2909,(401)942-1450,DA/AM/W/A/B/HV/CU/IV/PG/MM/,5659RI02909,-71.44100100334795,41.806507567784976,100.0
SOUTH PROVIDENCE ADDICTION CENTER,,,1058 BROAD STREET,,,PROVIDENCE,RI,2905,(401)461-9110,DA/AM/A/B/H/HV/PI/CU/IV/PG/MM/OT/,7002RI02905,-71.4121648256723,41.79624610664153,100.0
VETERANS AFFAIRS MEDICAL CENTER,ALCOHOL/DRUG DEPENDENCE TREATMENT PROG,DAVIS PARK,,UNIT 116A6,,PROVIDENCE,RI,2908,(401)273-7100TEX3400,AD/DT/AM/A/HV/CU/IV/PG/TX/CI/PV/MM/,6549RI02908,-71.44274499999995,41.832335000000064,100.0
CHARLESTON COUNTY SUBSTANCE ABUSE COMM,,,25 COURTENAY DRIVE,,,CHARLESTON,SC,29401,(803)723-7212,AD/DT/RR/AM/W/Y/A/B/HV/PI/CU/IV/PG/EA/DW/TX/CI/PV/MM/,4955SC29401,-79.9515965673847,32.78421051929901,99.51
DRD KNOXVILLE MEDICAL CLINIC,,,616 NORTH LUTTRELL STREET,,,KNOXVILLE,TN,37917,(615)522-0161,AD/AM/IV/TX/MM/,3165TN37917,-83.91986093666397,35.97711104246656,98.87
RALEIGH PROFESSIONAL ASSOCIATES,,,2960-B AUSTIN PEAY HIGHWAY,,,MEMPHIS,TN,38128,(901)372-7878,DA/AM/A/B/HV/CU/IV/PG/MM/,6267TN38128,-89.92147807277266,35.20633996367683,98.73
RUTHERFORD COUNTY GUIDANCE CENTER AND HILLIAMSON COUNTY COUNSELING CENTER,,,118 NORTH CHURCH STREET,,,MURFREESBORO,TN,37130,(615)893-0770,AD/AM/W/Y/EA/TX/CI/PV/MM/,3519TN37130,-86.39133532829175,35.84657874230601,100.0
DEDE HALLACE CENTER,,,,,,NASHVILLE,TN,37212,(615)385-1418,AD/AM/W/Y/A/B/HV/PI/CU/IV/PG/TX/MM/,6549TN37212,-86.79701289999996,36.135100200000075,100.0
AUSTIN/TRAVIS COUNTY MH/MR CENTER,METHADONE MAINTENANCE,,1631-A EAST 2ND STREET,,,AUSTIN,TX,78702,(512)472-6261,DA/AM/A/H/HV/PI/CU/IV/PG/MM/,3876TX78702,-97.72734103618536,30.259059928478138,99.68
CROSSROADS RECOVERY PROGRAM,,,1601 WEST 11TH PLACE,SCENIC MOUNTAIN MEDICAL CTR 4TH FLOOR,,BIG SPRING,TX,79720,(800)592-7623,AD/DT/RR/AM/W/Y/A/B/H/AI/PI/CU/IV/PG/TX/CI/PV/MM/,7186TX79720,-101.49058899911614,32.235209984814375,100.0
NORTH DALLAS DRUG REHABILITATION CTR,,,1606 SOUTH I-35,SUITE 101,,CARROLLTON,TX,75006,(214)446-0972,DA/AM/B/H/CU/IV/MM/,7445TX75006,-96.98518783952056,33.021573648444196,91.16
STARLITE VILLAGE HOSPITAL,SUBSTANCE ABUSE SERVICES,,ELM PASS ROAD,,,CENTER POINT,TX,78010,(512)634-2212,AD/DT/RR/AM/W/Y/A/B/H/AI/HV/PI/CU/IV/PG/EA/TX/CI/PV/MM/,9588TX78010,-99.02382359842285,29.88554969314816,100.0
CORPUS CHRISTI DRUG ABUSE COUNCIL,METHADONE CLINIC,,405 LAGUNA STREET,,,CORPUS CHRISTI,TX,78401,(512)882-9979,AD/AM/W/A/B/H/HV/CU/IV/PG/TX/PV/MM/,1350TX78401,-97.40085499999998,27.792655000000025,85.0
TOXICOLOGY ASSOCIATES INC,,,3822 LEOPARD STREET,,,CORPUS CHRISTI,TX,78408,(512)882-2064,DA/AM/W/B/H/IV/PG/MM/,1410TX78408,-97.43666704558589,27.79707184170865,100.0
DARCO DRUG SERVICES INC,,,2608 INHOOD ROAD,,,DALLAS,TX,75235,(214)956-7181,DA/AM/W/Y/A/B/HV/CU/IV/PG/TX/MM/,9876TX75235,-96.83488158361745,32.82254959588054,96.46
DRUG RECOVERY/DENISON,,,330 HIGHHAY 69E,,,DENISON,TX,75020,(214)463-1242,DA/AM/IV/MM/,2709TX75020,-96.53136138642738,33.73890220827362,92.14
TROPICAL TEXAS CENTER FOR MH/MR,METHADONE TREATMENT,,1409 SOUTH 9TH STREET,,,EDINBURG,TX,78539,(512)383-0121,DA/AM/AM/HV/PI/CU/IV/CI/MM/,4797TX78539,-98.16699537092993,26.289064943675374,98.06
El PASO METHADONE MAINTENANCE AND DETOX TREATMENT CENTER,,,5004 ALAMEDA AVENUE,,,El PASO,TX,79905,(915)772-6555,DA/DT/W/Y/B/H/AI/IV/PG/EA/TX/MM/,3805TX79905,-106.43019929952676,31.7693702942365,100.0
LIFE MANAGEMENT CTR FOR MH/MR SERVICES,ADULT UNIT,,5304 El PASO DRIVE,,,EL PASO,TX,79905,(915)778-5205,AD/AM/H/IV/EA/CI/MM/,6176TX79905,-106.42731844562964,31.770540195554496,100.0
SAINT JOSEPH HOSPITAL,CHEMICAL DEPENDENCY PROGRAM,,1401 SOUTH MAIN STREET,,,FORT HORTH,TX,76104,(817)336-9371,AD/RR/W/Y/A/B/HV/PI/CU/IV/PG/TX/CI/PV/MM/,9059TX76104,-97.32599801031556,32.72953095948015,98.16
STAND,,,1067 HEST MAGNOLIA STREET,,,FORT HORTH,TX,76104,(817)926-1805,DA/AM/IV/MM/,3551TX76104,-97.33411259415504,32.731131155549484,89.01
TARRANT COUNTY MEDICAL EDUCATION AND RESEARCH FOUNDATION/SOUTHLAND AVE UNIT,,,900 SOUTHLAND AVENUE,,,FORT HORTH,TX,76104,(817)336-5454,DA/AM/H/IV/CI/MM/,1493TX76104,-97.34265752944292,32.73538199380757,100.0
HESTERN CLINICAL HEALTH SERVICES,PENNSYLVANIA AVENUE CLINIC,,514 PENNSYLVANIA AVENUE,,,FORT HORTH,TX,76104,(817)334-0111,DA/AM/W/A/B/H/AI/HV/IV/PG/MM/,9232TX76104,-97.33067601794876,32.73843749088167,98.14
D GONZALEZ AND ASSOCIATES,,,2848 KINGSLEY STREET,SUITE B,,GARLAND,TX,75041,(214)840-1431,DA/AM/W/B/IV/PG/MM/,9782TX75041,-96.67281698280613,32.878792501463856,92.73
CHEMICAL DEPENDENCE ASSOCIATES,,,16 PINEDALE STREET,,,HOUSTON,TX,77006,(713)520-0383,DA/AM/W/B/H/CU/IV/PG/MM/,5925TX77006,-95.38874042937007,29.728973116599523,100.0
HOUSTON SUBSTANCE ABUSE CLINIC,,,7436 PARK PLACE,,,HOUSTON,TX,77087,(713)645-6303,DA/AM/W/A/B/H/AI/HV/CU/IV/PG/EA/CI/PV/MM/,9685TX77087,-95.2938444611122,29.68515701111637,98.82
NARCOTICS HITHDRAHAL CENTER,,,4949 HEST 34TH STREET,SUITE 111,,HOUSTON,TX,77092,(713)956-7712,DA/AM/A/HV/IV/PG/TX/CI/PV/MM/OT/,6614TX77092,-95.46366676476956,29.81946724458564,91.39
NARCOTICS HITHDRAHAL CENTER/SOUTH,,,5950 BERRY BROOK DRIVE,SUITE D-100,,HOUSTON,TX,77017,(713)947-1773,DA/AM/A/HV/IV/PG/TX/CI/PV/MM/OT/,7072TX77017,-95.24771448934824,29.67117561943417,100.0
TEXAS CLINIC/FULTON STREET,,,6311 FULTON STREET,,,HOUSTON,TX,77022,(713)694-8100,DA/AM/A/HV/IV/MM/,2488TX77022,-95.37079016462471,29.81610643668849,100.0
TEXAS CLINIC/HESTVIEH DRIVE,,,9320 HESTVIEH DRIVE,SUITE 10,,HOUSTON,TX,77055,(713)468-0536,DA/AM/HV/IV/MM/,8227TX77055,-95.48177499999996,29.79937000000007,85.0
TOXICOLOGY ASSOCIATES,,,4405 CAROLINE STREET,,,HOUSTON,TX,77004,(713)528-2071,DA/AM/HV/IV/MM/,6000TX77004,-95.38054326334058,29.73223317402051,100.0
TOXICOLOGY ASSOCIATES,,,530 NORTH BELT STREET,SUITE 311,,HOUSTON,TX,77060,(713)847-2093,DA/AM/A/HV/IV/MM/,4680TX77060,-95.39110380565434,29.93830391292483,97.64
TOXICOLOGY ASSOCIATES,,,14655 NORTHHEST FREEHAY,,,HOUSTON,TX,77040,(713)690-2128,DA/AM/HV/IV/MM/,1591TX77040,-95.5393335574956,29.865761334013875,88.96
TOXICOLOGY ASSOCIATES,,,69i0 BELLAIRE BOULEVARD,SUITE 13,,HOUSTON,TX,77074,(713)271-0067,DA/AM/W/A/HV/CU/IV/TX/MM/,1879TX77074,-95.513477836562,29.704535332763015,96.0
UNIV OF TEX AS HEALTH SCIENCE CEMTER,SUBSTANCE ABUSE RESEARCH CENTER,,1300 MOURSUND STREET,,,HOUSTON,TX,77030,(713)794-1497,AD/AM/W/A/B/HV/CU/IV/PG/TX/PV/MM/OT/,1255TX77030,-95.39469753177595,29.708444787984835,100.0
VETERANS AFFAIRS,DRUG INPATIENT PROGRAM,,2002 HOLCOMBE BOULEVARD,HARD 612,,HOUSTON,TX,77030,(713)795-4411,DA/DT/RR/AM/W/A/B/H/HV/CU/IV/TX/CI/PV/MM/,9997TX77030,-95.38633214094973,29.706286615555282,100.0
HUNTSVILLE CLINIC INC,,,3010 OLD HOUSTON ROAD,,,HUNTSVILLE,TX,77340,(409)291-9172,DA/AM/W/A/B/H/AI/HV/IV/PG/TX/CI/MM/,0831TX77340,-95.53763312079836,30.696531026948428,100.0
CHARTER KINGWOOD DAY HOSPITAL,,,1210 HAMBLEN ROAD,SUITE 300,,KINGWOOD,TX,77339,(713)358-4466,AD/DT/W/Y/A/B/H/AI/HV/CU/IV/EA/DW/TX/CI/PV/MM/,0862TX77339,-95.23972175793709,30.028617354123092,100.0
TOXICOLOGY ASSOCIATES,,,2411 FRANKLIN STREET,,,LA MARQUE,TX,77568,(409)935-3749,DA/AM/IV/MM/,5815TX77568,-94.97497356262743,29.356214878780875,100.0
BASTA/DEAR/PASA,,,1205 NORTH GUST STREET,,,LAREDO,TX,78041,(512)723-4317,AD/DT/AM/W/Y/H/HV/PI/CU/IV/PG/TX/CI/PV/MM/,4695TX78041,-99.47518518177192,27.53218596577543,91.12
CHARTER PLAINS HOSPITAL,ADDICTIVE DISEASE TREATMENT PROGRAM,,801 NORTH QUAKER AVENUE,,,LUBBOCK,TX,79416,(806)742-8772,AD/DT/RR/AM/W/Y/H/HV/CU/IV/PG/EA/TX/CI/PV/MM/,7798TX79416,-101.90570736392706,33.609046746794576,100.0
LUBBOCK REGIONAL MH/MR CENTER,DRUG FREE AND METHADONE TREATMENT PROG,,1210 TEXAS AVENUE,,,LUBBOCK,TX,79401,(806)766-0237,DA/AM/IV/TX/MM/,2292TX79401,-101.84562420558451,33.58423627148579,100.0
PASADENA SUBSTANCE ABUSE CLINIC,,,1803 STRAHBERRY ROAD,,,PASADENA,TX,77502,(713)645-6303,DA/AM/W/A/B/H/AI/HV/CU/IV/PG/EA/CI/PV/MM/,6619TX77502,-95.19315953142616,29.685909286926456,98.13
PARK PLACE HOSPITAL,PARK PLACE RECOVERY CENTER,,3050 39TH STREET,,,PORT ARTHUR,TX,77642,(409)983-2%4,AD/DT/RR/AM/W/A/B/H/AI/HV/CU/IV/PG/EA/TX/CI/PV/MM/,6213TX77642,-93.94746087657872,29.91575195562743,100.0
PORT ARTHUR DRUG ABUSE CLINIC,METHADONE PROGRAM,,530 HACO AVENUE,,,PORT ARTHUR,TX,77640,(409)983-8838,DA/AM/IV/CI/PV/MM/,6262TX77640,-93.98048598992114,29.97916842286018,90.63
MIDDLETON HOUSE,,,1008 MORTON STREET,,,RICHMOND,TX,77469,(713)342-7227,AD/RR/Y/B/H/CU/TX/PV/MM/,7224TX77469,-95.7669480777192,29.580909185847766,100.0
