Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Macon New Start,Substance Abuse Program,,175 Emery Highway,,,Macon,GA,31217,(478)751-4559 Intake: (478)751-4562,www.river-edge.org,,SA/TX/DT/MM/DM/OP/AD/CO/HV/GL/SE/PW/WN/MN/DU/CJ/SF/MD/MC/SI/PI/,2428GA31217
River Edge BHC,Addictive Disease Outpatient Program,,175 Emery Highway,,,Macon,GA,31217,(478)751-4559 Hotline: (478)752-1025,,,SA/TX/OP/PH/CO/DU/CJ/SF/MD/MC/PI/MI/SS/PA/AH/,9916GA31217
River Edge Project Connect,,,750 Baconfield Drive,Suite 111,,Macon,GA,31211,(478)751-4452 Intake: (478)752-1167 Hotline: (478)751-4519,www.river-edge.org,,SA/TX/PH/CO/PW/WN/BC/SF/MD/PI/MI/SS/PA/AH/,2611GA31211
River Edge Recovery Center,,,3575 Fulton Mill Road,,,Macon,GA,31206,(478)471-5389 Hotline: (478)471-5389,www.river-edge.com,,MH-SA/DT/RS/CO/SF/SI/PI/SS/,6960GA31206
Cobb/Douglas Cnty Comm Servs Board,Outpatient Services,,1650 County Services Parkway,,,Marietta,GA,30008,(770)514-2422 Intake: (770)499-0202,www.cobbcsb.com,,MH-SA/TX/OP/DU/SF/MD/MC/SI/PI/MI/SS/AH/,9694GA30008
Hartmann Adolescent Center,,,119 Powers Ferry Road,,,Marietta,GA,30060,(770)971-7801 Intake: (770)422-0202 Hotline: (770)422-0202,www.cobbcsb.com,,SA/TX/RL/AD/SF/MD/SI/PI/,5360GA30060
Mothers Making A Change,,,331 North Marietta Parkway,,,Marietta,GA,30060,(770)499-2422x3016 Intake: (770)422-0202 Hotline: (770)422-0202,www.cobbcsb.com,,MH/TX/OP/PH/CO/WN/SF/MD/MC/SI/PI/MI/,9942GA30060
Nelson L Price Treatment Center,,,729 Lawrence Street,,,Marietta,GA,30060,(770)514-8255,www.gbchfm.org,,SA/TX/RL/PH/AD/CO/PW/SF/MD/SI/PI/MI/SS/,5864GA30060
Toxicology Associates of North Georgia,,,1700 Cumberland Point Drive SE,Suite 1,,Marietta,GA,30067,(770)612-8264 Intake: (770)612TANG,www.tangmethadone.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/SF/SP/,2049GA30067
Henry County Counseling Center,,,139 Henry Parkway,,,McDonough,GA,30253,(770)898-7400 Hotline: (770)358-5252,,,MH-SA/TX/OP/DU/SF/MD/MC/AH/,3973GA30253
Oconee Center,Addictive Disease Services,,900 Barrows Ferry Road,,,Milledgeville,GA,31061,(478)445-5518 Hotline: (478)445HELP,,,SA/TX/HI/RL/OP/PH/AD/WN/SF/MD/MC/SI/PI/MI/SS/PA/,6390GA31061
Oconee Regional Medical Center,Department of Behavioral Medicine,,821 North Cobb Street,,,Milledgeville,GA,31061,(478)457-2128,www.oconeeregional.org,,MH-SA/TX/OP/SF/MD/MC/PI/MI/,7400GA31061
Ogeechee Behavioral Health Services,,,727 Virginia Avenue,,,Millen,GA,30442,(478)982-2137,,,MH-SA/TX/RS/RL/OP/SF/MD/MC/SI/PI/MI/SS/AH/,4489GA30442
Turning Point Hospital Inpatient,,,3015 Veterans Parkway,,,Moultrie,GA,31768,(229)985-4815 Intake: (800)342-1075x211,www.turningpointcare.com,,SA/TX/DT/HI/RS/OP/CO/MN/SF/MC/PI/MI/AH/,1706GA31768
Atlanta Metro Treatment Center,,,6500 McDonough Drive,Suite B-2,,Norcross,GA,30093,(770)242-7865,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/,8068GA30093
Lakeland Centres Atlanta,,,7001 Peachtree Industrial Boulevard,Suite 404,,Norcross,GA,30092,(770)840-9912,www.notca.com,Methadone Clients Only,MH-SA/TX/DT/MM/DM/OP/HV/PW/WN/MN/SF/SI/,6274GA30092
Behavioral Health Services of South GA,Renaissance Adolescent Treatment Ctr,,825 South Cotton Road,,,Poulan,GA,31781,(229)777-2104,,,SA/TX/RL/AD/CO/GL/CJ/SF/MD/PI/MI/SS/,1539GA31781
Riverwoods Southern Regional,Psychiatric Center,,11 Upper Riverdale Road SW,,,Riverdale,GA,30274,(770)991-8500,www.southernregional.org,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MD/MC/SI/PI/MI/,8412GA30274
Phoenix Center Behavioral Health Servs,,,100 Wright Avenue,,,Roberta,GA,31078,(478)836-9001 Hotlines: (888)740-9280 (478)464-5200,www.phoenixcenterbhs.org,,MH-SA/TX/OP/CO/HV/SF/MD/MC/SI/SS/AH/,4105GA31078
Floyd Behavioral Health Center,,,306 Shorter Avenue,,,Rome,GA,30165,(706)509-3500 Intake: (800)365-3548,www.floyd.org,,MH-SA/TX/DT/HI/OP/PH/CO/SE/SF/MD/MC/PI/MI/AH/,0037GA30165
Highland Rivers Community Servs Board,,,43 Chateau Court SE,,,Rome,GA,30161,(706)233-9023 Intake: (800)923-2305,www.highlandrivers.org,,MH/TX/OP/AD/CO/PW/BC/DU/SF/MD/MC/SI/PI/MI/AH/,8854GA30161
Private Clinic North,,,822 Chickamauga Avenue,,,Rossville,GA,30741,(706)861-6458 Hotline: (423)322-1799,www.privateclinicnorth.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/WN/MN/CJ/SF/SI/PI/AH/,3721GA30741
North Fulton Treatment Center,The Renaissance Recovery Group Inc,,601 Bombay Lane,,,Roswell,GA,30076,(770)754-4674,www.geocities.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/PI/,6133GA30076
The Insight Program,,,5110 Old Ellis Point,,,Roswell,GA,30076,(770)751-8383,www.theinsightprogram.com,,SA/TX/OP/PH/AD/SF/,6180GA30076
Focus By The Sea,Behavioral Health System,,2927 Demere Road,,,Saint Simons Island,GA,31522,(912)638-1999 Intake: (800)821-7224,www.focushealthcare.com,,MH-SA/TX/DT/HI/OP/AD/CO/SF/MC/PI/MI/,2937GA31522
Oconee Center,Addictive Disease Services,,522 Washington Avenue,,,Sandersville,GA,31082,(478)553-2424 Intake: (478)445-3201 Hotline: (478)445HELP,,,MH-SA/TX/OP/WN/SF/MD/MC/SI/PI/MI/SS/,9152GA31082
Assisted Recovery Center of GA Inc,,,7722 Waters Avenue,,,Savannah,GA,31406,(912)352-2425 Intake: (888)570-6391,www.arcageorgia.com,,SA/TX/DT/OP/PH/CO/HV/GL/WN/MN/SF/,6033GA31406
Georgia Therapy Associates,Savannah,,109 Minus Avenue,,,Savannah,GA,31408,(912)965-0999 Intake: (912)965-0903,www.georgiatherapyassociatesinc.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/PW/MN/DU/SF/,0092GA31408
Savannah Area Behavioral Health,Collaborative Inc,,17 Minus Avenue,,,Savannah,GA,31408,(912)966-3791 Hotline: (912)429-8122,,,SA/TX/OP/PH/CO/WN/MN/DU/SF/MD/SS/,1599GA31408
Ridgeview Institute,Adult Addictions Medicine Services,,3995 South Cobb Drive,,,Smyrna,GA,30080,(770)434-4567x3200 Hotline: (770)434-4567x3200,www.ridgeviewinstitute.com/indexb.html,,MH-SA/TX/DT/HH/HI/RS/RL/OP/PH/AD/CO/SE/MN/SF/MC/PI/MI/,5296GA30080
Pineland MH/MR/SA CSB,Womens Place,,9941 Highway 301 South,,,Statesboro,GA,30458,(912)817-7355 Intakes: (912)871-7355 (800)PINELAND,www.pinelandcsb.org,,SA/TX/RL/PW/WN/BC/SF/MD/PI/SS/,8846GA30458
Willingway Hospital,Substance Abuse Services,,311 Jones Mill Road,,,Statesboro,GA,30458,(912)764-6236 Intake: (800)242-9455,www.willingway.com,,SA/TX/DT/HI/OP/PH/AD/CO/SF/SI/PI/,2941GA30458
Integrated Life Center Inc,,,910 North Hairston Road,,,Stone Mountain,GA,30083,(404)377-5556,www.integratedlifecenter.org,,MH/TX/HH/RS/RL/OP/PH/CO/HV/WN/MN/SF/MD/MC/SS/,2306GA30083
Lookout Mountain Community Services,,,83 Highway 48,,,Summerville,GA,30747,(706)857-5441 Intakes: (800)882-1552 (706)639-2069 Hotlines: (800)882-1552 (706)639-2069,www.lmcs.org,,MH-SA/TX/OP/AD/CO/DU/SF/MD/MC/SI/PI/MI/SS/AH/,4317GA30747
Worth County Mental Health Center,,,127 East Front Street,,,Sylvester,GA,31791,(229)777-2141,www.albanycsb.org,,MH-SA/TX/OP/SF/MD/MC/PI/MI/SS/PA/,3466GA31791
New Horizons,Substance Abuse Day Services,,159 Park Road,,,Talbotton,GA,31827,(706)665-8183,,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/SS/AH/SP/,3288GA31827
Substance Abuse Recovery Center,Adult Mental Health,,201 Villa Nova Street,,,Talbotton,GA,39840,(229)732-5276x12 Intake: (229)732-5276 Hotline: (800)241-3659,,,MH-SA/TX/PH/SF/MD/MC/SI/PI/MI/SS/AH/,7612GA39840
Archbold Northside,,,401 Old Albany Road,,,Thomasville,GA,31799,(229)228-8115 Intake: (800)238-8661 Hotline: (800)238-8661,www.archbold.org,,MH-SA/TX/DT/HI/OP/PH/AD/SE/SF/MD/MC/SI/PI/MI/AH/SP/F27/F29/,8285GA31799
New Opportunities,Substance Abuse Prog for Professionals,,19459 U.S. Highway 19N,,,Thomasville,GA,31792,(229)225-1380,www.new-opportunities.org,DWI/DUI Clients Only,SA/TX/RS/RL/OP/PH/DU/SF/MC/SI/PI/MI/F27/F29/,1921GA31792
Southwestern State Hospital,Gateway Dual Diagnosis Comm Res Prog,,400 Pinetree Boulevard,P.O. Box 1378,,Thomasville,GA,31799,(229)227-2904 Intakes: (229)294-5305 (800)313-8199,www.mhddad.dhr.georgia.gov,,MH-SA/TX/RS/RL/PH/CO/MD/AH/SP/,2391GA31799
McDuffie County Mental Health Center,Satellite,,306 Greenway Street,,,Thomson,GA,30824,(706)595-2739 Hotline: (800)766-6041,www.cmhc.us,,MH/TX/OP/SF/MD/MC/SI/PI/MI/,8782GA30824
Lakeside Addiction Recovery Center,,,340 Tifton-Eldorado Road,,,Tifton,GA,31794,(229)386-3537 Intake: (800)313-8199 Hotline: (800)313-8199,www.bhsga.com,,SA/TX/OP/PH/CO/DU/SF/MD/MC/SI/PI/SS/,0228GA31794
Stephens County Mental Health Center,,,5700 Fernside Drive,,,Toccoa,GA,30577,(706)282-4542 Hotline: (800)347-5827,www.gamtns.org,,MH-SA/TX/OP/AD/CO/SF/MD/MC/SI/SS/,6290GA30577
Behavioral Health Services of South GA,Lowndes County Substance Abuse Service,,206 South Patterson Street,3rd Floor,,Valdosta,GA,31601,(229)333-5218 Intake: (229)247-4440 Hotline: (800)313-8199,www.bhsga.com,,MH-SA/TX/OP/PH/CO/DU/SF/MD/SI/PI/MI/SS/PA/AH/,6742GA31601
Behavioral Health Services of South GA,Project Camp,,2517 Bemiss Road,Suite D,,Valdosta,GA,31602,(229)245-6591,www.bhsga.com,,SA/TX/PH/AD/SF/MD/SI/MI/SS/,7071GA31602
Behavioral Health Services of South GA,Project Light for Women,,1108 South Patterson Street,,,Valdosta,GA,31601,(229)245-6410 Hotline: (800)313-8199,www.bhsga.com,,SA/TX/OP/PH/CO/PW/WN/SF/MD/MC/SI/PI/MI/SS/,8274GA31601
Greenleaf Center,A Division of South GA Medical Center,,2209 Pineview Drive,,,Valdosta,GA,31602,(229)247-4357 Intake: (800)247-4357 Hotline: (800)247-2747,www.sgmc.org,,MH-SA/TX/DT/HI/OP/PH/AD/CO/DU/SF/MD/MC/SI/PI/MI/,6342GA31602
Treatment Center of Valdosta,,,2301 University Drive,Suite C,,Valdosta,GA,31602,(229)242-4673 Hotline: (229)242-4673,www.gethopetoday.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/SF/AH/,4557GA31602
Phoenix Center Behavioral Health Servs,,,202 North Davis Drive,,,Warner Robins,GA,31093,(478)322-5200 Intake: (478)464-5000 Hotline: (478)464-5000,www.phoenixcenterbhs.org,,MH-SA/TX/OP/CO/HV/DU/SF/MD/MC/SI/AH/,8391GA31093
Saint Illa Center,,,3455 Harris Road,,,Waycross,GA,31503,(912)287-4925 Intake: (912)285-6408 Hotline: (800)342-8168,www.satilla.csb.state.ga.us,,SA/TX/DT/RS/CO/SF/SS/,8146GA31503
Ogeechee Behavioral Health Services,,,629 Shadrack Street,,,Waynesboro,GA,30830,(706)437-6863,,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/,5358GA30830
Project Adam,Community Assistance Center Inc,,112 Lanthier Street,,,Winder,GA,30680,(770)867-8003 Intake: (770)867-3935,,,SA/TX/HH/RL/MN/DU/SF/,7303GA30680
Department of Mental Health and Substance Abuse,,,790 Governor Carlos G Camacho Road,,,Barrigada,GU,96913,(671)647-5330 Intakes: (671)647-5325 (671)647-5438 Hotlines: (671)647-8833 (671)647-8834,,,MH-SA/TX/DT/OP/AD/CO/PW/WN/F16/F18/F46/F63/F79/,7404GU96913
New Horizons Counseling Program,,,98-211 Poli Momi Street,Suite 707,,Aiea,HI,96701,(808)484-1000 Intake: (808)696-2668 Hotline: (808)484-1000,,,SA/TX/DT/OP/AD/CO/DU/CJ/SF/PI/,3774HI96701
YMCA Outreach Services,School Based/Aiea High School,,98-1276 Ulune Street,,,Aiea,HI,96701,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,9966HI96701
Kahi Mohala Behavioral Health,,,91-2301 Old Fort Weaver Road,,,Ewa Beach,HI,96706,(808)671-8511,www.kahimohala.org,,MH/TX/DT/HI/OP/PH/AD/CO/WN/MN/SF/MC/SI/PI/MI/AH/F17/F33/F46/F55/F66/F90/,1301HI96706
YMCA Outreach Services,School Based/Campbell High School,,91-980 North Road,,,Ewa Beach,HI,96706,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,9869HI96706
Ohana Makamae Inc,,,39 Keanini Street,,,Hana,HI,96713,(808)248-8538,www.ohanamakamae.org,,SA/TX/OP/SF/SI/PI/SS/PA/,5728HI96713
Ohana Makamae Inc,Hana Family Resource Center,,39 Keanini street,,,Hana,HI,96713,(808)248-8538,www.ohanamakamae.org,,SA/TX/OP/AD/PW/DU/SF/SS/PA/,5728HI96713
Big Island Substance Abuse Council,Ho‘omaka Ana Ae Ola Hou Mens Housing,,55-1046 Kainoa Road,,,Hawi,HI,96719,(808)884-5302 Intakes: (808)935-4927 (808)887-2175,www.bisac.com,,SA/TX/DT/OP/MN/SF/SI/PI/MI/,4342HI96719
Big Island Substance Abuse Council,Mauna Loa Clean and Sober Housing,,69 Mauna Loa Street,,,Hilo,HI,96720,(808)935-4927,www.healingourisland.com,,HH/,9502HI96720
Big Island Substance Abuse Council,Mens House/1 Housing for Men,,146 Puueo Street,,,Hilo,HI,96720,(808)961-3590 Intake: (808)935-4927,,,SA/TX/DT/OP/PH/CO/CJ/SF/SI/PI/MI/,1347HI96720
Big Island Substance Abuse Council,Moms and Babies Therapeutic Living Prg,,15 Kanoa Street,,,Hilo,HI,96720,(808)933-9527 Intake: (808)935-4927,,,SA/TX/DT/OP/PH/CO/PW/WN/BC/SF/SI/PI/MI/,0358HI96720
Big Island Substance Abuse Council,School Based Program Hilo HS,,556 Waianuenue Avenue,,,Hilo,HI,96720,(808)935-4927 Intake: (808)974-4021x2240,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,1237HI96720
Big Island Substance Abuse Council,School Based Program Waiakea HS,,155 West Kawili Street,,,Hilo,HI,96720,(808)935-4927 Intake: (808)935-1902,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,2015HI96720
Big Island Substance Abuse Council,Womens House,,323 Kauila Street,,,Hilo,HI,96720,(808)933-2895 Intake: (808)935-4927,,,SA/TX/DT/RL/OP/PH/CO/PW/WN/CJ/SF/SI/PI/MI/,1606HI96720
Drug Addiction Services of Hawaii Inc,East Hawaii Treatment Clinic,,900 Leilani Street,,,Hilo,HI,96720,(808)961-6822x15 Intake: (808)961-6822,www.dashhawaii.org,,GH/TX/DT/MM/DM/OP/HV/PW/WN/CJ/SF/MD/MC/SI/PI/F33/,0908HI96720
Big Island Substance Abuse Council,School Based Program Honokaa HS,,45-527 Pakalana Street,,,Honokaa,HI,96727,(808)935-4927 Intake: (808)775-4800x284,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,2362HI96727
Alcoholic Rehab Services of Hawaii Inc,IHS/Sumner,,350 Sumner Street,,,Honolulu,HI,96817,(808)447-2913x126 Intake: (808)447-2913,,,SA/TX/OP/CO/CJ/SF/SI/PI/,7046HI96817
Alcoholic Rehab Services of Hawaii Inc,Radford High School,,4361 Salt Lake Boulevard,,,Honolulu,HI,96818,(808)421-4200x286,,,SA/TX/OP/AD/,1758HI96818
Comprehensive Health and Attitude,Management Program Inc (CHAMP),,173 South Kukui Street,,,Honolulu,HI,96813,(808)528-0550,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/AH/SP/F4/F17/F29/,4798HI96813
Department of Veterans Affairs,Substance Abuse Treatment Program,,459 Patterson Road,,,Honolulu,HI,96819,(808)433-0660 Intake: (808)433-0638,,,SA/TX/DT/OP/CO/BC/PA/,3005HI96819
Drug Addiction Services of Hawaii Inc,(DASH)/Methadone Maintenance,,1130 North Nimitz Highway,Suite C-302,,Honolulu,HI,96817,(808)538-0704,www.geocities.com/dash_hawaii,,SA/TX/DT/MM/DM/OP/CO/MN/CJ/SF/MD/MC/SI/PI/SS/PA/AH/,6797HI96817
Hawaii Alcoholism Foundation/Sand,Island Treatment Center/Residential,,12-40 Sand Island Parkway,,,Honolulu,HI,96819,(808)841-2319 Intake: (808)841-3915 Hotline: (808)841-2319,www.sandisland.com,,MH-SA/TX/RL/PH/CO/WN/MN/CJ/SF/SI/PI/SS/PA/AH/F70/,2857HI96819
Hina Mauka/Teen Care,Kalani High School,,4680 Kalanianaole Highway,,,Honolulu,HI,96821,(808)377-7744x293,www.hinamauka.org,,SA/TX/OP/AD/,4521HI96821
Kaiser Permanente,Behavioral Health Services,,1441 Kapiolani Boulevard,Suite 1600,,Honolulu,HI,96814,(808)432-7600x7639 Intake: (808)432-7639,,,MH/TX/DT/OP/CO/SI/PI/AH/,9691HI96814
Kokua Kalihi Valley Comp Family Servs,Family Social Services,,2239 North School Street,,,Honolulu,HI,96819,(303)412-3801 Intake: (808)791-9425,www.kkv.net,,GH/TX/OP/AD/CO/WN/MN/SF/MD/MC/SI/PI/MI/SS/F39/F79/,6760HI96819
Queens Medical Center,Day Treatment Services,,1301 Punchbowl Street,2nd Floor,,Honolulu,HI,96813,(808)547-4352,www.queens.org,,MH-SA/TX/OP/PH/CO/CJ/SF/MC/SI/PI/MI/AH/,5247HI96813
Salvation Army Addiction Trt Services,Continuum of Care Program,,3624 Waokanaka Street,,,Honolulu,HI,96817,(808)595-6371,www.salvationarmyhawaii.com,,SA/TX/DT/RS/RL/OP/PH/CO/WN/MN/CJ/SF/SI/PI/MI/PA/AH/,7185HI96817
Salvation Army Family Treatment Servs,Womens Way,,845 22nd Avenue,,,Honolulu,HI,96816,(808)732-2802x201 Intake: (808)732-2802x252,www.salvationarmyhawaii.com,,SA/TX/RL/PW/WN/BC/SF/MD/SI/PI/MI/PA/,5769HI96816
YMCA Outreach Services,School Based/Farrington High School,,1564 North King Street,,,Honolulu,HI,96819,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,9821HI96819
YMCA Outreach Services,School Based/Kaimuki High School,,2705 Kaimuki Avenue,,,Honolulu,HI,96816,(808)733-4900 Intake: (808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,2524HI96816
YMCA Outreach Services,School Based/Moanalua High School,,2825 Ala Ilima Street,,,Honolulu,HI,96819,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,0707HI96819
YMCA Outreach Services,School Based/Roosevelt High School,,1120 Nehoa Street,,,Honolulu,HI,96813,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/AH/F33/F42/F56/F79/,5255HI96813
YMCA of Honolulu,McKinley High School,,1039 South King Street,,,Honolulu,HI,96814,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,6733HI96814
Hale Ho‘okupa‘a,Molokai High and Intermediate School,,2140 Farrington Avenue,,,Hoolehua,HI,96729,(808)553-3231 Intake: (808)336-0658,,,SA/TX/OP/AD/SF/MD/SI/,9328HI96729
Bobby Benson Center,,,56-660 Kamehameha Highway,,,Kahuku,HI,96731,(808)293-7555,www.bobbybenson.org,,MH-SA/TX/RL/OP/AD/CO/CJ/SF/MD/MC/SI/PI/MI/,2791HI96731
Hina Mauka/Teen Care,Kahuku High and Intermediate School,,56-490 Kamehameha Highway,,,Kahuku,HI,96731,(808)293-4111,www.hinamauka.org,,SA/TX/OP/AD/,7307HI96731
Malama Na Makua A Keiki,DBA Malama Family Recovery Center,,388 Ano Street,,,Kahului,HI,96732,(808)877-7117,,,MH-SA/TX/OP/PW/WN/BC/CJ/SF/SI/PI/MI/,4465HI96732
Hina Mauka/Teen Care,Kalaheo High School,,730 Iliaina Street,,,Kailua,HI,96734,(808)254-7923,,,SA/TX/OP/AD/,1181HI96734
Hina Mauka/Teen Care,Olomana High School,,42-471 Kalanianaole Highway,,,Kailua,HI,96734,(808)266-7874,,,SA/TX/OP/AD/,7808HI96734
Po’Ailani Inc,Dual Diagnosis Program,,553 Kawainui Street,,,Kailua,HI,96734,(808)262-2799,,,MH-SA/TX/RS/RL/CO/SF/SI/PI/,7251HI96734
Po’Ailani Inc,Outpatient Clinic,,326 Kuulei Road,Suite 1,,Kailua,HI,96734,(808)261-8741 Intake: (808)262-2799,,,MH-SA/TX/OP/PH/CO/SF/SI/PI/,4211HI96734
Big Island Substance Abuse Council,School Based Program Kealakehe HS,,74-5000 Puohulihuli Street,,,Kailua Kona,HI,96740,(808)935-4927 Intake: (808)327-4300x460,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,9064HI96740
Lokahi Treatment Centers,Kona Office/Hillside Plaza,,76-6225 Kuakini Highway,Suite B-105,,Kailua Kona,HI,96740,(808)331-1175,,,SA/TX/OP/AD/DU/SF/MD/PI/,5657HI96740
Big Island Substance Abuse Council,Day Treatment for Adolescents,,64-1040 Mamalahoa Highway,Suite 101,,Kamuela,HI,96743,(808)887-2175,,,SA/TX/RL/AD/PA/,9058HI96743
Big Island Substance Abuse Council,Waimea Office,,64-1040 Mamalahoa Highway,Suite 101,,Kamuela,HI,96743,(808)887-0805 Intake: (808)887-2175,www.bisac.com,,SA/TX/OP/AD/SF/SI/PI/PA/,9058HI96743
Alcoholic Rehab Services of Hawaii Inc,DBA Hina Mauka Adult Continuum,,45-845 Po’Okela Street,,,Kaneohe,HI,96744,(808)236-2600x227 Intakes: (808)236-2600x223 (808)236- 2600x246,www.hinamauka.org,,SA/TX/RS/RL/OP/PH/SF/SI/PI/MI/,2550HI96744
Habilitat Inc,,,45-035 Kuhonu Place,,,Kaneohe,HI,96744,(808)235-3691,www.habilitat.com,,SA/TX/RL/SF/PA/,0904HI96744
Hina Mauka/Teen Care,Castle High School,,45-386 Kaneohe Bay Drive,,,Kaneohe,HI,96744,(808)233-5613,,,SA/TX/OP/AD/,2798HI96744
Hina Mauka/Teen Care,King Intermediate School,,46-155 Kamehameha Hwy,,,Kaneohe,HI,96744,(808)235-9172,,,SA/TX/OP/AD/,2083HI96744
Alcoholic Rehab Services of Hawaii Inc,Teen Care at Kapaa High School,,4695 Mailihuna Road,,,Kapaa,HI,96746,(808)821-4401x131,,,SA/TX/OP/AD/,9724HI96746
Alcoholic Rehab Services of Hawaii Inc,Teen Care at Kapaa Middle School,,4867 Olohena Road,,,Kapaa,HI,96746,(808)821-4470x147,,,SA/TX/OP/AD/,8782HI96746
Big Island Substance Abuse Council,School Based Program,Kohala High School,54-3611 Akoni Pule Highway,,,Kapaau,HI,96755,(808)935-4927 Intake: (808)889-1060,,,SA/TX/OP/AD/CO/HV/GL/CJ/PA/,9744HI96755
YMCA of Honolulu,Kapolei High School,,91-5007 Kapolei Parkway,,,Kapolei,HI,96707,(808)848-2494,www.kalihi-ymca.org,,SA/TX/OP/AD/PA/AH/F33/F42/F56/F79/,7104HI96707
Hale Hookupaa,,,450 Ala Malama Street,,,Kaunakakai,HI,96748,(808)553-3231,,,TX/OP/AD/DU/CJ/SF/PA/,5629HI96748
Big Island Substance Abuse Council,School Based Program,Keaau High School,16-0725 Keaau-Pahoa Road,,,Keaau,HI,96749,(808)935-4927 Intake: (808)982-4220x290,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,4458HI96749
Hui Ho’ola,,,15-1733 Puakalo/30th Street,30th and Paradise Drive,,Keaau,HI,96749,(808)982-9555,,,SA/TX/OP/CO/HV/SE/PW/WN/MN/CJ/SI/PA/,9210HI96749
Big Island Substance Abuse Council,Outpatient Treatment Kealakekua Office,,81-947 Halekii Street,,,Kealakekua,HI,96750,(808)322-3100,www.bisac.com,,SA/TX/OP/PH/PW/DU/SF/SI/PI/PA/,5246HI96750
Big Island Substance Abuse Council,School Based Prg/Konawaena Interm/HS,,81-1041 Konawaena Road,,,Kealakekua,HI,96750,(808)935-4927 Intake: (808)323-3268,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,1898HI96750
Big Island Substance Abuse Council,West Hawaii Baby SAFE,,81-947 Halekii Street,,,Kealakekua,HI,96750,(808)322-3100 Intakes: (808)322-3100x101 (808)322- 3100x107,,,SA/TX/OP/AD/CO/HV/PW/DU/CJ/SF/MD/MC/SI/PI/,5246HI96750
Maui Youth and Family Services Inc,School Based/Lahainaluna High School,,980 Lahainaluna Road,,,Lahaina,HI,96761,(808)579-8414,www.myfs.org,,SA/TX/OP/AD/PA/,4959HI96761
Big Island Substance Abuse Council,School Based Program Laupahoehoe HS,,32-2065 Old Manalahoa Highway,,,Laupahoehoe,HI,96764,(808)935-4927 Intake: (808)962-6148,,,SA/TX/OP/AD/CO/HV/GL/PW/CJ/PA/,7779HI96764
Alcoholic Rehab Services of Hawaii Inc,Kaua’i Adult Program,,2970 Haleko Road,Suite 103,,Lihue,HI,96766,(808)245-8883x22 Intake: (808)245-8883,,,SA/TX/OP/SF/SI/PI/MI/,5074HI96766
Ke Ala Pono Recovery Center,,,4374 Kukui Street,Suite 104,,Lihue,HI,96766,(808)246-0663,www.kealaponorecoverycenter.com,,SA/TX/DT/OP/AD/SF/SI/PI/MI/,6819HI96766
Substance Abuse Counseling Center,Marine Corps Base Hawaii,,,,,M C B H Kaneohe Bay,HI,96863,(808)257-7120 Intakes: (808)257-8377 (808)257-8378,,,SA/TX/OP/DU/,8001HI96863
Aloha House Inc,Adult Residential Treatment,,4593 Ike Drive,Maunaolu Campus,,Makawao,HI,96768,(808)579-9584,www.aloha-house.org,,MH-SA/TX/DT/HH/HI/RS/RL/OP/PH/CO/CJ/SF/MD/MC/SI/PI/MI/AH/,8476HI96768
Aloha House Inc,Outpatient Services,,4593 Ike Drive,Maunaolu Campus,,Makawao,HI,96768,(808)579-9584,www.aloha-house.org,,MH-SA/TX/DT/HH/HI/RS/RL/OP/CO/CJ/SF/MD/MC/SI/PI/MI/AH/,8476HI96768
Maui Youth and Family Services Inc,Ho‘omaka Hou Adolescent Resid Prog,,1931 Baldwin Avenue,,,Makawao,HI,96768,(808)579-8414 Hotline: (808)579-8406,www.myfs.org,,MH-SA/TX/DT/RS/RL/AD/CO/PW/SI/PI/SS/PA/AH/,6384HI96768
