"YFips","Year","Fips","State","CountyName","TtlJlPpr","FmlJlPpr","MlJlPpr","AapiJlPpr","BlckJlPpr","LtnxJlPpr","NtvJlPpr","WhtJlPpr","TtlJlAdmr","TtlJlPrtr"
201719019,2017,"19019","IA","Buchanan County",163.21,47.33,137.85,0,1605.5,0,0,169.3,4041.35,163.21
201719021,2017,"19021","IA","Buena Vista County",206.3,0,244.76,136.61,890.87,272.64,14478.26,203.64,11140.2,190.43
201719023,2017,"19023","IA","Butler County",139.26,46.92,45.93,0,0,948.53,0,72.18,7241.5,46.42
201719025,2017,"19025","IA","Calhoun County",34.71,37.96,79.77,0,0,0,466.67,27.71,4956.19,8.59
201719027,2017,"19027","IA","Carroll County",57.77,0,163.19,0,439.56,0,0,69.19,5579.4,0
201719029,2017,"19029","IA","Cass County",207.5,0,204.92,0,5263.16,0,0,176.27,0,129.68
201719031,2017,"19031","IA","Cedar County",163.51,105.36,658.23,0,3191.49,354.58,0,152.26,5817.56,68.85
201719033,2017,"19033","IA","Cerro Gordo County",280.06,60.68,430.58,0,1554.4,137.09,0,269.55,5116.75,181.66
201719035,2017,"19035","IA","Cherokee County",151.35,0,118.27,0,0,1162.79,0,64.54,8657.48,105.95
201719037,2017,"19037","IA","Chickasaw County",55.19,0,106.02,0,3061.22,0,0,86.18,2869.76,68.98
201719039,2017,"19039","IA","Clarke County",302.44,72.78,591.72,0,3385.71,0,0,320.92,11101.23,266.86
201719041,2017,"19041","IA","Clay County",142.42,40.95,202.18,0,990.1,557.1,0,97.31,7934.89,101.73
201719043,2017,"19043","IA","Clayton County",133.26,19.6,37,0,4910.71,523.56,0,98.65,4454.6,38.07
201719045,2017,"19045","IA","Clinton County",183.02,47.99,334.01,829.27,1934.24,155.03,2103.09,130.91,6212.45,145.04
201719047,2017,"19047","IA","Crawford County",85.22,20.1,250.58,0,240.96,163.72,0,58.95,3939.02,56.81
201719049,2017,"19049","IA","Dallas County",35.55,3.55,103.36,0,77.88,87.11,0,33.05,4159.48,26.66
201719051,2017,"19051","IA","Davis County",134.64,39.14,189.11,0,0,1037.5,0,98.62,7001.35,96.17
201719053,2017,"19053","IA","Decatur County",60.85,0,39.59,0,0,0,0,65.73,1054.77,60.85
201719055,2017,"19055","IA","Delaware County",56.83,0,111.15,0,0,581.4,0,58.63,4433.08,0
201719057,2017,"19057","IA","Des Moines County",225.5,49.69,412.74,0,706.03,283.24,0,131.65,9337.29,150.33
201719059,2017,"19059","IA","Dickinson County",128.71,40.4,194.17,0,0,355.45,0,92.66,14415.84,0
201719061,2017,"19061","IA","Dubuque County",197.88,36.03,215.24,117.69,1202.23,134.59,0,145.29,7253.26,134.62
201719063,2017,"19063","IA","Emmet County",34.12,0,297.13,0,0,163.93,0,78.74,7984.99,85.31
201719065,2017,"19065","IA","Fayette County",247.3,102.69,365.78,0,2118.64,2325.58,11208.33,237.53,0,197.84
201719067,2017,"19067","IA","Floyd County",63.65,0,169.24,0,784.31,135.8,0,23.05,6068.32,0
201719069,2017,"19069","IA","Franklin County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201719071,2017,"19071","IA","Fremont County",97.49,0,191.57,0,0,639.64,0,255.36,6336.83,194.98
201719073,2017,"19073","IA","Greene County",132.03,38.07,186.92,0,2439.02,391.81,0,59.69,12749.91,75.44
201719075,2017,"19075","IA","Grundy County",67.1,NA,NA,0,1754.39,0,0,41.34,NA,53.68
201719077,2017,"19077","IA","Guthrie County",141.78,0,61.98,0,0,1388.89,0,49.81,1638.31,47.26
201719079,2017,"19079","IA","Hamilton County",108.87,NA,NA,0,900.9,374.53,0,96.69,NA,119.76
201719081,2017,"19081","IA","Hancock County",92.54,0,120.7,1627.91,3584.62,350.88,0,98.73,0,30.85
201719083,2017,"19083","IA","Hardin County",514.79,156.74,1433.69,3073.39,1219.51,12840.47,0,173.86,24822.16,795.58
201719085,2017,"19085","IA","Harrison County",91.86,23.38,112.84,0,0,0,0,142.08,597.08,91.86
201719087,2017,"19087","IA","Henry County",125.39,33.89,72.9,255.75,863.93,312.01,2222.22,249.55,4890.28,164.58
201719089,2017,"19089","IA","Howard County",55.56,0,108.42,0,1111.11,1162.79,0,38.2,5777.78,55.56
201719091,2017,"19091","IA","Humboldt County",70.58,0,175.87,0,3018.87,816.33,0,112.59,4587.97,105.88
201719093,2017,"19093","IA","Ida County",175,0,99.4,0,0,0,0,208.77,6500,75
201719095,2017,"19095","IA","Iowa County",220.49,0,276.95,3890.91,7792.21,404.86,0,240.01,5211.47,210.46
201719097,2017,"19097","IA","Jackson County",67.62,0,82.58,0,991.74,0,0,52.77,2637.14,33.81
201719099,2017,"19099","IA","Jasper County",125.42,37.18,234.55,394.74,147.28,191.57,1518.52,115.47,7196.61,86.5
201719101,2017,"19101","IA","Jefferson County",109.01,0,128.77,0,498.68,272.48,0,177.54,0,134.16
201719103,2017,"19103","IA","Johnson County",83.1,24.31,126.8,0,0,0,0,0,0,63.5
201719105,2017,"19105","IA","Jones County",101.12,49.91,204.53,0,594.06,0,1226.42,67.22,4449.28,54.45
201719107,2017,"19107","IA","Keokuk County",32.87,0,190.11,0,1785.71,1449.15,0,50.94,2564.1,49.31
201719109,2017,"19109","IA","Kossuth County",125.46,23.43,244.44,0,0,0,9090.91,132.16,3558.39,114.05
201719111,2017,"19111","IA","Lee County",266.7,116.65,433.02,0,708.38,1958.22,0,199.7,243.31,266.7
201719113,2017,"19113","IA","Linn County",249.82,52.03,400.97,65.71,1340.13,215.56,568.36,156.64,7407,103.35
201719115,2017,"19115","IA","Louisa County",238.83,117.27,242.78,400,1030.93,81.37,7750,200.99,8935.09,168.59
201719117,2017,"19117","IA","Lucas County",19.35,40.44,37.12,0,758.62,0,0,40.04,5031.93,38.71
201719119,2017,"19119","IA","Lyon County",145.16,90.44,279.96,0,0,1242.24,0,105.58,3019.31,101.61
201719121,2017,"19121","IA","Madison County",79.51,0,179.25,0,1333.33,0,0,103.72,3617.57,29.82
201719123,2017,"19123","IA","Mahaska County",152.37,44.9,338.03,449.28,619.2,1006.71,0,154.87,9432.59,137.86
201719125,2017,"19125","IA","Marion County",201.36,29.29,263.75,279.33,819.67,165.83,0,141.23,6712.05,28.77
201719127,2017,"19127","IA","Marshall County",499.63,288.53,933.99,135.29,3257.33,970.69,1041.67,456.81,14907.04,0
201719129,2017,"19129","IA","Mills County",106.06,21.58,166.84,0,0,537.7,0,100.93,3308.94,21.21
201719131,2017,"19131","IA","Mitchell County",47.65,0,343.75,0,0,378.95,0,32.84,1651.84,15.88
201719133,2017,"19133","IA","Monona County",276.84,80.84,425.86,0,0,345.45,2000,103.93,10282.78,79.1
201719135,2017,"19135","IA","Monroe County",169.03,42.9,291.42,0,1589.29,589.4,0,178.25,2197.34,169.03
201719137,2017,"19137","IA","Montgomery County",65.69,32.87,196.91,0,0,800,0,245.1,8539.99,164.23
201719139,2017,"19139","IA","Muscatine County",675.35,74.81,1165.33,253.16,7111.11,507.51,1416.67,456.51,9034.21,516.66
201719141,2017,"19141","IA","O'Brien County",411.52,427.35,373.48,970.87,2150.54,1340.48,0,143.25,8182.04,242.07
201719143,2017,"19143","IA","Osceola County",83.36,0,264.13,0,0,105.07,1450,61.98,5779.38,0
201719145,2017,"19145","IA","Page County",83.28,69.93,225.73,0,255.1,86.61,0,46.28,2706.64,52.05
201719147,2017,"19147","IA","Palo Alto County",93.13,38.45,180.64,0,0,0,0,59.75,5811.14,18.63
201719149,2017,"19149","IA","Plymouth County",195.36,26.4,359.94,0,1324.5,845.41,1338.46,113.02,6433.97,123.73
201719151,2017,"19151","IA","Pocahontas County",124.25,0,193.42,3545.45,0,613.5,9750,159.7,2584.49,124.25
201719153,2017,"19153","IA","Polk County",308.95,100.29,564.19,132.12,1319.05,559.62,405.95,232.5,5629.62,267.78
201719155,2017,"19155","IA","Pottawattamie County",358.04,84.08,573.31,0,1644.74,286.79,0,348.89,0,280.35
201719157,2017,"19157","IA","Poweshiek County",195.15,0,51.61,0,1171.88,813.75,19289.47,178.04,3088.41,186.66
201719159,2017,"19159","IA","Ringgold County",454.55,0,418.12,0,9090.91,0,0,146.47,1818.18,104.9
201719161,2017,"19161","IA","Sac County",34.61,35.26,85.14,0,0,0,1166.67,27.26,4956.3,8.74
201719163,2017,"19163","IA","Scott County",274.78,75.2,440.66,54.14,1399.07,146.67,255.94,161.47,6047.97,200.91
201719165,2017,"19165","IA","Shelby County",116.87,29.44,203.02,0,4225.35,0,0,123.11,7596.79,29.22
201719167,2017,"19167","IA","Sioux County",157.77,9.54,298.13,382.9,636.94,408.91,1923.08,127.18,0,78.89
201719169,2017,"19169","IA","Story County",99.15,38.58,195.25,14.16,653.31,79.08,467.95,77.59,4081.63,66.1
201719171,2017,"19171","IA","Tama County",144.51,39.18,208.49,0,2586.21,298.21,275.86,82.7,5009.63,144.51
201719173,2017,"19173","IA","Taylor County",110.96,56.09,54.88,1705.88,0,89.23,0,61.9,2884.88,0
201719175,2017,"19175","IA","Union County",117.82,51.48,266.38,0,826.45,0,0,125.37,3403.59,117.82
201719177,2017,"19177","IA","Van Buren County",70.09,47.55,45.93,0,1222.22,0,0,48.41,2897.2,23.36
201719179,2017,"19179","IA","Wapello County",420.79,72.77,687.47,0,287.54,276.59,0,414.97,15596.04,0
201719181,2017,"19181","IA","Warren County",68.4,18.52,118.99,333.33,254.9,101.68,2091.95,62.24,5496.83,52.85
201719183,2017,"19183","IA","Washington County",207.36,NA,NA,0,2586.96,114.05,0,115.63,NA,74.06
201719185,2017,"19185","IA","Wayne County",539.23,0,267.52,0,0,0,0,333.43,7009.98,161.77
201719187,2017,"19187","IA","Webster County",208.56,82.61,341.3,290.7,1010.1,89.37,990.29,180.12,10402.66,161.74
201719189,2017,"19189","IA","Winnebago County",77.3,31.96,209.64,1875,757.58,294.12,0,67.75,12059.37,61.84
201719191,2017,"19191","IA","Winneshiek County",61.39,62.09,151.75,0,818.18,0,0,112.77,3061.69,107.43
201719193,2017,"19193","IA","Woodbury County",323.31,86.97,459.21,211.41,1173.25,280.14,2046.51,186.23,11014.34,211.93
201719195,2017,"19195","IA","Worth County",85.27,0,83.79,0,1639.34,270.27,0,22.54,6651.03,42.63
201719197,2017,"19197","IA","Wright County",67.82,0,0,0,1612.9,354.19,4761.9,78.05,7459.65,0
201720001,2017,"20001","KS","Allen County",650.96,209.1,1167.32,0,483.09,694.44,0,710.43,13539.9,143.21
201720003,2017,"20003","KS","Anderson County",706.25,44.98,563.26,0,2222.22,1041.67,0,415.7,16067.09,397.26
201720005,2017,"20005","KS","Atchison County",625.06,264.6,978.86,0,2909.09,1250,2857.14,438.13,10501.01,269.26
201720007,2017,"20007","KS","Barber County",150.32,0,143.68,0,0,0,0,121.36,5862.46,112.74
201720009,2017,"20009","KS","Barton County",573.83,197.46,592.3,0,977.2,622.15,0,487.4,8983.77,357.87
201720011,2017,"20011","KS","Bourbon County",515.52,208.62,588.9,0,588.24,1521.33,0,540.61,5361.44,515.52
201720013,2017,"20013","KS","Brown County",422.76,35.41,665.97,0,1052.63,652.17,385.36,375.08,14655.63,193.76
201720015,2017,"20015","KS","Butler County",486.14,114.51,708.03,447.25,2256.94,1161.74,154.66,394.49,7620.02,0
201720017,2017,"20017","KS","Chase County",7042.25,1793.1,6810.04,28571.43,34210.53,68041.24,0,3538.57,39948.78,5057.62
201720019,2017,"20019","KS","Chautauqua County",474.93,0,402.82,0,3846.15,1176.47,0,482.22,5488.13,316.62
201720021,2017,"20021","KS","Cherokee County",575.36,352.9,621.02,0,2515.72,1145.21,207.46,345.71,10803.9,271.7
201720023,2017,"20023","KS","Cheyenne County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201720025,2017,"20025","KS","Clark County",170.5,172.12,168.92,0,4615.38,1333.33,0,101.73,4433.08,170.5
201720027,2017,"20027","KS","Clay County",151.16,88.81,882.72,0,8000,894.31,3846.15,228.26,8982.94,151.16
201720029,2017,"20029","KS","Cloud County",504.86,38.85,648.88,0,1515.15,1612.9,0,461.94,8750.93,243.08
201720031,2017,"20031","KS","Coffey County",257.43,157.11,678.91,0,1470.59,1014.18,7933.33,294.99,3089.11,79.21
201720033,2017,"20033","KS","Comanche County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201720035,2017,"20035","KS","Cowley County",425.11,204.61,633.8,0,1711.49,167.64,193.25,365.7,14109.99,180.9
201720037,2017,"20037","KS","Crawford County",299.52,70.74,533.07,0,3026.48,210.08,0,189.06,9784.19,138.24
201720039,2017,"20039","KS","Decatur County",309.98,0,479.04,0,5263.16,2462.96,0,196.08,3223.81,62
201720041,2017,"20041","KS","Dickinson County",226.11,106.76,476.27,0,546.45,66.78,0,113.63,0,69.57
201720043,2017,"20043","KS","Doniphan County",349.58,43.12,550.31,0,2364.53,0,0,542.74,9623.69,370.14
201720045,2017,"20045","KS","Douglas County",160.48,48.1,316.73,17.96,615.84,109.23,242.72,173.79,1183.65,84.22
201720047,2017,"20047","KS","Edwards County",228.44,0,680.27,5500,0,87.07,5882.35,74.96,5939.46,57.11
201720049,2017,"20049","KS","Elk County",149.37,448.43,149.25,0,6250,2238.81,0,244.7,0,224.05
201720051,2017,"20051","KS","Ellis County",317.33,21.27,254.56,0,1078.37,194.17,0,167.77,4598.66,161.27
201720053,2017,"20053","KS","Ellsworth County",345.94,125.39,285.48,0,306.75,443.64,4357.14,294.99,6424.51,197.68
201720055,2017,"20055","KS","Finney County",416.9,151.69,756.1,266.34,791.08,408.06,1736,433.63,10618.11,404.13
201720057,2017,"20057","KS","Ford County",547.18,78.55,484.26,416.06,1396.16,411.45,2438.02,671.3,3586.54,450.62
201720059,2017,"20059","KS","Franklin County",305.23,111.36,735.03,0,677.97,172.75,344.63,265.11,11427.87,213.66
201720061,2017,"20061","KS","Geary County",521.34,92.78,517.69,297.62,1048.71,468.97,1203.01,382.33,8229.76,465.48
201720063,2017,"20063","KS","Gove County",378.16,0,59.43,0,0,978.72,0,633.21,4913.31,251.88
201720065,2017,"20065","KS","Graham County",633.8,0,834.49,0,1785.71,2439.02,0,550.31,0,140.85
201720067,2017,"20067","KS","Grant County",586.83,0,884.96,0,5029.41,369.86,0,423.01,11301.89,130.41
201720069,2017,"20069","KS","Gray County",242.38,32.83,382.45,2133.33,2206.9,385.25,0,178.15,6607.47,161.68
201720071,2017,"20071","KS","Greeley County",279.72,NA,NA,0,0,1333.33,0,0,NA,0
201720073,2017,"20073","KS","Greenwood County",565.45,172.41,1391.21,0,2941.18,0,0,816.2,0,0
201720075,2017,"20075","KS","Hamilton County",374.3,0,856.79,0,5882.35,694.44,0,506.07,6487.84,561.45
201720077,2017,"20077","KS","Harper County",568.72,133.07,661.85,0,8884.62,500,2326.09,486.28,6571.88,315.96
201720079,2017,"20079","KS","Harvey County",524.38,106.03,801.66,359.71,788.95,195.08,0,446.45,10659.29,0
201720081,2017,"20081","KS","Haskell County",201.53,81.77,635.93,1636.36,7692.31,254.45,0,60.83,4191.86,161.23
201720083,2017,"20083","KS","Hodgeman County",278.81,0,551.47,0,0,1414.89,0,72.59,0,0
201720085,2017,"20085","KS","Jackson County",730.11,301.36,1927.3,0,3921.57,1201.2,1073.62,649.07,12226.21,569.24
201720087,2017,"20087","KS","Jefferson County",242.11,136.85,407.7,0,1680.67,177.46,470.15,220.89,6946.07,158.62
201720089,2017,"20089","KS","Jewell County",256.9,0,364.08,0,0,0,0,134.68,6679.51,0
201720091,2017,"20091","KS","Johnson County",191.63,57.21,341.75,15.24,986.58,250.03,72.13,154.96,4224.91,154.49
201720093,2017,"20093","KS","Kearny County",168.35,170.5,415.63,0,0,373.86,0,464.24,0,0
201720095,2017,"20095","KS","Kingman County",202.84,227.79,223.02,0,4771.43,613.5,0,240.44,11111.11,135.23
201720097,2017,"20097","KS","Kiowa County",1339.58,539.81,2127.66,0,4347.83,826.45,0,688.07,24380.44,468.85
201720099,2017,"20099","KS","Labette County",333.06,49.59,511.1,2242.86,982,357.78,0,251.37,5913.89,227.46
201720101,2017,"20101","KS","Lane County",221.24,0,220.75,0,0,1315.79,0,125.47,0,0
201720103,2017,"20103","KS","Leavenworth County",1497.27,374.06,2324.41,975.16,4280.82,3482.34,927.64,887.06,9041.52,173.62
201720105,2017,"20105","KS","Lincoln County",457.93,114.68,228.57,0,3722.22,0,0,120.92,5953.06,114.48
201720107,2017,"20107","KS","Linn County",294.68,70.03,205.97,0,1408.45,0,0,220.43,8112.32,225.34
201720109,2017,"20109","KS","Logan County",59.14,0,0,0,0,0,0,0,3075.1,0
201720111,2017,"20111","KS","Lyon County",545.66,167.67,1162.04,133.51,2459.02,85.87,1595.74,649.92,18759.86,428.41
201720113,2017,"20113","KS","McPherson County",152.87,45.73,269.21,0,617.28,0,0,171.71,2355.34,22.65
201720115,2017,"20115","KS","Marion County",111.78,28.16,249.58,0,0,0,0,180.23,726.56,139.72
201720117,2017,"20117","KS","Marshall County",365.03,35.44,409.42,0,5870.37,649.35,0,327.99,12654.27,173.82
201720119,2017,"20119","KS","Meade County",242.25,31.93,391.13,1100,1071.43,358.7,0,184.63,6607.38,161.37
201720121,2017,"20121","KS","Miami County",221.82,66.88,354.41,0,1699.72,138.7,0,181.72,4809.33,188.79
201720123,2017,"20123","KS","Mitchell County",791.86,NA,NA,0,3703.7,2352.94,0,713.22,NA,537.33
201720125,2017,"20125","KS","Montgomery County",749.66,196.34,956.5,0,2512.16,323.36,0,604.81,5038.5,474.27
201720127,2017,"20127","KS","Morris County",186.51,0,367.42,0,0,0,0,270.45,3232.83,0
201720129,2017,"20129","KS","Morton County",478.47,0,467.84,0,3733.33,556.93,0,762.07,9330.14,538.28
201720131,2017,"20131","KS","Nemaha County",203.67,0,326.69,0,2985.07,1166.67,0,212.92,1765.11,220.64
201720133,2017,"20133","KS","Neosho County",373.68,252.79,1391.45,0,1047.12,409.84,0,262.74,17272.16,269.88
201720135,2017,"20135","KS","Ness County",181.82,123.46,119.05,0,0,0,0,206.04,0,181.82
201720137,2017,"20137","KS","Norton County",86.26,73.48,141.71,0,0,1225.49,0,164.8,4485.34,57.5
201720139,2017,"20139","KS","Osage County",216,62.01,429.98,0,943.4,301.2,0,207.54,14441.47,144
201720141,2017,"20141","KS","Osborne County",242.95,0,1113.17,0,4785.71,1960.78,0,154.4,17687.07,97.18
201720143,2017,"20143","KS","Ottawa County",798.24,0,1583.95,11111.11,6060.61,1785.71,2850,671.34,14313.24,0
201720145,2017,"20145","KS","Pawnee County",202.47,112.04,413.53,0,615.38,0,0,161.9,4679.42,179.98
201720147,2017,"20147","KS","Phillips County",126.9,128.53,187.97,0,0,800,10416.67,169.2,6598.98,126.9
201720149,2017,"20149","KS","Pottawatomie County",148.66,0,161.14,320.22,858.37,124.53,729.93,59.49,5973.38,20.27
201720151,2017,"20151","KS","Pratt County",436.3,211.94,517.42,0,1461.54,501.25,0,333.14,17242.58,261.78
201720153,2017,"20153","KS","Rawlins County",434.47,0,277.39,0,0,0,0,402.58,0,289.65
201720155,2017,"20155","KS","Reno County",289.96,74.84,537.9,0,408.64,156.45,261.36,304.79,17613.1,212.98
201720157,2017,"20157","KS","Republic County",154.14,0,453.86,0,0,0,8375,161.1,2003.85,77.07
201720159,2017,"20159","KS","Rice County",501.25,491.4,573.98,0,438.46,882.35,2083.33,495.34,5213.03,284.04
201720161,2017,"20161","KS","Riley County",116.6,50,189.52,30.57,379.96,169.56,239.36,104.48,1007.03,40.63
201720163,2017,"20163","KS","Rooks County",232.87,0,66.89,0,8333.33,1176.47,0,281.29,0,266.13
201720165,2017,"20165","KS","Rush County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201720167,2017,"20167","KS","Russell County",452.83,251.26,1007.56,0,1250,1481.48,0,598.15,5232.7,427.67
201720169,2017,"20169","KS","Saline County",661.83,336.36,742.69,407.13,2226.86,70.99,1746.72,528.87,15849.06,354.14
201720171,2017,"20171","KS","Scott County",385.86,49.23,142.08,0,2333.33,405.41,3888.89,242.42,1254.48,0
201720173,2017,"20173","KS","Sedgwick County",370.16,126.08,639.43,115.53,1385.8,345.63,129.37,280.25,6866.19,319.58
201720175,2017,"20175","KS","Seward County",524.86,195.67,898.73,1773.84,1501.5,393.38,0,609.61,11064.61,461.03
201720177,2017,"20177","KS","Shawnee County",477.31,126.17,946.9,257.73,1882.06,493.02,569.8,372.98,9265.94,214.92
201720179,2017,"20179","KS","Sheridan County",69.83,0,0,0,12500,0,0,74.68,0,0
201720181,2017,"20181","KS","Sherman County",551.12,0,427.81,0,7291.67,854.7,0,324.99,2865.8,165.33
201720183,2017,"20183","KS","Smith County",195.6,0,577.48,4166.67,8062.5,796.3,0,153.61,5085.57,97.8
201720185,2017,"20185","KS","Stafford County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
201720187,2017,"20187","KS","Stanton County",242.13,0,4287.9,0,10437.5,202.84,0,282.09,20984.67,80.71
201720189,2017,"20189","KS","Stevens County",176.94,122.62,681.82,0,3352.94,158.98,0,293.11,0,206.43
201720191,2017,"20191","KS","Sumner County",1059.28,43.02,576.84,1075.27,16019.42,1893.94,930.23,749.09,3647.84,729.57
201720193,2017,"20193","KS","Thomas County",463.34,198.18,737.4,0,1515.15,2222.22,6103.45,311.18,9951.65,463.34
201720195,2017,"20195","KS","Trego County",377.78,0,62.94,0,0,1317.07,0,626.84,4913.45,252.05
201720197,2017,"20197","KS","Wabaunsee County",119.56,96.29,237.53,0,1612.9,1333.33,0,102.15,2486.85,119.56
201720199,2017,"20199","KS","Wallace County",342.86,NA,NA,NA,0,1333.33,0,253.49,NA,228.57
201720201,2017,"20201","KS","Washington County",222.5,NA,NA,0,0,0,0,134.5,NA,63.57
201720203,2017,"20203","KS","Wichita County",386.35,51.72,135.34,0,1500,240.64,15000,284.02,1254.62,0
201720205,2017,"20205","KS","Wilson County",1152.12,351.15,2658.33,4117.65,25581.4,3260.87,0,1107.4,18023.82,1113.06
201720207,2017,"20207","KS","Woodson County",431.03,0,837.7,0,0,0,5555.56,402.3,5172.41,431.03
201720209,2017,"20209","KS","Wyandotte County",316.76,88.77,557.12,34.03,666.89,176.4,117.5,285.14,9804.38,298.85
201721001,2017,"21001","KY","Adair County",818.3,264.09,1290.68,0,2682.93,300.4,0,719.58,12226.98,397.13
201721003,2017,"21003","KY","Allen County",535.04,300.71,906.48,0,1562.5,354.61,0,589.48,6661.64,271.29
