address,city,state,zip,Longitude,Latitude,Match Score,geo_method,category
"DIALYSIS CLINIC INC. SKOWHEGAN, ME 27 RESEARCH DRIVE/PO BOX  2231 SKOWHEGAN ME 04976",SKOWHEGAN,ME,4976,-69.70684802,44.75302309,92.8,,dialysis
MED. OFFICE BLDG SUITE M107 907 SUMNER STREET STOUGHTON MA 02072,STOUGHTON,MA,2072,-71.0829691,42.10019701,95.74,,dialysis
7700 2ND AVE STE 130 NA DETROIT MI 48202,DETROIT,MI,48202,-83.07846203,42.37242815,96.52,,dialysis
1200 MERCANTILE LN   STE 105 NA LARGO MD 20774,LARGO,MD,20774,-76.8388552,38.90686532,96.98,,dialysis
2600 WEST BROADWAY SUITE 112 NA LOUISVILLE KY 40211,LOUISVILLE,KY,40211,-85.79516534,38.24946398,99.37,,dialysis
306 SOUTH PLAZA NA LONDON KY 40741,LONDON,KY,40741,-84.08002291,37.10648838,96.34,,dialysis
210 THOMAS MORE PARKWAY SUITE 1 CRESTVIEW HILLS KY 41017,CRESTVIEW HILLS,KY,41017,-84.57014122,39.02301012,97.87,,dialysis
205 STEEPLE CHASE DR   STE 201 NA PRINCE FREDERICK MD 20678,PRINCE FREDERICK,MD,20678,-76.59166189,38.55092696,96.52,,dialysis
DIALYSIS UNIT 57 PROSPECT STREET NANTUCKET MA 02554,NANTUCKET,MA,2554,-70.1014536,41.27517831,95.25,,dialysis
DIALYSIS UNIT 55 LAKE AVENUE NORTH RM H7-331 WORCESTER MA 01655,WORCESTER,MA,1655,-71.76167233,42.27757354,95.37,,dialysis
3170 PROFESSIONAL CT NA BAY CITY MI 48706,BAY CITY,MI,48706,-83.92652673,43.60020279,96.67,,dialysis
1536 W. CENTER RD. NA ESSEXVILLE MI 48732,ESSEXVILLE,MI,48732,-83.83844776,43.59427565,96.12,,dialysis
"500 CADMUS LN, SUITE 201 NA EASTON MD 21601",EASTON,MD,21601,-76.07039603,38.76310344,99.36,,dialysis
1531 S EDGEWOOD ST SUITE 302 HALETHORPE MD 21227,HALETHORPE,MD,21227,-76.66744022,39.26074831,97.02,,dialysis
1046 OLD NORTHPOINT RD NA BALTIMORE MD 21224,BALTIMORE,MD,21224,-76.50802702,39.288638,95.08,,dialysis
2077 CATON STREET SUITE A NEW ORLEANS LA 70128,NEW ORLEANS,LA,70128,-90.06252602,29.99877681,99.2,,dialysis
2908 GENERAL DEGUALLE DR NA NEW ORLEANS LA 70114,NEW ORLEANS,LA,70114,-90.02795654,29.92812697,95.67,,dialysis
DIALYSIS UNIT - 1 HOSPITAL ROAD P.O. BOX 1477 OAK BLUFFS MA 02557,OAK BLUFFS,MA,2557,-70.57979901,41.46061123,93.78,,dialysis
"HEMODIALYSIS UNIT 123 SUMMER ST, SUITE 380 WORCESTER MA 01608",WORCESTER,MA,1608,-71.79700055,42.26465833,95.15,,dialysis
"10 MAPLE AVENUE, SUITE 200 NA GREAT BARRINGTON MA 01230",GREAT BARRINGTON,MA,1230,-73.36576786,42.18926357,96.36,,dialysis
5999 HARPERS FARM RD STE E-110 COLUMBIA MD 21044,COLUMBIA,MD,21044,-76.88000255,39.21689176,97.22,,dialysis
821 N EUTAW ST STE 401 BALTIMORE MD 21201,BALTIMORE,MD,21201,-76.6214946,39.29953154,96.73,,dialysis
246 EASTERN BLVD N STE 105 NA HAGERSTOWN MD 21740,HAGERSTOWN,MD,21740,-77.69467099,39.63979402,99.33,,dialysis
2 HAMILL RD SUITE 200 QUADRANGLE BUILDING EAST BALTIMORE MD 21210,BALTIMORE,MD,21210,-76.64543759,39.35203884,98.93,,dialysis
"DCI BRIGHAM/FAULKNER 1153 CENTRE STREET, BELKIN HOUSE JAMAICA PLAIN MA 02130",JAMAICA PLAIN,MA,2130,-71.12817522,42.30145262,94.15,,dialysis
143 WAR HORSE PLACE NA HOUMA LA 70360,HOUMA,LA,70360,-90.75243067,29.60608746,96.67,,dialysis
450 N TELEGRAPH RD STE 600 NA PONTIAC MI 48341,PONTIAC,MI,48341,-83.32609875,42.64464103,96.86,,dialysis
30300 HOOVER RD STE 100 NA WARREN MI 48093,WARREN,MI,48093,-83.00732867,42.51593287,99.36,,dialysis
"125 NORTHPORT AVE, SUITE 101 NA BELFAST ME 04915",BELFAST,ME,4915,-68.99482009,44.41226281,99.38,,dialysis
4700 HARTFORD ROAD NA BALTIMORE MD 21214,BALTIMORE,MD,21214,-76.56858233,39.3433396,93.84,,dialysis
4475 REGENCY PLACE UNIT 102 & 103 WHITE PLAINS MD 20695,WHITE PLAINS,MD,20695,-76.94224522,38.592718,99.32,,dialysis
34 BATES ROAD SUITE 201 MASHPEE MA 02649,MASHPEE,MA,2649,-70.49057524,41.61929893,99.39,,dialysis
31 MALL ROAD-DIALYSIS SUITE 1B NA BURLINGTON MA 01803,BURLINGTON,MA,1803,-71.20305566,42.48735965,95.5,,dialysis
1250 MERCY DR STE 201 NA MUSKEGON HEIGHTS MI 49444,MUSKEGON HEIGHTS,MI,49444,-86.21282309,43.20744734,99.14,,dialysis
"1935 BLUEGRASS AVE., SUITE 100 NA LOUISVILLE KY 40215",LOUISVILLE,KY,40215,-85.79804612,38.17900964,99.37,,dialysis
3250 KIDRON VALLEY WAY NA OWENSBORO KY 42303,OWENSBORO,KY,42303,-87.05833357,37.75561146,96.6,,dialysis
616 JACK MILLER RD NA VILLE PLATTE LA 70586,VILLE PLATTE,LA,70586,-92.26521801,30.67892019,96.23,,dialysis
7720 HWY 165 STE 3 NA COLUMBIA LA 71418,COLUMBIA,LA,71418,-92.09198749,32.08397118,96.3,,dialysis
DIALYSIS UNIT 925 UNION STREET SUITE 1 BANGOR ME 04401,BANGOR,ME,4401,-68.804268,44.81414699,95.61,,dialysis
250 ENFIELD RD / PO BOX 367 NA LINCOLN ME 04457,LINCOLN,ME,4457,-68.5184881,45.34794095,94.8,,dialysis
EASTERN MAINE DIALYSIS 11 SHORT STREET ELLSWORTH ME 04605,ELLSWORTH,ME,4605,-68.40365603,44.53047439,94.38,,dialysis
205 RIDGE RD NA FAIRFIELD ME 04937,FAIRFIELD,ME,4937,-69.62547866,44.59318112,95.81,,dialysis
6934 AVIATION BLVD SUITE H GLEN BURNIE MD 21061,GLEN BURNIE,MD,21061,-76.64764354,39.17387231,99.39,,dialysis
2 MAIN STREET SUITE 100 NA STONEHAM MA 02180,STONEHAM,MA,2180,-71.10048082,42.50176867,99.32,,dialysis
DIALYSIS UNIT 660 HARRISON AVENUE BOSTON MA 02118,BOSTON,MA,2118,-71.06986911,42.33886026,95.37,,dialysis
"4451 PARLIAMENT PLACE STE ""R"" LANHAM MD 20706",LANHAM,MD,20706,-76.83555751,38.95063897,97.35,,dialysis
36 LOWER WESTFIELD RD UNIT C-153 NA HOLYOKE MA 01040,HOLYOKE,MA,1040,-72.63558222,42.1692418,97.09,,dialysis
610 E DUTCHMANS LN NA EASTON MD 21601,EASTON,MD,21601,-76.06376469,38.75974653,85.07,,dialysis
28295 SCHOENHERR RD SUITE A WARREN MI 48088,WARREN,MI,48088,-82.98726223,42.50219241,99.47,,dialysis
111 CHERRY HILL RD NA BROOKLYN MD 21225,BROOKLYN,MD,21225,-76.61759735,39.25225446,96.38,,dialysis
304 HARRY S TRUMAN PKWY STES H-K ANNAPOLIS MD 21401,ANNAPOLIS,MD,21401,-76.55524119,38.97522146,96.14,,dialysis
1540 E HOSPITAL DR RM 10-712 MOTT HOSPITAL ANN ARBOR MI 48109,ANN ARBOR,MI,48109,-83.72842598,42.28199646,95.78,,dialysis
DIALYSIS UNIT 416 CONNABLE ST PETOSKEY MI 49770,PETOSKEY,MI,49770,-84.957715,45.37088,85,,dialysis
7800 W OUTER DR SUITE L10 NA DETROIT MI 48235,DETROIT,MI,48235,-83.21462085,42.41938751,96.8,,dialysis
1581 SULPHUR SPRING RD STE 112 BALTIMORE MD 21227,BALTIMORE,MD,21227,-76.68617816,39.24857934,99.44,,dialysis
3424 DONNELL DR NA DISTRICT HEIGHTS MD 20747,DISTRICT HEIGHTS,MD,20747,-76.88338188,38.84457328,95.93,,dialysis
12401 MIDDLEBROOK RD   STE 160 NA GERMANTOWN MD 20874,GERMANTOWN,MD,20874,-77.25620131,39.17554467,99.37,,dialysis
44200 WOODWARD AVE STE 109 NA PONTIAC MI 48341,PONTIAC,MI,48341,-83.27328713,42.61348179,96.92,,dialysis
28425 W 8 MILE RD NA LIVONIA MI 48152,LIVONIA,MI,48152,-83.32709984,42.44172025,96.28,,dialysis
4800 MCLEOD DR E NA SAGINAW MI 48604,SAGINAW,MI,48604,-83.96639215,43.47661963,96.28,,dialysis
1300 MERCANTILE LN STE 194 LARGO MD 20774,LARGO,MD,20774,-76.8382538,38.90768142,97.29,,dialysis
90 CAREW STREET SUITE A SPRINGFIELD MA 01104,SPRINGFIELD,MA,1104,-72.59921615,42.11194511,96.67,,dialysis
336 THOMPSON ROAD SUITE 1 NA WEBSTER MA 01570,WEBSTER,MA,1570,-71.85218373,42.02773994,96.8,,dialysis
260 MERRIMAC STREET TOWLE BUILDING NEWBURYPORT MA 01950,NEWBURYPORT,MA,1950,-70.88125675,42.81749262,95.23,,dialysis
28103 THREE NOTCH RD SUITE 1 A MECHANICSVILLE MD 20659,MECHANICSVILLE,MD,20659,-76.73443127,38.43974999,96.67,,dialysis
23 NORTH STREET SUITE 5 PRESQUE ISLE ME 04769,PRESQUE ISLE,ME,4769,-68.01036003,46.68818753,96.67,,dialysis
12502 WILLOWBROOK RD   STE 250 NA CUMBERLAND MD 21502,CUMBERLAND,MD,21502,-78.7322207,39.64621003,96.83,,dialysis
4427 S ROBERTSON ST - 2ND FLOOR NA NEW ORLEANS LA 70115,NEW ORLEANS,LA,70115,-90.1040643,29.9361583,96.83,,dialysis
711 E JEFFERSON DR NA OAK GROVE LA 71263,OAK GROVE,LA,71263,-91.38282852,32.86201436,91.49,,dialysis
3950 BEAUBIEN BLVD PEDIATRIC SPECIALTY CENTER DETROIT MI 48201,DETROIT,MI,48201,-83.052095,42.353188,91.89,,dialysis
"35 MICHIGAN ST NE, MC 83 SUITE 3121 GRAND RAPIDS MI 49503",GRAND RAPIDS,MI,49503,-85.66650598,42.97051751,99.3,,dialysis
RENAL DIALYSIS UNIT 2000 W BALTIMORE STREET BALTIMORE MD 21223,BALTIMORE,MD,21223,-76.64937423,39.28808232,95.22,,dialysis
RENAL DIALYSIS UNIT 1500 FOREST GLEN RD SILVER SPRING MD 20910,SILVER SPRING,MD,20910,-77.03513909,39.01600445,94.93,,dialysis
5701 SILVER HILLL RD NA DISTRICT HEIGHTS MD 20747,DISTRICT HEIGHTS,MD,20747,-76.90910435,38.85318107,94.59,,dialysis
195 WORCESTER STREET LOWER LEVEL WELLESLEY MA 02481,WELLESLEY,MA,2481,-71.24530628,42.31643955,95.59,,dialysis
"509 OSBORN BLVD, STE 200 NA SAULT SAINTE MARIE MI 49783",SAULT SAINTE MARIE,MI,49783,-84.34958195,46.4979184,96.27,,dialysis
32423 SCHOOLCRAFT NA LIVONIA MI 48150,LIVONIA,MI,48150,-83.36430868,42.38227462,85.07,,dialysis
2270 ROLLING RUN DRIVE SUITE 600 WINDSOR MILL MD 21244,WINDSOR MILL,MD,21244,-76.76132067,39.31938412,97.14,,dialysis
12120 PLUM ORCHARD RD   STE 140 NA SILVER SPRING MD 20904,SILVER SPRING,MD,20904,-76.95770891,39.05466618,85.17,,dialysis
35 KNEELAND STREET 5TH FLOOR BOSTON MA 02111,BOSTON,MA,2111,-71.06198115,42.35053734,99.47,,dialysis
2845 CAPITAL AVE SW STE 104 NA BATTLE CREEK MI 49015,BATTLE CREEK,MI,49015,-85.19855539,42.25924383,98.7,,dialysis
2601 COOLIDGE RD STE A NA EAST LANSING MI 48823,EAST LANSING,MI,48823,-84.50325674,42.76407626,96.43,,dialysis
720 EAST BROADWAY STREET NA LOUISVILLE KY 40202,LOUISVILLE,KY,40202,-85.75351,38.252645,85,,dialysis
7220 N SAGINAW RD NA MOUNT MORRIS MI 48458,MOUNT MORRIS,MI,48458,-83.69432265,43.11091275,96.15,,dialysis
1340 SOUTH DIVISION ST   STE 302 NA SALISBURY MD 21804,SALISBURY,MD,21804,-75.59955578,38.3372743,99.39,,dialysis
8507 OXON HILL RD SUITE 100 FORT WASHINGTON MD 20744,FORT WASHINGTON,MD,20744,-77.00660282,38.77278182,96.72,,dialysis
"AUGUSTINE PLAZA 124 BROADWAY, ROUTE 1N SAUGUS MA 01906",SAUGUS,MA,1906,-71.002575,42.45294,85,,dialysis
I 391 INDUSTRIAL PARK 317 MEADOW STREET CHICOPEE MA 01013,CHICOPEE,MA,1013,-72.61264279,42.17836207,94.68,,dialysis
(BMA QUINCY) 241 PARKINGWAY QUINCY MA 02169,QUINCY,MA,2169,-71.00342758,42.24421859,95.32,,dialysis
7960 GRAND RIVER RD STE 210 NA BRIGHTON MI 48114,BRIGHTON,MI,48114,-83.79516856,42.56024057,99.37,,dialysis
5757 WHITMORE LAKE RD STE 1600 NA BRIGHTON MI 48116,BRIGHTON,MI,48116,-83.75919368,42.51962585,97.02,,dialysis
193 STONER AVE SUITE 120 WESTMINSTER MD 21157,WESTMINSTER,MD,21157,-76.98937532,39.56080871,99.36,,dialysis
329 FLOYD DRIVE SUITE B CARROLLTON KY 41008,CARROLLTON,KY,41008,-85.13082901,38.6582104,96.79,,dialysis
6934 AVIATION BLVD STE K GLEN BURNIE MD 21061,GLEN BURNIE,MD,21061,-76.64764354,39.17387231,99.37,,dialysis
2707 ROLLING RD   STES 104-105 NA BALTIMORE MD 21244,BALTIMORE,MD,21244,-76.7620963,39.3512337,85,,dialysis
46591 ROMEO PLANK RD STE 101 NA MACOMB MI 48044,MACOMB,MI,48044,-82.93634728,42.640325,99.41,,dialysis
14631 LAUREL BOWIE RD STE 100 LAUREL MD 20707,LAUREL,MD,20707,-76.84280735,39.09284575,99.48,,dialysis
10210 LAPLATA ROAD NA LA PLATA MD 20646,LA PLATA,MD,20646,-76.95754209,38.53311029,96.52,,dialysis
315 N CALVERT ST STE 300 BALTIMORE MD 21202,BALTIMORE,MD,21202,-76.61253686,39.29290032,96.86,,dialysis
4701 SANGAMORE RD SUITE P017 BETHESDA MD 20816,BETHESDA,MD,20816,-77.11953102,38.949731,97.22,,dialysis
140 STONECREST DR. NA SOMERSET KY 42501,SOMERSET,KY,42501,-84.62047975,37.00512251,96.38,,dialysis
12904 ROBERT L MADON BYPASS NA PINEVILLE KY 40977,PINEVILLE,KY,40977,-83.69912757,36.76539972,85.88,,dialysis
944 S BEGLIS PKWAY NA SULPHUR LA 70663,SULPHUR,LA,70663,-93.35933393,30.23008414,96.44,,dialysis
210 GREENBRIAR BLVD NA COVINGTON LA 70433,COVINGTON,LA,70433,-90.1372698,30.45683747,96.47,,dialysis
11721 WOODMORE RD   STE 190 NA MITCHELLVILLE MD 20721,MITCHELLVILLE,MD,20721,-76.8019527,38.92049672,96.41,,dialysis
DIALYSIS UNIT - CCP 7 736 CAMBRIDGE STREET BRIGHTON MA 02135,BRIGHTON,MA,2135,-71.1479804,42.34959123,95.08,,dialysis
DIALYSIS UNIT 8 CONTE DRIVE PITTSFIELD MA 01201,PITTSFIELD,MA,1201,-73.26831147,42.41357805,94.82,,dialysis
"DIALYSIS UNIT 55 FRUIT ST, BIGELOW 10 BOSTON MA 02114",BOSTON,MA,2114,-71.06877267,42.36321505,93.82,,dialysis
DIALYSIS UNIT 75 FRANCIS STREET BOSTON MA 02115,BOSTON,MA,2115,-71.10748122,42.33611732,95.19,,dialysis
"DIALYSIS UNIT, FARLEY FOUR 300 LONGWOOD AVENUE BOSTON MA 02115",BOSTON,MA,2115,-71.1048835,42.33748315,94.53,,dialysis
6420 ROCKLEDGE DR STE 1100 BETHESDA MD 20817,BETHESDA,MD,20817,-77.13270746,39.02462699,99.42,,dialysis
2801 GREENMOUNT AVENUE SUITE 2833 BALTIMORE MD 21218,BALTIMORE,MD,21218,-76.60942256,39.32260592,97.38,,dialysis
1127 WEST ST STE 100 NA ANNAPOLIS MD 21401,ANNAPOLIS,MD,21401,-76.51199342,38.9770853,99.28,,dialysis
1221 MERCANTILE LN NA LARGO MD 20774,LARGO,MD,20774,-76.83560076,38.90698782,96.57,,dialysis
3000 N RIDGE RD SUITE A ELLICOTT CITY MD 21043,ELLICOTT CITY,MD,21043,-76.81984898,39.29007491,96.61,,dialysis
8317 ANNAPOLIS RD NA HYATTSVILLE MD 20784,HYATTSVILLE,MD,20784,-76.87051815,38.95691458,96.23,,dialysis
1070 N CURTIS RD STE 125 NA BOISE ID 83706,BOISE,ID,83706,-116.2536225,43.61420702,99.38,,dialysis
710 N FAIRBANKS CT/OLSON PAVILLION/STE # 4 -200 NA CHICAGO IL 60611,CHICAGO,IL,60611,-87.62038228,41.89529566,94.39,,dialysis
601 EAST MAIN STREET SUITE 200 SALISBURY MD 21804,SALISBURY,MD,21804,-75.59084413,38.36538138,97.19,,dialysis
86-080 FARRINGTON HIGHWAY SUITE 101 NA WAIANAE HI 96792,WAIANAE,HI,96792,-158.1854232,21.43750841,99.47,,dialysis
10 HOOHUI ROAD SUITE 100 ISLAND OF MAUI LAHAINA HI 96761,LAHAINA,HI,96761,-156.6777167,20.97162321,99.13,,dialysis
28 KAMOI STREET SUITE 400 NA KAUNAKAKAI HI 96748,KAUNAKAKAI,HI,96748,-157.0197992,21.09008372,96.67,,dialysis
2226 LILIHA  STREET SUITE 226 NA HONOLULU HI 96817,HONOLULU,HI,96817,-157.8519731,21.32850671,99.39,,dialysis
"1601 MERCURY CIRCLE, STE 3 NA OTTAWA IL 61350",OTTAWA,IL,61350,-88.82115755,41.35549741,96.94,,dialysis
"4008 NORTH BROADWAY AVE., SUITE 1200 NA CHICAGO IL 60613",CHICAGO,IL,60613,-87.65080211,41.9549214,87.42,,dialysis
"1340 S. DAMEN AVENUE, STE. 100 NA CHICAGO IL 60608",CHICAGO,IL,60608,-87.67618687,41.86356884,99.38,,dialysis
5140 N. CALIFORNIA AVE. SUITE 510 CHICAGO IL 60625,CHICAGO,IL,60625,-87.69896717,41.97480735,97.41,,dialysis
"1111 EAST 87TH STREET, SUITE 700 NA CHICAGO IL 60619",CHICAGO,IL,60619,-87.59660196,41.73674256,99.43,,dialysis
67-1123 MAMALAHOA HIGHWAY #112 NA KAMUELA HI 96743,KAMUELA,HI,96743,-155.6657052,20.02293637,97.09,,dialysis
565 LAKEVIEW PKWY  STE 176 NA VERNON HILLS IL 60061,VERNON HILLS,IL,60061,-87.94897625,42.23750038,98.69,,dialysis
"581 WILLIAM LATHAM DRIVE, STE 104 NA BOURBONNAIS IL 60914",BOURBONNAIS,IL,60914,-87.87963259,41.16262473,96.22,,dialysis
1240 HWY 54 WEST STE 408 NA FAYETTEVILLE GA 30215,FAYETTEVILLE,GA,30215,-84.50637087,33.45080249,99.12,,dialysis
1370 BUFORD HIGHWAY STE 110 NA CUMMING GA 30041,CUMMING,GA,30041,-84.12388803,34.16839529,99.4,,dialysis
1987 CANDLER RD SUITE C NA DECATUR GA 30032,DECATUR,GA,30032,-84.28478503,33.73366402,99.35,,dialysis
WHEATON PARK SHOPPING CTR 11941 GEORGIA AVE WHEATON MD 20902,WHEATON,MD,20902,-77.05108306,39.05214436,94.46,,dialysis
771 SOUTH BRIDGE STREET SUITE 1 AUBURN MA 01501,AUBURN,MA,1501,-71.86549645,42.18190933,99.49,,dialysis
18544 EIGHT MILE ROAD NA SOUTHFIELD MI 48075,SOUTHFIELD,MI,48075,-83.22515003,42.44441751,85.54,,dialysis
2121 ONEIDA ST SUITE 104 NA JOLIET IL 60435,JOLIET,IL,60435,-88.13277286,41.52496015,99.38,,dialysis
5401 SOUTH WENTWORTH NA CHICAGO IL 60609,CHICAGO,IL,60609,-87.63052729,41.79621765,85.66,,dialysis
"33 W HIGGINS ROAD, SUITES 920-945 NA SOUTH BARRINGTON IL 60010",SOUTH BARRINGTON,IL,60010,-88.16567736,42.06762305,95,,dialysis
582 POLE LINE RD NA TWIN FALLS ID 83301,TWIN FALLS,ID,83301,-114.4688804,42.59176078,96.17,,dialysis
1300 E MULLAN SUITE 1200 NA POST FALLS ID 83854,POST FALLS,ID,83854,-116.92945,47.7159625,85.66,,dialysis
835 BRIGHTSEAT ROAD NA HYATTSVILLE MD 20785,HYATTSVILLE,MD,20785,-76.85274066,38.9019604,96.36,,dialysis
3700 FLEET STREET STE 102 BALTIMORE MD 21224,BALTIMORE,MD,21224,-76.56582795,39.28567051,96.98,,dialysis
"3469 PIERSON PLACE, STE A NA FLUSHING MI 48433",FLUSHING,MI,48433,-83.78362199,43.05870611,99.35,,dialysis
115 MCHENRY AVE BEDFORD SQUARE 2  SUITE D PIKESVILLE MD 21208,PIKESVILLE,MD,21208,-76.72829882,39.37590158,99.07,,dialysis
"7301 NORTH LINCOLN AVE., STE 205 NA LINCOLNWOOD IL 60712",LINCOLNWOOD,IL,60712,-87.74156211,42.0135254,99.37,,dialysis
"6298 NORTHWEST HWY., SUITE 300 NA CRYSTAL LAKE IL 60014",CRYSTAL LAKE,IL,60014,-88.32150197,42.22863199,97.55,,dialysis
"37809 N ILLINOIS, ROUTE 59 NA LAKE VILLA IL 60046",LAKE VILLA,IL,60046,-88.12523116,42.41223691,96.73,,dialysis
1719 MAGNOLIA WAY NA AUGUSTA GA 30919,AUGUSTA,GA,30919,-82.12676934,33.47636185,95.33,,dialysis
3350 W GRAND AVE STE 100 NA WAUKEGAN IL 60085,WAUKEGAN,IL,60085,-87.88398389,42.37107996,85.69,,dialysis
"765 N. KELLOGG STREET,  STE 101 NA GALESBURG IL 61401",GALESBURG,IL,61401,-90.36616357,40.95644001,99.37,,dialysis
10 CORDAGE PARK CIRCLE SUITE 213 PLYMOUTH MA 02360,PLYMOUTH,MA,2360,-70.68819596,41.97938809,99.46,,dialysis
"135 BEAVER STREET, SUITE 111 NA WALTHAM MA 02452",WALTHAM,MA,2452,-71.20829062,42.38365952,99.38,,dialysis
360 CEDAR HILL STREET SUITE 3 MARLBOROUGH MA 01752,MARLBOROUGH,MA,1752,-71.5937264,42.31800525,96.95,,dialysis
"601 MEMORIAL DRIVE, SUITE H NA CHICOPEE MA 01020",CHICOPEE,MA,1020,-72.57576862,42.1744165,96.79,,dialysis
1051 BRIGHTSEAT RD NA LANDOVER MD 20785,LANDOVER,MD,20785,-76.85246473,38.90524459,96.36,,dialysis
19851 OBERSAVTION DRIVE SUITE 150 GERMANTOWN MD 20876,GERMANTOWN,MD,20876,-77.23632,39.187975,85,,dialysis
1415 S. MOUNTAIN RD SUITE 105 JOPPA MD 21085,JOPPA,MD,21085,-76.34532019,39.43897033,97.45,,dialysis
"5775 PEACHTREE DUNWOODY RD, STE C110 NA ATLANTA GA 30342",ATLANTA,GA,30342,-84.3526155,33.91252755,99.47,,dialysis
2841 GREENBRIAR PKWY SW SUITE X126 ATLANTA GA 30331,ATLANTA,GA,30331,-84.49046243,33.68732283,99.51,,dialysis
1515 W WALNUT ST LOT 11 JACKSONVILLE IL 62650,JACKSONVILLE,IL,62650,-90.25864755,39.74525869,99.32,,dialysis
2100 WEST FIFTH ST NA LINCOLN IL 62656,LINCOLN,IL,62656,-89.36215,40.14866,85,,dialysis
"8950 GROSS POINT ROAD, STE 300 NA SKOKIE IL 60077",SKOKIE,IL,60077,-87.75378578,42.04388944,99.42,,dialysis
"303 N. W. 11TH STREET, SUITE 1 NA FAIRFIELD IL 62837",FAIRFIELD,IL,62837,-88.37447493,38.38110085,96.73,,dialysis
"8910 W. 192ND STREET, SUITE A & B NA MOKENA IL 60448",MOKENA,IL,60448,-87.83370136,41.54061461,99.37,,dialysis
"MILL RIVER PLACE 1 WASHINGTON ST, SUITE 9 TAUNTON MA 02780",TAUNTON,MA,2780,-71.09880805,41.90108481,99.07,,dialysis
"610 S MAPLE AVENUE, SUITE 4100 NA OAK PARK IL 60304",OAK PARK,IL,60304,-87.80373605,41.87793446,98.67,,dialysis
101 WEST SECOND STREET NA DIXON IL 61021,DIXON,IL,61021,-89.48282773,41.84257691,96.89,,dialysis
94-450 MOKUOLA STREET #109 NA WAIPAHU HI 96797,WAIPAHU,HI,96797,-158.0071853,21.38809802,99.37,,dialysis
94-862 KAHUAILANI STREET NA WAIPAHU HI 96797,WAIPAHU,HI,96797,-158.0062213,21.38516246,96.86,,dialysis
"4700 N. MARINE DRIVE, SUITE 204 NA CHICAGO IL 60640",CHICAGO,IL,60640,-87.64928323,41.96775766,97.04,,dialysis
301 MATTES ROAD NA VANDALIA IL 62471,VANDALIA,IL,62471,-89.0994049,38.9618976,85,,dialysis
"2400 BELLEVUE RD, STE 29 A NA DUBLIN GA 31021",DUBLIN,GA,31021,-82.94259082,32.52895309,96.67,,dialysis
"11660 ALPHARETTA HWY, SUITE 650 NA ROSWELL GA 30076",ROSWELL,GA,30076,-84.32313349,34.06265427,99.43,,dialysis
"1000 COWLES CLINIC WAY, SUITE S-100 NA GREENSBORO GA 30642",GREENSBORO,GA,30642,-83.23397617,33.45019669,97.03,,dialysis
234 W LOUIS GLICK HWY STE 200 NA JACKSON MI 49201,JACKSON,MI,49201,-84.41146224,42.24935951,99.4,,dialysis
7524 STANDISH PL   STE 100-B NA ROCKVILLE MD 20855,ROCKVILLE,MD,20855,-77.15501338,39.10811318,99.42,,dialysis
1095 HENRY PARKWAY CONNECTOR NA MCDONOUGH GA 30252,MCDONOUGH,GA,30252,-84.15711607,33.42379776,96.47,,dialysis
735 N HISTORIC HWY 441 NA DEMOREST GA 30535,DEMOREST,GA,30535,-83.53597103,34.58426014,85.4,,dialysis
604 TOWNE PARK WEST NA RINCON GA 31326,RINCON,GA,31326,-81.22682981,32.26732433,85.35,,dialysis
640 MARTIN LUTHER KING JR BLVD NA MACON GA 31201,MACON,GA,31201,-83.62848021,32.83157306,97.25,,dialysis
124 REGENCY PARK DRIVE NA O FALLON IL 62269,O FALLON,IL,62269,-89.93997673,38.58992511,96.14,,dialysis
2061 GOOSE LAKE ROAD NA SAUGET IL 62206,SAUGET,IL,62206,-90.13498975,38.56297293,96.67,,dialysis
3300 NORTH MAIN NA EAST PEORIA IL 61611,EAST PEORIA,IL,61611,-89.57982,40.663865,85,,dialysis
209 BENNETTE BLVD NA ELLENWOOD GA 30294,ELLENWOOD,GA,30294,-84.24216858,33.61795445,96.33,,dialysis
5873 HWY 17 NORTH NA DARIEN GA 31305,DARIEN,GA,31305,-81.43157,31.371595,85,,dialysis
3525 E LOUISE DR SUITE 100 NA MERIDIAN ID 83642,MERIDIAN,ID,83642,-116.350258,43.60263257,99.36,,dialysis
10901B GEORGIA AVENUE NA SILVER SPRING MD 20902,SILVER SPRING,MD,20902,-77.04880594,39.03368306,96.44,,dialysis
1900 NORTH BROADWAY STREET NA BALTIMORE MD 21213,BALTIMORE,MD,21213,-76.59610648,39.3130521,85.67,,dialysis
10210 GREENBELT ROAD STE 100 LANHAM MD 20706,LANHAM,MD,20706,-76.82829669,38.99159207,97.4,,dialysis
1360 BLAIR DRIVE SUITES L & M ODENTON MD 21113,ODENTON,MD,21113,-76.70268901,39.08960753,95.6,,dialysis
45-480 KANEOHE BAY DRIVE #D09 NA KANEOHE HI 96744,KANEOHE,HI,96744,-157.7984586,21.40280482,96.98,,dialysis
"1520 LILIHA STREET, SUITE 101 NA HONOLULU HI 96817",HONOLULU,HI,96817,-157.8606419,21.32116265,99.39,,dialysis
11630 SOUTH KEDZIE NA MERRIONETTE PARK IL 60803,MERRIONETTE PARK,IL,60803,-87.70046447,41.68126031,93.44,,dialysis
"101 WAUKEGAN ROAD, SUITE 700 NA LAKE BLUFF IL 60044",LAKE BLUFF,IL,60044,-87.87536587,42.27689432,98.68,,dialysis
4716 BEACON LN NA CALDWELL ID 83605,CALDWELL,ID,83605,-116.639744,43.66351801,96.14,,dialysis
