Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
TRI COUNTY ADDICTIONS REHAB SERVS INC,LAKELAND OUTPATIENT,,1831 NORTH CRYSTAL LAKE DRIVE,,,LAKELAND,FL,33801,(813)665-5599,AD/AM/W/A/B/H/AI/HV/PI/CU/IV/PG/EA/TX/PV/,4148FL33801,-81.92577582873673,28.025903328333868,100.0
BAY HARBOR RESIDENTIAL TREATMENT CTR,DUAL DIAGNOSIS TRACT,,12895 SEMINOLE BOULEVARD,,,LARGO,FL,34648,(813)587-1000,AD/RR/Y/A/HV/CU/TX/PV/,5619FL34648,-82.78701252433777,27.89026100090251,98.53
CENTER FOR PROBLEM RESOLUTION AT,SUNCOAST HOSPITAL,,2025 INDIAN ROCKS ROAD,,,LARGO,FL,34644,(813)581-9474 EXT7118,AD/OT/RR/AM/W/A/B/HV/PI/TX/PV/,4220FL34644,-82.82529586126327,27.89924476663536,97.89
DIRECTIONS FOR MENTAL HEALTH INC,EVALUATION AND REFERRAL/LARGO,,8823 115TH AVENUE NORTH,,,LARGO,FL,34643,(813)536-5950 EXT40,AD/EA/CI/,8686FL34643,-82.76127913012523,27.877314841765646,98.44
EMPLOYEE ASSISTANCE SERVICES,,,655 ULMERTON ROAD,SUITE 40,,LARGO,FL,34641,(813)586-0342,AD/AM/H/EA/TX/PV/,3146FL34641,-82.81523312289809,27.880963461738034,89.63
FAMILY SERVICES CENTERS/SEMINOLE,,,9009 SEMINOLE BOULEVARD,SUITE 2-B,,LARGO,FL,34642,(813)393-4090,AD/AM/W/Y/A/HV/PG/EA/TX/PV/,5544FL34642,-82.78699894565476,27.85454847750001,96.45
GENESIS INSTITUTE INC,,,13144 PARK BOULEVARD,SUITE D,,LARGO,FL,34646,(813)392-1590,AD/AM/W/Y/A/HV/EA/TX/CI/PV/,6239FL34646,-82.82072202433865,27.84360250823355,98.23
MEDFIELD HOSPITAL,,,12891 SEMINOLE BOULEVARD,,,LARGO,FL,34648,(813)587-6000 EXT05,AD/OT/RR/W/Y/CU/IV/TX/,1313FL34648,-82.78701252433781,27.890372983128945,98.53
OPERATION PAR INC,ADOLESCENT RESIDENTIAL CENTER,,13800 66TH STREET NORTH,,,LARGO,FL,34641,(813)530-7545,AD/RR/Y/A/HV/TX/,6785FL34641,-82.72915597959026,27.897620903218627,98.44
OPERATION PAR INC,PAR DETOXIFICATION CENTER,,13800 66TH STREET NORTH,,,LARGO,FL,34641,(813)530-4731,DA/DT/A/HV/IV/TX/,6785FL34641,-82.72915597959026,27.897620903218627,98.44
OPERATION PAR INC,PAR THERAPEUTIC COMMUNITY,,13800 66TH STREET NORTH,,,LARGO,FL,34641,(813)536-9493,AD/RR/W/A/HV/IV/PG/TX/,6785FL34641,-82.72915597959026,27.897620903218627,98.44
PROFESSIONAL COMP ADDICTION SERVS INC,HELLNESS CENTER/LARGO,,131 FIRST STREET NH,,,LARGO,FL,34640,(813)586-1883,AD/AM/H/DW/TX/,9935FL34640,-82.83139478877837,27.882929878265987,97.5
RECOVERY BRIDGE AT SUN COAST HOSPITAL,,,2025 INDIAN ROCKS ROAD,,,LARGO,FL,34644,(813)586-7107,AD/DT/RR/W/B/H/CU/IV/TX/,4220FL34644,-82.82529586126327,27.89924476663536,97.89
MARION/CITRUS MENTAL HEALTH CENTER INC,CITRUS ALCOHOLISM PROGRAM,,3238 SOUTH LECANTO HIGHHAY,,,LECANTO,FL,32661,(904)629-8892,AD/AM/H/HV/CU/PG/TX/CI/PV/,4367FL32661,-82.48773449216412,28.81561992634815,85.91
NORTH FLORIDA MENTAL HEALTH CENTER INC,SUHANNEE RIVER COUNSELING CTR ALC PROG,,NOBLES FERRY ROAD,,,LIVE OAK,FL,32060,(904)362-4218,AD/AM/EA/TX/PV/,5119FL32060,-82.98823954164313,30.30823496444489,99.35
HUMAN SERVICE AND RESOURCES AND ASSOCIATES INC,,,150 SOUTH COUNTRY ROAD 427,,,LONGHOOD,FL,32750,(407)767-0039,AD/AM/W/Y/B/PI/CU/PG/EA/DW/TX/PV/,7901FL32750,-81.34642006382632,28.697158853950185,96.86
RATIONAL THERAPY CENTER INC,,,745 WEST STATE ROAD 434,,,LONGWOOD,FL,32750,(407)830-5082,AD/AM/W/Y/A/B/H/AI/HV/PI/CU/PG/TX/PV/,2876FL32750,-81.3569123211116,28.697939598326865,100.0
JONES COTTAGE,FLORIDA CORRECTIONAL INSTITUTE,FOREST HILLS UNIT,,,,LOWELL,FL,32663,(904)622-5151 EXT236,AD/RR/H/TX/PV/,6549FL32663,-82.18978999999995,29.330500000000033,100.0
GATEWAY COMMUNITY SERVICES INC,OUTPATIENT/BAKER,,US HIGHWAY 90 WEST,AGRICULTURAL BUILDING,,MACCLENNY,FL,32063,(904)259-2506,AD/AM/W/Y/A/B/H/HV/PI/CU/IV/PG/EA/DW/TX/PV/,1635FL32063,-82.14413142121475,30.27923891440709,97.4
APALACHEE CENTER FOR HUMAN SERVICES,MADISON OUTPATIENT,,,,,MADISON,FL,32340,(904)973-4123,AD/AM/EA/TX/,6549FL32340,-83.41294499999998,30.467335000000052,100.0
CENTER FOR DRUG FREE LIVING INC,EATONVILLE COUNSELING CENTER,,370 EAST KENNEDY BOULEVARD,,,MAITLAND,FL,32751,(305)423-6606,AD/AM/TX/PV/,1192FL32751,-81.38013002526952,28.618475803462033,100.0
GUIDANCE CLINIC OF MIDDLE KEYS,,,3000 41ST STREET/OCEAN,,,MARATHON,FL,33050,(305)743-9491,AD/DT/Y/DW/TX/PV/,4145FL33050,-81.08685016682698,24.712171300645906,100.0
CENlER FOR FAMILY COUNSELING,,,777 SOUTH STATE ROAD 7,SUITE 16,,MARGATE,FL,33068,(305)72-3232,AD/EA/OT/,3762FL33068,-80.20449476326115,26.221481075613518,100.0
CLitlICAL PROVIDER ORGANIZATION,HALT,,777 SOUfH STATE ROAD 7,SUITE 16,,MARG4TE,FL,33068,(305)79-1611,AD/EA/OT/,0550FL33068,-80.20449476326115,26.221481075613518,89.1
MARGATE MIDDLE SCHOOL,ALPHA PROGRAM,,500 CHALLENGER BOULEVARD,,,MARGATE,FL,33063,(305)977-2291,AD/PV/,2267FL33063,-80.19593291396345,26.27213929619611,85.0
FEDERAL CORRECTIONAL INSTITUTION,PSYCHOLOGY SERVICES,,3625 FED CORRECTIONAL INSTITUTION ROAD,,,MARIANNA,FL,32446,(904)526-2313,AD/AM/EA/TX/CI/PV/,4671FL32446,-85.23325999999997,30.783905000000058,85.0
NORTHWEST FLORIDA DRUG COUNCIL INC,CHEMICAL ADDICTIONS RECOVERY EFFORT,,305 PENNSYLVANIA AVENUE,SUITE M,,MARIANNA,FL,32446,(904)526-3133,AD/AM/TX/CI/,6776FL32446,-85.25430952810672,30.771876489758736,96.45
NORTH FLORIDA MENTAL HEALTH CENTER INC,SUWANNEE RIVER COUNSELING/OUTPATIENT,,HIGHWAY 27,,,MAYO,FL,32066,(904)758-0555,AD/AM/EA/TX/PV/,6257FL32066,-83.19869716069068,30.067930809102172,100.0
BREVARD OUTPT ALTERNATIVE TREATMENT,IBOATI,,1127 SOUTH PATARICK DRIVE,SUITE 24,,MELBOURNE,FL,32937,(904)73-1111,TX/PV/,5525FL32937,-80.60608004248037,28.182126413184275,97.27
BROKEN GLASS INC,,,4175 STEELE STREET,,,MELBOURNE,FL,32905,(407)24-1638,AD/RR/IV/TX/CI/,9484FL32905,-80.59323669217663,27.952766449445143,91.81
CIRCLES OF CARE INC,MELBOURNE DETOX/RESIDENTIAL,,400 EAST SHERIDAN ROAD,,,MELBOURNE,FL,32901,(407)723-3910,AD/OT/RR/Y/CU/IV/TX/CI/,5317FL32901,-80.61606488605916,28.08886498510458,100.0
HERITAGE FAMILY TREATMENT CENTER,HERITAGE OUTPATIENT SERVICES,,1101 WEST HIBISCUS BOULEVARD,SUITE 101,,MELBOURNE,FL,32904,(407)728-3946,AD/AM/TX/PV/,9662FL32904,-80.63796999893988,28.08513299938531,99.52
JEREMY WEISS MEMORIAL FOUNDATION,OUTPATIENT,,541 EAST NEW HAVEN AVENUE,,,MELBOURNE,FL,32901,(407)951-7451,AD/AM/Y/TX/PV/,0777FL32901,-80.61143465368609,28.078427895940088,100.0
YOUTH SERVICES CENTERS INC,,,145 GROVE STREET,,,HERRITT ISLAND,FL,32954,(407)52-8988,AD/PV/,9947FL32954,-80.70231258901879,28.358736088666475,90.82
ASPIRA OF FLORIDA INC,,,3650 NORTH MIAMI AVENUE,,,MIAMI,FL,33137,(305)576-1512,AD/PV/,1865FL33137,-80.19539717667323,25.811037345503806,100.0
CAMBRIDGE FOUNDATION,,,780 NW LEJUNE ROAD,SUITE 626,,MIAMI,FL,33126,(305)448-2666,AD/AM/W/Y/A/H/HV/CU/EA/TX/CI/PV/,9403FL33126,-80.26417406127617,25.779398785582384,91.08
COMMUNITY HEALTH OF SOUTH DADE INC,CMHC SUBSTANCE ABUSE SERVICES,,10300 SW 216TH STREET,,,MIAMI,FL,33190,(305)252-4848,AD/AM/EA/TX/,4699FL33190,-80.35883929597131,25.566492465122593,100.0
COMPREHENSIVE PSYCHIATRIC CENTER NORTH,,,838 NW 183RD STREET,SUITE 203,,MIAMI,FL,33169,(305)651-8168,DA/AM/W/A/B/H/HV/IV/PG/MM/,7933FL33169,-80.21639346155159,25.94185806156209,100.0
COMPREHENSIVE PSYCHIATRIC CENTER SOUTH,,,9735 EAST FERN STREET,,,MIAMI,FL,33157,(305)238-5121,DA/AM/W/A/B/H/HV/IV/PG/MM/,0798FL33157,-80.34943220221875,25.605601377601594,100.0
CONCEPT HOUSE INC,,,162 NE 49TH STREET,,,MIAMI,FL,33137,(305)751-6501,AD/RR/AM/W/A/B/H/HV/PI/CU/IV/PG/EA/TX/PV/,4787FL33137,-80.19258271436316,25.820309149587025,100.0
CORAL REEF HOSPITAL,DUAL DIAGNOSED,,9333 SW 152ND STREET,,,MIAMI,FL,33157,(305)251-2500,AD/DT/RR/TX/,6588FL33157,-80.34468796120244,25.62889753637333,100.0
ERE ASSOCIATES,,,7325 SW 63RD AVENUE,SUITE 101,,MIAMI,FL,33143,(305)284-1143,AD/AM/TX/,9696FL33143,-80.29576698331891,25.70297000729617,100.0
FAMILY COUNSELING SERVICES,SOUTH DADE,,10720 CARIBBEAN BOULEVARD,SUITE 260,,MIAMI,FL,33183,(305)232-1610,AD/AM/W/Y/H/EA/TX/,6615FL33183,-80.36524323763581,25.577125957038568,98.57
FAMILY COUNSELING SERVICES,HEST DADE,,8900 SH 107TH AVENUE,SUITE 200,,MIAMI,FL,33176,(305)279-3322,AD/AM/W/Y/A/H/HV/CU/TX/PV/,1997FL33176,-80.3659945076174,25.68572818100721,94.47
FAMILY COUNSELING SERVICES,,,183RD STREET,111 NH 103RD STREET,SUITE 408,MIAMI,FL,33169,(305)653-9908,AD/AM/W/Y/A/B/H/HV/CU/PG/TX/PV/,3283FL33169,-80.20431999104578,25.942635495633606,99.4
FAMILY COUNSELING SERVICES,,,8TH STREET,75 SH 8TH STREET,SUITE 301,MIAMI,FL,33130,(305)379-5720,AD/AM/W/Y/A/H/HV/CU/PG/TX/PV/,8476FL33130,-80.20386843139545,25.76609582684641,99.4
HEALTH CRISIS NETHORK,,,1351 NH 20TH STREET,,,MIAMI,FL,33142,(305)326-8833,AD/AM/W/A/B/H/HV/CU/IV/TX/PV/,2925FL33142,-80.21831434579902,25.794981067911845,94.32
HERES HELP INC,DAY CARE/OUTPATIENT SOUTH,,12645 SOUTH DIX IE HIGHHAY,,,MIAMI,FL,33156,(305)238-8500,AD/AM/Y/A/HV/PI/TX/,0260FL33156,-80.32948679306034,25.65355361702541,89.7
HERES HELP INC,RESIDENTIAL,,15100 NH 27TH AVENUE,,,MIAMI,FL,33054,(305)685-8201,AD/RR/W/Y/A/HV/PI/CU/TX/,7252FL33054,-80.24427510809362,25.9123427820915,92.69
HUtlANA HOSPITAL/BISCAYNE,SOMERSET TREATMENT SERVICES,,20900 BISCAYNE BOULEVARD,SUITE 4 SE,,MIAMI,FL,33180,(305)932-HELP,AD/DT/RR/W/B/H/AI/HV/CU/IV/EA/TX/PV/,9013FL33180,-80.1443898119707,25.969606645391234,100.0
INFORMED FAMILIES OF DADE COUNTY INC,,,9200 SOUTH DADELAND BOULEVARD,SUITE 509,,MIAMI,FL,33156,(305)670-4886TEX15,AD/PV/,8495FL33156,-80.3159981315566,25.683390719668843,100.0
JACKSON MEMORIAL HOSPITAL/HIGHLAND,PARK PAVILION/ADD RESEARCH AND TRT CTR,,1660 NH 7TH COURT,,,MIAMI,FL,33136,(305)545-2355,AD/RR/W/A/B/HV/CU/IV/PG/TX/,0905FL33136,-80.20840508873034,25.791459477409397,94.0
LIFELINE OF MIAMI INC,,,9450 SUNSET DRIVE,SUITE 205,,MIAMI,FL,33173,(305)270-0400,AD/AM/H/HV/CU/IV/EA/DW/TX/PV/,0969FL33173,-80.34722989906894,25.701636436533718,100.0
LOCK TOHNS CMHC,OUTPATIENT SUBSTANCE ABUSE SERVICES,,18475 NH 2ND AVENUE,,,MIAMI,FL,33169,(305)653-6594,AD/AM/W/A/B/H/HV/PI/CU/IV/EA/DW/TX/PV/,7408FL33169,-80.20515156919362,25.944052569542123,94.32
MADAN CENTER,,,3 PALMETTO DRIVE,,,MIAMI,FL,33166,(305)887-9991,AD/PV/,3381FL33166,-80.28134256614429,25.82062200448505,100.0
METRO DADE DEPT OF HUMAN RESOURCES,OFFICE OF REHABILITATIVE SERVICES,,111 NH FIRST STREET,SUITE 2150,,MIAMI,FL,33128,(305)375-5750,AD/IV/EA/OT/,9021FL33128,-80.19598000692041,25.77505747590936,95.03
METRO DADE OFFICE OF REHAB SERVICES,CENTRAL INTAKE/DETOX/OBSERVATION DIV,,2500 NH 22ND AVENUE,,,MIAMI,FL,33142,(305)638-6540,AD/DT/TX/CI/,0635FL33142,-80.2317145747281,25.79993902975691,94.32
METRO DADE OFFICE OF REHAB SERVICES,CENTRAL METHADONE CLINIC,,1600 NH 3RD AVENUE,,,MIAMI,FL,33126,"(305)579-2820T,EX3274",AD/AM/IV/PV/MM/,3581FL33126,-80.26589999999999,25.776480000000053,85.0
METRO DADE OFFICE OF REHAB SERVICES,CSARAP/STOCKADE TREATMENT PROGRAM,,6950 NH 41ST STREET,,,MIAMI,FL,33166,(305)477-0745,AD/RR/IV/TX/,9887FL33166,-80.30989501639729,25.811617074446527,94.32
METRO DADE OFFICE OF REHAB SERVICES,DIVERSION AND TREATMENT PROG/SOUTH,,10300 SH 216TH STREET,BUILDING 75,,MIAMI,FL,33170,(305)541-3716,AD/AM/TX/,0830FL33170,-80.35883929597131,25.566492465122593,92.26
METRO DADE OFFICE OF REHAB SERVICES,DIVERSION AND TREATMENT PROG/62ND ST,,2500 NH 62ND STREET,,,MIAMI,FL,33147,(305)638-6353,AD/AM/TX/,8136FL33147,-80.2394136880708,25.83114787276419,94.32
METRO DADE OFFICE OF REHAB SERVICES,EMPLOYEE ASSISTANCE PROGRAM,,140 HEST FLAGLER STREET,SUITE 1001,,MIAMI,FL,33128,(305)375-3293,AD/EA/CI/,3485FL33128,-80.19671032214383,25.774004038317987,90.1
METRO DADE OFFICE OF REHAB SERVICES,JUVENILE DAY TREATMENT,,11025 SH 84TH STREET,COTTAGE 7,,MIAMI,FL,33173,(305)279-6625,AD/AM/Y/IV/TX/PV/,7287FL33173,-80.37202168273369,25.690254199174444,94.47
METRO DADE OFFICE OF REHAB SERVICES,JUVENILE OUTPATJENT TREATMENT CENTER,,1515 NH 7TH STREET,SUITE 213,,MIAMI,FL,33125,(305)547-7890,AD/AM/Y/TX/PV/,0064FL33125,-80.22096000622071,25.780107446843843,94.17
METRO DADE OFFICE OF REHAB SERVICES,JUVENILE TASC PROGRAM,,3300 NH 27TH AVENUE,MH CLINIC/JUVENILE JUSTICE CENTER,,MIAMI,FL,33142,(305)638-6774,AD/OT/,8235FL33142,-80.24023955699074,25.80639137691185,94.32
METRO DADE OFFICE OF REHAB SERVICES,LIFE ENRICHMENT PROGRAM,,11306 SH 214TH STREET,,,MIAMI,FL,33170,(305)254-9001,AD/AM/W/IV/TX/PV/,0582FL33170,-80.37490120175056,25.568117506600924,92.26
METRO DADE OFFICE OF REHAB SERVICES,MERRIMAC HOUSE,,536 NE 31ST STREET,,,MIAMI,FL,33137,(305)326-8119,AD/RR/W/IV/PG/TX/PV/,6945FL33137,-80.18681397266592,25.80645236440166,100.0
METRO DADE OFFICE OF REHAB SERVICES,NEH OPPORTUNITY HOUSE,,777 NH 30TH STREET,,,MIAMI,FL,33127,(305)638-6620,AD/RR/IV/TX/,2934FL33127,-80.20874732183701,25.804890010415125,94.17
METRO DADE OFFICE OF REHAB SERVICES,NORTH DADE REGIONAL TREATMENT CENTER,,16405 NH 25TH AVENUE,,,MIAMI,FL,33054,(305)576-5457,AD/AM/IV/TX/PV/,1845FL33054,-80.24257970053783,25.924006535636273,92.69
METRO DADE OFFICE OF REHAB SERVICES,NORTH DADE TREATMENT CENTER,,2902 NH 2ND AVENUE,,,MIAMI,FL,33127,(305)576-5459,AD/AM/IV/TX/PV/,1784FL33127,-80.19922690475326,25.80415152283578,94.17
METRO DADE OFFICE OF REHAB SERVICES,REHAB AND AFTERCARE CENTER/NORTH,,3190 NH 116TH STREET,,,MIAMI,FL,33167,(305)541-3716,AD/AM/TX/,4409FL33167,-80.25116126064727,25.880319930557253,94.47
METRO DADE OFFICE OF REHAB SERVICES,REHAB AND AFTERCARE CENTER/SOUTH,,11011 SH 104TH STREET,,,MIAMI,FL,33176,(305)541-3716,AD/AM/TX/,8226FL33176,-80.37621003593142,25.67445100083688,94.61
METRO DADE OFFICE OF REHAB SERVICES,SEYMOUR GELBER ADOLESCENT TRT CENTER,,11025 SH 84TH STREET,BUILDING 12,,MIAMI,FL,33173,(305)279-6625,AD/RR/Y/IV/TX/PV/,7287FL33173,-80.37202168273369,25.690254199174444,94.47
METRO DADE OFFICE OF REHAB SERVICES,SHORT TERM RESIDENTIAL,,536 NE 31ST STREET,,,MIAMI,FL,33137,(305)576-8640,AD/RR/IV/TX/PV/,6945FL33137,-80.18681397266592,25.80645236440166,100.0
METRO DADE OFFICE OF REHAB SERVICES,SOUTH DADE ALCOHOL EDUCATION CENTER,,7995 SH 112TH STREET,,,MIAMI,FL,33156,(305)279-8716,AD/AM/IV/TX/PV/,0187FL33156,-80.32462302498054,25.6664572371024,94.47
METRO DADE OFFICE OF REHAB SERVICES,STRUCTURED TREATMENT PROGRAM,,600 NE 27TH STREET,,,MIAMI,FL,33137,(305)576-0290,AD/RR/IV/TX/,1452FL33137,-80.18658129507051,25.802887867113032,100.0
METRO DADE OFFICE OF REHAB SERVICES,T/G/K CORRECTIONAL FAC A/C PROG/MEN,,7000 NH 41ST STREET,,,MIAMI,FL,33166,(305)541-3716,AD/RR/IV/TX/,6821FL33166,-80.31086061164311,25.811603328125248,94.32
METRO DADE OFFICE OF REHAB SERVICES,T/G/K CORRECTIONAL FAC A/C PROG/HOMEN,,7000 NH 41ST STREET,,,MIAMI,FL,33166,(305)477-0745TEX5011,AD/RR/H/IV/TX/,6821FL33166,-80.31086061164311,25.811603328125248,94.32
METRO DADE OFFitE OF REHAB SERVICES,TASC CASE MANAGEMENT AND FOLLOHUP,,1351 NH 12TH STREET,ROOM 207,,MIAMI,FL,33136,(305)547-7192,AD/CI/,5614FL33136,-80.21712997938374,25.785490891796393,91.98
METRO DADE OFFICE OF REHAB SERVICES,TASC COURT SERVICES/REFERRAL,,1500 NH 12TH AVENUE,SUITE 715,,MIAMI,FL,33136,(305)547-5040,AD/CI/,5582FL33136,-80.21516752439334,25.789669019072164,94.32
METRO DADE OFFICE OF REHAB SERVICES,HOODS HOUSE,,148 NE 26TH STREET,,,MIAMI,FL,33137,(305)573-4643,AD/RR/IV/TX/PV/,3988FL33137,-80.19187907697255,25.801676849742236,100.0
METRO DADE OFFICE OF REHAB SERVICES,"""OUTH/FAMILY DEV CTR/JUVENILE SA PREV",,l701 NH 30TH AVENUE,,,MIAMI,FL,33125,(305)541-3716,AD/PV/,4953FL33125,-80.24373168088572,25.788635937434698,86.62
MIAMI INSTITUTE OF,ADDICTIONOLOGY AND COUNSELING INC,,9230 SH 40TH STREET,SUITE D,,MIAMI,FL,33165,(305)221-0077,AD/AM/W/Y/B/H/CU/TX/,2143FL33165,-80.34429585577189,25.732800572054767,94.32
MOUNT SINAI MEDICAL CENTER,ADDICTION TREATMENT PROGRAM,,4300 ALTON ROAD,,,MIAMI,FL,33140,(305)674-2932,AD/OT/RR/AM/W/B/H/HV/PI/CU/IV/PG/EA/TX/PV/,7265FL33140,-80.13930023654333,25.813146143133345,99.9
NEH HORIZONS CMHC,,,3RD AVENUE UNIT,1600 NH 3RD AVENUE,,MIAMI,FL,33142,(305)573-1832,DA/AM/W/Y/A/B/H/HV/PI/CU/PG/EA/DW/TX/PV/,0220FL33142,-80.20172831139251,25.817668071994888,87.5
NORTH MIAMI CMHC,SUBSTANCE ABUSE TREATMENT PROGRAM,,9400 NH 12TH AVENUE,,,MIAMI,FL,33150,(305)691-0091TEX42,AD/AM/W/Y/H/HV/PI/CU/DW/TX/PV/,5686FL33150,-80.21582609052585,25.86112436645716,94.32
NORTH MIAMI CMHC,THE SHORES CENTER,,9325 PARK DRIVE,SUITE F,,MIAMI,FL,33138,(305)751-5700,AD/AM/W/Y/A/B/H/CU/EA/DW/TX/PV/,2889FL33138,-80.18503659413426,25.86119196650625,100.0
RICHMOND/PERRINE OPTIMIST CLUB,PREVENTION COUNSELING PROGRAM,,9955 HEST INDIGO STREET,,,MIAMI,FL,33157,(305)233-9325,AD/PV/,2679FL33157,-80.35265660458471,25.603887819911574,92.39
SAINT LUKES CENTER,CATHOLIC COMMUNITY SERVS/OUTPATIENT,,3290 NH 7TH STREET,,,MIAMI,FL,33125,(305)643-4040,AD/AM/W/H/HV/IV/EA/DW/TX/PV/,0384FL33125,-80.2498274067788,25.77908097413237,94.17
SAINT LUKES CENTER,CATHOLIC COMMUNITY SERVS/RESIDENTIAL,,401 NE 26TH TERRACE,,,MIAMI,FL,33137,(305)643-4040,AD/RR/A/HV/IV/EA/TX/PV/,7490FL33137,-80.18804561355527,25.80231919689216,100.0
SOMERSET TREATMENT SERVICES INC,OUTPATIENT,,500 NH 165TH STREET,SUITE 205,,MIAMI,FL,33169,(305)944-5221,AD/AM/W/B/H/CU/PG/TX/,5325FL33169,-80.20885528074977,25.923964668029733,93.91
SOUTH FLORIDA JAIL MINISTRIES,AGAPE HOMENS HOME,,17130 SH 137TH AVENUE,,,MIAMI,FL,33177,(305)233-2064,AD/RR/H/TX/PV/,0162FL33177,-80.41411204579339,25.60778735708841,94.61
SOUTH FLORIDA TREATMENT CENTER,,,6031 SH 8TH STREET,,,MIAMI,FL,33144,(305)266-1334,DA/AM/IV/MM/,0933FL33144,-80.29363672262693,25.763414132298674,94.17
SOUTH MIAMI HOSPITAL,ADDICTION TREATMENT PROGRAM,,7400 SH 62ND AVENUE,,,MIAMI,FL,33143,(305)662-8118,AD/DT/RR/AM/W/A/HV/IV/TX/PV/,6052FL33143,-80.29480448937723,25.702197279642306,94.32
SPECTRUM PROGRAMS INC,DADE OUTPATIENT,,11049 NE 6TH AVENUE,,,MIAMI,FL,33161,(305)754-1683,AD/AM/CU/IV/EA/TX/PV/,3903FL33161,-80.1858496684892,25.876955815051225,100.0
SPECTRUM PROGRAMS INC,DADE RESIDENTIAL,,140 NH 59TH STREET,,,MIAMI,FL,33127,(305)759-8888,AD/RR/HV/CU/IV/TX/,9709FL33127,-80.19850480379469,25.829440185720745,94.17
STRAIGHT INC OF SOUTH FLORIDA,FAMILY SERVICE FACILITY,,10691 HEST KENDALL DRIVE,SUITE 108,,MIAMI,FL,33176,(305)279-5106,AD/CI/PV/,1063FL33176,-80.36515522765238,25.687099208909945,92.58
SHITCHBOARD OF MIAMI,NEH INCENTIVES,,75 SH 8rH STREET,SUITE 401,,MIAMI,FL,33130,(305)358-1640,AD/EA/PV/,3584FL33130,-80.20751999999997,25.76840000000004,85.0
THE THELVE STEPS CENTER INC,,,2435 SH 27TH AVENUE,,,MIAMI,FL,33145,(305)859-7566,AD/AM/H/CU/EA/DW/TX/CI/PV/,6650FL33145,-80.23798627913003,25.746819107242608,94.32
THE VILLAGE SOUTH INC,,,400 NE 31ST STREET,,,MIAMI,FL,33137,(305)751-3784,AD/RR/AM/W/A/B/H/HV/CU/IV/EA/TX/PV/,8903FL33137,-80.18841961407496,25.806444937273106,100.0
THE VILLAGE SOUTH INC,ADDICTION TREATMENT CENTER,,4900 NE 2ND AVENUE,,,MIAMI,FL,33137,(305)573-DRUG,AD/RR/AM/A/B/H/HV/CU/IV/TX/PV/,8499FL33137,-80.19167799511543,25.820573892360816,100.0
TRANSITIONS RECOVERY PROGRAM,,,16666 NE 19TH AVENUE,SUITE 106,,MIAMI,FL,33162,(305)949-9001,AD/AM/W/Y/A/B/H/AI/HV/CU/IV/EA/DW/TX/PV/,0923FL33162,-80.16231392517798,25.92920180686247,100.0
UP FRONT DRUG INFORMATION,,,5701 BISCAYNE BOULEVARD,SUITE 602,,MIAMI,FL,33137,(305)757-2566,AD/PV/,2019FL33137,-80.18584553160973,25.828767537990924,100.0
RIVER REGION HUMAN SERVICES INC,MIDDLEBURG PREVENTION PROGRAMS,,3750 COUNTY ROAD 220,,,MIDDLEBURG,FL,32068,(904)282-9325TEX111,AD/PV/,1231FL32068,-81.85095309366052,30.08764870934577,100.0
RIVER REGION HUMAN SERVICES INC,WILKINSON PREVENTION PROGRAMS,,5025 STATE ROUTE 218,,,MIDDLEBURG,FL,32068,(904)282-5494,AD/PV/,6706FL32068,-81.94435398184898,30.08314599286912,97.54
AVALON CENTER INC,SUBSTANCE ABUSE DEPARTMENT,,1101 OLD BAGDAD HIGHHAY,,,HILTON,FL,32572,(904)623-9434,AD/AM/W/Y/IV/DW/TX/CI/PV/,3793FL32572,-87.05589299999995,30.620467700000066,82.6
APALACHEE CENTER FOR HUMAN SERVICES,K/MOD MONTICELLO,,950 HEST MAHAN DRIVE,,,MONTICELLO,FL,32344,(904)997-3632,AD/AM/H/CU/EA/TX/,9137FL32344,-83.87862936007295,30.54538222559266,97.84
i\PALACHEE CENTER FOR HUMAN SERVICES,MONTICELLO,,950 HEST MAHAN DRIVE,,,MONTICELLO,FL,32344,(904)997-3958,AD/AM/EA/TX/,9137FL32344,-83.87862936007295,30.54538222559266,97.84
PROGRAM TO AID DRUG ABUSERS INC IPADI,BRADLEY OAKS JUVENILE RES TRT CENTER,,6980 STATE ROAD 37 SOUTH,,,MULBERRY,FL,33860,(813)428-1315,AD/RR/Y/CU/EA/TX/,0912FL33860,-81.98234182114345,27.792970343931643,100.0
A KIND EAR,,,5495 16TH PLACE SH,,,NAPLES,FL,33999,(813)455-8739,AD/AM/W/Y/A/B/AI/HV/PI/CU/IV/EA/DW/TX/CI/PV/,7510FL33999,-81.71708161091296,26.198108138608852,96.01
ALTERNATIVES CHEMICAL DEPENDENCY,CONSULTANT SERVICES INC,,2124 AIRPORT ROAD,SUITE 201K,,NAPLES,FL,33962,(813)775-2819,AD/AM/W/A/H/HV/EA/TX/PV/,3020FL33962,-81.76661388099508,26.13377665455164,97.72
NAPLES RESEARCH AND COUNSELING CENTER,HILLOUGH AT NAPLES,,9001 TAMIAMI TRAIL EAST,,,NAPLES,FL,33962,(813)775-4500,AD/DT/RR/IV/TX/PV/,8867FL33962,-81.73704059875416,26.09537697681025,98.48
PROJECT HELP INC,HOTLINE AND REFERRAL,,2900 14TH STREET NORTH,SUITE 40,,NAPLES,FL,33940,(813)649-1404,AD/PV/,7572FL33940,-81.79239938119065,26.181640716354195,98.44
