Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys
2012,143,Foundation Inc Orchard Clinic,540 Ella T Grasso Boulevard,New Haven,CT,06519,(203) 781-4695 Intakes: (203) 781-4357 (203) 781-HELP Methadone Clients Only,SA TX MM OP CO HV PW WN MN SF MD MC SI PI SS 
2012,143,Foundation Inc Park Hill Clinic,540 Ella T Grasso Boulevard,New Haven,CT,06519,(203) 781-4710 Intakes: (203) 781-4357 (203) 781-HELP Methadone Clients Only,SA TX DT MM DM OP CO HV PW WN MN SF MD MC SI PI SS 
2012,143,Foundation Inc Women in Treatment,540 Ella T Grasso Boulevard,New Haven,CT,06519,(203) 781-4710 Intakes: (203) 781-4357 (203) 781-HELP Methadone Clients Only,SA TX MM OP CO HV PW WN SF MD MC SI PI SS SP
2012,143,A˜liates for Consultation and Psychotherapy,389 Orange Street,New Haven,CT,06511,(203) 562-4235 Hotline: (203) 495-2275,MH-SA TX DT OP SF MC PI MI
2012,143,Chemical Abuse Services Agency Inc DBA MAAS,426 East Street,New Haven,CT,06511,(203) 495-7710,SA TX DT MM DM BU OP PH WN MN SF MD SI AR PA SP
2012,143,Connecticut Mental Health Center Hispanic Clinic,34 Park Street,New Haven,CT,06519,(203) 974-5800,MH-SA TX OP CO WN MN SF MD MC SI PA SP
2012,143,Connection Inc Recovery House,48 Howe Street Lower Level,New Haven,CT,06511,(203) 946-3081 Intake: (203) 946-3084,SA TX HH RL MD SI SP
2012,143,Crossroads Inc Amethyst House,42 Howe Street 3rd Floor,New Haven,CT,06511,(203) 821-3040x21 Intake: (203) 387-0094,MH-SA TX RL OP CO PW WN BC SF MD SI AR SP
2012,143,Crossroads Inc Intensive Outpatient Substance Abuse,44 East Ramsdell Street,New Haven,CT,06515,(203) 387-0094 Intakes: (203) 387-0094x101 (203) 387- 0094x113,SA TX OP CO PW WN MN DU CJ SF MD AR SS PA SP
2012,143,Crossroads Inc Men,54 East Ramsdell Street,New Haven,CT,06515,(203) 387-0094x167 Intakes: (203) 387-0094x162 (203) 387- 0094x158,SA TX RL MN SF MD MC SI MI SS PA SP
2012,143,Crossroads Inc Womens Unit,54 East Ramsdell Street,New Haven,CT,06515,(203) 387-0094,SA TX RS RL CO HV GL SE WN CJ SF MD SI MI AR SS PA AH SP
2012,143,Grant Street Partnership,62 Grant Street,New Haven,CT,06519,(203) 503-3358 Intake: (203) 503-3350,SA TX OP PH CJ SF MD MC SI PI MI SP F67
2012,143,New Era Rehabilitation Center Inc,311 East Street,New Haven,CT,06511,(203) 562-2101 Intake: (203) 372-3333 Methadone and Buprenorphine Clients Only,SA TX MM BU OP SF MD MC SI PI SP F66
2012,143,Northside Community Outpatient Servs,226 Dixwell Avenue,New Haven,CT,06511,(203) 503-3472 Intake: (203) 503-3470,MH-SA TX OP SF MD MC SI PI MI
2012,143,Substance Abuse Treatment Unit Evaluation and Treatment,1 Long Wharf Drive,New Haven,CT,06511,(203) 974-5777,SA TX OP CO SE WN SF MD MC SI PI SS PA SP F28 F30
2012,144,Hartford Dispensary New London Clinic,931 Bank Street,New London,CT,06320,(860) 447-2233 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP CO HV SE PW SF MD PI AR SS 
2012,144,Council on Alc and Drug Depend Inc (SCADD),1000 Bank Street,New London,CT,06320,(860) 447-8021,SA TX HH RL WN SF SI 
2012,144,Council on Alc and Drug Depend Inc (SCADD)/Altruism House Female,62 Coit Street,New London,CT,06320,(860) 442-1017,SA TX HH RL WN SF MD SI 
2012,144,Council on Alc and Drug Depend Inc (SCADD)/Detox,47 Coit Street,New London,CT,06320,(860) 447-1717 Intakes: (860) 447-1717x221 (860) 447- 1717x200 Hotline: (860) 447-1717x200,SA TX DT HI OP SF MD SI PI SS PA
2012,144,Midwestern CT Council on Alcoholism New Milford,62 Bridge Street,New Milford,CT,06776,(860) 355-7312,MH-SA TX OP SF MD SI PI AR SP F67
2012,144,Veterans A˚airs Connecticut Healthcare System,555 Willard Avenue Suite 116-A,Newington,CT,06111,(860) 667-6747,GH TX DT BU OP PH MI
2012,144,Stonington Institute,75 Swantown Hill Road,North Stonington,CT,06359,(800) 832-1022 Intake: (860) 535-1010,SA TX DT BU RS OP PH SF MD SI PI MI
2012,144,Connecticut Counseling Centers Inc Norwalk Methadone Program,20 North Main Street 3rd Floor,Norwalk,CT,06854,(203) 838-6508 Methadone Clients Only,MH-SA TX DT MM DM OP CO HV PW WN SF MD SI SS
2012,144,Connecticut Counseling Centers Inc Norwalk Outpatient Treatment Program,20 North Main Street 3rd Floor,Norwalk,CT,06854,(203) 838-6508,MH-SA TX OP CO HV PW WN SF MD SI PI
2012,144,Connecticut Renaissance Inc Behavioral Healthcare Center,4 Byington Place,Norwalk,CT,06850,(203) 866-2541 Intake: (203) 866-0254 Hotline: (203) 753-2341,MH-SA TX OP AD CO WN MN DU SF MD MC SI PI MI AR SS
2012,144,Department of Psychiatry and Addiction Norwalk Hospital,24 Stevens Street,Norwalk,CT,06856,(203) 852-2988 Intake: (203) 852-2988x0,MH TX OP CO SF MD MC SI PI SP F19 F28 F30
2012,144,Family and Childrens Agency Inc Project Reward,165 Flax Hill Road,Norwalk,CT,06854,(203) 831-6301x11 Intake: (203) 831-6301x13,SA TX OP WN SF MD SI PI
2012,144,Hartford Dispensary Norwich Clinic,772 West ˝ames Street,Norwich,CT,06360,(860) 886-0446 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP CO HV SE PW SF MD PI AR SS 
2012,144,Council on Alc and Drug Depend Inc (SCADD)/Altruism House/Male,313 Main Street,Norwich,CT,06360,(860) 889-3414,SA TX HH RL MN SF SI 
2012,144,Council on Alc and Drug Depend Inc (SCADD)/Outpatient Program,321 Main Street,Norwich,CT,06360,(860) 889-3178x10 Intake: (860) 889-3178x14,SA TX OP WN MN DU CJ SF MD SI PI MI AR SS SP
2012,144,United Community and Family Services Southern New London County,47 Town Street,Norwich,CT,06360,(860) 892-7042,MH-SA TX OP AD CO SE WN MN SF MD MC SI PI MI SS AH SP
2012,144,Connection Inc/˝e Connection Counseling Center in Old Saybrook,263 Main Street Suite 305,Old Saybrook,CT,06475,(860) 395-6380,MH-SA TX OP DU SF MD PI
2012,145,Wheeler Clinic Inc Adolescent Substance Treatment Program,91 NW Drive,Plainville,CT,06062,(860) 793-3567 Intake: (800) 793-3588 Hotline: (860) 747-3434,MH-SA TX OP AD CO SF MD PI SS AH SP
2012,145,Wheeler Clinic Inc Intensive Daytime Outpatient,91 NW Drive,Plainville,CT,06062,(860) 793-3500 Hotlines: (860) 747-3434 (860) 524-1182,SA TX OP CO SF MD SI PI AH
2012,145,Wheeler Clinic Inc Intensive Evening Treatment,91 NW Drive,Plainville,CT,06062,(860) 793-3500 Hotlines: (860) 747-3434 (860) 524-1182,SA TX OP PH CO SF MD MC PI MI AR AH
2012,145,Rushford Center Inc Intermediate Residential Unit,325 Main Street,Portland,CT,06480,(860) 342-3252 Intake: (860) 346-0300 Hotline: (860) 346-0300x104,SA TX BU RL CO SF MD
2012,145,˛uinebaug Day Treatment Center,320 Pomfret Street,Putnam,CT,06260,(860) 963-6416x2693 Intake: (860) 963-6416,"MH-SA TX BU OP PH WN MN SF MD MC SI PI MI SS AHMCCA 90 East Ridge Road Ridge˙eld, CT 06877 (203) 438-8680 Intake: (203) 792-4515 MH-SA TX OP DU SF MD SI PI AR Ruthe Feilbert Willis 25 Chestnut Hill Road Ridge˙eld, CT 06877 (203) 431-6558 MH-SA TX OP AD CO GL SE PW MN DU CJ SF MC PI MI"
2012,145,Department of Veterans A˚airs Veterans Recovery Center,287 West Street,Rocky Hill,CT,06067,(860) 616-3600 Intakes: (860) 721-5817 (860) 721-5833,"SA TX HH RL MD MC SI PI MI PA MCCA Trinity Glen 149 West Cornwall Road Sharon, CT 06069 (860) 672-6689 Intake: (860) 672-6680 SA TX BU RL CO WN MN SF SI"
2012,145,Johnson Memorial Hospital,201 Chestnut Hill Road,Sta˚ord Springs,CT,06076,(860) 684-4251 Intake: (860) 684-8585,MH TX DT HI SF MD MC SI PI MI AH
2012,145,Sta˚ord Family Services,21 Hyde Park Road,Sta˚ord Springs,CT,06076,(860) 684-4239,SA TX OP SF SS
2012,145,Liberation Programs Inc Families in Recovery Program,141 Franklin Street Franklin Commons,Stamford,CT,06901,(203) 352-1800x0,SA TX RL CO HV SE WN BC SF MD MC SS SP
2012,145,Liberation Programs Inc Liberation House,119 Main Street,Stamford,CT,06901,(203) 356-1980 Intake: (203) 356-1980x7940,SA TX RL CO SE MN SF MD MC SI PI AR SS
2012,145,Liberation Programs Inc Stamford Outpatient Services,115 Main Street Suite 125,Stamford,CT,06901,(203) 356-1980,SA TX DT MM DM RS RL OP AD CO HV GL SE PW WN BC MN DU CJ SF MD SI PI AR SS SP
2012,145,Viewpoint Recovery Program Intermediate Long Term,104-106 Richmond Hill Avenue,Stamford,CT,06902,(203) 356-1053,MH-SA TX RL MN SI
2012,145,Family Resource Associates,3300 Main Street,Stratford,CT,06614,(203) 378-4514 Intake: (203) 378-5843,MH-SA TX OP SF MD PI
2012,146,Regional Network of Programs Inc Center for Human Services,2 Research Drive,Stratford,CT,06615,(203) 386-8802x111 Intakes: (203) 386-8802x100 (203) 386- 8802x124 Methadone and Buprenorphine Clients Only,SA TX MM BU OP CO HV GL WN MN SF MD SI PI AR SS AH SP
2012,146,Catholic Charities,132 Grove Street,Torrington,CT,06790,(860) 482-5558,MH-SA TX OP SF MD MC SI PI SS
2012,146,McCall Foundation Carnes Weeks Ctr/Intensive Residential,58 High Street,Torrington,CT,06790,(860) 496-2107,SA TX RS WN MN SF MD SI PI
2012,146,McCall Foundation McCall House,127 Migeon Avenue,Torrington,CT,06790,(860) 496-2105 Intake: (860) 496-2106,SA TX HH RL SE WN MN SF SI
2012,146,McCall Foundation Outpatient Program,58 High Street,Torrington,CT,06790,(860) 496-2100x20 Intake: (860) 496-2100,SA TX OP PH WN MN SF MD MC SI PI MI AR
2012,146,Natchaug Hospital Inc River East Day Hospital and Trt Center,428 Hartford Turnpike,Vernon Rockville,CT,06066,(860) 870-0119,MH-SA TX DT BU OP PH SF MD MC SI PI MI
2012,146,Central Naugatuck Valley Help Inc Rev Edward Dempsey Drug Serv Program,900 Watertown Avenue,Waterbury,CT,06708,(203) 756-8984 Intake: (203) 756-8984x107,SA TX RL OP CO WN MN SF SI
2012,146,Connecticut Counseling Centers Inc Methadone Maintenance/Treatment,4 Midland Road,Waterbury,CT,06705,(203) 755-8874 Methadone Clients Only,MH-SA TX DT MM DM OP CO HV PW WN SF MD SI SS AH SP
2012,146,Connecticut Counseling Centers Inc Waterbury Outpatient Program,4 Midland Road,Waterbury,CT,06705,(203) 755-8874,MH-SA TX OP CO HV PW WN MN SF MD SI SS AH SP
2012,146,Connecticut Junior Republic,80 Prospect Street,Waterbury,CT,06702,(203) 757-9939x208 Intake: (203) 757-9939,SA TX OP AD CJ MD PA SP
2012,146,Connecticut Renaissance Inc East Residential Treatment Facility,31 Wolcott Street,Waterbury,CT,06702,(203) 753-2341 Intake: (203) 753-2341x3101,SA TX RL MN SF MD
2012,146,Family Intervention Center,22 Chase River Road Rear,Waterbury,CT,06704,(203) 753-2153,MH-SA TX OP WN MN CJ SF MD MC SI PI MI SP F28 F67
2012,146,Morris Foundation Inc Outpatient Services,402 East Main Street,Waterbury,CT,06702,(203) 755-1143x392 Intake: (203) 755-1143x309,MH-SA TX OP AD CO WN MN CJ SF MD MC SI PI MI AR SS SP F4 F67
2012,146,Morris Foundation Inc ˝erapeutic Shelter,142 Griggs Street,Waterbury,CT,06704,(203) 574-1419,MH-SA TX HH RS CO CJ SF MD 
2012,146,Morris Foundation Inc Women and Childrens Program,79 Beacon Street,Waterbury,CT,06704,(203) 574-3311 Intake: (800) 525-5955,SA TX RL PW WN BC SF SI PI PA
2012,146,Morris House,26 North Elm Street,Waterbury,CT,06702,(203) 574-3986 Intakes: (203) 755-0466 (203) 346-6297,SA TX HH BU RL OP CO MN SF MD MC SI PA SP
2012,146,Saint Marys Hospital Behavioral Healthcare Services,100 Je˚erson Square,Waterbury,CT,06706,(203) 709-6201 Intake: (203) 709-6200,MH-SA TX BU OP CO WN MN SF MD MC SI PI MI AR SP 
2012,146,Healthcare Systems of Connecticut Substance Abuse Treatment Program,950 Campbell Avenue Unit 116-A3,West Haven,CT,06516,(203) 932-5711x3887 Intakes: (203) 932-5711x4471 (203) 932- 5711x2340,MH-SA TX DT MM DM HH BU HI RS OP PH SF PI MI
2012,147,T Positive Directions Center for Prevention and Recovery,420 Post Road West,Westport,CT,06880,(203) 227-7644,MH-SA TX OP AD SF SI SS AH SP
2012,147,Saint Vincents Medical Center Behavioral Health Service/Westport,47 Long Lots Road,Westport,CT,06880,(203) 227-1251 Intake: (203) 227-1251x8804,MH-SA DT BU HI CO SF MD MC SI PI MI
2012,147,Hartford Dispensary Willimantic Clinic,54-56 Boston Post Road,Willimantic,CT,06226,(860) 456-7990 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP CO HV SE PW SF MD PI AR SS SP
2012,147,Perception Programs Inc Outpatient Services,54 North Street,Willimantic,CT,06226,(860) 450-0151,MH-SA TX OP AD CO WN MN CJ SF MD PI SP
2012,147,Perception Programs Inc Perception House,134 Church Street,Willimantic,CT,06226,(860) 450-7130,MH-SA TX RL CO WN MN CJ SF SI
2012,147,United Services Inc Addiction Recovery Services,132 Mans˙eld Avenue,Willimantic,CT,06226,(860) 456-2261 Intake: (860) 774-2020 Hotline: (860) 774-2020,MH-SA TX OP SF MD MC SI PI MI AR SP F81 F92
2012,147,McCall Foundation Winsted Satellite O˜ce,231 North Main Street,Winsted,CT,06098,(860) 738-1616 Intake: (860) 496-2100,SA TX OP WN MN SF MD MC SI PI MI AR
2012,149,E Claymont Treatment Center,2999 Philadelphia Pike,Claymont,DE,19703,(302) 792-0700 Hotline: (877) 637-6237 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP CO HV GL SE PW WN MN CJ SF PI SP
2012,149,Connections CSP Inc Cornerstone Residential,171 Newcastle Avenue Building 3&4,Delaware City,DE,19706,(302) 836-8260 Intakes: (302) 984-2302x153 (866) 477-5345,MH-SA TX RL CO SF MD PI AH 
2012,149,Counseling Associates Kent County Margaret Leister LCDP,1001 South Bradfort Street,Dover,DE,19904,(302) 678-4558,MH-SA TX OP DU SF MD SI PI MI SS
2012,149,Dover Behavioral Health,725 Horsepond Road,Dover,DE,19901,(302) 741-0140 Hotline: (302) 741-0140,MH-SA TX DT HI OP PH AD CO SF MD MC PI MI SS AH
2012,149,Kent Sussex Counseling Services,1241 College Park Drive,Dover,DE,19904,(302) 735-7790,SA TX DT MM DM BU OP CO HV PW WN MN SF MD SI SP
2012,149,Psycho˝erapeutic Services Inc,630 West Division Street Suite F,Dover,DE,19904,(302) 674-3366,MH-SA TX OP AD CO MD MC MI
2012,149,Serenity Place,327 Martin Street,Dover,DE,19901,(302) 674-8036,SA TX HH RL MC
2012,149,Dover Air Force Base,300 Tuskegee Boulevard,Dover AFB,DE,19902,(302) 677-2674,MH-SA TX OP
2012,149,Aquila of Delaware/Georgetown,10 North Railroad Avenue,Georgetown,DE,19947,(302) 856-9746 Intake: (302) 856-9746x10,MH-SA TX OP PH AD SF MD SI PI SS PA
2012,149,Corinthian House,219-221 South Race Street,Georgetown,DE,19947,(302) 856-7533,SA TX HH RL MN SF
2012,149,Kent Sussex Counseling Services,20728 DuPont Boulevard,Georgetown,DE,19947,(302) 854-0172,SA TX DT MM DM BU OP AD PW CJ SF MD MC SI SS
2012,149,Tau House,11 West Pine Street,Georgetown,DE,19947,(302) 856-4363,SA TX HH RL WN 
2012,149,F˝resholds Inc,20505 DuPont Boulevard Unit 1,Georgetown,DE,19947,(302) 856-1835,SA TX BU OP CO WN DU CJ SF MD PI SS PA AH SP
2012,149,Kent Sussex Counseling Services,111 Mechanic Street,Laurel,DE,19956,(302) 877-0444,SA TX BU OP WN MN SF MD MI SS 
2012,149,New Castle LLC,263 ˛uigley Bouelvard Suite 1-A,New Castle,DE,19720,(302) 323-9400 Intake: (302) 893-0050 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP SF
2012,149,Meadow Wood Behavioral Health System,575 South DuPont Highway,New Castle,DE,19720,(302) 328-3330,MH TX DT HI PH CO SF MD MC SI PI MI AH
2012,149,Brandywine Counseling South Chapel,24 Brookhill Drive,Newark,DE,19702,(302) 454-3020x22 Intake: (302) 656-2348 Methadone and Buprenorphine Clients Only,SA TX MM DM BU OP HV PW WN MN SF MD MC PI SS AH
2012,149,Connections CSP Inc Drug and Alcohol Outpatient Kirkwood Hwy and Polly Drummond Road Suite,3304 and 3305,Newark,DE,19711,(302) 454-7520 Intake: (866) 477-5345,SA TX BU OP DU SF MD MC SS PA AH SP
2012,150,E Open Door Inc,254 East Main Street,Newark,DE,19711,(302) 731-1504x120 Intake: (302) 731-1504,SA TX OP AD CO SE DU SF MD MC SI PI SS 
2012,150,of Delaware LLC,20468 Coastal Highway Suite 101,Rehoboth Beach,DE,19971,(302) 227-1320,SA TX DT MM DM OP CO GL PW WN MN DU CJ SF SP
2012,150,Open Door Inc,107 Pennsylvania Avenue,Seaford,DE,19973,(302) 629-7900,SA TX OP AD CO SE DU SF SI 
2012,150,Counseling Associates Sussex County,33124 Lighthouse Road,Selbyville,DE,19975,(302) 678-4558,MH TX OP AD CO SF MD PI MI
2012,150,Brandywine Counseling and Community Services,2713 Lancaster Avenue,Wilmington,DE,19805,(302) 656-2348x143,MH-SA TX MM BU OP PH CO HV SE PW WN MN CJ SF MD MC SI PI AH SP
2012,150,Crossroads of Delaware Inc,109 West 7th Street,Wilmington,DE,19801,(302) 652-1405,SA TX OP PH AD SF MD SI PI SP
2012,150,Hogar CREA International Inc of DE Mens Center,1126 Brandywine Street,Wilmington,DE,19802,(302) 654-1158 Intake: (302) 654-1158x0,SA TX RL MN SS PA SP
2012,150,Latin American Community Center,301 North Harrison Street,Wilmington,DE,19805,(302) 295-2164,MH TX OP AD DU CJ SF MD SS SP
2012,150,North East Treatment Centers Kirkwood Detoxi˙cation Center,3315 Kirkwood Highway,Wilmington,DE,19808,(302) 691-0140 Intake: (800) 359-1367,MH-SA TX DT BU HI PH SF MD SI PI SP
2012,150,Pace Inc,5171 West Woodmill Drive Suite 9,Wilmington,DE,19808,(302) 999-9812,SA TX OP PH CO WN MN DU SF SI PI 
2012,150,Delaware Inc,625 North Orange Street,Wilmington,DE,19801,(302) 656-4044,MH-SA TX OP AD CO DU SF MD PI SS
2012,150,Wilmington Veterans A˚airs Med Center,1601 Kirkwood Highway,Wilmington,DE,19805,(302) 994-2511x4679 Intake: (302) 994-2511x4805,MH-SA TX BU OP CO SS PA
2012,151,A Andromeda Transcultural Health Decatur Center,1400 Decatur Street NW,Washington,DC,20011,(202) 291-4707x101 Intake: (202) 291-4707,MH-SA TX BU OP HV MD MC SP
2012,151,Better Way Program,4601 Sheri˚ Road NE,Washington,DC,20019,(202) 396-4290 Intake: (202) 396-4290x0,SA TX OP PH HV GL SE PW WN MN CJ SI AR PA
2012,151,Circles of Hope Psychotherapy and Addictions Services,3000 Connecticut Avenue NW Suite 321,Washington,DC,20008,(202) 265-2343 Intake: (202) 841-1673 Hotline: (202) 332-9130,MH-SA TX OP AD CO MN DU SF MD SI PI MI
2012,151,Circulo de Andromeda,3601 14th Street NW,Washington,DC,20010,(202) 291-0949,SA TX BU OP SF MD MC AR PA SP F28
2012,151,Clean and Sober Streets,425 2nd Street NW Suite 2-N,Washington,DC,20001,(202) 783-7343,SA TX RS RL MD MC SI
2012,151,Comprehensive Community Health and Psychological Services LLC,1250 H Street NE,Washington,DC,20002,(202) 543-5830,MH-SA TX BU OP CO CJ SF MD SI PI
2012,151,Executive Addictive Disease Progs Inc,4335 Wisconsin Avenue NW,Washington,DC,20016,(202) 362-2588,SA TX HH OP DU SF
2012,151,Family and Medical Counseling Service,2041 Martin Luther King Avenue SE Suite 303,Washington,DC,20020,(202) 889-7900,GH TX BU OP HV SE DU SF SI PI SS PA
2012,151,Federal City Recovery Services,920 Bellevue Street SE,Washington,DC,20032,(202) 236-4362 Intake: (202) 783-7343,SA TX HH RS RL HV WN MN CJ
2012,151,Foundation for Contemporary MH ˝e Next Step Program,2112 F Street NW Suite 404,Washington,DC,20037,(202) 296-4422,SA TX OP CO WN MN DU CJ AR AH SP
2012,151,Good Hope Institute,1320 Good Hope Road SE,Washington,DC,20020,(202) 610-1886 Methadone Clients Only,SA TX MM DM OP PW WN MN DU SF MD SI PI SP
2012,151,Gospel Rescue Ministries,810 5th Street NW,Washington,DC,20001,(202) 842-1731x218 Intake: (202) 842-1731x214,SA TX RS RL OP WN MN CJ SF SI AR SS PA
2012,151,Greater Mount Calvary Holy Church Cataada House/Outpatient Trt Program,802 Rhode Island Avenue NE 3rd Floor,Washington,DC,20018,(202) 832-8336x101 Intake: (202) 832-8336x103 Hotline: (202) 832-8336x150,SA TX OP HV WN MN PA
2012,151,Hillcrest Children and Family Center,1408 U Street NW,Washington,DC,20009,(202) 232-6100,MH TX OP AD WN MN SF MD MC SI PI AR
2012,151,Holy Comforter Saint Cyprian Community Action Group Outpt Prg (CAG),1238 Pennsylvania Avenue SE,Washington,DC,20009,(202) 543-4558,SA TX OP PH CO HV GL SE WN MN CJ SI AR AH
2012,151,Kolmac Clinic,1411 K Street NW Suite 703,Washington,DC,20005,(202) 638-1992 Intake: (301) 589-0255,SA TX BU OP GL SF PI
2012,151,Latin American Youth Center Substance Abuse Program,1419 Columbia Road NW,Washington,DC,20009,(202) 319-2225 Intake: (202) 319-2229,MH-SA TX OP AD MD SI SP
2012,151,Life Stride Inc,3005 Bladensburg Road NE,Washington,DC,20018,(202) 635-2320,SA TX OP CO DU SF MD MC SI PI MI PA
2012,152,Mental Health Substance Abuse Program La Clinica del Pueblo Inc,2831 15th Street NW,Washington,DC,20009,(202) 462-4788x241 Intake: (202) 448-2839,MH-SA TX OP CO CJ SF SI SS SP
2012,152,Neighbors Consejo,3118 16th Street NW,Washington,DC,20010,(202) 234-6855 Intakes: (202) 234-6855x15 (202) 234- 6855x29,MH-SA TX OP CO MN PA SP
2012,152,Partners in Drug Abuse Rehabilitation and Counseling (PIDARC),2112 F Street NW Suite 102,Washington,DC,20037,(202) 296-4455x3202 Intakes: (202) 296-4455x3200 (202) 349-3202 Methadone Clients Only,SA TX MM DM OP CO PW WN MN SF MD SI PI AR AH
2012,152,Psychiatric Institute of Washington,4228 Wisconsin Avenue NW,Washington,DC,20016,(202) 885-5600 Intake: (202) 885-5610 Hotline: (202) 885-6510,MH-SA TX DT BU HI RS OP PH CO MD MC SI PI MI AR 
2012,152,RAP Inc/Regional Addiction Prevention Residential Treatment Facility,1949 4th Street NE,Washington,DC,20002,(202) 462-7500,MH-SA TX RS RL CO HV GL WN MN CJ SF MD
2012,152,Safe Haven Outreach Ministry Inc Sibley Plaza,1140 North Capitol Street NW Suite 924,Washington,DC,20002,(202) 589-1505,MH-SA TX HH RS RL CO HV WN MN SP
