Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Amity at Vista,,,4101 University Avenue,,,San Diego,CA,92105,(760)599-1891,www.amityfoundation.com,,SA/TX/RR/HV/GL/MN/CJ/SP/,4747CA92105
Aurora Behavioral Healthcare,San Diego,,11878 Avenue of Industry,,,San Diego,CA,92128,(858)487-3200 Intake: (858)675-4228 Hotlines: (858)675-4228 (888)565-4228,,,MH-SA/TX/DT/OP/PH/HI/AD/CO/SE/SF/MC/PI/MI/AH/,0452CA92128
California Mother Infant,Project STAR Program,,4991 and 4997 Imperial Avenue,,,San Diego,CA,92113,(619)262-0868 Intake: (619)266-6186,,,SA/TX/DT/HH/RR/CO/HV/GL/SE/PW/WO/CJ/AH/,5893CA92113
Caring Ministries of San Diego,Caring Ministries,,3830 Ray Street,,,San Diego,CA,92104,(619)260-0886,,,MH-SA/TX/OP/RR/CO/CJ/SF/,0636CA92104
Casa Balboa,,,3235 4th Avenue,,,San Diego,CA,92103,(619)297-3332 Intake: (619)297-6700,www.casabalboa.com,,MH-SA/TX/OP/SF/PI/,5675CA92103
Community Connection Resource Center,Solutions Outpatient Program,,4080 Centre Street,Suite 207,,San Diego,CA,92103,(619)291-7900x46 Intake: (619)291-7900,www.communityconnection-ca.us,,SA/TX/OP/WO/MN/CJ/SF/SS/,6419CA92103
Community Connection Resource Ctr,North Park Freedom House,,4318 Louisiana Street,,,San Diego,CA,92104,(619)542-0452,,,SA/TX/RR/WO/SF/SS/SP/,4622CA92104
Community Research Foundation Inc,Central Adult Mental Health,,2864 University Avenue,,,San Diego,CA,92104,(619)291-9611,www.comresearch.org,,MH/TX/OP/CO/SF/MD/MC/PI/,1709CA92104
Community Research Foundation Inc,Areta Crowell Center,,531 16th Street,,,San Diego,CA,92101,(619)233-3432,www.comresearch.org,,MH/TX/OP/PH/CO/SE/SF/MD/MC/SS/,4531CA92101
Community Research Foundation Inc,Douglas Young Clinic,,10717 Camino Ruiz,Suites 207 and 255,,San Diego,CA,92126,(858)695-2211,www.comresearch.org,,MH-SA/TX/OP/CO/SF/MD/PI/SS/SP/AH/F109/,8618CA92126
Comprehensive Health Center,Project Hope,,1760 Euclid Avenue,,,San Diego,CA,92105,(619)527-0141,,,SA/TX/OP/CO/PW/WO/SF/MD/,2771CA92105
Crash,Tim Huddleston Regional Recovery Ctr,,220 North Euclid Avenue,Suite 120 and 130,,San Diego,CA,92114,(619)263-6663,www.crashinc.org,,SA/TX/OP/AD/WO/MN/SF/SS/,9411CA92114
Crash,Short Term I/Res Alc/Drug Servs,,4161 Marlborough Avenue,,,San Diego,CA,92105,(619)282-7274 Intake: (619)233-8054,www.crashinc.org.,,SA/TX/RR/CO/HV/GL/SE/MN/SF/SS/SP/,9965CA92105
Crash,Options for Recovery Central,,5605 El Cajon Boulevard,,,San Diego,CA,92115,(619)229-8201,www.crashinc.org,,SA/TX/OP/PW/SF/MD/SS/,9709CA92115
Crash,Golden Hill House II,,446 26th Street,5th Floor,,San Diego,CA,92102,(619)239-9691 Intake: (619)233-8054,crashinc.org,,SA/TX/RR/CJ/SF/SP/AH/,3185CA92102
Crash,Short Term East,,4890 67th Street,,,San Diego,CA,92115,(619)464-6207 Intake: (619)233-8054,www.crashinc.org,,SA/TX/RR/CO/HV/GL/SE/PW/WO/SF/SS/SP/AH/,6132CA92115
Crossroads Foundation,,,3594 4th Avenue,,,San Diego,CA,92103,(619)296-1151,,,SA/TX/HH/OP/RR/WO/SF/,7425CA92103
Episcopal Community Services (ECS),Mid City Regional Recovery Center,,2855 El Cajon Boulevard,,,San Diego,CA,92104,(619)282-3322 Hotline: (619)282-3322,www.ecscalifornia.org,,SA/TX/OP/PH/AD/CO/CJ/SF/SS/SP/,8196CA92104
Ethridge Center Inc,,,1053 10th Street,,,San Diego,CA,92101,(619)231-6361,,,SA/TX/OP/PH/RR/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SP/AH/,7485CA92101
Federal Probation Program,,,2136 El Cajon Boulevard,,,San Diego,CA,92104,(619)291-7375,,,MH-SA/TX/OP/CJ/SP/,1981CA92104
Freedom House,,,4318 Louisiana Street,,,San Diego,CA,92104,(619)542-0452,,,SA/TX/RR/WO/SF/SS/,9896CA92104
Home Streach of San Diego Inc,Home Streach Solutions in Recovery,,5252 El Cajon Boulevard,,,San Diego,CA,92115,(619)287-2588,,,SA/TX/HH/OP/RR/CO/WO/MN/CJ/SF/SP/,1753CA92115
House of Metamorphosis,Male Sober Living,,414 30th Street,,,San Diego,CA,92102,(619)236-9492 Intake: (619)236-9217x17 Hotlines: (619)236-9492 (619)236-9493,houseofmetamorphosis.org,,SA/TX/RR/SF/SP/AH/,3193CA92102
House of Metamorphosis,Parolee Partnership Program,,412 30th Street,,,San Diego,CA,92102,(619)236-9492 Intake: (619)236-9217x17 Hotlines: (619)236-9492 (619)236-9493,houseofmetamorphosis.org,,SA/TX/RR/SF/SP/AH/,7733CA92102
House of Metamorphosis,P3 House I,,3010 Elm Street,,,San Diego,CA,92102,(619)236-9492 Intake: (619)236-9217x17 Hotlines: (619)236-9492 (619)236-9493,houseofmetamorphosis.org,,SA/TX/RR/SF/SP/AH/,3104CA92102
House of Metamorphosis,Residential,,2970 Market Street,,,San Diego,CA,92102,(619)236-9492 Intake: (619)236-9217x17 Hotlines: (619)236-9492 (619)236-9493,houseofmetamorphosis.org,,SA/TX/RR/SF/SP/AH/,7130CA92102
Kaiser Permanente Medical Group,Chemical Dependency Recovery Program,Dept of Addiction Medicine,3420 Kenyon Street,,,San Diego,CA,92110,(619)221-6550,,,SA/TX/DT/OP/AD/CO/GL/WO/MN/SF/PI/SP/,7007CA92110
LifeSpan,San Diego,,,,,San Diego,CA,92138,(619)543-9059 Intake: (877)995-4337,www.lifespansandiego.com,,MH-SA/TX/DT/OP/PH/RR/CO/SF/PI/SP/F29/N5/,1569CA92138
MAAC Project,Recovery Home/Casa de Milagros,,1127 South 38th Street,,,San Diego,CA,92113,(619)262-4002,maacproject.org,,SA/TX/RR/HV/GL/SE/PW/WO/SF/SP/,5060CA92113
MHS South County Drug Court,Treatment and Testing Program,,1515 Palm Avenue,Suite A,,San Diego,CA,92154,(619)429-4117 Hotline: (800)479-3339,,,SA/TX/OP/PH/WO/MN/CJ/SF/SP/,7726CA92154
Maria Sardinas Center,,,3025 Bayer Boulevard,Suite E-102,,San Diego,CA,92154,(619)428-1000,www.comresearch.org,,MH/TX/OP/CO/SF/MD/MC/SS/SP/,0822CA92154
McAlister Institute for Trt and Educ,(MITE)/Signs of Life Prog,,4327 Ohio Street,,,San Diego,CA,92104,(619)640-0855x103 Intake: (619)640-0855,www.mcalisterinstitute.org,,SA/TX/OP/SF/SS/AH/,4646CA92104
McAlister Institute for Trt and Educ,(MITE)/Adolescent Services,,10737 Camino Ruiz Street,Suite 114,,San Diego,CA,92126,(858)578-5612 Intake: (619)442-0277x122,www.mcalisterinstitute.org,,SA/TX/OP/AD/SF/SS/,5417CA92126
Mental Health Systems Inc,Harmony Womens Recovery Center,,6244 El Cajon Boulevard,Suite 15,,San Diego,CA,92115,(619)287-8225,,,SA/TX/OP/AD/WO/CJ/SF/MC/SS/,7543CA92115
Mental Health Systems Inc,Mid Coast Counseling and Recovery Ctr,,3340 Kemper Street,Suite 105,,San Diego,CA,92110,(619)523-8121,www.mhsinc.org,,SA/TX/OP/AD/WO/MN/CJ/SF/MD/SS/,6954CA92110
Mental Health Systems Inc,Providence Place,,446 26th Street,4th Floor,,San Diego,CA,92101,(619)531-7095,,,MH-SA/TX/OP/RR/PW/WO/CJ/SP/,6552CA92101
North City Regional Recovery Center,Kearny Mesa,,6695 Convoy Court,,,San Diego,CA,92111,(858)292-5670,,,SA/TX/OP/PH/AD/SF/AH/,1258CA92111
Pathfinders of San Diego,Recovery Home,,2952 and 2980 Cedar Street and,1530 Dale Street,,San Diego,CA,92102,(619)239-7370,pathfinders.org,,SA/TX/RR/GL/SE/MN/SF/SS/,9672CA92102
Phoenix House Impact Beach Area Center,,,3274 Rosecrans Street,,,San Diego,CA,92110,(619)226-2663 Intake: (619)226-2663x4473 Hotline: (800)378-4435,www.phoenixhouse.org,,SA/TX/OP/PH/AD/CJ/SF/MD/SP/,6394CA92110
Psycare Associates Inc,Psycare Intensive Outpatient Program,,4540 Kearny Villa Road,Suite 102,,San Diego,CA,92123,(858)279-1223,www.psycarehelp.com,,SA/TX/OP/AD/SF/PI/,9008CA92123
Restore Inc,,,4385 Fairmount Avenue,,,San Diego,CA,92112,(619)563-9247,,,MH-SA/TX/OP/PH/RR/AD/CO/WO/CJ/SF/SS/PA/SP/AH/,0669CA92112
San Diego Community Treatment Center,,,502 10th Avenue,,,San Diego,CA,92101,(619)239-7181,,DWI/DUI Clients Only,SA/TX/DT/RR/MN/DU/SP/AH/F109/,0162CA92101
San Diego Health Alliance,West Office,,7020 Friars Road,,,San Diego,CA,92108,(619)718-9890,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/SF/MD/SP/F25/,3757CA92108
San Diego Rescue Mission Inc,Shepersky Life Ministries Ctr for Men,,1150 J Street,,,San Diego,CA,92101,(619)234-2100 Intake: (619)234-2100x336,www.sdrescue.org,,SA/TX/RR/MN/SP/,9139CA92101
San Diego Treatment Services,Home Avenue Clinic,,3940 Home Avenue,,,San Diego,CA,92105,(619)262-8000,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/MD/SP/,0479CA92105
San Diego Youth and Community Services,Mid City Community Center,,3660 Fairmount Avenue,,,San Diego,CA,92105,(619)521-2250x300 Intake: (619)521-2250,www.sdycs.org,,SA/TX/OP/PH/AD/PW/WO/CJ/,2875CA92105
Scripps Clinic,Chemical Dependency Treatment Program,,4320 La Jolla Village Drive,Suite 140,,San Diego,CA,92122,(858)622-0394,www.scrippsclinic.com,,MH-SA/TX/DT/OP/HI/CO/SF/PI/,9934CA92122
Sharp Mesa Vista Hospital,Chemical Dependency Program,,7850 Vista Hill Avenue,,,San Diego,CA,92123,(858)694-8300 Intake: (800)696-6899,www.sharp.com,,MH/TX/DT/HI/CO/SE/SF/MD/MC/PI/MI/PA/SP/AH/F4/F14/F20/F25/F27/F29/F36/F46/F52/F84/F103/F109/,0705CA92123
Sharp Vista Pacifica,,,7989 Linda Vista Road,,,San Diego,CA,92111,(800)734-3477,www.sharp.com,,SA/TX/DT/OP/PH/RR/HI/CO/SF/PI/MI/AH/,9951CA92111
Step Forward,,,2772 Fourth Avenue,,,San Diego,CA,92103,(619)215-6087 Intake: (619)295-6067,www.comresearch.org,,MH/TX/OP/CO/GL/WO/MD/SP/F27/F29/F43/F109/,0948CA92103
Stepping Stone of San Diego Inc,Residential,,3767 Central Avenue,,,San Diego,CA,92105,(619)584-4010 Intake: (619)295-3995,www.steppingstonesd.org,,SA/TX/RR/HV/GL/SF/PI/,5752CA92105
Stepping Stone of San Diego Inc,,,3767 Central Avenue,,,San Diego,CA,92105,(619)584-4010 Intake: (619)295-3995x10,steppingstonesd.org,,SA/TX/RR/CO/HV/GL/SF/PI/,5752CA92105
Stepping Stone of San Diego Inc,Nonresidential,,3425 5th Avenue,,,San Diego,CA,92103,(619)295-3995,www.steppingstonesd.org,,SA/TX/OP/PH/HV/GL/CJ/SF/PI/MI/PA/SP/,7790CA92103
Substance Abuse Counseling Center,Marine Corps Community Services,MCAS Miramar,,,,San Diego,CA,92145,(858)577-6585x1031 Intake: (858)577-6585,www.mccs.miramar.com,,SA/TX/OP/CJ/MI/,8001CA92145
Teen Challenge,,,5450 Lea Street,,,San Diego,CA,92105,(619)265-0337 Hotline: (800)448-4663,www.teenchallenge.com,,SA/TX/DT/OP/RR/MN/,2240CA92105
Telecare Corp/Kaiser Telecare Program,Intensive Community Support,,3250 Fordham Street,,,San Diego,CA,92110,(619)221-6550,,,MH-SA/TX/OP/CO/PI/PA/SP/AH/,9319CA92110
Tradition One,Mens Facility,,4104 Delta Street,,,San Diego,CA,92113,(619)264-0141,,,SA/TX/OP/RR/CO/MN/SF/PI/,8651CA92113
Tradition One,Womens Facility,,3895 Newton Avenue,,,San Diego,CA,92113,(619)264-0141 Intake: (619)266-0529,,,SA/TX/OP/RR/WO/SF/,1842CA92113
Turning Point Home of San Diego,,,1315 25th Street,,,San Diego,CA,92102,(619)233-0067,,,SA/TX/HH/RR/WO/SF/,3199CA92102
Twelfth Step House,Heartland House,,5855 and 5860 Streamview Drive,,,San Diego,CA,92105,(619)287-5460,,,SA/TX/HH/RR/MN/SF/,3507CA92105
UCSD Dual Disorders Program,Integrated Treatment and Recovery,,140 Arbor Drive,,,San Diego,CA,92103,(619)299-3510,,,MH-SA/TX/OP/CO/CJ/SF/MD/MC/PI/MI/SS/,6733CA92103
US Marine Corps,Substance Abuse Counseling Center,,3602 Hochmuth Avenue,,,San Diego,CA,92140,(619)524-1912 Intake: (619)524-1832,www.mccsmcrd.com/defaultrec.htm,,SA/TX/OP/SP/,0000CA92140
Union of Pan Asian Communities,Pan Asian Alcohol/Drug Treatment Prog,,3288 El Cajon Boulevard,Suite 13,,San Diego,CA,92104,(619)521-5720 Intake: (619)521-5770,www.upacsd.com,,SA/TX/OP/AD/CJ/SF/MD/F25/F46/F52/F55/F109/,9292CA92104
Venture Day Treatment,,,6460 Boulder Lake Avenue,,,San Diego,CA,92119,(619)698-9117,,,MH-SA/TX/OP/AD/CO/SP/F27/,4375CA92119
Veterans Affairs Medical Center,Alcohol and Drug Treatment Program,,3350 La Jolla Village Drive,116-A,,San Diego,CA,92161,(858)552-8585x7978 Intake: (858)552-8585x7560,www.va.gov/sta/guide/facility.asp?id=119,,SA/TX/DT/OP/HI/CO/MN/SF/PI/,6657CA92161
Vietnam Veterans of San Diego,Rehabilitation Center,,4141 Pacific Highway,,,San Diego,CA,92110,(619)497-0142 Intake: (619)497-6123x239,www.vvsd.net,,SA/TX/OP/RR/CO/CJ/SF/SS/SP/,8079CA92110
Volunteers of America,Alcoholism and Drug Services Center,,1111 Island Avenue,,,San Diego,CA,92101,(619)232-5171,www.voa.-swcc.org,,SA/TX/DT/RR/CO/SF/SS/,1684CA92101
Volunteers of America,Alcoholism and Drug Services Center,,741 11th Avenue,,,San Diego,CA,92101,(619)232-5171 Intake: (619)232-7754,www.voa.-swcc.org,,SA/TX/RR/SF/SS/SP/,4135CA92101
Way Back Inc,,,2516 A Street,,,San Diego,CA,92102,(619)235-0592,,,SA/TX/RR/MN/SF/,4062CA92102
Northeast Valley Health Corporation,Community Prevention/Recovery Program,,1161 North MaClay Avenue,,,San Fernando,CA,91340,(818)361-1211,www.nevhc.org,,SA/TX/OP/AD/CJ/SF/SS/PA/SP/,5563CA91340
Asian American,Residential Recovery Services,,2024 Hayes Street,,,San Francisco,CA,94117,(415)750-5111 Intake: (415)541-9404,www.aars-inc.org,,SA/TX/RR/WO/MN/SF/,6621CA94117
BAART/CDP,Market Street Clinic,,1111 Market Street,1st Floor,,San Francisco,CA,94103,(415)863-3883,www.baartcdp.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/WO/MN/SF/MD/MC/PI/SS/SP/AH/F29/F87/,8624CA94103
3450 3rd Street,,,Building 2-A,,,San Francisco,CA,94124,(415)695-8360,,,MH-SA/TX/OP/CO/SF/MD/MC/SP/AH/F27/,7011CA94124
Baker Places,Westside Lodge Day Treatment Center,,120 Page Street,,,San Francisco,CA,94112,(415)864-1515 Intake: (415)695-8360,,,MH-SA/TX/OP/PH/RR/CO/SF/MD/MC/SS/AH/,9732CA94112
Baker Places,Robertson Place,,921 Lincoln Way,,,San Francisco,CA,94122,(415)664-4876,,,MH-SA/TX/RR/CO/SF/MD/MC/,6178CA94122
Baker Places,Fremont Place,,399 Fremont Street,,,San Francisco,CA,94102,(415)546-9946 Intake: (415)371-1175,,,SA/TX/DT/RR/CO/HV/WO/,4297CA94102
Baker Places,Ferguson Place,,1249 Scott Street,,,San Francisco,CA,94115,(415)922-9104,bakerplaces.org,,MH-SA/TX/DT/RR/CO/HV/SF/PI/SS/AH/,6502CA94115
Baker Places,,,7th Street Post Detox,333 7th Street,,San Francisco,CA,94103,(415)626-9733,www.bakerplaces.or,,SA/TX/DT/RR/CO/HV/GL/SE/SF/MD/MC/PI/MI/,1277CA94103
Baker Places,,,4th Avenue House/Detox House,1326 4th Avenue,,San Francisco,CA,94122,(415)664-1868,,,SA/TX/DT/RR/CO/HV/WO/,6663CA94122
Baker Places,Acceptance Place,,673 San Jose Avenue,,,San Francisco,CA,94110,(415)695-1708,,,SA/TX/HH/RR/GL/MN/SF/MD/MC/SS/AH/,3877CA94110
Bayview Hunters Point Foundation,Youth Services,,5015 3rd Street,,,San Francisco,CA,94124,(415)822-1585 Intake: (415)822-1586 Hotline: (415)822-1585,,,SA/TX/OP/AD/WO/MN/SS/SP/,0118CA94124
Bayview Hunters Point Foundation,Substance Abuse Programs,,1625 Carroll Street,,,San Francisco,CA,94124,(415)822-8200x12 Intake: (415)822-8200,,,SA/TX/DT/MM/DM/OP/HV/SF/MD/SP/AH/,2133CA94124
Center on Deafness,,,3333 California Street,,,San Francisco,CA,94143,(415)476-4980,www.uccd.org/,,MH-SA/TX/OP/CO/HV/GL/CJ/SF/MD/MC/PI/SS/AH/,0825CA94143
Child Youth and Family Division of,Westside Community Mental Health Ctr,,1140 Oak Street,,,San Francisco,CA,94117,(415)431-8252,,,MH-SA/TX/DT/OP/PH/AD/CO/HV/GL/PW/WO/CJ/SF/MD/MC/PI/MI/SP/F4/F14/F109/,5376CA94117
Community Health Network,Maxine Hall Health Center,,1301 Pierce Street,Room 210,,San Francisco,CA,94115,(415)292-1300 Intake: (415)206-8866,,,GH/TX/OP/CO/PA/,6433CA94115
Comprehensive Outreach Project for,Pacific Islander/Asian Subst Abusers,,965 Mission Street,Suite 325,,San Francisco,CA,94103,(415)541-9404x240 Intake: (415)541-9404,www.aars-inc.org,,SA/TX/OP/HV/SF/MD/MC/F14/F36/F46/F89/F109/,7859CA94103
Ctr on Juvenile and Criminal Justice,Supportive Living Program,,1671 25th Avenue,,,San Francisco,CA,94122,(415)621-5661 Intake: (415)621-5661x0252 Hotline: (415)703-3164,www.cjcj.org,DWI/DUI Clients Only,SA/TX/RR/MN/DU/CJ/SF/SS/PA/SP/F4/,3256CA94122
De Montfort House,,,42 De Montfort Street,,,San Francisco,CA,94112,(415)587-2060 Intake: (415)551-7306,,,SA/TX/RR/CO/CJ/SF/PI/MI/,0419CA94112
Epiphany Center Outpatient Treatment,,,100 Masonic Avenue,,,San Francisco,CA,94118,(415)351-4052,www.geocities.com/epiphany-program,,MH-SA/TX/OP/CO/PW/WO/,3959CA94118
Family Service Agency of San Francisco,Older Adult Dual Diagnosed for Seniors,,6221 Geary Boulevard,,,San Francisco,CA,94121,(415)386-6600,,,MH-SA/TX/OP/PH/CO/SE/SF/SS/PA/F14/F87/,7883CA94121
Fort Help/Help Without Hassle,Methadone Program,,915 Bryant Street,,,San Francisco,CA,94103,(415)777-9953,,Methadone Clients Only,SA/TX/MM/OP/SF/SP/F4/F16/F27/F29/F76/F90/,2835CA94103
Freedom from Alcohol and Drugs Inc,,,1353 48th Avenue,,,San Francisco,CA,94122,(415)665-8077,www.fad-sf.org,,SA/TX/HH/PH/RR/CO/HV/SE/MN/CJ/SF/MD/MC/PI/MI/SS/,3223CA94122
Friendship House Assoc of Amer Indians,,,80 Julian Avenue,,,San Francisco,CA,94103,(415)865-0964 Intake: (415)431-6323,www.friendshiphousesf.org,,SA/TX/RR/CJ/SF/PI/SS/N39/,6785CA94103
Geary Clinic/BAART/CDP,,,1040 Geary Street,,,San Francisco,CA,94109,(415)928-7800,www.baartcdp.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/PW/SF/MD/MC/PI/SP/,8885CA94109
Glide Memorial Methodist Church,Black Extended Family,,330 Ellis Street,Office 104,,San Francisco,CA,94102,(415)674-6022 Intake: (415)674-6020,,,SA/TX/OP/WO/MN/CJ/,3337CA94102
Golden Gate for Seniors,,,637 South Van Ness Avenue,,,San Francisco,CA,94110,(415)626-7553,,,SA/TX/RR/SE/SF/PI/SS/,7746CA94110
Good Shepherd Grace Center,,,1310 Bacon Street,,,San Francisco,CA,94134,(415)337-1938 Intake: (415)586-2822,,,SA/TX/RR/CO/WO/SF/PI/SS/,4968CA94134
Haight Ashbury Free Clinics Inc,Center for Recovery,1443-A Thru 1443-F Chinook Court,,Treasure Island,,San Francisco,CA,94130,(415)394-5247 Intake: (415)391-7593,,,MH-SA/TX/RR/CO/HV/GL/SE/WO/MN/SP/,6826CA94130
Haight Ashbury Free Clinics Inc,Lodestar,"1441-A, D, E, F Chinook Court",,Treasure Island,,San Francisco,CA,94130,(415)394-9079 Intake: (415)394-9080,,,SA/TX/RR/CO/HV/WO/SF/SS/PA/,6826CA94130
Haight Ashbury Free Clinics Inc,Alcohol Treatment Services,,425 Divisadero Street,Suite 201,,San Francisco,CA,94117,(415)487-5634,www.hafci.org,,SA/TX/OP/CO/WO/MN/SF/PA/AH/,3886CA94117
Haight Ashbury Free Clinics Inc,Bill Pone Memorial Unit,,1696 Haight Street,,,San Francisco,CA,94117,(415)565-1927,www.hafci.org,,SA/TX/DT/OP/AD/CO/HV/GL/SE/PW/WO/MN/CJ/F14/F25/,7269CA94117
Haight Ashbury Free Clinics Inc,Smith Ryan House,1440-A Chinook Court,,,,San Francisco,CA,94130,(415)394-5867,www.hafci.org,,SA/TX/DT/RR/WO/SP/,6826CA94130
Haight Ashbury Free Clinics Inc,Drug Detoxification Project,,529 Clayton Street,,,San Francisco,CA,94117,(415)565-1908,www.hafci.org,,SA/TX/DT/OP/CO/HV/GL/PW/WO/MN/CJ/MC/PA/SP/AH/F14/F25/,1927CA94117
Harbor Lights,Harbor House Transitional Housing,,407 9th Street,,,San Francisco,CA,94103,(415)503-3000 Intake: (415)503-3029,sfharborlight.org,,MH-SA/TX/HH/OP/PH/CO/SF/MD/MC/PI/MI/AH/,1644CA94103
Henry Ohlhoff House,Ohlhoff Womens Residential Program,,634 Los Palmos Drive,,,San Francisco,CA,94127,(415)841-1775,www.ohlhoff.org,,SA/TX/RR/WO/SF/SS/PA/,6427CA94127
Henry Ohlhoff House,,,601 and 625 Steiner Street,,,San Francisco,CA,94117,(415)621-4388,www.ohlhoff.org,,SA/TX/HH/RR/CO/HV/GL/MN/SF/PI/SS/,5662CA94117
Horizons Unlimited of,San Francisco Inc,,440 Potrero Avenue,,,San Francisco,CA,94110,(415)487-6700,,,SA/TX/OP/PH/AD/CO/HV/WO/MN/CJ/SS/PA/SP/AH/,4977CA94110
Iris Center Womens Counseling and Recovery Services,,,333 Valencia Street,Suite 222,,San Francisco,CA,94103,(415)864-2364,iriscenter.org,,SA/TX/OP/CO/WO/SF/MD/SS/PA/SP/,0532CA94103
Jelani Inc,Start to Finish Males Residential,,1499 Quesada Avenue,,,San Francisco,CA,94124,(415)822-8174 Intake: (415)822-5945,,,SA/TX/RR/CO/HV/MN/CJ/SF/PI/MI/,6513CA94124
Jelani Inc,,,1601 Quesada Avenue,,,San Francisco,CA,94124,(415)822-5977 Intake: (415)822-5945,,,SA/TX/RR/CO/HV/GL/PW/WO/CJ/SF/PI/MI/SS/SP/,2739CA94124
Jelani Inc,Outpatient Services,,1588 Quesada Avenue,,,San Francisco,CA,94124,(415)822-5949 Intake: (415)822-5945,,,SA/TX/OP/CO/PW/WO/MN/CJ/SF/MD/PI/MI/SS/,6448CA94124
Jelani Inc,Rites of Passage,,1638 Kirkwood Avenue,,,San Francisco,CA,94124,(415)671-1165 Intake: (415)822-5945,,,SA/TX/RR/CO/HV/PW/WO/CJ/SF/PI/MI/,4830CA94124
Kaiser Permanente Hospital,Chemical Dependency Recovery Program,,1201 Fillmore Street,,,San Francisco,CA,94115,(415)292-5030,www.kaiserpermanente.org,,SA/TX/DT/OP/PH/RR/HI/AD/CO/HV/GL/PW/WO/MN/SF/PI/PA/SP/AH/,1668CA94115
Laguna Honda Hospital and Rehabilitation Center,,,375 Laguna Honda Boulevard,,,San Francisco,CA,94116,(415)664-1580,,,GH/TX/DT/HI/CO/HV/SF/MD/MC/PI/,1805CA94116
Mission Council,on Alc Abuse for The Spanish Speaking,,820 Valencia Street,,,San Francisco,CA,94110,(415)826-6767,www.missioncouncil.org,,SA/TX/OP/PH/AD/CO/SE/WO/MN/DU/CJ/SF/MD/MC/PI/SS/SP/AH/,7613CA94110
Morrisania West,,,205 13th Street,Suite 3300,,San Francisco,CA,94103,(415)552-4660 Hotline: (415)552-4660x104,,,SA/TX/OP/PH/AD/CJ/SS/SP/,0868CA94103
Native American Health Center,,,160 Capp Street,,,San Francisco,CA,94110,(415)621-4371 Intake: (415)621-8051,www.nativehealth.org,,GH/TX/OP/CO/HV/GL/PW/WO/MN/SP/F25/N39/,1269CA94110
New Leaf Substance Abuse Services,,,1853 Market Street,,,San Francisco,CA,94103,(415)626-7000 Intake: (415)626-7000x208,www.newleafservices.org,,SA/TX/OP/CO/HV/GL/WO/MN/SF/MC/PI/,2935CA94103
New Leaf: Services for Our Community,,,1874 Market Street,,,San Francisco,CA,94102,(415)626-7000,,,MH-SA/TX/OP/CO/HV/WO/MN/SF/MD/PI/SS/,0991CA94102
Ohloff Recovery Programs,Outpatient Programs,,2418 Clement Street,,,San Francisco,CA,94121,(415)221-3354x10 Intake: (415)221-3354,www.ohlhoff.org/,,SA/TX/OP/AD/WO/MN/SF/PI/SP/,2484CA94121
Older Adult Dual Diagnosis Program,,,6221 Geary Boulevard,,,San Francisco,CA,94121,(415)386-6600,,,MH-SA/TX/DT/OP/PH/CO/SE/SF/SS/PA/F14/F87/,4968CA94121
Portero Hill Neighborhood House,ZAP Project,,953 De Haro Street,,,San Francisco,CA,94107,(415)826-8080x260 Intake: (415)826-8080x601,,,SA/TX/OP/PH/AD/HV/CJ/SP/,4820CA94107
Positive Directions Equals Change,Outpatient Program,,2111 Jennings Street,,,San Francisco,CA,94124,(415)822-7144 Intake: (415)401-0199,,,SA/TX/OP/WO/MN/CJ/SS/,6392CA94124
Project Adapt,,,2020 Hayes Street,,,San Francisco,CA,94117,(415)750-5125 Intake: (415)541-9285x238,www.aars-inc.org,,SA/TX/OP/PH/CO/CJ/SF/F14/F25/F46/F109/,8661CA94117
SAGE Project,,,1275 Mission Street,,,San Francisco,CA,94103,(415)905-5050,www.sageinc.org,,MH-SA/TX/OP/AD/GL/WO/MN/CJ/SP/F14/F87/,1940CA94103
Saint Anthony Foundation,Covenant House,,818 Steiner Street,,,San Francisco,CA,94117,(415)592-2844 Intake: (415)241-8338,,,SA/TX/RR/MN/,1794CA94117
Saint Anthony Foundation,Seton Hall,,165 Guerrero Street,,,San Francisco,CA,94103,(415)592-2888 Intake: (415)241-8338,,,SA/TX/RR/MN/,2297CA94103
Saint Vincent DePaul Society,Multi Service Center South,,525 Fifth Street,,,San Francisco,CA,94103,(415)597-7960 Intake: (415)597-7973,svdp-sf.org,,TX/RR/CO/GL/SE/WO/MN/SP/,4807CA94103
Saint Vincent DePaul Society of SF,Ozanam Reception Center,,1175 Howard Street,Second Floor,,San Francisco,CA,94103,(415)864-3057 Intake: (415)252-5305 Hotline: (415)252-5305,,,SA/TX/DT/RR/CO/WO/SF/SP/,2940CA94103
Salvation Army,Haborlight Center Detox,,1275 Harrison Street,,,San Francisco,CA,94103,(415)503-3000,www.sfharborlight.org/,,SA/TX/DT/RR/WO/MN/SF/MI/,3256CA94103
Salvation Army,Haborlight Center Rehabilitation,,1275 Harrison Street,,,San Francisco,CA,94103,(415)503-3000,www.sfharborlight.org,,SA/TX/RR/WO/MN/SF/PI/,3256CA94103
