Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID,Longitude,Latitude,Match Score
APT Methadone Maintenance Program,APT Legion Clinic,,495 Congress Avenue,,,New Haven,CT,6511,(203)781-4740 Intake: (203)781-2736,,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WO/MN/SF/MD/PI/SS/SP/,0011CT06511,-72.93687148622094,41.30091716130314,99.51
ASO/Cornerstone Inc,,,871 State Street,,,New Haven,CT,6511,(203)787-2111,www.al-corn.org,,MH-SA/TX/OP/CO/PW/DU/CJ/SF/MD/MC/PI/F28/,7499CT06511,-72.9125962387543,41.31372550353183,100.0
Affiliates for,Consultation and Psychotherapy,,389 Orange Street,,,New Haven,CT,6511,(203)562-4235,,,MH-SA/TX/DT/OP/SF/MC/PI/MI/SS/,1775CT06511,-72.91984381755805,41.31124907234276,100.0
Chemical Abuse Services Agency Inc,(CASA)/MAAS/Methadone Supported Servs,,426 East Street,,,New Haven,CT,6511,(203)495-7710,,Methadone Clients Only,SA/TX/DT/DM/OP/PH/WO/MN/SF/MD/SS/,9005CT06511,-72.90966952820763,41.31052051731876,100.0
Chemical Abuse Services Agency Inc,Multicultural Ambulatory Addict Servs,,426 East Street,,,New Haven,CT,6511,(203)495-7710,,,SA/TX/DT/DM/OP/PH/CO/HV/WO/MN/SF/MD/SS/SP/,9005CT06511,-72.90966952820763,41.31052051731876,100.0
Connecticut Mental Health Center,Hispanic Clinic,,1 Long Wharf Drive,,,New Haven,CT,6511,(203)789-7815 Intake: (203)789-7812,,,MH-SA/TX/OP/CO/HV/GL/SE/PW/WO/MN/DU/CJ/MD/MC/PI/SP/,8735CT06511,-72.92897523051569,41.28859098595047,100.0
Crossroads Inc,Pregnant Womens Program,,54 East Ramsdell Street,,,New Haven,CT,6515,(203)387-0094,,,SA/TX/RR/HV/PW/WO/SF/SS/SP/,2420CT06515,-72.97331491158042,41.33345093174544,100.0
Crossroads Inc,Men,,54 East Ramsdell Street,,,New Haven,CT,6515,(203)387-0094,,,SA/TX/RR/CO/HV/GL/SE/MN/CJ/SF/SS/SP/,2420CT06515,-72.97331491158042,41.33345093174544,100.0
Crossroads Inc,Amethyst House,,48 Howe Street,3rd Floor,,New Haven,CT,6511,(203)821-3040x21 Intake: (203)821-3040x11,,,SA/TX/RR/HV/GL/SE/PW/WO/SF/SS/PA/SP/,3006CT06511,-72.93607803414177,41.30859957258075,100.0
Elm City Counseling,,,850 Grand Avenue,,,New Haven,CT,6511,(203)865-1909x102 Intake: (203)865-1909,www.csi.org,,SA/TX/OP/AD/GL/WO/DU/CJ/SF/MD/PI/SS/,4725CT06511,-72.91686063526605,41.307709325042616,100.0
Grant Street Partnership,,,62 Grant Street,,,New Haven,CT,6519,(203)773-8051x3361 Intake: (203)503-3355,www.hillhealthcenter.com,,SA/TX/OP/PH/SF/MD/MC/SP/AH/,8262CT06519,-72.93693697060553,41.288667022410564,100.0
Northside Community Outpatient Servs,,,226 Dixwell Avenue,,,New Haven,CT,6511,(203)503-3470,mail.hillhealthcenter.com,,MH-SA/TX/OP/AD/CO/PW/WO/MN/SF/MD/MC/PI/MI/,0886CT06511,-72.93399993001212,41.31927528945692,100.0
South Central Rehabilitation Center,,,232 Cedar Street,,,New Haven,CT,6519,(203)503-3300,hillhealthcenter.com,,SA/DT/DM/RR/CO/HV/GL/SE/SF/MD/MC/PI/MI/SP/,5680CT06519,-72.93213386690822,41.299109561973744,100.0
Substance Abuse Treatment Unit,Evaluation and Treatment,,1 Long Wharf Drive,,,New Haven,CT,6511,(203)789-7387 Hotline: (800)203-1234,,,SA/TX/OP/CO/HV/GL/SE/PW/WO/MN/CJ/SF/MD/MC/SS/SP/AH/F27/,8735CT06511,-72.92897523051569,41.28859098595047,100.0
Hartford Dispensary,New London Clinic,,931 Bank Street,,,New London,CT,6320,(860)447-2233,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WO/SF/MD/SS/SP/,7127CT06320,-72.1107090320954,41.34630340679846,100.0
SE Council on Alc and Drug Depend Inc,(SCADD)/Detox,,47 Coit Street,,,New London,CT,6320,(860)447-1717x221 Intake: (860)447-1717x200,,,SA/TX/DT/RR/SF/MD/MC/PI/SP/,9347CT06320,-72.10045151044633,41.35241117391392,100.0
SE Council on Alc and Drug Depend Inc,(SCADD)/Outpatient Program,,1000 Bank Street,,,New London,CT,6320,(860)437-2383 Intake: (860)447-1717,,,SA/TX/DT/OP/RR/HI/AD/CO/HV/GL/SE/PW/WO/MN/DU/CJ/SF/MD/MC/PI/SP/,5006CT06320,-72.11253008437923,41.34450892514755,100.0
Southeastern Council on Alcoholism and Drug Dependence Inc,,Altruism House-Female,62-64 Coit Street,,,New London,CT,6320,(860)442-1017 Intake: (860)447-8021,,,SA/TX/HH/RR/WO/SF/MD/MC/PI/,0688CT06320,-72.10126665053019,41.35254423662672,99.31
Midwestern CT Council on Alcoholism,New Milford,,23 Poplar Street,,,New Milford,CT,6776,(860)355-7312,www.mccaonline.com,,SA/TX/OP/PH/AD/CO/WO/MN/DU/CJ/SF/MD/PI/MI/SS/PA/,0954CT06776,-73.40872276267447,41.58312536384127,100.0
Veterans Affairs,Connecticut Healthcare Systems,,555 Willard Avenue,Suite 116-A,,Newington,CT,6111,(860)667-6747,www.visnl.med.va.gov/vact,,GH/TX/DT/OP/PH/RR/PI/MI/SS/,7248CT06111,-72.73785400797512,41.70214998149413,100.0
APT Foundation Inc,,,Mile Hill Road,,,Newtown,CT,6470,(203)781-4790 Intake: (203)337-9943x114,www.aptfoundation.org,,SA/TX/RR/AD/CO/CJ/SF/MD/PI/,9769CT06470,-73.2833515143041,41.40370481481194,90.2
Stonington Institute,Detox Program,,75 Swantown Hill Road,Residential Building,,North Stonington,CT,6359,(860)535-1010x22 Intake: (860)535-1010,www.stoningtoninstitute.com,,SA/TX/DT/RR/,1212CT06359,-71.92701132592167,41.47446693921199,100.0
Connecticut Counseling Centers Inc,Norwalk Ambulatory Detox,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508,ctcounseling.org,Methadone Clients Only,SA/TX/DT/DM/OP/CO/HV/SF/MD/PI/SS/PA/SP/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Connecticut Counseling Centers Inc,Partial Hospitalization Program,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508,ctcounseling.org,,MH-SA/TX/OP/PH/CO/SF/MD/PI/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Connecticut Counseling Centers Inc,Norwalk Methadone Program,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508,ctcounseling.org,Methadone Clients Only,SA/TX/MM/OP/CO/HV/PW/WO/SF/MD/PI/SS/PA/SP/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Connecticut Counseling Centers Inc,Norwalk Outpatient Treatment Program,,20 North Main Street,3rd Floor,,Norwalk,CT,6854,(203)838-6508,ctcounseling.org,,MH-SA/TX/OP/CO/HV/SF/MD/PI/SS/SP/,7368CT06854,-73.41890965133169,41.09960627535112,100.0
Connecticut Renaissance Inc,Adolescent Program,,83 Wall Street,,,Norwalk,CT,6852,(203)854-2915,www.ctrenaissance.com,,MH-SA/TX/OP/AD/CO/WO/CJ/MD/PI/SS/,1898CT06852,-73.41437694309946,41.11684981319903,99.51
Connecticut Renaissance Inc,Norwalk Outpatient Unit,,83 Wall Street,,,Norwalk,CT,6852,(203)866-2541 Intake: (203)866-2541x3001,www.ctrenaissance.com,,MH-SA/TX/OP/AD/CO/WO/MN/DU/CJ/SF/MD/MC/PI/MI/SS/,1898CT06852,-73.41437694309946,41.11684981319903,99.51
Department of Psychiatry and Addiction,Norwalk Hospital,,24 Stevens Street,,,Norwalk,CT,6856,(203)852-2988,,,MH-SA/TX/DT/OP/HI/CO/HV/SF/MD/MC/PI/SS/SP/,3211CT06856,-73.42138135947832,41.11047695124647,99.51
Family and Childrens Agency Inc,Project Reward,,165 Flax Hill Road,,,Norwalk,CT,6854,(203)831-6301,www.familyandchildrensagency.org,,SA/TX/OP/PH/CO/PW/WO/SF/MD/MC/PI/MI/,9465CT06854,-73.42455827324865,41.098021334548505,100.0
LMG Programs Inc,Meridian Hill Detox and Triage,,4 Elmcrest Terrace,,,Norwalk,CT,6850,(203)851-2077,lmgprograms.org,,SA/TX/DT/DM/RR/SF/MD/PI/,1653CT06850,-73.42071969687035,41.109036077330366,100.0
Hartford Dispensary,Norwich Clinic,,772 West Thames Street,,,Norwich,CT,6360,(860)886-0446,,,SA/TX/DT/MM/DM/OP/HV/PW/WO/SF/MD/SS/SP/,1726CT06360,-72.09823608961797,41.49697037949079,100.0
SE Council on Alc and Drug Depend Inc,(SCADD)/Altruism House/Male,,313 Main Street,,,Norwich,CT,6360,(860)889-3414 Hotline: (860)889-3414,,,SA/TX/HH/RR/CO/HV/MN/SF/PI/,0982CT06360,-72.07240163910781,41.52427384235158,100.0
Connection Inc,Valley Shore Counseling Center,,263 Main Street,Suite 108,,Old Saybrook,CT,6475,(860)343-5510 Intake: (860)395-6380,,,SA/TX/OP/WO/MN/SF/MD/,7624CT06475,-72.37595083768298,41.289466350008475,100.0
Wheeler Clinic Inc,Intensive Evening Treatment,,91 NW Drive,,,Plainville,CT,6062,(860)793-3527 Intake: (800)793-3588 Hotlines: (860)747-3434 (860)524-1182x2248,www.wheelerclinic.org,,SA/TX/OP/CO/SF/MD/MC/PI/MI/,3933CT06062,-72.87867433991252,41.691625370500674,100.0
Wheeler Clinic Inc,Adolescent Screening and Trt Program,,91 NW Drive,,,Plainville,CT,6062,(860)793-3500x3547 Intake: (860)793-3588 Hotline: (860)747-3434,www.wheelerclinic.org,,MH-SA/TX/OP/AD/CO/SF/MD/MC/PI/MI/SS/SP/AH/,3933CT06062,-72.87867433991252,41.691625370500674,100.0
Wheeler Clinic Inc,Intensive Daytime Outpatient,,91 NW Drive,,,Plainville,CT,6062,(860)793-3527 Intake: (800)793-3588 Hotlines: (860)747-3434 (860)524-1182x2248,www.wheelerclinic.org,,SA/TX/OP/CO/SF/MD/MC/PI/MI/,3933CT06062,-72.87867433991252,41.691625370500674,100.0
Wheeler Clinic Inc,Alcohol and Drug Abuse Unit,,91 NW Drive,,,Plainville,CT,6062,(860)793-3527 Intake: (800)793-3588 Hotlines: (860)747-3434 (860)524-1182x2248,www.wheelerclinic.org,,SA/TX/OP/CO/SE/WO/MN/CJ/SF/MD/MC/PI/MI/,3933CT06062,-72.87867433991252,41.691625370500674,100.0
Saint Francis Care Behavioral Health,The Portland Campus,,25 Marlborough Street,,,Portland,CT,6480,(860)342-0480 Intake: (860)342-6270,,,MH-SA/TX/DT/OP/PH/RR/HI/AD/CO/SE/WO/MN/SF/MD/MC/PI/MI/SP/AH/F14/F27/F29/F36/F52/F84/F85/F87/F109/,5515CT06480,-72.6384945342813,41.57215797295704,100.0
Stonehaven,Day/Evening Program,,325 Main Street,,,Portland,CT,6480,(860)342-3252,,,SA/TX/OP/PH/RR/CO/WO/MN/SF/MD/PI/SP/AH/,8791CT06480,-72.63657253824005,41.57825371789657,100.0
Community Prevention/Addiction Servs,Pathways Detox,,391 Pomfret Street,,,Putnam,CT,6260,(860)963-4971,www.cpas-inc.org,,SA/TX/DT/RR/CJ/SF/MD/PI/SP/,7000CT06260,-71.91776583526179,41.907821475485385,100.0
Community Prevention/Addiction Servs,New Life Ctr Intermediate Res Trt Prog,,391 Pomfret Street,,,Putnam,CT,6260,(860)963-6763,www.cpas-inc.org,,SA/TX/RR/PW/SF/MD/PI/,7000CT06260,-71.91776583526179,41.907821475485385,100.0
Quinebaug Day Treatment Center,,,320 Pomfret Street,,,Putnam,CT,6260,(860)963-6416x2693 Intake: (860)963-6416,www.natchaug.org,,MH-SA/TX/OP/PH/CO/SF/MD/MC/PI/,6531CT06260,-71.9148462507476,41.90752178053703,100.0
90 East Ridge Road,,,,,,Ridgefield,CT,6877,(203)438-8680,,,MH-SA/TX/HH/OP/PH/AD/CO/HV/GL/SE/PW/SF/MD/MC/PI/MI/SP/F84/F85/,6549CT06877,-73.49973329999995,41.287828300000065,100.0
Ruthe Feilbert,,,25 Chestnut Hill Road,,,Ridgefield,CT,6877,(203)431-6558,,,MH-SA/TX/OP/CO/DU/CJ/SF/MC/PI/MI/,9731CT06877,-73.52999440093059,41.351031973655694,100.0
Veterans Recovery Center,Department of Veterans Affairs,,287 West Street,,,Rocky Hill,CT,6067,(860)721-5817 Intake: (860)529-2571x2279,www.ct.state.us,,MH-SA/TX/DT/OP/RR/HI/CO/HV/GL/SE/,5916CT06067,-72.65088312916966,41.6533673888321,100.0
MCCA/Trinity Glen,,,149 West Cornwall Road,,,Sharon,CT,6069,(860)672-6689,www.mccaonline.com,,SA/TX/RR/SE/WO/MN/SF/PI/SP/,9511CT06069,-73.38921094936751,41.8721959981472,100.0
Johnson Memorial Hospital,,,201 Chestnut Hill Road,,,Stafford Springs,CT,6076,(860)684-4251 Intake: (860)684-8290,,,GH/TX/DT/OP/PH/HI/CO/SF/MD/MC/PI/SP/AH/F4/F14/F16/F27/F29/F36/F52/F84/F85/F87/F109/N21/N30/N39/N66/,5752CT06076,-72.39210008289295,41.977936514643005,100.0
Stafford Family Services,,,21 Hyde Park Road,,,Stafford Springs,CT,6076,(860)684-4239,,,SA/TX/OP/AD/WO/MN/SF/SS/,0208CT06076,-72.3077936434689,41.949638748517984,100.0
Connecticut Renaissance Inc,Behav Healthcare Ctr/Adult/Adolescent,,141 Franklin Street,,,Stamford,CT,6901,(203)866-2541 Intake: (203)325-4913,www.ctrenaissance.com,,MH-SA/TX/OP/AD/CO/SF/MD/PI/SS/,6015CT06901,-73.54226785411224,41.059716917136605,100.0
Connecticut Renaissance Inc,Behav Healthcare Center/Adult Program,Franklin Commons,141 Franklin Street,,,Stamford,CT,6901,(203)602-4441,www.ctrenaissance.com,,MH-SA/TX/OP/AD/CO/DU/CJ/SF/MD/MC/PI/SS/PA/SP/AH/F87/,6015CT06901,-73.54226785411224,41.059716917136605,100.0
Connecticut Renaissance Inc,Intensive Outpatient Program,,141 Franklin Street,,,Stamford,CT,6901,(203)602-4441,www.ctrenaissance.com,,HH/,6015CT06901,-73.54226785411224,41.059716917136605,100.0
LMG Programs Inc,Meridian House/Adult Residential,,929 Newfield Avenue,,,Stamford,CT,6905,(203)329-2230 Intake: (203)356-1980,,,SA/TX/HH/RR/WO/MN/SF/AH/,3469CT06905,-73.53292111006229,41.09157871040117,100.0
LMG Programs Inc,Meridian Center/Intensive Outpatient,,159 Colonial Road,,,Stamford,CT,6906,(203)356-1980,,,SA/TX/OP/AD/CO/SE/SF/MD/MC/PI/,9307CT06906,-73.53153851513358,41.07026353062618,100.0
LMG Programs Inc,Families in Recovery Program,,141 Franklin Street,Franklin Common,,Stamford,CT,6901,(203)352-1800 Intake: (203)356-1980x111,,,SA/TX/RR/PW/WO/MD/MC/PI/SS/SP/,6015CT06901,-73.54226785411224,41.059716917136605,100.0
LMG Programs Inc,Liberation Clinic Intensive Outpatient,,115 Main Street,Suite 125,,Stamford,CT,6901,(203)356-1980,,,SA/TX/OP/CO/HV/WO/SF/MD/MC/PI/SS/,3097CT06901,-73.54348364916791,41.052663294157256,100.0
LMG Programs Inc,,,115 Main Street,,,Stamford,CT,6901,(203)356-1980,www.lmgprograms.org,Methadone Clients Only,SA/TX/MM/OP/CO/HV/GL/SE/WO/MN/SF/PI/SS/PA/SP/,3097CT06901,-73.54348364916791,41.052663294157256,100.0
LMG Programs Inc,Liberation Clinic,,125 Main Street,,,Stamford,CT,6901,(203)356-1980,,,SA/TX/OP/CO/HV/WO/SF/MD/MC/PI/SS/SP/,6572CT06901,-73.54328240845442,41.052656303481996,100.0
LMG Programs Inc,Liberation House,,119 Main Street,,,Stamford,CT,6901,(203)356-1980,www.lmgprograms.com,,SA/TX/MM/RR/HV/MN/CJ/SF/PI/SP/AH/F27/,5304CT06901,-73.54337177257558,41.052637928045826,100.0
LMG Programs Inc,Meridian Center/Outpatient Program,,159 Colonial Road,,,Stamford,CT,6906,(203)325-1511 Intake: (203)356-1980,,,SA/TX/OP/AD/CO/SE/SF/MD/MC/PI/,9307CT06906,-73.53153851513358,41.07026353062618,100.0
LMG Programs Inc,Stamford Youth Options,,159 Colonial Road,,,Stamford,CT,6906,(203)325-1511 Intake: (203)325-1511x110,www.lmgprograms.org,,SA/TX/OP/AD/GL/CJ/SF/PI/SS/PA/SP/,9307CT06906,-73.53153851513358,41.07026353062618,100.0
Viewpoint Recovery Program,Intermediate Long Term,,104-106 Richmond Hill Avenue,,,Stamford,CT,6902,(203)356-1053,www.ctecap.org,,SA/TX/RR/MN/SF/PI/MI/SS/,8840CT06902,-73.54779395905686,41.04789248250788,99.21
Family Resource Associates,,,3300 Main Street,,,Stratford,CT,6614,(203)378-4514,,,MH-SA/TX/OP/AD/SE/SF/MD/MC/PI/MI/SS/,7339CT06614,-73.1318930597658,41.2053844617705,100.0
Catholic Family Services,,,132 Grove Street,,,Torrington,CT,6790,(860)482-5558,,,MH-SA/TX/OP/CO/MN/CJ/SF/MD/MC/PI/MI/SS/SP/F29/,8363CT06790,-73.11888962663654,41.80915281260812,100.0
McCall Foundation Inc,Carnes Weeks Ctr/Intensive Residential,,58 High Street,,,Torrington,CT,6790,(860)496-2107,,,SA/TX/RR/WO/MN/SF/PI/,5920CT06790,-73.13108646922345,41.80367511315432,100.0
McCall Foundation Inc,Outpatient Program,,58 High Street,,,Torrington,CT,6790,(860)496-2100,,,SA/TX/OP/PH/CO/SE/WO/DU/SF/MD/MC/PI/,5920CT06790,-73.13108646922345,41.80367511315432,100.0
McCall Foundation Inc,McCall House/Intermediate Residential,,127 Migeon Avenue,,,Torrington,CT,6790,(860)496-2105,,,SA/TX/HH/RR/WO/MN/SF/,4720CT06790,-73.1284928569238,41.805672185404966,100.0
Natchaug Hospital Inc,River East Day Hospital Land Trt Ctr,,428 Hartford Turnpike Road,,,Vernon Rockville,CT,6066,(860)870-0119 Hotline: (860)545-3900,,,MH-SA/TX/OP/PH/CO/CJ/SF/MD/PI/MI/,0767CT06066,-72.48201309353205,41.829004721636295,99.09
CT Junior Republic,,,80 Prospect Street,,,Waterbury,CT,6702,(203)757-9939,,,SA/TX/OP/AD/SP/,8179CT06702,-73.04058974284699,41.558878320063826,100.0
Central Naugatuck Valley Help Inc,Drug Services,,900 Watertown Avenue,,,Waterbury,CT,6708,(203)756-8984,,,SA/TX/OP/RR/,1860CT06708,-73.06447917272541,41.573605282033725,100.0
Central Naugatuck Valley Help Inc,Non Residential Program,,900 Watertown Avenue,,,Waterbury,CT,6708,(203)756-8984,,,SA/TX/OP/SF/,1860CT06708,-73.06447917272541,41.573605282033725,100.0
Connecticut Counseling Centers Inc,Intensive Outpatient Program,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,www.ctcounseling.org,,SA/TX/MM/DM/OP/PH/CO/HV/PW/WO/SF/MD/SS/PA/SP/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Counseling Centers Inc,Methadone Maintenance,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,www.ctcounseling.org,Methadone Clients Only,SA/TX/MM/OP/PH/CO/HV/PW/WO/SF/MD/PI/SS/PA/SP/F87/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Counseling Centers Inc,Waterbury Methadone Program Detox,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,www.ctcounseling.org,Methadone Clients Only,SA/TX/DT/DM/OP/PH/CO/HV/WO/SF/MD/PI/SS/PA/SP/F87/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Counseling Centers Inc,Waterbury Outpatient Program,,4 Midland Road,,,Waterbury,CT,6705,(203)755-8874,www.ctcounseling.org,,SA/TX/OP/PH/CO/CJ/SF/MD/PI/SS/PA/SP/F87/,7441CT06705,-72.98795386859507,41.54500428737635,100.0
Connecticut Renaissance Inc,Residential Treatment Facility,,31 Wolcott Street,,,Waterbury,CT,6702,(203)753-2341,www.ctrenaissance.com,,SA/TX/RR/CO/WO/MN/SF/PI/,3597CT06702,-73.02601947020953,41.553154708237784,100.0
Family Intervention Center,,,1875 Thomaston Avenue,,,Waterbury,CT,6704,(203)753-2153,www.familyintervention.org,,MH-SA/TX/OP/AD/CO/SF/MD/MC/PI/MI/,9970CT06704,-73.05615887653842,41.593668540750436,100.0
Morris Foundation Inc,DWI Unit,,142 Griggs Street,,,Waterbury,CT,6704,(203)574-1419,,DWI/DUI Clients Only,SA/TX/PH/RR/CO/HV/GL/SE/PW/WO/MN/DU/SF/MD/MC/,8456CT06704,-73.02553048635373,41.564345634927115,100.0
Morris Foundation Inc,Morris House,,26 North Elm Street,,,Waterbury,CT,6702,(203)574-3986,www.morris4change.org,,SA/TX/HH/RR/MN/CJ/SF/,0382CT06702,-73.03665552895355,41.55545950939665,100.0
Morris Foundation Inc,Outpatient Services,,95 Scovill Street,Third Floor,,Waterbury,CT,6706,(203)755-1143,www.morris4change.org,,SA/TX/OP/WO/MN/SF/MD/SS/,8451CT06706,-73.03735210372602,41.553617295592005,100.0
Morris Foundation Inc,Therapeutic Shelter,,142 Griggs Street,,,Waterbury,CT,6704,(203)574-1419,www.morris4change.org,,SA/TX/RR/WO/MN/DU/CJ/SF/,8456CT06704,-73.02553048635373,41.564345634927115,100.0
Morris Foundation Inc,Women and Childrens Program,,79 Beacon Street,,,Waterbury,CT,6704,(203)574-3311,morris4change.org,,SA/TX/RR/PW/WO/SF/MD/SS/,6202CT06704,-73.03602671857745,41.56493864560729,100.0
Saint Marys Hospital,Behavioral Healthcare Services,,56 Franklin Street,,,Waterbury,CT,6706,(203)597-3293,,,MH-SA/TX/DT/OP/PH/CO/SF/MD/MC/PI/SP/AH/,1561CT06706,-73.03593896005131,41.55258749218318,100.0
Stonington Institute,Waterford,,83 Boston Post Road,,,Waterford,CT,6385,(860)447-1599,www.stoningtoninstitute.com,,SA/TX/OP/PH/SF/MD/PI/,7653CT06385,-72.12056045053555,41.341794403894774,100.0
VA Healthcare Systems of Connecticut,Substance Abuse Treatment Program,,950 Campbell Avenue,Suite 116-A3,,West Haven,CT,6516,(203)932-5711x3887,,,GH/TX/DT/MM/DM/OP/PH/RR/HI/CO/HV/GL/SE/WO/MN/SF/MD/MC/PI/MI/SP/,0660CT06516,-72.95730279430694,41.28432778235709,100.0
Hall Brooke Behavioral Health Services,,,47 Long Lots Road,,,Westport,CT,6880,(203)227-1251x8804 Intake: (203)227-1251,hallbrooke.org,,MH/TX/DT/DM/OP/PH/HI/AD/CO/SF/MD/MC/PI/SS/PA/,7212CT06880,-73.33218500638948,41.14397499297931,100.0
Positive Directions,Center for Prevention and Recovery,,420 Post Road West,,,Westport,CT,6880,(203)227-7644,,,SA/TX/OP/SF/SS/PA/,7608CT06880,-73.38040995103331,41.128876503151396,100.0
Community Prev Addiction Services Inc,,,1491 West Main Street,,,Willimantic,CT,6226,(860)456-3215,www.cpas-inc.org,,SA/TX/OP/MN/CJ/SF/MD/PI/SP/F84/,9189CT06226,-72.23468039754526,41.718122158999684,98.87
Community Prev Addiction Services Inc,Thomas Murphy Center,,1493 West Main Street,,,Willimantic,CT,6226,(860)456-1769,www.cpas-inc.org,,SA/TX/RR/WO/MN/SF/PI/SP/,2976CT06226,-72.23488641061327,41.71834656959314,98.87
Hartford Dispensary,Willimantic Clinic,,54-56 Boston Post Road,,,Willimantic,CT,6226,(860)456-7990,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WO/SF/MD/SS/SP/,9898CT06226,-72.1931890548175,41.722770091948426,99.43
Perception Programs Inc,New Perceptions Counseling Service,,90 South Park Street,,,Willimantic,CT,6226,(860)450-0151,www.perceptionprograms.org,,TX/OP/CO/WO/MN/CJ/SF/MD/MC/SS/SP/,8432CT06226,-72.21133051077432,41.70759419524454,100.0
Perception Programs Inc,Right Turn Adolescent Program,,90 South Park Street,,,Willimantic,CT,6226,(860)450-7269 Intake: (860)450-7269x27,www.perceptionprograms.org,,MH-SA/TX/OP/AD/CO/WO/CJ/SF/MD/PI/SP/,8432CT06226,-72.21133051077432,41.70759419524454,100.0
Perception Programs Inc,Perception House,,134 Church Street,,,Willimantic,CT,6226,(860)450-7130,www.perceptionprograms.org,,SA/TX/OP/RR/CO/WO/MN/SF/MC/,0002CT06226,-72.21106648082434,41.71424745661871,100.0
United Services Inc,Addiction Recovery Services,,132 Mansfield Avenue,,,Willimantic,CT,6226,(860)456-2261,,,SA/TX/OP/CO/CJ/SF/MD/MC/PI/MI/SS/PA/,3306CT06226,-72.22384326729183,41.717245998660715,100.0
McCall Foundation Inc,Winsted Office,,231 North Main Street,,,Winsted,CT,6098,(860)496-2100,,,SA/TX/OP/SF/MD/MC/PI/,9663CT06098,-73.05942654420106,41.92777103296722,100.0
Advanced Treatment Systems (ATS),,,8103 Governor Printz Boulevard,,,Claymont,DE,19703,(302)792-0700 Hotlines: (302)792-0700 (800)552-1835,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WO/MN/SF/SP/,4862DE19703,-75.46112336938323,39.79367700395815,100.0
Open Door Inc,,,3301 Green Street,,,Claymont,DE,19703,(302)798-9555,,,SA/TX/OP/AD/CO/DU/SF/MD/PI/SS/PA/AH/,5565DE19703,-75.4652850681289,39.80180774340496,100.0
Cornerstone Alcohol and Drug,Residential Program,,New Castle Avenue,Building 8,,Delaware City,DE,19706,(302)836-8260,,,MH-SA/TX/RR/CO/SF/,2885DE19706,-75.59339999999997,39.57299000000006,85.0
Northeast Treatment Centers,Reflection House,Governor Bacon Health Center,,,,Delaware City,DE,19706,(302)836-5626 Intake: (302)836-1200,www.net-centers.org,,SA/TX/RR/CO/PW/MD/,6549DE19706,-75.59339999999997,39.57299000000006,100.0
Northeast Treatment Centers,Net/Recovery Center of Delaware,Governor Bacon Health Center,,,,Delaware City,DE,19706,(302)836-1200,www.net-centers.org,,SA/TX/RR/CO/WO/MN/SF/MD/PI/SP/,6549DE19706,-75.59339999999997,39.57299000000006,100.0
Northeast Treatment Centers,Alternatives Program,Governor Bacon Health Center,,Cottage 5,,Delaware City,DE,19706,(302)836-8924 Intake: (302)836-1200x11,www.net-centers.org,,SA/TX/RR/CO/HV/GL/SE/WO/MN/SF/SP/,6549DE19706,-75.59339999999997,39.57299000000006,100.0
ABR Counseling Associates,Kent County,,1550 South Governors Avenue,,,Dover,DE,19904,(302)678-4558,,,MH-SA/TX/OP/SF/MD/PI/MI/,0240DE19904,-75.53087614268577,39.128791461293005,100.0
Kent County Counseling Services,,,1241 College Park Drive,,,Dover,DE,19904,(302)735-7790,,,SA/TX/MM/OP/CO/HV/CJ/SF/MD/SP/,7111DE19904,-75.55315155328861,39.179549207528865,100.0
