Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys,ID
Wistar R and R Program,Wistar Redemption and Recovery,,220 Wistar Road,,,Oakland,CA,94603,(510)568-9288 Intake: (510)562-1847,,,SA/TX/RR/PI/,7567CA94603
Womens Empowerment Network,,,5808 Walnut Street,,,Oakland,CA,94605,(510)430-8874,,,SA/TX/HH/RR/PW/OW/CJ/SS/,6041CA94605
ZDK Inc,DBA The 14th Street Clinic,,1124 International Boulevard,,,Oakland,CA,94606,(510)533-0800 Intake (510)533-0700,,,SA/TX/DT/ML/OP/DD/HV/PW/OW/MD/MC/PI/MI/OA/,6513CA94606
McAlister Institute for Treatment and Education (MITE)/North County Detox,,,40 IO Via Serra Street,,,Oceanside,CA,92056,(760)757-7166 Intake: (760)721-2781,,,SA/TX/DT/RR/SS/OA/,1688CA92056
McAlister Institute for Treatment and Educ (MITEJ/North Coastal Regional,,,514 North Coast Highway,,,Oceanside,CA,92056,(760)721-2781,,,SA/TX/OP/PH/AD/DD/OW/CJ/MD/SS/OA/,9746CA92056
McAlister Institute for Treatment and Educ (MITEJ/Regional Recovery Center,,,514 North Coast Highway,,,Oceanside,CA,92054,(760)721-2781,www.mcal1sterinstitute.org,,SA/TX/DT/HH/OP/RR/AD/DD/HV/PW/OW/DU/CJ/SS/,2396CA92054
Mental Health Svstems,Pegasus West,,560 Greenbrier Drive,Suite 13,,Oceanside,CA,92054,(760)439-2785,,,MH/TX/OP/DD/MD/SS/,9339CA92054
Turning Point Crisis Center,,,1738 South Tn:mont Street,,,Oceanside,CA,92054,(760)439-2800,,,MH/TX/RR/DD/PI/SS/,2051CA92054
Aegis Medical Svstems Inc,,,324 North Laurd Avenue,,,Ontario,CA,91762,(909)986-4550,",, ww.aegismed.com",,SA/TX/DT/ML/OP/PW/CJ/,9679CA91762
B1hngual Family Counseling Services,Center for Recowry,,317 West F Street,,,Ontario,CA,91762,(909)986-7111,,,SA/TX/OP/AD/CJ/PI/MI/SS/OA/,4055CA91762
Caroline Deto:-.,,,1646 East Caroline Stn::et,,,Ontario,CA,91764,(909)985-1776 Intake: (909)932-1078,,,SA/TX/DT/RR/SS/OA/,4761CA91764
Inland Aids Project,,,1135 North Moimtain Street,,,Ontario,CA,91762,(909)391-8824 Intake: (800)499-2437 Hotline: (800)499-2437,,,TX/OP/HV/OA/,1215CA91762
Marin Recovery Horne,,,1636 North Marin Avenue,,,Ontario,CA,91764,(909)932-1069,,,SA/TX/RR/HV/CJ/SS/OA/,9682CA91764
"Orange Recover,• Home",,,1003-North Ora�ge Avenue,,,Ontario,CA,91764,(909)932-1069,,,SA/TX/RR/HV/SS/OA/,6031CA91764
Changes for Recovery,,,1940 West Orangewood Avenue,Suite 209,,Orange,CA,92868,(714)978-1090,,,SA/TX/OP/PH/RR/DD/HV/OW/CJ/PI/SS/OA/,8553CA92868
Chapman I-louse,,,3806 East Roberta Avenue,,,Orange,CA,92869,(714)288-9779,www.chapmanhouse.com,,SA/TX/OP/PH/AD/DD/OW/DU/CJ/PI/SS/OA/,4177CA92869
Mariposa Womens Center,,,812 Town and Country Road,,,Orange,CA,92868,(714)547-6494,www.mariposawomenscenter.com,,SA/TX/OP/DD/HV/PW/OW/CJ/PI/SS/OA/,2704CA92868
Recover.' Homes of America,Cornersione Recovo:ry Home/Almond 3/A,,2605 East Almond Avenue,Unit A,,Orange,CA,92869,(714)730-5399,www.cornerstone-socal.com,,SA/TX/HH/RR/PI/,6494CA92869
Recover. Homes of America,Cornersione Recovery Home M/10,,3310 Maple Avenue,,,Orange,CA,92869,(714)730-5399,www.cornerstone-socal.com,,SA/TX/HH/RR/CJ/PI/,2117CA92869
"Recover,• Homes of America",Cornersione Recovery Home/Prospect I,,581 South Prospect Street,,,Orange,CA,92869,(714J730-5399,www corncrstone-socal.com,,SA/TX/HH/RR/OW/CJ/PI/,5187CA92869
Saint Joseph Hospital,Twin Town Treatment Center,,1100 West Stewart Drive,Sister Elizabeth Building,,Orange,CA,92868,(714)771-8193,,,SA/TX/DT/HI/DD/HV/PW/OW/DU/CJ/MC/PI/MI/SS/OA/,0868CA92868
School Ten,,,1111 Town and Country Road,Suite 25,,Orange,CA,92868,(714)550-0988,,,SA/TX/OP/PW/DU/CJ/PI/,6538CA92868
Touchstones,,,,,,Orange,CA,92856,(714)639-5542,,,SA/TX/DT/RR/AD/PI/MI/SS/,0122CA92856
Turning Point Recovery Center,,,805 West La Veta Street,Suite 103,,Orange,CA,92868,(714)771-7766,,,MH-SA/TX/OP/MC/PI/SS/,6554CA92868
New Dawn Recover. Center,CDT Service Corp/Residential Trt Prog,,6043 Roloff Way,,,Orangevale,CA,95662,(916)969-4300,,,SA/TX/DT/OP/RR/PI/,5758CA95662
"New Dawn Recover,• Center",,,6043 Roloff Way,,,Orangcvale,CA,95662,(916)969-4300,,,SA/TX/DT/OP/RR/DD/OW/CJ/PI/,8228CA95662
Glenn County Health Services,Substance Abuse Department,,1187 East South Street,,,Orland,CA,95963,(530)865-1146,,,SA/TX/OP/AD/DD/HV/DU/CJ/SS/OA/,8782CA95963
Behavioral Health Services,,,1940 Feather River Boulevard,Suite I,,Oroville,CA,95965,(530)533-7170,,,MH-SA/TX/OP/DD/OW/MD/MC/PI/MI/SS/OA/,7986CA95965
Butte County Behavioral Health Servs,Adult Services/Oroville,,18-C County Center Drive,,,Oroville,CA,95965,(530)538-7705,,,MH-SA/TX/DT/OP/RR/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,4037CA95965
Butte County Behavioral Health Scrvs,Oroville Community Counseling Center,,2856 Olive Highway,Suite A,,Oroville,CA,95965,(530)538-2158,,,MH-SA/TX/OP/AD/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,8576CA95965
Southside Family Resource Center,,,Right Road Outpatient,3 114 Meyers Street,,Oroville,CA,95966,(530)534-9958,,,SA/TX/OP/DD/HV/PW/OW/CJ/OA/,4505CA95966
Action Family Counseling,Intensive Outpatient Program,,2640 Saddle Avenue,,,Oxnard,CA,93030,(805)278-8992 Intake: (800)367-8336 Hotline: (800)367-8336,,,SA/TX/OP/AD/DD/CJ/PI/MI/SS/OA/,4125CA93030
Aegis Medical Systems Inc,,,2055 Savicrs Road,Suite 10,,Oxnard,CA,93033,(805)483-2253,www .acgismed.com,,SA/TX/DT/ML/OP/HV/PW/,7307CA93033
Aegis Medical Systems Inc,,,620 South D Street,,,Oxnard,CA,93030,(805)486-4876 Intake: (805)486-4877,www.acgismed.com,,SA/TX/DT/ML/OP/PW/MD/MC/,4663CA93030
Kids In Sobriety,,,2630 Saddle Avenue,Suite 205,,Oxnard,CA,93030,(805)988-1627,,,SA/TX/OP/PH/AD/PI/MI/,7966CA93030
Prototypes Womens Center,,,3779 Monarch Lane,,,Oxnard,CA,93030,(805)382-6296 Hotline: (805)382-6296,,,SA/TX/HH/OP/RR/DD/HV/PW/OW/CJ/SS/OA/,6349CA93030
Rainbow Re�overy Centers I,,,1826 East Channel Islands Boulevard,,,Oxnard,CA,93033,(805)487-4663 Hotline: (805)487-4663 (805)483-4444,,,SA/TX/HH/OP/RR/DD/HV/PW/OW/CJ/PI/MI/SS/OA/,3618CA93033
Shamrock House,,,1334 East Channel Islands Boulevard,,,Oxnard,CA,93033,(805)486-8924,,,SA/TX/HH/OP/RR/DU/SS/OA/,5585CA93033
Ventura County Behavioral Health Dept,Ale/Drug Programs/New Start/For Moms,,315 North A Street,,,Oxnard,CA,93030,(805)652-3279 Intake: (805)385-4114,,,SA/TX/OP/PH/PW/OW/CJ/MD/SS/OA/,6732CA93030
Ventura County Dept of Ale/Drug Prog,Oxnard Center,,2651 South C Street,,,Oxnard,CA,93033,(805)385-1885,,,SA/TX/OP/AD/DD/OW/MD/PI/MI/SS/,7374CA93033
Ventura County Hispanic Commission on,Alcohol and Drug Services/Casa Latina,,1430 Junewood Way,,,Oxnard,CA,93030,(805)988-1560,,,SA/TX/RR/PW/OW/PI/SS/OA/,0045CA93030
Victory Outreach Oxnard,,,200 Pleasant Valley Road,,,Oxnard,CA,93030,(805)486-3132,,,TX/DT/RR/OW/CJ/OA/,2734CA93030
Latino Commission on Alcohol and Drug Abuse Services Inc/Casa Izcalli,,,11 Big Sur Way,,,Pacifica,CA,94044,(650)738-4610,,,SA/TX/OP/HV/OW/CJ/SS/OA/,6532CA94044
Pyramid Alternatives,,,480 Manor Plaza,,,Pacifica,CA,94044,(650)355-8787 Intake: (650)342-5155,,,TX/OP/AD/OW/DU/CJ/PI/SS/OA/,3025CA94044
Beacon House,,,468 Pinc Avenue,,,Pacific Grove,CA,93950,(831)372-2334,,,SA/TX/DT/OP/PH/RR/PI/SS/,5564CA93950
Didi Hirsch CMHC,Via Avanta Program,,11643 Glcnoaks Boulevard,,,Pacoima,CA,91331,(818)897-2609 Intake: (310)390-3728,,,TX/RR/DD/HV/PW/OW/CJ/SS/OA/,7470CA91331
Antelope Valley Council on Alcoholism,and Drug Dependency,,38345 30th Street East,Suite C-3,,Palmdale,CA,93550,(661)274-1062 Hotline: (661)948-5046,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/SS/OA/,0485CA93550
Midway Ranch Sober Living Center,,,40836 20th Street West,,,Palmdale,CA,93551,(661)266-2375 Intake: (661)947-8357,,,SA/TX/HH/RR/SS/,0286CA93551
Lifes Joumev Center,,,291 East Ca�ino Monte Vista Street,,,Palm Springs,CA,92262,(760)864-6363 Intake: (877)864-3223,www.Lifesjoumeycenter.com,,SA/TX/DT/RR/DD/OW/PI/SS/,1271CA92262
Michaels House,The Treatment Center for Men,,430 South Cahuilla Road,,,Palm Springs,CA,92262,(760)320-5486 Intake: (800)841-3248,www.michaelshouse.com,,SA/TX/RR/DD/HV/CJ/PI/MI/,0239CA92262
Daytop Village,Adult Services,,2560 Pulgas Avenue,,,Palo Alto,CA,94303,(650)325-6466,,,SA/TX/RR/DD/HV/OW/CJ/MD/PI/MI/SS/OA/,5807CA94303
North County,Treatment and Recovery Center,,23 I Grant Avenue,,,Palo Alto,CA,94306,(650)328-1441 Intake: (650)328-1443,,,SA/TX/OP/CJ/MC/PI/MI/SS/OA/,3605CA94306
El Proyecto Del Barrio,,,9140 Van Nuys Boulevard,,,Panorama City,CA,91402,(818)895-2206 Intake: (818)830-7090,,,SA/TX/OP/PH/PW/CJ/MD/MC/SS/OA/,7897CA91402
Western Pacific Medical Corporation,Western Pacific Panorama Med Clinic,,9462 Van Nuys Boulevard,,,Panorama City,CA,91402,(818)891-8555,,,SA/TX/DT/ML/OP/,2752CA91402
Butte County Behavioral Health,Paradise Community Counseling Center,,5910 Clarke Road,Suite W,,Paradise,CA,95969,(530)872-6328,,,MH-SA/TX/OP/AD/DD/HV/OW/CJ/MD/MC/PI/MI/SS/OA/,9494CA95969
Skyway House,,,6373 Oak Way,,,Paradise,CA,95967,(530)876-9436,,,SA/TX/RR/SS/OA/,8471CA95967
ACT Behavioral Center,,,739 East Walnut Street,Suite 205,,Pasadena,CA,91101,(626)568-3360,,,SA/TX/DT/OP/AD/PI/SS/OA/,3262CA91101
Aegis Medical Systems Inc,,,_1724 East Washington Boulevard,,,Pasadena,CA,91104,(626)794-1161 Hotline: (800)821-0775 (626)919-5807,www.aegismed.com,,SA/TX/ML/OP/MD/MC/,6953CA91104
Bishop Gooden Home,,,191 North El Molino Avenue,,,Pasadena,CA,91101,(626)356-0078 Intake: (626)795-2930,,,SA/TX/HH/RR/PI/OA/,4882CA91101
California Drug Consultants,,,659 East Walnut Street,,,Pasadena,CA,91101,(626)844-0410,,,SA/TX/OP/PH/AD/DD/HV/PW/OW/DU/CJ/MD/PI/SS/,6208CA91101
Casa de Las Amigas,,,160 North El Molino Avenue,,,Pasadena,CA,91101,(626)792-2770,,,SA/TX/HH/RR/HV/PW/OW/PI/SS/OA/,7267CA91101
City of Pasadena/Dept of Public Health,Pasadena Recovery Program,,1845 North Fair Oaks Avenue,,,Pasadena,CA,91103,(626)744-6001x6073,,,SA/TX/OP/AD/DD/HV/PW/OW/DU/SS/OA/,8152CA91103
Grandview Foundation,Marengo House,,1230 North Marengo Avenue,,,Pasadena,CA,91103,(626)797-1124,,,SA/TX/OP/RR/HV/MC/PI/SS/OA/,7798CA91103
Grandview Foundation,,,225 Grandview Street,,,Pasadena,CA,91104,(626)797-3799,,,SA/TX/RR/HV/DU/SS/OA/,0724CA91104
Impact Drug and Alcohol,Treatment Center Residential,,1680 North Fair Oaks Avenue,,,Pasadena,CA,91103,(323)681-2575 lntake: (626) 798-0884,,,WW/WI/MP/AC/IH/OU/SC/CO/M/SA/TX/DT/HH/RR/DD/HV/PW/OW/CJ/PI/SS/OA/,1879CA91103
Impact Outpatient,,,2623 East Foothill Street,,,Pasadena,CA,91107,(626)564-4241,www.impacthouse.com,,SA/TX/OP/PH/HV/PW/OW/CJ/PI/SS/OA/,6887CA91107
Las Encinas Hospital,Chemical Dependency Program,,2900 East Del Mar Boulevard,,,Pasadena,CA,91107,(626)795-9901 Intake: (800)792-2345 Hotline: (626)795-9901 (800)792-2345,www.columbia.net,,SA/TX/DT/OP/PH/HI/PI/MI/,7141CA91107
Pasadena Council on Alcoholism and Drug Dependency and Referral Agency,,,I 81 North Hudson Avenue,,,Pasadena,CA,91101,(626)795-9127,,,SA/TX/OP/AD/HV/SS/OA/,6577CA91101
Pasadena High Road Program,,,700 South Arroyo Parkway,,,Pasadena,CA,91105,(626)795-4590,,,SA/TX/OP/DU/OA/,4040CA91105
Principles,Mens Sober Living,,2659 and 2661 Nina Street,,,Pasadena,CA,91107,(626)798-0884,www.impacthouse.com,,SA/TX/HH/RR/HV/CJ/PI/SS/OA/,3370CA91107
Share Unit Saint Luke Medical Center,,,2632 East Washington Boulevard,,,Pasadena,CA,91107,(626)791-6606 Intake: (800)798-6606,,,SA/TX/DT/OP/PH/HI/HV/MC/PI/MI/OA/,5588CA91107
Urban Revitalization Development Corp,Choices,,1460 North Lake Avenue,Suite 107,,Pasadena,CA,91104,(626)398-3796,,,SA/TX/OP/PH/PW/OW/MD/MC/PI/MI/SS/OA/,9158CA91104
Walter Hoving Home,,,127 South El Molino,,,Pasadena,CA,91101,(626)405-0950,,,SA/TX/RR/DU/CJ/OA/,9581CA91101
Indian Health Council,,,Highway S-6 and Golsh Road,,,Pauma Valley,CA,92061,(760)749-1410x245 Intake: (800)748-1410,,,MH-SA/TX/OP/PH/RR/AD/DD/HV/PW/OW/CJ/MD/MC/PI/,6023CA92061
Perris Valley Recovery Programs,,,236 East 3rd Street,Suite B,,Perris,CA,92570,(951)657-2960,,,TX/OP/CJ/SS/OA/,0991CA92570
Riverside Recover.' Resources,Omega Program,,2055 North Perris Boulevard,Suite G-6,,Perris,CA,92571,(951)940-6061,,,SA/TX/OP/PI/SS/OA/,2937CA92571
Saint Anthony Foundation,Saint Anthonv Farm,,11207 Valley Ford Road,,,Petaluma,CA,94952,(707)794-7120,,,SA/TX/RR/OW/OA/,9785CA94952
Aegis Medical Systems Inc,Phelan Clinic 20,,3777 Phelan Road,,,Phelan,CA,92371,(619)868-4418,,,SA/TX/DT/OP/MD/MC/,5181CA92371
Cornerstone Health Services,Outpatient Methadone Clinic,,8207 Whittier Boulevard,,,Pico Rivera,CA,90660,(562)695-0737 Hothne:(562) 695-0737 (562) 695-0722,,,SA/TX/DT/ML/OP/AD/DD/HV/PW/CJ/MD/MC/PI/MI/SS/OA/,0747CA90660
Eastside Health Services,,,5200 San Gabriel Place,Suite B and C,,Pico Rivera,CA,90660,(562)948-3306,,,SA/TX/DT/ML/OP/MD/MC/SS/,2819CA90660
Aegis Medical Systems Inc,,,34 East Minarets Avenue,,,Pinedale,CA,93650,(559)431-6070,www.aegismed.com,,SA/TX/DT/ML/OP/MD/OA/,7222CA93650
Doctors Hospital of Pinole,New Beginnings Program,,2151 Appian Way,,,Pinole,CA,94564,(510)724-1520,,,SA/TX/DT/ML/OP/PH/HI/DD/HV/PW/OW/DU/CJ/MC/PI/MI/SS/,9713CA94564
Tri Cities Discovery Center,,,2586 Appian Way,,,Pinole,CA,94564,(510)374-7011,,,SA/TX/OP/AD/DD/HV/OW/CJ/MD/MC/SS/OA/,6651CA94564
Addiction Research and Treatment,CAL Detox/Pittsburg,,45 Civic Avenue,Room 128,,Pittsburg,CA,94565,(925)427-2285,,,SA/TX/DT/ML/OP/PW/MD/PI/SS/OA/,2484CA94565
Bi Bett Corporation,Born Free Program/East,,550 School Street,,,Pittsburg,CA,94565,(925)646-1165 Intake: (800)846-1652 (925)427-8321 Hotline: (800)846-1652,,,SA/TX/OP/PW/OW/MD/MC/PI/MI/SS/OA/,5820CA94565
Bi Bett Corporation,East County Detox Center/DUI,,500 School Street,,,Pittsburg,CA,94565,(925)458-1616,,,SA/TX/DT/RR/DU/MD/SS/OA/,7987CA94565
Bi Bett Corporation,East County Wollam House for Women,,498 Wollam Avenue,,,Pittsburg,CA,94565,(925)458-1978 Intake: (800)846-1652 Hotline: (800)846-1652,,,MH-SA/TX/RR/DD/HV/PW/OW/CJ/PI/SS/OA/,3094CA94565
Bi Bett Corporation,East Countv Wollam House/Perinatal,,510 Wolla� Avenue,,,Pittsburg,CA,94565,(925)458-1978 Intake: (800)846-1652 Hotline: (800)846-1652,,,MH-SA/TX/RR/DD/HV/PW/OW/CJ/PI/SS/OA/,2323CA94565
Bi Bett Corporation,New Connections/Pittsburg/Bay Point,,440 Railroad Avenue,,,Pittsburg,CA,94565,(925)439-7111 Intake: (800)846-1652,,,SA/TX/OP/AD/OW/CJ/PI/SS/OA/,8353CA94565
Ujima Family Recovery Services,Ujima East Intensive Day Treatment,,369 East Leland Road,,,Pittsburg,CA,94565,(925)427-9100 Intake: (925)427-9101,,,SA/TX/OP/PW/PI/SS/OA/,1563CA94565
El Dorado Council on Alcoholism (EDCA),Lifeskills,,2810 Coloma Road,,,Placerville,CA,95667,(530)622-8193,,,SA/TX/OP/AD/HV/OW/DU/CJ/MD/MC/SS/OA/,6952CA95667
New Morning Youth and Family Services,,,6765 Green Valley Road,,,Placerville,CA,95667,(530)622-5551,,,MH/TX/OP/AD/DD/PW/MD/MC/PI/MI/SS/OA/,8733CA95667
Progress House,Outpatient Services,,2914-A Cold Springs Road,,,Placerville,CA,95667,(530)642-1715,,,SA/TX/OP/PH/AD/DD/PW/OW/CJ/MD/PI/SS/OA/,9011CA95667
Bi Bett Corporation,Gregory Recovery Center,,270 Campbell Lane,,,Pleasant Hill,CA,94523,(925)930-0553,,,SA/TX/OP/RR/MI/,3232CA94523
Drake House,,,808 Grayson Road_,,,Pleasant Hill,CA,94523,(925)935-2590,,,MH-SA/TX/DT/HH/OP/RR/AD/DD/PW/OW/CJ/OA/,3187CA94523
Valley Community Health Center Inc,,,3922 Valley Avenue,Suite A,,Pleasanton,CA,94566,(925)462-5544,,,GH/TX/OP/AD/OW/DU/CJ/MD/MC/PI/MI/SS/,2349CA94566
West Marin Communitv Outreach,,,I 00 6th Street,,,Point Reyes Station,CA,94956,(415)663-9441,,,SA/TX/OP/SS/OA/,0923CA94956
Ael/.is Medical Svstems Inc,,,152 West Artesia Street,,,Pomona,CA,91768,(909)620-1959 Intake: (909)623-6391,",, ,,w.ael/.1smed.com",,SA/TX/DT/ML/OP/PH/PW/CJ/MD/MC/,1733CA91768
Aegis l'vkdical Svsteins Inc,,,I 050 North Garcy Avenue,,,Poinona,CA,91767,(909)623-6391,",, ,,w. aeg 1smed. com",,SA/DT/ML/OP/PW/CJ/MD/MC/,2073CA91767
lkha\loral Health Services,American Re..:overv Center,,2180 West Valley Boulevard,,,Pomona,CA,91768,(909)865-2336,",,w,,.bhs-1nc.org",,SA/TX/DT/OP/PH/RR/HI/DD/HV/PW/CJ/PI/MI/SS/OA/,6548CA91768
Inland Vallev Dru!/. and Alcohol Recoverv\ervices,,,375 South Main Street,Suite 111,,Pomona,CA,91766,(909)622-7311,,,SA/TX/OP/HV/DU/CJ/SS/OA/,8901CA91766
National Council on Alcoholism/Drug,Dependence of San Gabriel/Pomona,,40 I South Main Street,Suite 110,,Pomona,CA,91766,(909)629-4084,,,SA/TX/OP/AD/SS/OA/,4640CA91766
Pomona Community Crisis Center,,,221 North Palomares Street,,,Pomona,CA,91767,(909)623-1588,,,SA/TX/OP/CJ/SS/OA/,8262CA91767
Prototypes Outpatient Services,,,520 East foothill Boulevard,,,Pomona,CA,91767,(909)625-1705 Hotline: (909)624-1233,,,SA/TX/HH/OP/PH/DD/HV/PW/OW/PI/SS/OA/,0441CA91767
Prototypes Womens Center,,,845 East Arrow Highway,,,Pomona,CA,91767,(909)624-1233,www prototypes.org,,SA/TX/RR/DD/HV/PW/OW/CJ/MD/MC/PI/MI/SS/OA/,2501CA91767
Alcohol and Drug Services of Tulare,Alternative Services,,215 North D Street,,,Porterville,CA,93257,(559)783-2402 Intake: (559)784-9309,,,SA/TX/OP/DD/OW/DU/CJ/MD/MC/PI/MI/SS/OA/,9614CA93257
Indian Health Services,Tule River Alcoholism Program,,Route 7,,,Porterville,CA,93257,(559)781-8797 Intake: (559)781-0636,,,SA/TX/OP/RR/AD/PW/OW/OA/,2713CA93257
PAAR Center,Porterville Halfwav House,,218 West Bellevie�v Avenue,,,Porterville,CA,93257,(559)781-0107 Hotline: (559)781-0107,,,SA/TX/DT/HH/PH/RR/OW/CJ/PI/SS/OA/,0939CA93257
PAAR Center /East,PAAR Center Porterville,,242 West Belleview Avenue,,,Porterville,CA,93257,(559)781-0133 Intake: (559)783-9504 Hotline: (559)781-0107,,,MH-SA/TX/HH/RR/PI/SS/OA/,0113CA93257
PAAR Center/South,Porterville Halfway House,,237 West Belleview Avenue,,,Porterville,CA,93257,(559)782-8982 Hotline: (559)781-0107,,,SA/TX/DT/HH/RR/PI/SS/OA/,5440CA93257
130 East Mill Street,,,,,,Porterville,CA,93257,(559)789-9881 Intake: (559)789-9882,,,SA/TX/DT/OP/AD/DD/OW/CJ/PI/OA/,8445CA93257
Turning Pomt Youth Services,Porterville Site,,288 North 2nd Street,,,Porterville,CA,93257,(559)627-1385,,,SA/TX/OP/AD/MD/MC/SS/OA/,1216CA93257
Anacapa Hospital,,,307 East Clara Street,,,Port Hueneme,CA,93041,(805)488-3661x3271 Intake: (800)487-8377,www.anacapabythesea.com,,MH-SA/TX/DT/PH/HI/AD/DD/MD/MC/PI/MI/,7270CA93041
Steps,Anacapa by the Sea,,224 East Clara Street,,,Port Hueneme,CA,93041,(805)488-6424 Intake: (805)488-4900 Hotline: (800)925-9555,,,MH-SA/TX/DT/HH/OP/PH/RR/DD/PI/MI/OA/,6563CA93041
Plumas County Alcohol and Drug Dept,,,270 County Hospital Road,Suite 229,,Quincy,CA,95971,(530)283-6316 Intake: (530)283-6307,,,SA/TX/DT/OP/AD/HV/PW/DU/CJ/PI/MI/SS/OA/,3670CA95971
Broad Horizons,,,P.O. Box 1920,,,Ramona,CA,92065,(760)789-7060,,,MH-SA/TX/RR/AD/DD/CJ/PI/MI/OA/,6536CA92065
Group Conscience/Pemarro,,,1482 Kings Villa Road,,,Ramona,CA,92065,(760)789-8070,,,SA/TX/DT/OP/PH/RR/DD/OW/CJ/PI/OA/,4571CA92065
Mental Health Systems,North Rural Recovery Center,,323 Hunter Street,,,Ramona,CA,92065,(760)788-6246,,,SA/TX/OP/AD/MD/MC/PI/MI/SS/,7077CA92065
D and A Detox Center Inc,,,2721 Barbera Way,,,Rancho Cordova,CA,95670,(916)364-7660,,,SA/TX/DT/OP/PH/RR/DD/OW/CJ/SS/,9283CA95670
D and A Detox Center Inc,,,2801 Aramon Drive,,,Rancho Cordova,CA,95670,(916)364-7660,,,SA/TX/DT/HH/OP/PH/RR/DD/HV/OW/CJ/SS/OA/,5145CA95670
Matrix Institute on Addictions,,,9375 Archibald Avenue,Suite 204,,Rancho Cucamonga,CA,91730,(909)989-9724 Hotline: (800)862-8749,www .matrixcenter.com,,SA/TX/OP/CJ/MC/PI/SS/OA/,8495CA91730
Betty Ford Center at Eisenhower,,,39000 Bob Hope Drive,,,Rancho Mirage,CA,92270,(760)773-4100 Intake: (800)854-9211,www.bettyfordcenter.org,,SA/TX/DT/OP/HI/AD/OW/PI/SS/OA/,7151CA92270
Crossroads Counseling,,,42-900 Bob Hope Drive,Suite 110,,Rancho Mirage,CA,92270,(760)568-6625,,,SA/TX/OP/PI/SS/OA/,1902CA92270
Pine Ridge Treatment Center,,,71650 Sahara Road,Sahara Plaza Suite I,,Rancho Mirage,CA,92270,(760)836-3441 Hotline: (909)867-7027,,,SA/TX/OP/PH/AD/PI/,1722CA92270
Tehama County Health Agency,Drug and Alcohol Division,,447 Walnut Street,2nd Floor,,Red Bluff,CA,96080,(530)527-7893 Hotline: (530)527-5637,,,SA/TX/OP/AD/DD/HV/PW/OW/CJ/PI/SS/OA/,0189CA96080
Empire Recovery Center,,,123 7 California Street,,,Redding,CA,96001,(530)243-7470 Hotline: (530)225-5252,,,SA/TX/DT/OP/RR/HV/PW/OW/CJ/SS/OA/,2926CA96001
Guardian Rehabilitation Hospital,,,2801 Eureka Way,,,Redding,CA,96001,(530)246-9000 Intake: (530)245-4125,,,TX/DT/HI/MC/PI/MI/,1643CA96001
Shasta County Alcohol/Drug Program,Perinatal Project,,2770 Pioneer Drive,Suite 240,,Redding,CA,96001,(530)225-5240 Hotline: (530)225-5252,,,SA/TX/PH/DD/PW/OW/CJ/MD/SS/OA/,7724CA96001
Shasta County Alcohol/Drug Program,,,2770 Pioneer Drive,,,Redding,CA,96001,(530)225-5240 Hotline: (530)225-5252,,,SA/TX/OP/AD/DD/OW/CJ/MD/PI/SS/OA/,7724CA96001
Shasta Options,,,2972 Churn Creek Road,,,Redding,CA,96002,(530)224-5469,,,SA/TX/OP/PI/,0636CA96002
Substance Abuse Growth Recovery and Noble House,,,15799 Nauvoo Trail,,,Redding,CA,96001,(916)246-4242,,,SA/TX/RR/PI/SS/,4399CA96001
Jackson/Bibby Awareness Group,DUI Services,,1200 Arizona Street,Suite 8-10,,Redlands,CA,92374,(909)792-6925,,,SA/TX/OP/DU/OA/,4369CA92374
Loma Linda Universitv,Behavioral Medicine Center,,I 710 Barton Road,,,Redlands,CA,92373,(909)558-9200x34100 Intake: (909)558-9200 Hotline: (800)752-5999,,,MH/TX/DT/OP/PH/HI/DD/MC/PI/MI/,7497CA92373
Mental Health Svstcms,Redlands Counseling Center,,802 West Colton Avenue,Suite E,,Redlands,CA,92374,(909)798-6504,,,MH/TX/OP/DD/MD/SS/,6636CA92374
Redlands Drug Court,,,802 West Colton Avenue,Suite C,,Redlands,CA,92374,(909)335-2989,,,SA/TX/OP/HV/PW/OW/CJ/OA/,1086CA92374
Redlands/Yucaipa Guidance Clinic,Association Inc,,1323 West Colton Avenue,Suite 200,,Redlands,CA,92374,(909)792-5552 Intake: (909)792-0747 Hotline: (909)335-7067 (909)792-0898,,,MH-SA/TX/OP/AD/DD/MD/MC/SS/OA/,3629CA92374
Acalon Counseling Services,,,611 Veterans Boulevard,Suite 116,,Redwood City,CA,94063,(650)364-0552,,,SA/TX/OP/DD/OW/CJ/PI/SS/OA/,1894CA94063
Chemical Data Services Corporation,Sequoia Alcohol/Drug Recovery Center,,650 Main Street,,,Redwood City,CA,94063,(650)364-5504,www.sequoiacenter com,,SA/TX/DT/OP/PH/RR/DD/PI/OA/,2718CA94063
Daytop Village Inc,Adolescent,,631 Woodside Road,,,Redwood City,CA,94061,(650)367-9030,,,SA/TX/OP/RR/AD/DD/HV/OW/CJ/MD/MC/PI/SS/OA/,7705CA94061
El Centro de Libertad,The Freedom Center,,2944 Broadway,,,Redwood City,CA,94062,(415)599-9955,www.agencyinfo.org/elcentro,,SA/TX/OP/AD/DD/HV/OW/CJ/SS/OA/,3597CA94062
