GEOID,SVIth1,SVIth2,SVIth3,SVIth4,SVIS
26161466000,0.22,0.2,0.16,0.05,0.05
26161984000,0.04,0.01,0.0,0.0,0.0
26163500100,0.75,0.68,0.48,0.25,0.59
26163500200,0.75,0.57,0.48,0.13,0.49
26163500300,0.9,0.43,0.65,0.7,0.8
26163500400,0.95,0.93,0.49,0.59,0.87
26163500500,0.86,0.56,0.51,0.3,0.64
26163500600,0.84,0.49,0.52,0.15,0.55
26163500700,0.97,0.91,0.49,0.41,0.83
26163500800,0.92,0.93,0.47,0.44,0.81
26163501000,0.96,0.86,0.5,0.83,0.92
26163501300,0.98,0.98,0.51,0.43,0.88
26163501400,0.83,0.82,0.46,0.1,0.58
26163501500,0.89,0.91,0.62,0.53,0.84
26163501800,0.64,0.88,0.42,0.34,0.61
26163501900,0.96,0.82,0.65,0.68,0.89
26163502000,0.86,0.82,0.49,0.41,0.74
26163503100,0.85,0.91,0.62,0.67,0.86
26163503200,0.93,0.65,0.46,0.04,0.53
26163503300,0.9,0.64,0.5,0.34,0.7
26163503600,0.82,0.73,0.79,0.75,0.86
26163505200,0.88,0.86,0.49,0.5,0.78
26163506100,0.94,0.94,0.47,0.13,0.72
26163506200,0.96,0.96,0.49,0.12,0.74
26163506500,0.99,0.77,0.84,0.18,0.8
26163506700,0.78,0.98,0.48,0.13,0.66
26163506800,0.89,0.86,0.49,0.57,0.81
26163506900,0.93,0.89,0.49,0.35,0.78
26163507000,0.98,0.99,0.49,0.65,0.93
26163507400,0.92,0.67,0.51,0.68,0.81
26163512100,0.96,0.99,0.5,0.64,0.92
26163513300,0.65,0.44,0.56,0.15,0.44
26163515400,0.44,0.46,0.52,0.93,0.65
26163516400,0.77,0.87,0.41,0.63,0.76
26163521300,0.93,0.78,0.46,0.69,0.84
26163521400,0.7,0.16,0.62,0.26,0.47
26163523100,0.95,0.53,0.94,0.86,0.94
26163523200,0.98,0.79,0.95,0.67,0.95
26163523300,0.98,0.72,0.93,0.69,0.94
26163523800,0.99,0.5,0.92,0.77,0.93
26163524200,1.0,0.75,0.89,0.7,0.95
26163524300,0.99,0.81,0.9,0.37,0.89
26163524800,0.95,1.0,0.79,0.06,0.8
26163525600,0.85,0.91,0.93,0.13,0.77
26163525700,0.96,0.51,0.94,0.12,0.73
26163526300,0.99,0.62,0.96,0.69,0.93
26163526400,1.0,0.84,0.97,0.11,0.83
26163530500,0.92,0.9,0.5,0.39,0.79
26163531200,0.57,0.13,0.46,0.23,0.32
26163532200,0.91,0.57,0.67,0.79,0.86
26163532300,0.33,0.55,0.41,0.26,0.33
26163533200,0.86,0.92,0.5,0.66,0.84
26163534200,0.97,0.99,0.51,0.51,0.9
26163534600,0.96,0.84,0.85,0.35,0.86
26163535100,0.99,1.0,0.52,0.84,0.98
26163535300,0.94,0.98,0.62,0.56,0.9
26163535600,0.88,1.0,0.62,0.2,0.8
26163536200,0.91,0.95,0.52,0.05,0.64
26163536500,0.95,0.89,0.49,0.45,0.82
26163536600,0.94,0.91,0.52,0.32,0.79
26163536800,0.96,0.81,0.6,0.56,0.85
26163536900,0.91,0.99,0.51,0.61,0.9
26163537500,0.79,0.94,0.48,0.56,0.79
26163537600,0.88,0.97,0.76,0.76,0.94
26163538100,0.46,0.59,0.66,0.01,0.24
26163538200,0.08,0.13,0.61,0.02,0.04
26163538400,0.41,0.09,0.69,0.1,0.22
26163538600,0.81,0.89,0.71,0.21,0.72
26163538700,0.89,0.99,0.52,0.45,0.84
26163538800,0.7,0.99,0.52,0.25,0.69
26163538900,0.69,0.79,0.66,0.34,0.66
26163539300,0.75,0.96,0.52,0.09,0.6
26163539400,0.9,0.89,0.51,0.44,0.79
26163539500,0.77,0.89,0.5,0.91,0.87
26163539600,0.78,0.88,0.51,0.75,0.82
26163540100,0.91,0.71,0.74,0.39,0.79
26163540500,0.91,0.84,0.51,0.13,0.66
26163540600,0.87,0.95,0.49,0.38,0.78
26163540700,0.92,0.99,0.62,0.41,0.88
26163540800,0.89,0.88,0.5,0.56,0.82
26163540900,0.87,0.99,0.62,0.23,0.79
26163541000,0.93,0.98,0.66,0.71,0.94
26163541300,0.95,0.91,0.57,0.75,0.91
26163542100,0.86,0.87,0.51,0.57,0.8
26163542400,0.88,0.96,0.49,0.06,0.64
26163542500,0.8,0.93,0.64,0.31,0.75
26163542700,0.95,0.88,0.45,0.51,0.82
26163542800,0.66,0.87,0.66,0.27,0.65
26163542900,0.62,0.77,0.73,0.04,0.46
26163543000,0.29,0.86,0.47,0.11,0.32
26163543100,0.54,0.75,0.45,0.16,0.44
26163543200,0.86,0.79,0.5,0.54,0.77
26163543400,0.82,0.91,0.49,0.49,0.77
26163543500,0.99,0.9,0.46,0.49,0.85
26163543700,1.0,0.97,0.69,0.58,0.94
26163543900,1.0,0.97,0.47,0.52,0.9
26163544000,0.91,0.65,0.78,0.93,0.94
26163544100,0.86,0.87,0.48,0.37,0.74
26163544300,0.9,0.86,0.43,0.67,0.83
26163545100,0.92,0.78,0.5,0.12,0.64
26163545600,0.98,0.74,0.78,0.42,0.85
26163545700,0.96,0.9,0.8,0.39,0.88
26163545800,0.99,0.93,0.86,0.68,0.96
26163546100,0.97,0.93,0.65,0.39,0.86
26163546200,0.86,0.81,0.68,0.56,0.82
26163546300,0.68,0.42,0.64,0.08,0.42
26163546400,0.94,0.97,0.49,0.75,0.92
26163546700,0.9,0.93,0.47,0.32,0.76
26163546900,0.93,0.91,0.52,0.38,0.8
26163550100,0.01,0.33,0.31,0.2,0.08
26163550200,0.08,0.13,0.28,0.06,0.03
26163550300,0.09,0.23,0.17,0.01,0.01
26163550400,0.06,0.48,0.07,0.12,0.06
26163550500,0.05,0.5,0.24,0.04,0.05
26163550600,0.0,0.45,0.11,0.04,0.02
26163550700,0.04,0.61,0.07,0.12,0.07
26163550800,0.08,0.45,0.13,0.06,0.05
26163550900,0.0,0.33,0.11,0.14,0.04
26163551100,0.03,0.21,0.27,0.08,0.04
26163551200,0.15,0.43,0.41,0.06,0.12
26163551300,0.6,0.83,0.48,0.9,0.78
26163551400,0.66,0.85,0.71,0.59,0.76
26163551500,0.6,0.69,0.38,0.34,0.52
26163551600,0.86,0.56,0.57,0.22,0.62
26163551700,0.05,0.18,0.26,0.0,0.0
26163551800,0.15,0.26,0.33,0.49,0.23
26163552000,0.89,0.38,0.89,0.48,0.79
26163552200,0.94,0.33,0.76,0.58,0.79
26163552300,0.96,0.3,0.85,0.56,0.82
26163553100,0.96,1.0,0.47,0.42,0.9
26163554100,0.71,0.64,0.57,0.2,0.55
26163554200,0.85,0.38,0.54,0.08,0.48
26163554300,0.58,0.07,0.42,0.19,0.27
26163554400,0.79,0.91,0.37,0.57,0.75
26163554500,0.84,0.67,0.62,0.67,0.8
26163554600,0.6,0.63,0.51,0.23,0.49
26163554700,0.21,0.07,0.66,0.31,0.2
26163554800,0.45,0.82,0.68,0.26,0.52
26163554900,0.74,0.73,0.7,0.57,0.75
26163555100,0.6,0.73,0.48,0.63,0.65
26163555300,0.77,0.7,0.6,0.24,0.63
26163555400,0.46,0.53,0.78,0.17,0.44
26163555500,0.69,0.73,0.51,0.57,0.68
26163555600,0.36,1.0,0.53,0.23,0.54
26163556100,0.49,0.14,0.51,0.32,0.34
26163556200,0.45,0.5,0.15,0.55,0.4
26163556300,0.17,0.19,0.39,0.25,0.16
26163556400,0.06,0.31,0.42,0.07,0.07
26163556500,0.21,0.47,0.52,0.44,0.34
26163556600,0.22,0.35,0.1,0.07,0.07
26163556700,0.19,0.51,0.17,0.05,0.08
26163556800,0.13,0.15,0.3,0.03,0.03
26163556900,0.17,0.26,0.43,0.24,0.18
26163557000,0.38,0.64,0.46,0.26,0.38
26163557200,0.38,0.55,0.1,0.82,0.46
26163557300,0.19,0.49,0.36,0.19,0.2
26163557400,0.15,0.15,0.17,0.0,0.01
26163557500,0.07,0.26,0.2,0.04,0.03
26163557600,0.1,0.1,0.21,0.04,0.02
26163557700,0.07,0.2,0.02,0.22,0.05
26163558000,0.23,0.23,0.18,0.37,0.18
26163558100,0.31,0.54,0.25,0.43,0.33
26163558200,0.46,0.52,0.42,0.57,0.5
26163558300,0.55,0.64,0.46,0.48,0.55
26163558400,0.21,0.11,0.09,0.43,0.13
26163558500,0.3,0.15,0.35,0.43,0.25
26163558600,0.17,0.27,0.38,0.55,0.28
26163558700,0.08,0.12,0.2,0.03,0.01
26163558800,0.15,0.18,0.33,0.1,0.08
26163558900,0.08,0.05,0.23,0.23,0.05
26163559000,0.4,0.63,0.11,0.0,0.08
26163559100,0.35,0.06,0.48,0.07,0.1
26163559200,0.29,0.24,0.09,0.09,0.09
26163560100,0.07,0.19,0.08,0.39,0.09
26163560200,0.24,0.2,0.56,0.75,0.41
26163560300,0.14,0.27,0.44,0.12,0.13
26163560400,0.01,0.32,0.35,0.18,0.09
26163561200,0.07,0.36,0.67,0.06,0.12
26163561300,0.05,0.19,0.39,0.02,0.03
26163561600,0.19,0.37,0.32,0.51,0.28
26163561900,0.06,0.23,0.42,0.01,0.02
26163562300,0.1,0.1,0.63,0.1,0.09
26163562400,0.07,0.41,0.27,0.23,0.13
26163562500,0.22,0.32,0.27,0.83,0.39
26163562600,0.04,0.09,0.07,0.22,0.03
26163562700,0.05,0.21,0.11,0.62,0.16
26163562800,0.17,0.17,0.32,0.25,0.14
26163562900,0.37,0.46,0.27,0.1,0.2
26163563400,0.2,0.61,0.47,0.29,0.3
26163563500,0.1,0.33,0.39,0.02,0.05
26163563600,0.08,0.22,0.53,0.02,0.05
26163563700,0.13,0.26,0.49,0.08,0.1
26163563800,0.38,0.54,0.37,0.17,0.29
26163563900,0.16,0.11,0.48,0.03,0.05
26163564100,0.44,0.37,0.8,0.51,0.54
26163564200,0.48,0.55,0.67,0.35,0.51
26163564300,0.19,0.74,0.62,0.44,0.42
26163564401,0.04,0.22,0.36,0.01,0.01
26163564402,0.1,0.07,0.63,0.07,0.06
26163564501,0.02,0.19,0.55,0.11,0.08
26163564502,0.03,0.18,0.66,0.05,0.06
26163564503,0.18,0.17,0.71,0.43,0.3
26163564504,0.17,0.6,0.69,0.39,0.38
26163564600,0.23,0.04,0.49,0.01,0.03
26163564700,0.15,0.15,0.7,0.15,0.17
26163564800,0.22,0.12,0.65,0.09,0.14
26163565000,0.33,0.24,0.67,0.26,0.32
26163565100,0.67,0.43,0.72,0.27,0.56
26163565600,0.29,0.26,0.2,0.0,0.03
26163565700,0.55,0.22,0.5,0.53,0.48
26163565800,0.59,0.54,0.14,0.55,0.48
26163565900,0.55,0.64,0.5,0.73,0.64
26163566600,0.31,0.84,0.21,0.41,0.39
26163566700,0.74,0.73,0.24,0.62,0.66
26163566800,0.81,0.78,0.37,0.55,0.72
26163566900,0.78,0.85,0.6,0.61,0.79
26163567100,0.69,0.82,0.49,0.91,0.82
26163567201,0.46,0.55,0.34,0.12,0.29
26163567202,0.58,0.55,0.13,0.41,0.42
26163567300,0.27,0.46,0.27,0.35,0.27
26163567400,0.22,0.38,0.33,0.31,0.23
26163567800,0.39,0.71,0.49,0.37,0.45
26163567900,0.33,0.43,0.41,0.29,0.31
26163568200,0.39,0.71,0.44,0.09,0.29
26163568300,0.64,0.61,0.46,0.67,0.65
26163568400,0.71,0.44,0.47,0.22,0.49
26163568500,0.91,0.95,0.62,0.76,0.92
26163568700,0.59,0.28,0.57,0.5,0.53
26163569100,0.39,0.39,0.48,0.07,0.21
26163569200,0.56,0.77,0.25,0.78,0.64
26163569300,0.36,0.56,0.23,0.19,0.26
26163569400,0.34,0.28,0.37,0.52,0.35
26163569500,0.32,0.51,0.05,0.08,0.12
26163569600,0.54,0.7,0.16,0.06,0.26
26163569700,0.44,0.46,0.26,0.31,0.34
26163569800,0.52,0.76,0.28,0.31,0.45
26163569900,0.69,0.4,0.38,0.13,0.4
26163570100,0.79,0.83,0.72,0.77,0.86
26163570200,0.82,0.72,0.39,0.56,0.72
26163570400,0.94,0.92,0.57,0.98,0.98
26163570500,0.83,0.84,0.45,0.95,0.9
26163570600,0.91,0.97,0.45,0.86,0.93
26163570800,0.97,0.99,0.79,0.67,0.97
26163570900,0.9,0.99,0.47,0.5,0.86
26163571000,0.96,0.99,0.45,0.63,0.91
26163571700,0.68,0.72,0.72,0.87,0.82
26163571800,0.82,0.55,0.66,0.53,0.74
26163571900,0.77,0.78,0.56,0.38,0.69
26163572000,0.62,0.2,0.45,0.09,0.29
26163572100,0.87,0.87,0.48,0.1,0.62
26163572200,0.5,0.51,0.54,0.68,0.58
26163572400,0.62,0.84,0.38,0.11,0.45
26163572600,0.82,0.65,0.57,0.11,0.56
26163572700,0.57,0.9,0.52,0.21,0.55
26163572800,0.64,0.73,0.52,0.11,0.46
26163573000,0.54,0.38,0.36,0.36,0.42
26163573100,0.35,0.17,0.59,0.43,0.34
26163574600,0.37,0.29,0.39,0.08,0.18
26163574700,0.48,0.5,0.53,0.29,0.43
26163574800,0.24,0.3,0.28,0.01,0.04
26163575000,0.19,0.6,0.35,0.45,0.32
26163575100,0.43,0.52,0.4,0.12,0.28
26163575200,0.36,0.49,0.41,0.08,0.22
26163575300,0.46,0.82,0.33,0.07,0.31
26163575400,0.32,0.37,0.23,0.02,0.08
26163575500,0.43,0.48,0.35,0.05,0.21
26163575600,0.49,0.66,0.63,0.03,0.3
26163576000,0.53,0.85,0.65,0.56,0.67
26163576100,0.46,0.73,0.42,0.22,0.41
26163576200,0.22,0.28,0.14,0.09,0.08
26163576300,0.24,0.37,0.2,0.13,0.13
26163576400,0.28,0.34,0.23,0.57,0.32
26163576500,0.35,0.48,0.08,0.1,0.15
26163576600,0.16,0.2,0.28,0.28,0.14
26163576700,0.25,0.19,0.31,0.1,0.11
26163577100,0.76,0.86,0.74,0.49,0.78
26163577200,0.93,0.91,0.75,0.26,0.81
26163577300,0.86,0.66,0.57,0.34,0.7
26163577400,0.6,0.83,0.66,0.43,0.66
26163577500,0.83,0.92,0.66,0.35,0.77
26163577600,0.85,0.93,0.59,0.09,0.66
26163577700,0.61,0.53,0.57,0.01,0.28
26163577800,0.75,0.53,0.39,0.08,0.42
26163577900,0.76,0.86,0.52,0.23,0.64
26163578500,0.86,0.77,0.76,0.16,0.7
26163578600,0.94,0.86,0.77,0.79,0.94
26163579200,0.91,0.69,0.63,0.21,0.7
26163579700,0.9,0.9,0.53,0.49,0.82
26163579800,0.96,0.95,0.68,0.79,0.95
26163579900,0.52,0.11,0.48,0.47,0.39
26163580100,0.61,0.74,0.1,0.13,0.34
26163580200,0.54,0.81,0.16,0.24,0.42
26163580300,0.58,0.57,0.02,0.14,0.26
26163580400,0.29,0.47,0.0,0.05,0.07
26163580500,0.25,0.48,0.05,0.1,0.1
26163580600,0.35,0.5,0.1,0.57,0.34
26163580700,0.64,0.86,0.25,0.63,0.65
26163580800,0.32,0.86,0.33,0.52,0.48
26163580900,0.6,0.18,0.09,0.08,0.17
26163581100,0.35,0.72,0.52,0.55,0.51
26163581200,0.37,0.5,0.57,0.63,0.51
26163581500,0.52,0.4,0.23,0.02,0.16
26163581600,0.52,0.52,0.66,0.45,0.55
26163581800,0.79,0.68,0.27,0.31,0.58
26163581900,0.53,0.58,0.24,0.23,0.36
26163582100,0.36,0.46,0.29,0.36,0.32
26163583000,0.86,0.74,0.54,0.12,0.6
26163583100,0.78,0.84,0.12,0.24,0.54
26163583300,0.67,0.7,0.4,0.11,0.44
26163583400,0.61,0.66,0.22,0.18,0.39
26163583500,0.57,0.27,0.12,0.07,0.18
26163583600,0.74,0.7,0.1,0.05,0.34
26163583700,0.66,0.74,0.52,0.17,0.52
26163583800,0.53,0.55,0.5,0.33,0.47
26163583900,0.7,0.46,0.39,0.5,0.58
26163584000,0.65,0.61,0.31,0.3,0.49
26163584100,0.45,0.63,0.09,0.1,0.22
26163584300,0.44,0.61,0.56,0.43,0.49
26163584400,0.51,0.92,0.46,0.57,0.65
26163584500,0.46,0.92,0.23,0.4,0.51
26163584600,0.91,0.72,0.75,0.77,0.89
26163585600,0.79,0.76,0.58,0.62,0.77
26163585700,0.81,0.76,0.62,0.34,0.71
26163585900,0.83,0.66,0.21,0.7,0.71
26163586200,0.72,0.65,0.56,0.44,0.65
26163586300,0.45,0.82,0.18,0.14,0.32
26163587000,0.45,0.62,0.12,0.9,0.57
26163587900,0.52,0.4,0.57,0.71,0.59
26163588400,0.39,0.26,0.5,0.09,0.21
26163589300,0.32,0.43,0.1,0.46,0.28
26163590600,0.2,0.35,0.24,0.04,0.07
26163591502,0.33,0.31,0.57,0.96,0.61
26163591600,0.42,0.43,0.36,0.18,0.29
26163591700,0.2,0.15,0.13,0.04,0.03
26163591800,0.65,0.81,0.54,0.28,0.59
26163591900,0.26,0.4,0.13,0.48,0.26
26163592000,0.26,0.11,0.09,0.1,0.06
26163593000,0.45,0.42,0.18,0.7,0.45
26163593200,0.32,0.27,0.25,0.1,0.14
26163593300,0.32,0.82,0.42,0.38,0.44
26163594000,0.25,0.74,0.06,0.21,0.21
26163594100,0.1,0.22,0.06,0.15,0.05
26163594200,0.1,0.49,0.16,0.05,0.06
26163594300,0.18,0.35,0.21,0.12,0.11
26163594400,0.48,0.82,0.11,0.71,0.54
26163595000,0.45,0.72,0.4,0.41,0.48
26163595200,0.34,0.76,0.32,0.47,0.44
26163596100,0.03,0.28,0.14,0.18,0.06
26163596200,0.05,0.51,0.12,0.12,0.07
26163596300,0.01,0.41,0.18,0.16,0.06
26163597000,0.51,0.45,0.1,0.45,0.37
26163598000,0.22,0.3,0.05,0.52,0.2
26163599100,0.51,0.51,0.2,0.36,0.38
26165380100,0.76,0.81,0.25,0.85,0.77
26165380400,0.46,0.59,0.04,0.49,0.36
26165380500,0.56,0.95,0.12,0.5,0.56
26165380600,0.72,0.43,0.17,0.77,0.61
26165380700,0.68,0.95,0.05,0.68,0.66
26165380800,0.58,0.9,0.17,0.9,0.72
27001770100,0.47,0.46,0.07,0.19,0.23
27001770200,0.59,0.77,0.14,0.64,0.57
27001770400,0.57,0.66,0.08,0.43,0.43
27001790501,0.55,0.58,0.15,0.24,0.35
27001790502,0.26,0.38,0.02,0.49,0.22
27003050108,0.35,0.49,0.35,0.19,0.27
27003050109,0.12,0.09,0.13,0.41,0.1
27003050110,0.22,0.09,0.28,0.15,0.09
27003050111,0.08,0.06,0.04,0.11,0.01
27003050114,0.1,0.1,0.14,0.12,0.04
27003050115,0.15,0.14,0.38,0.12,0.09
27003050116,0.13,0.12,0.1,0.19,0.06
27003050208,0.07,0.17,0.18,0.13,0.05
27003050210,0.14,0.18,0.3,0.05,0.05
27003050215,0.11,0.21,0.1,0.38,0.12
27003050216,0.04,0.12,0.29,0.18,0.06
27003050217,0.03,0.17,0.12,0.06,0.02
27003050218,0.07,0.07,0.17,0.0,0.0
27003050219,0.25,0.31,0.45,0.02,0.1
27003050220,0.2,0.5,0.28,0.27,0.22
27003050221,0.01,0.17,0.13,0.21,0.04
27003050222,0.07,0.22,0.06,0.02,0.01
27003050223,0.04,0.13,0.33,0.02,0.02
27003050224,0.15,0.06,0.33,0.18,0.07
27003050225,0.07,0.31,0.18,0.0,0.01
27003050226,0.22,0.36,0.34,0.17,0.17
27003050227,0.09,0.31,0.28,0.09,0.07
27003050228,0.11,0.4,0.37,0.2,0.16
27003050230,0.0,0.06,0.31,0.12,0.02
27003050232,0.15,0.35,0.15,0.05,0.05
27003050233,0.07,0.08,0.21,0.09,0.03
27003050234,0.01,0.34,0.1,0.11,0.04
27003050235,0.34,0.51,0.4,0.29,0.33
27003050236,0.01,0.16,0.06,0.02,0.0
27003050237,0.09,0.22,0.33,0.32,0.15
27003050401,0.14,0.59,0.1,0.54,0.25
27003050504,0.3,0.82,0.1,0.78,0.48
27003050602,0.43,0.33,0.43,0.79,0.53
27003050605,0.2,0.25,0.48,0.82,0.41
27003050607,0.39,0.89,0.63,0.87,0.73
27003050608,0.39,0.51,0.44,0.7,0.51
27003050609,0.13,0.28,0.05,0.22,0.09
27003050610,0.18,0.5,0.39,0.11,0.16
27003050702,0.29,0.26,0.45,0.25,0.25
27003050704,0.31,0.44,0.34,0.18,0.23
27003050706,0.4,0.92,0.64,0.43,0.6
27003050707,0.19,0.43,0.28,0.13,0.14
27003050709,0.09,0.4,0.15,0.13,0.08
27003050710,0.45,0.66,0.48,0.81,0.63
27003050711,0.17,0.18,0.33,0.07,0.07
27003050712,0.31,0.71,0.56,0.47,0.48
27003050805,0.18,0.55,0.49,0.18,0.24
27003050806,0.24,0.29,0.36,0.36,0.25
27003050808,0.3,0.67,0.36,0.48,0.41
27003050809,0.32,0.43,0.65,0.62,0.49
27003050811,0.32,0.44,0.5,0.75,0.5
27003050816,0.09,0.45,0.43,0.23,0.18
27003050818,0.05,0.32,0.39,0.05,0.05
27003050819,0.12,0.16,0.27,0.13,0.07
27003050820,0.14,0.18,0.41,0.28,0.16
27003050821,0.02,0.4,0.4,0.04,0.05
27003050901,0.61,0.43,0.47,0.92,0.71
27003050902,0.07,0.37,0.31,0.1,0.08
27003051001,0.51,0.94,0.64,0.7,0.74
27003051002,0.37,0.69,0.44,0.34,0.42
27003051101,0.23,0.72,0.5,0.5,0.43
27003051102,0.66,0.72,0.78,0.92,0.85
27003051103,0.48,0.79,0.76,0.8,0.74
27003051202,0.53,0.2,0.69,0.87,0.64
27003051203,0.52,0.44,0.74,0.73,0.65
27003051206,0.3,0.2,0.45,0.73,0.4
27003051302,0.62,0.23,0.62,0.9,0.69
27003051304,0.57,0.5,0.7,0.58,0.63
27003051305,0.76,0.61,0.78,0.82,0.83
27003051400,0.51,0.3,0.61,0.54,0.51
27003051502,0.4,0.58,0.65,0.68,0.58
27003051600,0.25,0.16,0.11,0.2,0.1
27005450100,0.41,0.61,0.02,0.28,0.26
27005450200,0.41,0.64,0.13,0.43,0.37
27005450300,0.3,0.67,0.16,0.63,0.4
27005450400,0.17,0.48,0.19,0.46,0.25
27005450500,0.67,0.88,0.35,0.98,0.85
27005450600,0.27,0.74,0.19,0.87,0.51
27005450700,0.05,0.37,0.13,0.16,0.07
27005450800,0.24,0.76,0.07,0.47,0.31
27005450900,0.2,0.74,0.05,0.23,0.19
27005940000,0.76,0.95,0.54,0.63,0.81
27007450100,0.47,0.56,0.25,0.69,0.51
27007450200,0.35,0.74,0.12,0.58,0.41
27007450300,0.21,0.55,0.13,0.35,0.22
27007450400,0.59,0.69,0.1,0.83,0.61
27007450500,0.5,0.46,0.12,0.72,0.47
27007450701,0.56,0.84,0.36,0.8,0.69
27007940002,0.7,0.85,0.46,0.71,0.75
27009020100,0.31,0.61,0.11,0.84,0.46
27009020202,0.22,0.24,0.12,0.16,0.1
27009020203,0.28,0.53,0.21,0.42,0.3
27009020205,0.36,0.4,0.01,0.25,0.19
27009020300,0.19,0.39,0.11,0.27,0.15
27009021101,0.54,0.72,0.19,0.95,0.69
27009021102,0.38,0.44,0.22,0.89,0.52
27011950100,0.14,0.73,0.0,0.51,0.24
27011950200,0.38,0.73,0.0,0.74,0.44
27011950300,0.47,0.55,0.26,0.85,0.58
27013170100,0.22,0.34,0.15,0.43,0.22
27013170200,0.25,0.62,0.26,0.35,0.3
27013170500,0.52,0.64,0.37,0.92,0.69
27013170700,0.5,0.05,0.11,0.86,0.38
27013170800,0.2,0.38,0.08,0.72,0.29
27013171000,0.22,0.46,0.11,0.45,0.24
27013171300,0.07,0.22,0.05,0.22,0.06
27013171400,0.32,0.82,0.21,0.73,0.5
27013171500,0.33,0.72,0.39,0.26,0.36
27013171600,0.37,0.04,0.28,0.78,0.31
27015960101,0.42,0.73,0.22,0.28,0.36
27015960102,0.39,0.34,0.13,0.89,0.47
27015960300,0.35,0.61,0.37,0.25,0.33
27015960400,0.19,0.75,0.11,0.9,0.47
27015960500,0.41,0.63,0.35,0.77,0.55
27015960600,0.28,0.85,0.11,0.61,0.42
27015960700,0.2,0.23,0.01,0.27,0.1
27017070100,0.47,0.39,0.27,0.7,0.48
27017070200,0.36,0.97,0.09,0.71,0.55
27017070300,0.05,0.16,0.01,0.19,0.03
27017070400,0.41,0.6,0.06,0.81,0.47
27017070600,0.33,0.54,0.09,0.72,0.39
27017940000,0.66,0.83,0.32,0.89,0.76
27019090100,0.2,0.34,0.12,0.85,0.35
27019090200,0.17,0.16,0.24,0.2,0.11
27019090301,0.05,0.51,0.04,0.77,0.25
27019090302,0.02,0.26,0.2,0.05,0.02
27019090402,0.02,0.13,0.19,0.15,0.03
27019090501,0.06,0.11,0.34,0.01,0.01
27019090502,0.04,0.13,0.1,0.02,0.0
27019090503,0.01,0.17,0.07,0.01,0.0
27019090601,0.12,0.11,0.43,0.35,0.15
27019090602,0.01,0.04,0.19,0.01,0.0
27019090701,0.0,0.1,0.37,0.11,0.03
27019090702,0.0,0.15,0.37,0.16,0.05
27019090800,0.04,0.21,0.29,0.23,0.09
27019090900,0.07,0.12,0.18,0.44,0.11
27019091000,0.18,0.45,0.37,0.9,0.47
27019091100,0.07,0.11,0.08,0.1,0.02
27019091201,0.16,0.48,0.07,0.63,0.26
27019091202,0.08,0.18,0.27,0.12,0.06
27021940001,0.54,0.92,0.31,0.9,0.75
27021940002,0.88,0.99,0.56,0.94,0.96
27021960100,0.58,0.7,0.08,0.71,0.55
27021960200,0.6,0.85,0.19,0.36,0.51
27021960301,0.08,0.43,0.13,0.24,0.12
27021960302,0.44,0.41,0.01,0.34,0.25
27021960600,0.57,0.82,0.11,0.74,0.6
27021960700,0.47,0.71,0.04,0.79,0.51
27021960801,0.12,0.23,0.04,0.37,0.11
27021960802,0.44,0.66,0.14,0.49,0.41
27023950300,0.24,0.65,0.19,0.58,0.36
27023950400,0.38,0.72,0.33,0.68,0.52
27023950500,0.32,0.51,0.51,0.33,0.36
27023950600,0.38,0.84,0.42,0.86,0.66
27025110100,0.12,0.27,0.1,0.21,0.09
27025110301,0.21,0.07,0.12,0.84,0.25
27025110302,0.34,0.4,0.07,0.89,0.44
27025110401,0.18,0.83,0.09,0.45,0.3
27025110402,0.28,0.38,0.13,0.22,0.18
27025110501,0.21,0.63,0.16,0.73,0.38
27025110600,0.05,0.11,0.13,0.07,0.02
27025110700,0.34,0.55,0.04,0.44,0.28
27027020100,0.2,0.68,0.34,0.62,0.4
27027020500,0.3,0.42,0.07,0.48,0.26
27027030102,0.21,0.31,0.33,0.82,0.4
27027030103,0.41,0.46,0.3,0.44,0.38
27027030104,0.14,0.19,0.13,0.51,0.16
27027030106,0.07,0.39,0.11,0.71,0.23
27027030107,0.1,0.11,0.16,0.16,0.05
27027030201,0.19,0.6,0.06,0.81,0.36
27027030202,0.11,0.51,0.15,0.64,0.27
27029000100,0.66,0.98,0.09,0.97,0.82
27029000200,0.75,0.84,0.29,0.5,0.67
27029000300,0.69,0.66,0.33,0.84,0.72
27031480100,0.21,0.6,0.26,0.77,0.42
27031480200,0.37,0.39,0.11,0.98,0.54
27033270100,0.55,0.75,0.59,0.66,0.67
27033270200,0.27,0.68,0.02,0.46,0.28
27033270300,0.36,0.68,0.47,0.77,0.57
27033270400,0.66,0.96,0.33,0.78,0.77
27035950100,0.33,0.38,0.02,0.11,0.11
27035950204,0.07,0.58,0.01,0.36,0.14
27035950400,0.21,0.71,0.08,0.48,0.29
27035950501,0.06,0.14,0.01,0.09,0.02
27035950502,0.17,0.29,0.09,0.16,0.09
27035950700,0.57,0.93,0.14,0.8,0.68
27035950800,0.24,0.56,0.12,0.48,0.28
27035950900,0.09,0.31,0.0,0.32,0.09
27035951000,0.6,0.73,0.07,0.7,0.56
27035951200,0.35,0.94,0.08,0.79,0.55
27035951301,0.22,0.82,0.11,0.83,0.46
27035951302,0.25,0.9,0.22,0.82,0.55
27035951400,0.21,0.22,0.12,0.18,0.1
27035951600,0.43,0.6,0.11,0.55,0.41
