"","NAME","FIPS","year","totPopE","whiteP","blackP","hispanicP","und18P","age35_49P","age50_64P","ovr65P","VetPercent","noHSP","disbP","povP","UnempP","totUnits","occP","vacantP"
"747","Marshall County, Indiana","18099",2000,45128,92.54,0.25,5.9,28.05,22.73,14.71,13.3,8.87,20.22,28.11,6.77,4.2,18099,91.27,8.73
"748","Martin County, Indiana","18101",2000,10369,98.61,0.15,0.41,25.22,23.17,17.65,14.2,12.72,25.79,39.58,11.22,5.8,4729,88.45,11.55
"749","Miami County, Indiana","18103",2000,36082,93.01,2.95,1.32,25.87,23.89,15.81,12.87,12.93,18.15,29.09,7.99,3.66,15299,89.65,10.35
"750","Monroe County, Indiana","18105",2000,120563,89.84,2.96,1.85,17.97,18.55,11.88,9.19,7.29,11.51,22.09,18.92,4.15,50846,92.24,7.76
"751","Montgomery County, Indiana","18107",2000,37629,96.26,0.75,1.62,25.95,22.79,15.83,13.88,9.99,14.3,32.37,8.32,3.91,15678,93.09,6.91
"752","Morgan County, Indiana","18109",2000,66689,98.06,0.07,0.73,27.22,24.72,16.24,10.65,10.76,19.35,29.49,6.64,2.95,25908,94.32,5.68
"753","Newton County, Indiana","18111",2000,14566,95.75,0.16,2.9,26.41,23.86,16.76,12.84,10.77,21.3,32.3,6.94,4.45,5726,93.26,6.74
"754","Noble County, Indiana","18113",2000,46275,91.24,0.37,7.13,29.01,22.61,13.85,11.03,8.57,22.65,27.61,7.89,3.27,18233,91.57,8.43
"755","Ohio County, Indiana","18115",2000,5623,98.36,0.48,0.44,24.84,24.45,17.38,13.75,11.51,21.61,29.17,7.14,4.8,2424,90.8,9.2
"756","Orange County, Indiana","18117",2000,19306,97.55,0.59,0.56,25.69,22.44,16.62,14.86,10.37,26.17,40.22,12.36,5.13,8348,91.29,8.71
"757","Owen County, Indiana","18119",2000,21786,97.73,0.24,0.75,26.6,24.56,16.85,12.84,12.15,25.15,38.41,9.36,4.53,9853,84.06,15.94
"758","Parke County, Indiana","18121",2000,17241,96.05,2.13,0.6,23.86,23.91,18.07,14.67,11.19,19.46,32.19,11.46,4.05,7539,85.09,14.91
"759","Perry County, Indiana","18123",2000,18899,97.07,1.44,0.7,22.88,24.26,15.65,14.91,11.07,25.25,30.05,9.39,4.87,8223,88.41,11.59
"760","Pike County, Indiana","18125",2000,12837,98.67,0.09,0.58,23.92,23.09,17.75,15.3,10.61,24.43,37.79,8.05,5.37,5611,91.23,8.77
"761","Porter County, Indiana","18127",2000,146798,92.19,0.9,4.82,25.75,24.7,16.3,10.88,10.39,11.74,25.49,5.95,3.99,57616,94.85,5.15
"762","Posey County, Indiana","18129",2000,27061,97.72,0.85,0.44,27.31,25.52,16.03,12.43,9.79,15.55,30.85,7.37,4.11,11076,92.14,7.86
"763","Pulaski County, Indiana","18131",2000,13755,96.65,0.92,1.39,26.92,22.96,15.75,15.35,9.68,20.24,34.48,8.3,4.33,5918,87.36,12.64
"764","Putnam County, Indiana","18133",2000,36019,94.32,2.9,1.14,23.58,22.76,15.15,12.33,9.64,18.78,33.29,7.97,4.79,13505,91.63,8.37
"765","Randolph County, Indiana","18135",2000,27401,97.5,0.23,1.22,25.2,22.02,16.77,15.81,9.41,20.37,36.21,11.14,5.5,11775,92.88,7.12
"766","Ripley County, Indiana","18137",2000,26523,97.92,0.05,0.93,28.07,22.5,15.18,13.39,9.51,21.06,35.04,7.48,3.31,10482,93.89,6.11
"767","Rush County, Indiana","18139",2000,18261,97.44,0.59,0.5,26.71,22.96,15.23,14.76,10.9,20.36,29.62,7.27,3.69,7337,94.36,5.64
"768","St. Joseph County, Indiana","18141",2000,265559,80.54,11.34,4.73,25.72,21.95,13.7,13.59,9.53,17.61,30.11,10.37,5.59,107013,94.14,5.86
"769","Scott County, Indiana","18143",2000,22960,98.16,0.04,0.97,26.25,22.88,16.13,11.07,9.33,28.64,41.39,13.09,4.47,9737,90.71,9.29
"770","Shelby County, Indiana","18145",2000,43445,96.69,0.75,1.14,26.66,24.66,15.28,12.15,10.53,20.16,32.74,7.55,3.66,17633,93.92,6.08
"771","Spencer County, Indiana","18147",2000,20391,97.07,0.54,1.49,26.47,24.08,16.75,12.96,10.36,18.83,29.58,6.93,4.56,8333,90.83,9.17
"772","Starke County, Indiana","18149",2000,23556,96.3,0.22,2.18,26.8,22.89,16.08,13.88,9.84,28.02,38.82,11.06,6.2,10201,85.68,14.32
"773","Steuben County, Indiana","18151",2000,33214,96.14,0.36,2.06,25.65,22.67,16.29,11.85,9.44,15.69,25.68,6.73,4.55,17337,73.47,26.53
"774","Sullivan County, Indiana","18153",2000,21751,93.7,4.27,0.82,22.58,23.52,16.11,14.1,11.71,19.16,38.24,10.93,6.88,8804,88.81,11.19
"775","Switzerland County, Indiana","18155",2000,9065,98.27,0.23,0.86,26.3,22.64,17.74,12.56,10.45,28.61,36.4,13.93,7.72,4226,81.28,18.72
"776","Tippecanoe County, Indiana","18157",2000,148955,86.37,2.48,5.26,20.95,18.41,11.53,9.08,7.98,12.2,22.88,15.41,6.91,58343,94.66,5.34
"777","Tipton County, Indiana","18159",2000,16577,97.65,0.13,1.21,25,23.16,17.38,14.54,10.6,16.33,30.05,5.15,2.56,6848,94.47,5.53
"778","Union County, Indiana","18161",2000,7349,98.48,0.23,0.3,27.28,22.44,16.79,12.91,8.94,20.09,32.4,9.66,5.24,3077,90.77,9.23
"779","Vanderburgh County, Indiana","18163",2000,171922,88.73,8.15,0.98,23.14,22.62,14.74,15.31,10.48,16.88,34.66,11.16,5.61,76300,92.56,7.44
"780","Vermillion County, Indiana","18165",2000,16788,98.01,0.26,0.64,23.77,22.32,17.48,15.81,12.14,18.79,35.87,9.47,5.41,7405,91.32,8.68
"781","Vigo County, Indiana","18167",2000,105848,89.93,5.98,1.2,22.88,21.29,14.36,14.22,10.05,18.97,34.13,14.08,7.06,45203,90.7,9.3
"782","Wabash County, Indiana","18169",2000,34960,96.69,0.4,1.18,24.53,21.63,16.12,15.69,9.92,18.26,32.03,6.94,4.51,14034,94.16,5.84
"783","Warren County, Indiana","18171",2000,8419,98.8,0.08,0.44,26.05,23.02,17.98,13.93,10.48,14.98,26.58,6.54,2.9,3477,92.58,7.42
"784","Warrick County, Indiana","18173",2000,52383,96.99,0.99,0.65,26.87,25.58,17.34,10.81,10.46,13.68,27.1,5.33,3.8,20546,94.61,5.39
"785","Washington County, Indiana","18175",2000,27223,98.26,0.13,0.73,26.51,23.37,15.85,12.04,10.02,24.82,36.05,10.6,4.41,11191,91.72,8.28
"786","Wayne County, Indiana","18177",2000,71097,91.38,5.06,1.37,24.21,21.82,16.44,15.71,11.06,21.88,35.78,11.36,6.54,30468,93.44,6.56
"787","Wells County, Indiana","18179",2000,27600,97.41,0.15,1.44,27.31,23.85,14.92,14.1,9.29,12.69,23.52,5.88,2.98,10970,94.82,5.18
"788","White County, Indiana","18181",2000,25267,93.32,0.14,5.34,25.82,22.71,16.4,14.83,10.84,17.92,36.11,6.99,3.43,12083,80.5,19.5
"789","Whitley County, Indiana","18183",2000,30707,97.83,0.19,0.9,26.75,24.15,15.52,13.04,10.14,13.81,26.84,4.91,2.49,12545,93.35,6.65
"790","Adair County, Iowa","19001",2000,8243,98.45,0.07,0.7,23.87,22.24,15.56,22.09,11.89,12.2,27.99,7.65,3.39,3690,92.09,7.91
"791","Adams County, Iowa","19003",2000,4482,98.48,0.04,0.58,23.94,21.04,17.78,21.42,10.6,15.46,33.07,9.29,4.86,2109,88.53,11.47
"792","Allamakee County, Iowa","19005",2000,14675,95.28,0.14,3.54,25.42,22.13,16.48,18.4,10.56,18.56,23.49,9.57,3.85,7142,80.12,19.88
"793","Appanoose County, Iowa","19007",2000,13721,97.53,0.42,0.98,23.72,20.93,16.9,19.95,9.91,18.55,37.17,14.54,5.93,6697,86.29,13.71
"794","Audubon County, Iowa","19009",2000,6830,98.73,0.13,0.48,25.93,20.2,16.24,23.48,10.81,17.47,25.15,7.73,4.12,2995,92.59,7.41
"795","Benton County, Iowa","19011",2000,25308,98.36,0.2,0.62,27.36,24.19,14.28,15.42,9.89,12.19,25.82,6.11,2.89,10377,93.92,6.08
"796","Black Hawk County, Iowa","19013",2000,128012,87.67,7.9,1.84,23.08,20.71,14.59,13.98,10.21,13.55,30.29,13.12,4.81,51759,95.99,4.01
"797","Boone County, Iowa","19015",2000,26224,98.11,0.3,0.83,24.84,23.44,15.48,16.38,10.33,11,27.82,7.58,2.6,10968,94.58,5.42
"798","Bremer County, Iowa","19017",2000,23325,97.9,0.47,0.56,24.12,21.16,16.82,16,9.9,12.32,21.98,5.09,5.76,9337,94.89,5.11
"799","Buchanan County, Iowa","19019",2000,21093,97.98,0.26,0.62,28.59,22.01,15.59,14.49,9.97,15.37,26.23,9.41,4.33,8697,91.22,8.78
"800","Buena Vista County, Iowa","19021",2000,20411,82.1,0.3,12.54,25.37,22.04,12.9,16.86,9.07,18.67,25.11,10.5,3.79,8145,92.07,7.93
"801","Butler County, Iowa","19023",2000,15305,98.57,0.08,0.58,24.4,21.91,16.69,20.1,10.14,17.85,26.49,8.01,3.11,6578,93.87,6.13
"802","Calhoun County, Iowa","19025",2000,11115,97.61,0.68,0.9,23.07,22.91,15.65,22.11,11.98,14.59,31.92,10.07,3.27,5219,86.47,13.53
"803","Carroll County, Iowa","19027",2000,21421,98.59,0.16,0.54,26.93,22.73,13.87,18.7,9.49,16.34,22.82,6.46,2.44,9019,94.09,5.91
"804","Cass County, Iowa","19029",2000,14684,98.45,0.21,0.69,23.75,22.49,16.49,20.79,10.57,14.12,31.67,11.05,5.01,6590,92.87,7.13
"805","Cedar County, Iowa","19031",2000,18187,97.89,0.19,0.94,25.34,24.17,16.05,16.23,10.67,12.26,24.9,5.54,2.29,7570,94.41,5.59
"806","Cerro Gordo County, Iowa","19033",2000,46447,94.68,0.77,2.78,23.78,23.05,15.48,17.7,10.51,12.73,29.8,8.55,4.73,21488,90.16,9.84
"807","Cherokee County, Iowa","19035",2000,13035,97.81,0.31,0.95,24.64,23.09,16.23,20.36,10.9,12.53,26.15,7.27,3.57,5850,91.93,8.07
"808","Chickasaw County, Iowa","19037",2000,13095,98.53,0.05,0.63,26.14,22.87,16.24,17.91,9.92,16.55,23.35,8.27,6.45,5593,92.83,7.17
"809","Clarke County, Iowa","19039",2000,9133,94.69,0.11,4.04,26.3,22.7,15.34,17.08,9.72,15.57,31.5,8.54,5.88,3934,91.1,8.9
"810","Clay County, Iowa","19041",2000,17372,97.29,0.17,1.13,24.69,23.58,14.65,17.98,10.61,12.01,27.51,8.22,3.76,7828,92.73,7.27
"811","Clayton County, Iowa","19043",2000,18678,98.44,0.13,0.76,25.35,23.05,16,18.54,10.85,17.43,27.66,8.6,3.7,8619,85.57,14.43
"812","Clinton County, Iowa","19045",2000,50149,95.16,1.85,1.25,25.6,22.81,16.19,15.82,11.32,14.39,31.84,10.18,4.97,21585,93.14,6.86
"813","Crawford County, Iowa","19047",2000,16942,89.42,0.69,8.75,26.53,21.63,15.72,17.14,9.73,21.47,27.75,11.1,3.61,6958,92.57,7.43
"814","Dallas County, Iowa","19049",2000,40750,92.41,0.69,5.4,28.19,24.75,14.36,11.12,9.13,10.46,19.19,5.61,2.56,16529,94.28,5.72
"815","Davis County, Iowa","19051",2000,8541,98.01,0.15,0.71,27.13,21.57,15.85,17.4,9.16,21.1,28.05,11.87,3.58,3530,90.85,9.15
"816","Decatur County, Iowa","19053",2000,8689,95.48,0.91,1.7,23.04,18.98,14.88,17.67,8.91,18.29,31.23,15.51,7.5,3833,87.06,12.94
"817","Delaware County, Iowa","19055",2000,18404,98.78,0.07,0.66,28.98,23.52,14.64,15,8.26,14.89,22.58,7.94,3.38,7682,88.96,11.04
"818","Des Moines County, Iowa","19057",2000,42351,92.81,3.51,1.75,24.39,22.08,16.8,16.69,11.71,14.2,29.67,10.67,5.51,18643,92.64,7.36
"819","Dickinson County, Iowa","19059",2000,16424,98.42,0.12,0.66,21.91,22.27,18.61,20.63,12.07,10.8,25.69,5.98,2.8,11375,62.44,37.56
"820","Dubuque County, Iowa","19061",2000,89143,96.5,0.83,1.19,25.55,22.47,15.11,14.7,9.8,14.77,25.7,7.76,4.53,35505,94.89,5.11
"821","Emmet County, Iowa","19063",2000,11027,94.53,0.24,4.31,24.25,21.04,15.35,19.36,10.23,17.83,24.98,8.22,4.73,4889,91.02,8.98
"822","Fayette County, Iowa","19065",2000,22008,96.91,0.5,1.5,24.95,21.67,15.43,19.04,9.83,15.25,30.34,10.78,4.56,9505,92.35,7.65
"823","Floyd County, Iowa","19067",2000,16900,97.43,0.22,1.31,25.12,20.92,17.01,19.22,10.55,14.1,29.35,9.32,4.5,7317,93.32,6.68
"824","Franklin County, Iowa","19069",2000,10704,93.42,0.08,6,24.22,21.41,16.55,20.52,10.22,16,22.74,7.98,4.09,4763,91.45,8.55
"825","Fremont County, Iowa","19071",2000,8010,96.85,0.04,2.17,25.09,22.03,16.98,19.84,11.8,14.95,32.78,9.49,2.8,3514,91.04,8.96
"826","Greene County, Iowa","19073",2000,10366,97.38,0.13,1.66,25.61,21.87,15.33,21.61,9.99,14.42,29.2,8.08,4.81,4623,90.96,9.04
"827","Grundy County, Iowa","19075",2000,12369,98.61,0.08,0.58,25.21,22.66,16.75,19.29,10.15,13.48,21.51,4.64,3.58,5304,93.97,6.03
"828","Guthrie County, Iowa","19077",2000,11353,98.03,0.12,1.06,23.56,22.63,17.45,20.51,11.57,14.58,26.59,8.03,3.81,5467,84.89,15.11
"829","Hamilton County, Iowa","19079",2000,16438,96.07,0.23,1.42,25.44,22.63,15.53,18.02,9.79,12.66,26.13,6.25,2.53,7082,94.49,5.51
"830","Hancock County, Iowa","19081",2000,12100,96.66,0.06,2.49,26.53,23.31,15.78,17.93,10.45,14.21,21.91,6.03,2.66,5164,92.85,7.15
"831","Hardin County, Iowa","19083",2000,18812,96.11,0.59,2.42,24.7,21.37,15.42,20.66,10.61,14.32,30.04,7.96,4.43,8318,91.7,8.3
"832","Harrison County, Iowa","19085",2000,15666,98.2,0.08,0.72,26.22,23.08,15.35,17.66,10.55,14.99,26.54,7.14,4.31,6602,92.62,7.38
"833","Henry County, Iowa","19087",2000,20336,94.19,1.45,1.26,24.68,23.25,15.42,14.7,9.36,13.86,27.29,8.76,4.38,8246,92.48,7.52
"834","Howard County, Iowa","19089",2000,9932,98.64,0.11,0.55,26.33,21.58,14.65,20.13,9.42,20.69,28.84,9.32,3.41,4327,91.84,8.16
"835","Humboldt County, Iowa","19091",2000,10381,98.14,0.07,0.96,24.85,22.47,15.66,20.99,10.97,13.66,29.04,8.28,3.48,4645,92.47,7.53
"836","Ida County, Iowa","19093",2000,7837,98.72,0.1,0.47,25.49,22.02,15.25,21.77,11.08,15.03,30.96,8.8,3.91,3506,91.64,8.36
"837","Iowa County, Iowa","19095",2000,15671,98.21,0.16,0.97,26.41,24.26,14.87,17.11,9.81,12.99,21.41,4.98,2.27,6545,94.16,5.84
"838","Jackson County, Iowa","19097",2000,20296,98.54,0.09,0.6,25.97,22.99,16.09,17.28,10.82,18.51,29.53,10.27,3.72,8949,90.27,9.73
"839","Jasper County, Iowa","19099",2000,37213,96.93,0.83,1.01,24.65,23.4,16.05,16.02,10.1,13.19,23.32,6.47,3.08,15659,93.81,6.19
"840","Jefferson County, Iowa","19101",2000,16181,94.73,0.63,1.84,24.39,25.76,18.21,13.79,8.92,11.92,22.77,10.92,4.1,7241,91.82,8.18
"841","Johnson County, Iowa","19103",2000,111006,88.84,2.84,2.51,20.1,20.88,11.49,7.45,6.81,6.34,18.63,14.98,3.92,45831,96.18,3.82
"842","Jones County, Iowa","19105",2000,20221,96.01,1.76,1.05,24.1,24.09,15.7,15.82,11.48,14.67,25.83,8.59,3.94,8126,93.03,6.97
"843","Keokuk County, Iowa","19107",2000,11400,98.77,0.07,0.54,25.71,22.19,14.59,20.18,9.75,16.02,29.58,10.08,3.86,5013,91.48,8.52
"844","Kossuth County, Iowa","19109",2000,17163,98.28,0.11,0.81,25.84,22.49,16.44,20.12,10.58,14.42,26.17,10.16,3.79,7605,91.7,8.3
"845","Lee County, Iowa","19111",2000,38052,93.03,2.76,2.37,24.37,23.45,16.84,16.55,11.75,16.41,32.8,9.7,5.79,16612,91.27,8.73
"846","Linn County, Iowa","19113",2000,191701,93.09,2.53,1.42,25.26,23.23,14.85,12.24,10.76,9.42,24.05,6.5,3.54,80551,95.28,4.72
"847","Louisa County, Iowa","19115",2000,12183,86.42,0.21,12.62,27.74,22.56,14.85,14.05,9.35,20.34,26.3,9.34,4.29,5133,88.04,11.96
"848","Lucas County, Iowa","19117",2000,9422,98.05,0.13,0.87,25.39,21,16.64,19.33,9.52,20.88,33.8,13.68,4.94,4239,89.9,10.1
"849","Lyon County, Iowa","19119",2000,11763,98.93,0.09,0.36,27.99,21.28,13.71,18.8,7.81,21.29,22.81,7.04,2.39,4758,93.06,6.94
"850","Madison County, Iowa","19121",2000,14019,98.17,0.09,0.75,27.12,23.33,15.64,15.18,10.52,12.42,22.2,6.74,4.22,5661,94.08,5.92
"851","Mahaska County, Iowa","19123",2000,22335,96.75,0.63,0.85,25.71,22.27,14.38,16.34,9.3,17.38,29.21,9.84,4.47,9551,92.97,7.03
"852","Marion County, Iowa","19125",2000,32052,96.95,0.4,0.8,25.35,22.18,14.99,15.91,10.2,16.02,28.14,7.63,3.41,12755,94.21,5.79
"853","Marshall County, Iowa","19127",2000,39311,88.12,0.89,8.96,25.26,22.09,16.24,16.42,11.33,17.71,27.15,10.24,4.4,16324,93.96,6.04
"854","Mills County, Iowa","19129",2000,14547,97.16,0.28,1.23,26.75,24.78,17.37,12.62,11.54,16.81,30.15,8.25,4.85,5671,93.88,6.12
"855","Mitchell County, Iowa","19131",2000,10874,98.88,0.17,0.58,26.53,21.33,15.08,21.57,10.76,15.56,24.67,10.71,3.09,4594,93.47,6.53
"856","Monona County, Iowa","19133",2000,10020,97.91,0.08,0.7,23.22,21.35,16.16,23.93,12.63,18.31,33.35,9.41,3.78,4660,90.36,9.64
"857","Monroe County, Iowa","19135",2000,8016,98.1,0.2,0.5,25.35,20.71,16.11,19.54,10.3,17.78,37.75,9.03,3.73,3588,89.97,10.03
"858","Montgomery County, Iowa","19137",2000,11771,97.6,0.08,1.3,24.99,21.66,15.58,20.26,10.12,18.17,36.34,9.07,4.97,5399,90.5,9.5
"859","Muscatine County, Iowa","19139",2000,41722,85.68,0.65,11.92,26.89,23.36,15.31,12.94,9.24,19.69,30.49,8.87,3.94,16786,94.41,5.59
"860","O'Brien County, Iowa","19141",2000,15102,96.83,0.3,1.77,24.78,21.86,14.74,21.13,9.97,19.33,23.81,7.26,2.97,6509,92.2,7.8
"861","Osceola County, Iowa","19143",2000,7003,97.27,0.11,1.78,26.07,23.15,14.85,18.93,10.15,18.94,22.52,7.03,3.3,3012,92.23,7.77
"862","Page County, Iowa","19145",2000,16976,95.15,1.63,1.56,23.26,22.34,15.37,19.82,10.99,14.54,33.73,12.49,5.96,7302,91.87,8.13
"863","Palo Alto County, Iowa","19147",2000,10147,98.12,0.09,0.76,24.05,20.94,15.08,21.32,10.81,16.33,24.44,10.55,2.11,4631,88.94,11.06
"864","Plymouth County, Iowa","19149",2000,24849,97.45,0.27,1.32,28.32,23.41,14.29,15.95,9.87,12.64,21.34,5.99,1.95,9880,94.86,5.14
"865","Pocahontas County, Iowa","19151",2000,8662,98.01,0.24,0.89,25.42,22.96,16.74,21.72,13.23,13.36,27.29,9.1,3.26,3988,90.7,9.3
"866","Polk County, Iowa","19153",2000,374601,86.43,4.77,4.4,25.71,23.59,14.3,11.15,9.12,11.67,25.82,7.94,4.74,156447,95.31,4.69
"867","Pottawattamie County, Iowa","19155",2000,87704,94.26,0.75,3.3,26.01,23.31,15.3,13.65,11.38,15.96,31.32,8.4,4.1,35761,94.64,5.36
"868","Poweshiek County, Iowa","19157",2000,18815,96.18,0.54,1.2,22.65,21.22,15.69,17.63,9.68,13.26,29.15,9.83,4.95,8556,86.47,13.53
"869","Ringgold County, Iowa","19159",2000,5469,98.85,0.11,0.24,24.04,19.88,16.97,23.99,11.03,17.19,31.67,14.26,4.1,2789,80.49,19.51
"870","Sac County, Iowa","19161",2000,11529,98.01,0.25,0.96,24.1,21.5,15.6,22.67,11.48,15.84,27.8,9.92,3.12,5460,86.92,13.08
"871","Scott County, Iowa","19163",2000,158668,86.58,5.99,4.06,26.48,23.42,15.32,11.77,10.45,13.68,26.14,10.5,5.18,65649,94.95,5.05
"872","Shelby County, Iowa","19165",2000,13173,98.22,0.1,0.67,26.39,23.03,15.11,20.41,11.11,13.41,23.52,6.01,2.61,5459,94.76,5.24
"873","Sioux County, Iowa","19167",2000,31589,96.15,0.18,2.56,27.12,20.17,12.52,15.05,7.19,19.64,17.42,6.44,1.83,11260,94.96,5.04
"874","Story County, Iowa","19169",2000,79981,90.3,1.8,1.55,19.06,18.09,11.25,9.84,7.44,6.47,16.6,14.06,4.39,30630,95.93,4.07
"875","Tama County, Iowa","19171",2000,18103,89.16,0.24,3.75,26.56,21,15.76,18.73,11.17,15.76,25.69,10.53,3.95,7583,92.55,7.45
"876","Taylor County, Iowa","19173",2000,6958,95.33,0.03,3.81,23.93,20.42,16.05,22.36,11.15,16.7,32.77,12.1,3.92,3199,88.28,11.72
"877","Union County, Iowa","19175",2000,12309,97.85,0.23,1.02,23.29,21.7,16.99,18.66,11.28,12.68,29.35,11.4,3.88,5657,92.66,7.34
"878","Van Buren County, Iowa","19177",2000,7809,98.08,0.06,0.77,24.77,21.46,17.36,19.09,10.87,17.29,34.29,12.68,3.66,3581,88.83,11.17
"879","Wapello County, Iowa","19179",2000,36051,95.25,0.91,2.22,23.29,22.06,15.75,17.79,12.27,18.5,39.39,13.22,6.7,15873,93.14,6.86
"880","Warren County, Iowa","19181",2000,40671,97.45,0.26,1.08,27.01,24.11,15.63,11.84,9.39,9.97,21.88,5.07,3.48,15289,96.2,3.8
"881","Washington County, Iowa","19183",2000,20670,95.97,0.28,2.73,26.07,22.7,15.21,17.87,9.14,17.51,27.62,7.57,2.65,8543,94.3,5.7
"882","Wayne County, Iowa","19185",2000,6730,98.28,0.06,0.71,23.86,21.05,16.46,23.79,10.43,16.05,37.9,13.98,3.95,3357,84.03,15.97
"883","Webster County, Iowa","19187",2000,40235,92.37,3.33,2.35,24.47,21.57,14.51,17.37,10.71,15.76,28.29,9.99,4.33,16969,93.57,6.43
"884","Winnebago County, Iowa","19189",2000,11723,96.37,0.18,2.02,24.09,22.69,14.83,18.92,9.55,12.74,26,8.38,3,5065,93.76,6.24
"885","Winneshiek County, Iowa","19191",2000,21310,97.4,0.51,0.8,22.99,21.3,13.85,15.7,7.88,15.94,21,7.97,4.47,8208,94.23,5.77
"886","Woodbury County, Iowa","19193",2000,103877,83.58,1.94,9.11,27.33,21.83,13.64,13.36,10.02,18.56,28.05,10.3,4.16,41394,94.58,5.42
"887","Worth County, Iowa","19195",2000,7909,97.27,0.27,1.57,24.29,23.47,15.84,19.37,12.21,14.01,28.44,8.34,3.79,3534,92.76,7.24
"888","Wright County, Iowa","19197",2000,14334,94.1,0.13,4.93,24.47,22.16,15.69,21.19,9.77,15.6,27.44,7.05,3.71,6559,90.56,9.44
"889","Allen County, Kansas","20001",2000,14385,93.96,1.62,1.93,25.23,21.22,15.85,18.03,10.85,16.86,34.36,14.87,4.35,6449,89.55,10.45
"890","Anderson County, Kansas","20003",2000,8110,96.88,0.31,1.09,26.18,20.67,16.08,20.05,10.12,18.12,36.83,12.76,3.66,3596,89.57,10.43
"891","Atchison County, Kansas","20005",2000,16774,90.44,5.26,1.95,26.67,20.15,15.04,16.23,9.96,15.33,27.6,13.28,6.21,6818,92.04,7.96
"892","Barber County, Kansas","20007",2000,5307,96.19,0.3,2.02,24.99,22.57,16.85,21.5,10.65,14.21,33.01,10.09,2,2740,81.57,18.43
"893","Barton County, Kansas","20009",2000,28205,88.97,1.08,8.31,25.99,22.43,14.79,17.88,9.88,17.74,27.97,12.91,5.3,12888,88.4,11.6
"894","Bourbon County, Kansas","20011",2000,15379,93.28,3.03,1.29,25.76,20.31,15.57,18.23,11.11,15.79,39.16,13.55,3.86,7135,86.35,13.65
"895","Brown County, Kansas","20013",2000,10724,86.07,1.5,2.32,26.37,21.21,15.59,19.48,10.97,15.41,34.5,12.91,5.79,4815,89.68,10.32
"896","Butler County, Kansas","20015",2000,59482,93.57,1.36,2.25,28.64,24.96,13.92,12.58,10.41,12.67,28.24,7.31,3.58,23176,92.88,7.12
"897","Chase County, Kansas","20017",2000,3030,96.04,0.92,1.75,24.13,23,16.93,18.75,12.34,12.88,29.17,8.57,2.73,1529,81.49,18.51
"898","Chautauqua County, Kansas","20019",2000,4359,93,0.3,1.35,23.38,18.67,19.55,24.34,12.3,18.97,46.64,12.21,4.77,2169,82.8,17.2
"899","Cherokee County, Kansas","20021",2000,22605,91.57,0.61,1.29,26.5,21.39,16.46,15.15,9.96,19.65,40.65,14.33,5.47,10031,88.48,11.52
"900","Cheyenne County, Kansas","20023",2000,3165,96.43,0.03,2.59,23.76,21.04,14.57,26.6,10.62,14.49,34.98,9.44,2.77,1636,83.13,16.87
"901","Clark County, Kansas","20025",2000,2390,94.06,0.21,4.02,26.57,20.54,16.95,21.8,10.92,12.56,27.49,12.65,2.58,1111,88.12,11.88
"902","Clay County, Kansas","20027",2000,8822,97.22,0.57,0.83,24.94,21.8,15.81,20.75,12.84,12.99,31.75,10.15,3.48,4084,88.57,11.43
"903","Cloud County, Kansas","20029",2000,10268,97.95,0.33,0.6,22.36,18.92,16.01,23.22,11.41,14.47,32.41,10.76,4.27,4838,86.05,13.95
"904","Coffey County, Kansas","20031",2000,8865,96.28,0.24,1.55,26.82,24.11,15.92,16.23,10.84,13.06,30.75,6.61,4.44,3876,90.02,9.98
"905","Comanche County, Kansas","20033",2000,1967,96.9,0.05,1.78,22.11,19.57,19.67,25.83,12.81,8.68,32.94,10.19,0.21,1088,80.15,19.85
"906","Cowley County, Kansas","20035",2000,36291,88.43,2.68,3.59,26.02,21.6,15.3,15.9,9.77,14.56,36.47,12.93,7.82,15673,89.57,10.43
"907","Crawford County, Kansas","20037",2000,38242,92.26,1.75,2.38,22.95,19.15,13.93,15.45,9.83,15.46,33.64,15.95,4.9,17221,90.03,9.97
"908","Decatur County, Kansas","20039",2000,3472,97.49,0.49,0.98,23.65,21.83,15.35,26.18,11.78,13.59,30.96,11.6,1.05,1821,82.04,17.96
"909","Dickinson County, Kansas","20041",2000,19344,95.15,0.52,2.3,25.72,23.31,15.82,18.61,12.95,13.64,29.52,7.54,3.2,8686,90.99,9.01
"910","Doniphan County, Kansas","20043",2000,8249,94.25,1.99,1.16,25.31,21.2,14.74,16.17,9.83,19.82,28.35,11.89,6.99,3489,90.94,9.06
"911","Douglas County, Kansas","20045",2000,99962,84.58,4.15,3.27,20.41,19.26,10.81,7.94,6.92,7.64,21.71,15.85,4.63,40250,95.62,4.38
"912","Edwards County, Kansas","20047",2000,3449,88.95,0.26,9.71,24.62,21.72,15.8,20.79,10.26,18.8,32.53,10.37,2.69,1754,82.95,17.05
"913","Elk County, Kansas","20049",2000,3261,94.48,0.21,2.18,22.48,19.07,19.53,25.3,12.24,20.01,39.5,13.77,4.67,1860,75.91,24.09
"914","Ellis County, Kansas","20051",2000,27507,95.1,0.63,2.37,22.41,20.7,12.58,14.32,8.4,12.83,24.04,12.91,4.15,12078,92.67,7.33
"915","Ellsworth County, Kansas","20053",2000,6525,91.25,3.48,3.59,21.39,24.25,16.05,20.37,12.08,15.17,30.1,7.2,3.47,3228,76.86,23.14
