Name1,Name2,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Keys,ID,Longitude,Latitude,Match Score
SANDY HOOK DRUG ABUSE TREATMENT CENTER,,P.O. BOX 215,,,SANDY HOOK,KY,41171.0,(606)738-6163,Alcoholism/Drug,2811KY41171,-83.12438489999994,38.09251640000008,98.0
BARREN RIVER COMPREHENSIVE CARE CENTER,,CITY/COUNTY BUILDING,,,SCOTTSVILLE,KY,42164.0,(502)237-4481,Alcoholism/Drug,5068KY42164,-86.19009499999999,36.75232000000005,85.0
SHELBY COUNTY CENTER,,25 VILLAGE PLAZA,,,SHELBYVILLE,KY,40065.0,(502)633-5683,Alcoholism/Drug,4830KY40065,-85.23879958560634,38.21136747403607,100.0
BULLITT COUNTY MENTAL HEALTH CENTER,,THIRD AND BEECH STREET,,,SHEPHERDSVILLE,KY,40165.0,(502)957-2498,Alcoholism/Drug,5756KY40165,-85.71307999999998,37.99042500000007,85.0
LIVINGSTON COUNTY MENTAL HEALTH CENTER,,HIGHWAY 60,,,St1ITHLAND,KY,42081.0,(502)928-2723,Alcoholism/Drug,8457KY42081,-88.3985178176153,37.15289713400149,97.44
REGION XIV COMMUNITY MH CENTER,COMMUNITY MENTAL HEALTH SERVICES,324 CUNDIFF TRADE BUILDING,CUNDIFF SQUARE CENTER,,SOMERSET,KY,42501.0,(606)679-73{18,Alcoholism/Drug,4087KY42501,-84.6030577945537,37.07736256861934,85.3
SPENCER COUNTY SERVICE CENTER,,P.O. BOX 424,,,TAYLORSVILLE,KY,40071.0,(502)477-2577,Alcoholism/Drug,0587KY40071,-85.34235849999997,38.029881800000055,98.0
BARREN RIVER C0t1PREHENSIVE CARE CENTER,,800 NORTH MAIN STREET,,,TOMPKINSVILLE,KY,42167.0,(502)487-5655,Alcoholism/Drug,1317KY42167,-85.68828315053442,36.70731675440504,100.0
LEWIS COUNTY COMMUNITY MH CENTER,OUTPATIENT ALCOHOL AND DRUG OFFICE,HIGHWAY 10,ESHAM BUILDING #2,,VANCEBURG,KY,41179.0,(606)796-3022,Alcoholism/Drug,4892KY41179,-83.33875739676049,38.597026283510935,100.0
CAVE RUN COMPREHENSIVE CARE CENTER,MORGAN COUNTY CLINIC,270 COURT STREET,,,WEST LIBERTY,KY,41472.0,(606)743-3139,Alcoholism/Drug,8986KY41472,-83.25955639745091,37.920062978714704,100.0
MCCREARY COUlffY MENTAL HEALTH OFFICE,HEALTH OFFICE,HATFIELD BUILDING,,,WHITLEY CITY,KY,42563.0,(606)376-2466,Alcoholism/Drug,7457KY42563,-84.47585940857891,36.73439900917851,75.68
BALLARD/CARLISLE COUNTIES,MENTAL HEALTH SERVICES,HIGHWAY 60,BALLARD COUNTY COURT HOUSE,,WICKLIFFE,KY,42087.0,(502)335-5111,Alcoholism/Drug,8457KY42087,-89.07760112240129,36.98286612909425,100.0
CUMBERLAND RIVER,COMPREHENSIVE CARE CENTER,CEMETARY ROAD,P.O. BOX 84,,WILLIAMSBURG,KY,40769.0,(606)549-1440,Alcoholism/Drug,4561KY40769,-84.1610559395544,36.77432606723298,96.48
NORTHERN KENTUCKY,GRANT COUNTY COMPREHENSIVE CARE CTR,BARNES ROAD,GRANT COUNTY HOSPITAL ANNEX,,WILLIAMSTOWN,KY,41096.0,(606)824-4442,Alcoholism/Drug,6156KY41096,-84.59382231481115,38.64384459546077,93.97
ALEXANDRIA SUBSTANCE ABUSE CLINIC,,3402 JACKSON STREET,SUITE H,,ALEXANDRIA,LA,71301.0,(318)487-5191,Alcohol;sm/Drug,9575LA71301,-92.47385483303779,31.287182766489092,100.0
BATON ROUGE AREA,ALCOHOL AND DRUG CENTER INC,1819 FLORIDA BLVD,,,BATON ROUGE,LA,70802.0,(504)344-0486,Alcoholism/Drug,1980LA70802,-91.16973182097306,30.449941563500857,100.0
BATON ROUGE SUBSTANCE ABUSE CLINIC,,104 NORTH 19TH STREET,,,BATON ROUGE,LA,70802.0,(504)342-6685,Alcohol;sm/Drug,2698LA70802,-91.16909199163004,30.447880048569584,99.52
HUMAN RESOURCES AND DEVELOPMENT CORP,,1410 CONVENTION STREET,,,BATON ROUGE,LA,70802.0,(504)343-5531,Alcoholism/Drug,8543LA70802,-91.17488244137488,30.44849890305125,100.0
BOGALUSA SUBSTANCE ABUSE SERVICE,,506 EAST FOURTH STREET,,,BOGALUSA,LA,70427.0,(504)732-5265,Alcoholism/Drug,2077LA70427,-89.85405258361902,30.77493321186623,100.0
BOSSIER CITY SUBSTANCE ABUSE CLINIC,,1602 BARKSDALE BOULEVARD,,,BOSSIER CITY,LA,71101.0,(504)226-9660,Alcoholism/Drug,8197LA71101,-93.72180703735063,32.51575249364397,99.49
ST BERNARD SUBSTANCE ABUSE CLINIC,,2712 PALMISANO BOULEVARD,P.O. BOX 1291,,CHALMETTE,LA,70043.0,(504)279-8544,Alcoholism/Drug,1610LA70043,-89.9518720920319,29.93931546390965,100.0
COUSHATTA SUBSTANCE ABUSE SERVICES,,P.O. DRAWER 1,,,COUSHATTA,LA,71009.0,(318)932-1035,Alcoholism/Drug,2331LA71009,-93.34001999999998,32.015030000000024,77.6
CROWLEY MENTAL HEALTH CENTER,CROWLEY SUBSTANCE ABUSE CLINIC,P.O. BOX 374,,,CROWLEY,LA,70526.0,(318)788-1894,Alcoholism/Drug,7469LA70526,-92.37145999999996,30.214235000000034,98.0
GREENWELL SPRINGS,SUBSTANCE ABUSE TREATMENT UNIT,,GREENWELL SPRINGS HOSPITAL,,GREENWELL SPRINGS,LA,70739.0,(504)261-2730EXT.280,Alcoholism/Drug,6549LA70739,-90.99919999999996,30.548365000000054,100.0
HAMMOND MENTAL HEALTH CENTER,HAMMOND SUBSTANCE ABUSE CLINIC,HIGHWAY 51 SOUTH,P.O. BOX 789,,HAMMOND,LA,70401.0,(504)345-2160,Alcoholism/Drug,4336LA70401,-90.48273278989734,30.547100072145227,98.47
CLAIBORNE SUBSTANCE ABUSE SERVICE,,500 NORTH THIRD STREET,,,HOMER,LA,71040.0,(318)927-2121,Alcoholism/Drug,7701LA71040,-93.05464941231683,32.79350679060661,100.0
HOUMA SUBSTANCE ABUSE CLINIC,,1515 1/2 WEST MAIN STREET,P.O. BOX 882,,HOUMA,LA,70360.0,(504)876-6111EXT.0,Alcoholism/Drug,8928LA70360,-90.75188222857695,29.624819623627214,93.44
ACADIANA INSERVICE DRUG ELIMINATION,(AIDE> HOUSE,115 SOUTH CHESTNUT,,,LAFAYETTE,LA,70501.0,(318)233-8115,Drug,2072LA70501,-92.01305556032216,30.227820964680408,98.84
LAFAYETTE SUBSTANCE ABUSE CLINIC,,510 SAINT LANDRY STREET,,,LAFAYETTE,LA,70507.0,(318)232-0163,Alcoholism/Drug,4546LA70507,-92.0273432944998,30.21691339775009,98.61
EDUCATION AND TREATMENT COUNCIL INC,,200 WEST 11TH STREET,,,LAKE CHARLES,LA,70601.0,(318)433-1062,Drug,8740LA70601,-93.22158972417078,30.2141075302913,100.0
JOSEPH R BRISCOE FAMILY,SUBSTANCE ABUSE CENTER,4012 AVENUE H,CHANNAULT AFB,,LAKE CHARLES,LA,70601.0,(318)491-2355,Alcoholism/Drug,9030LA70601,-93.16030015850454,30.22258247259184,98.28
LEESVILLE OUTREACH CLINIC,,103 BELLEVIEW ROAD,P.O. BOX 1526,,LEESVILLE,LA,71446.0,(318)239-3408,Alcoholism/Drug,5649LA71446,-93.26359944767677,31.15256271186656,95.28
LUTCHER SUBSTANCE ABUSE CLINIC,,504 LOUISIANA AVENUE,,,LUTCHER,LA,70071.0,(504)869-5723,Alcoholism/Drug,5694LA70071,-90.69954497839971,30.046528512667283,96.72
WASHINGTON-ST TAMMANY,SUBSTANCE ABUSE SERVICE,900 WILKERSON,,,MANDEVILLE,LA,70448.0,(504)626-8555,Alcoholism/Drug,1688LA70448,-90.07053484677837,30.36944724636599,94.1
MANSFIELD SUBSTANCE ABUSE OUTREACH,,405 POLK STREET,,,MANSFIELD,LA,71052.0,(318)872-0935,Alcoholism/Drug,7204LA71052,-93.69704002220978,32.03778745701435,100.0
MANY SUBSTANCE ABUSE SERVICE,BOX 152,,,,MANY,LA,71449.0,(318)256-2047,Alcoholism/Drug,6549LA71449,-93.48104179999996,31.56839360000004,100.0
INSIGHT PROGRAM,,2350 METAIRIE'ROAD,,,METAIRIE,LA,70001.0,(504)837-9140,Drug,4587LA70001,-90.149442502367,29.982990128911524,100.0
JEFFERSON SUBSTANCE ABUSE CLINIC,,401 VETERANS BOULEVARD,SUITE 102,,METAIRIE,LA,70005.0,(504)834-9470,Alcoholism/Drug,4082LA70005,-90.12662294525222,30.00105496000573,100.0
MINDEN SUBSTANCE ABUSE CLINIC,,407 MEADOWVIEW DRIVE,,,MINDEN,LA,71055.0,(318)371-1020,Alcoholism/Drug,1312LA71055,-93.2729700362651,32.620361201754015,100.0
DEVELOPMENTAL CENTERS INC,,1020 WINNSBORO ROAD,P.O. BOX 115,,MONROE,LA,71201.0,(504)389-5476,Drug,4052LA71201,-92.09250957307616,32.483846918726876,98.33
MONROE SUBSTANCE ABUSE CLINIC,,303 ARKANSAS AVENUE,,,MONROE,LA,71201.0,(318)362-3270,Alcoholism/Drug,8243LA71201,-92.1196955964527,32.50829415046999,100.0
TRI-CITIES SUBSTANCE ABUSE CLINIC,,529 SOUTHEAST BOULEVARD,,,MORGAN CITY,LA,70380.0,(504)395-2856,Alcoholism/Drug,0512LA70380,-91.26443886720638,29.69051930940111,100.0
NATCHITOCHES SUBSTANCE ABUSE CLINIC,,210 FIFTH STREET,P.O. BOX 416,,NATCHITOCHES,LA,71457.0,(318)352-7921,Alcoholism/Drug,5856LA71457,-93.09250204502258,31.754693622586647,100.0
NEW IBERIA SUBSTANCE ABUSE CLINIC,,222 WEST SAINT PETER STREET,,,NEW IBERIA,LA,70560.0,(318)365-7326,Alcoholism/Drug,8220LA70560,-91.82118107183885,30.007084747779732,100.0
DRUG REHABILITATION CLINIC - GENOIS,,113 SOUTH GENOIS STREET,,,NEW ORLEANS,LA,70119.0,(504)486-6277,Drug,2792LA70119,-90.09620625758689,29.97121792223352,100.0
DRUG RESEARCH CLINIC,MELPOMENE UNIT,1620 MELPOMENE STREET,,,NEW ORLEANS,LA,70130.0,(504)523-4918,Drug,4691LA70130,-90.07582718206793,29.93920467075361,100.0
DRUG RESEARCH CLINIC,TULANE UNIT,3604 TULANE AVENUE,,,NEW ORLEANS,LA,70119.0,(504)486-6277,Drug,2135LA70119,-90.10076744952276,29.96638256123583,100.0
FAMILY SERVICE SOCIETY,COMMUNITY CARE,535 GRAVIER,,,NEW ORLEANS,LA,70130.0,(504)524-7471,Drug,7645LA70130,-90.06852696187259,29.950915016211077,98.82
NEW ORLEANS MENTAL HEALTH CENTER,,3100 GENERAL DEGAULLE DR,,,NEW ORLEANS,LA,70114.0,(504)361-6211,Alcoholism/Drug,5906LA70114,-90.02383817454044,29.926376407931805,100.0
NEW ORLEANS SUBSTANCE ABUSE CLINIC,,3934 CANAL STREET,,,NEW ORLEANS,LA,70119.0,(504)568-5531,Alcoholism/Drug,2092LA70119,-90.09931880519696,29.97352029661341,100.0
PONCHARTRAIN MENTAL HEALTH CENTER,,4116 OLD GENTILLY ROAD,,,NEW ORLEANS,LA,70126.0,(504)568-6333,Alcoholism/Drug,2301LA70126,-90.04064908718719,30.00260822475067,100.0
REHABILITATION SERVICES INCORPORATED,EUTERPE CENTER,1633 EUTERPE STREET,,,NEW ORLEANS,LA,70130.0,(504)524-0277,Drug,4771LA70130,-90.07691246926642,29.937915061571612,100.0
ALLEN PARISH MENTAL HEALTH CENTER,OAKDALE SUBSTANCE ABUSE CLINIC,107 SOUTH 12TH STREET,P.O. BOX 308,,OAKDALE,LA,71463.0,,Alcoholism/Drug,3979LA71463,-92.65938179322892,30.813844331167502,100.0
OPELOUSAS SUBSTANCE ABUSE SERVICE,CITY COURT ANNEX,P.O. BOX 1377,,,OPELOUSAS,LA,70570.0,(318)942-4099,Alcoholism/Drug,6611LA70570,-92.07850499999996,30.52874500000007,98.0
RUSTON SUBSTANCE ABUSE CLINIC,,900 SOUTH VIENNA,SUITE C,,RUSTON,LA,71270.0,(318)255-0047,Alcoholism/Drug,1041LA71270,-92.63872708940772,32.519508980798676,98.84
COMMUNITY ORGANIZATION,FOR DRUG ABUSE CONCERNS (CODACl,501 JORDAN STREET,,,SHREVEPORT,LA,71101.0,(318)227-8818,Drug,6626LA71101,-93.7397792626823,32.49813255970273,100.0
ODYSSEY HOUSE SHREVEPORT,,1540 IRVING PLACE,,,SHREVEPORT,LA,71101.0,(318)424-1443,Drug,1364LA71101,-93.74452258168938,32.49692963086857,100.0
PINES TREATMENT CENTER,INTERMEDIATE CARE CENTER,6240 GREENWOOD ROAD,,,SHREVEPORT,LA,71119.0,(318)635-1335,Alcoholism/Drug,1661LA71119,-93.867624659961,32.45247721320639,100.0
SHREVEPORT SUBSTANCE ABUSE CLINIC,,1704 MARKET STREET,,,SHREVEPORT,LA,71101.0,(318)227-5166,Alcoholism/Drug,9084LA71101,-93.73691944113793,32.503837953556236,100.0
SLIDELL SUBSTANCE ABUSE CLINIC,,1921 SECOND STREET,,,SLIDELL,LA,70458.0,(504)643-8300,Alcoholism/Drug,4683LA70458,-89.78166185774923,30.277039990889392,100.0
THIBODAUX SUBSTANCE ABUSE CLINIC,,303 HICKORY STREET,,,THIBODAUX,LA,70301.0,(504)447-5951,Alcoholism/Drug,8576LA70301,-90.83311904677512,29.79490928329309,100.0
VILLE PLATTE SUBSTANCE,ABUSE SERVIt:E,414 WEST HICKORY STREET,P.O. BOX 179,,VILLE PLATTE,LA,70586.0,(318)363-5525,Alcoholism/Drug,8002LA70586,-92.28170098338249,30.68265590319468,100.0
WINNFIELD SUBSTANCE ABUSE SERVICES,,,,,WINNFIELD,LA,71483.0,(318)628-2770,Alcoholism/Drug,6549LA71483,-92.64012499999995,31.924080000000057,100.0
CRISIS AND COUNSELING CENTER,,79 SEWALL STREET,,,AUGUSTA,ME,4330.0,(207)623-4511,Drug,6044ME04330,-69.78354026490793,44.3097208292456,100.0
DRUG REHABILITATION INC,DAY ONE RESIDENCE,ROUTE 202,,,BAR MILLS,NE,4004.0,(207)929-5166,Drug,8480NE04004,-70.54980999999998,43.61290000000002,81.82
BATH-B�UNSWICK MENTAL HEALTH ASSOC,FULL CIRCLE PROGRAM,24 JORDAN AVENUE,,,BRUNSWICK,NE,4011.0,(207)729-8706,Drug,5958NE04011,-69.95945200787831,43.914566065144975,99.31
AROOSTOOK MENTAL HEALTH CENTER,OUTPATIENT ALCOHOLISM SERVICES,SAINT PETER BUILDING,,,CARIBOU,ME,4736.0,,Alcoholism/Drug,6335ME04736,-68.00990499999995,46.86157000000003,85.0
AROOSTOOK MENTAL HEALTH CENTER,ALCOHOLISM AND DRUG SERVICES,,,,FORT FAIRFIELD,ME,4742.0,(207)472-3511,Alcoholism/Drug,6549ME04742,-67.83609679999995,46.771889900000076,100.0
AROOSTOOK MENTAL HEALTH CENTER,OUTPATIEtlT ALCOHOLISM SERVICES,,UNION SQUARE,,HOULTON,ME,4730.0,(207)532-6523,Alcoholism/Drug,6549ME04730,-67.84205499999996,46.12380500000007,100.0
AROOSTOOK MENTAL HEALTH CENTER,OUTPATIENT ALCOHOLISM SERVICES,42 SCHOOL STREET,,,MADAWASKA,ME,4756.0,(207)728-6341,Alcoholism/Drug,5408ME04756,-68.3260835229446,47.353598350204045,100.0
ELAN ONE CORPORATION,RFD BOX 33,,,,POLAND SPRING,ME,4274.0,(207)998-4666,Drug,6549ME04274,-70.36735849999997,44.014593400000074,99.9
DRUG REHABILITATION INC,DAY ONE OUTPATIENT,317 CONGRESS STREET,,,PORTLAND,ME,4102.0,(207)774-9501,Drug,1706ME04102,-70.25400516123236,43.66086287128784,99.51
AROOSTOOK MENTAL HEALTH CENTER,OUTPATIENT ALCOHOLISM SERVICES,489 MAIN STREET,,,PRESQUE ISLE,ME,4769.0,(207)764-3319,Alcoholism/Drug,0242ME04769,-68.01539889910046,46.681726550069506,100.0
SACO UNIT,,265 NORTH STREET,,,SACO,ME,4072.0,(207)282-7504,Alcoholism/Drug,9286ME04072,-70.45027019011323,43.511879361938696,100.0
US ARMY ALCOHOL AND DRUG ABUSE,PREVENTION AND CONTROL PROGRAM,,KIRK ARMY HEALTH CLINIC,RM 355-356,ABERDEEN PROVING GROUND,MD,21005.0,(301)278-3784EXT.3784,Alcoholism/Drug,6549MD21005,-76.15091309999997,39.498167900000055,100.0
ANNE ARUNDEL COUNTY HEALTH DEPT,THE OPEN DOOR CLINIC,62 CATHEDRAL STREET,,,ANNAPOLIS,MD,21401.0,(301)224-7366EXT.7736,Alcoholism/Drug,7616MD21401,-76.49371771376686,38.97697434897201,100.0
ADDICT REFERRAL & COUNSELING CTR INC,CARCC),21 WEST 25TH STREET,,,BALTIMORE,MD,21218.0,(301)366-1717,Drug,6242MD21218,-76.61802130593826,39.31778673982141,100.0
BALTIMORE CITY HEALTH DEPARTMENT,CHERRY HILL DRUG ABUSE REHABILITATION,2490 GILES ROAD,,,BALTIMORE,MD,21225.0,(301)396-1646,Drug,8997MD21225,-76.63080354064267,39.25211670773694,100.0
BALTIMORE CITY JAIL,SUBSTANCE ABUSE TREATMENT PROGRAM,401 EAST EAGER STREET,,,BALTIMORE,MO,21202.0,(301)396-5227,Alcoholism/Drug,0667MO21202,-76.61076236066499,39.30114984001472,99.41
BEHAVIORAL PHARMACOLOGY RESEARCH,UNIT ( BPR UNIT l,4940 EASTERN AVENUE,BUILDING D5W,,BALTIMORE,MD,21224.0,(301)396-8671,Drug,0426MD21224,-76.5496478536942,39.28745592925375,100.0
EAST BALTIMORE DRUG ABUSE CENTER,TREATMENT UNIT,1033 NORTH AISQUITH STREET,,,BALTIMORE,MD,21202.0,(301)327-3301,Drug,6022MD21202,-76.60198737286822,39.302008000008676,100.0
EPOCH HOUSE - EAST,,307 EASTERN BOULEVARD,,,BALTIMORE,MD,21221.0,(301)574-2500,Drug,2660MD21221,-76.4803106600792,39.30645742421329,100.0
GLENWOOD DRUG ABUSE TREATMENT CLINIC,,516 GLENWOOD AVENUE,,,BALTIMORE,MD,21212.0,(301)323-9811,Drug,3328MD21212,-76.60854749223614,39.353925273452866,100.0
GLENWOOD LIFE COMMUNITY CARE CENTER,,516 GLENWOOD AVENUE,,,BALTIMORE,MD,21212.0,(301)323-9811,Drug,3328MD21212,-76.60854749223614,39.353925273452866,100.0
GLENWOOD LIFE POLY-DRUG ABUSE CLINIC,,508 GLENWOOD AVENUE,,,BALTIMORE,HD,21212.0,(301)323-9811,Drug,0674HD21212,-76.60900749108242,39.35398105501852,99.39
JANUS GROWTH CENTER,,21 WEST 25TH STREET,,,BALTIMORE,HD,21209.0,(301)366-2123,Drug,6242HD21209,-76.61802130593826,39.31778673982141,97.81
HAN ALIVE,,2100 NORTH CHARLES STREET,,,BALTIMORE,MD,21218.0,(301)837-4292,Drug,5006MD21218,-76.61675062675498,39.3132838071367,100.0
MANTRA DRUG COUNSELING CENTER INC,,3547 CHESTNUT AVENUE,,,BALTIMORE,MD,21209.0,(301)235-1158,Drug,1568MD21209,-76.62935179501271,39.3309954457595,98.53
MARYLAND DRUG ABUSE RESEARCH,AND TREATMENT FOUNDATION INC CM DART),3707 FALLS ROAD,,,BALTIMORE,MD,21211.0,(301)752-4040,Alcoholism/Drug,1508MD21211,-76.63544330905086,39.33285783106186,100.0
MARYLAND PENITENTIARY HOSPITAL,,954 FORREST STREET,,,BALTIMORE,HD,21202.0,(301)837-2135EXT.320,Alcoholism/Drug,0551HD21202,-76.60787856283301,39.300638944899546,99.38
NEIGHBORHOOD ADOLESCENT AND YOUNG,ADULT DRUG PROGRAM - INPATIENT CLINIC,630 WEST FAYETTE STREET,,,BALTIMORE,MD,21201.0,(301)528-2151,Drug,5231MD21201,-76.62664712249611,39.29019535858665,100.0
NEIGHBORHOOD ADOLESCENT AND YOUNG,ADULT DRUG PROGRAM - OUTPATIENT CLINIC,630 WEST FAYETTE STREET,,,BALTIMORE,MD,21201.0,(301)528-2151,Drug,5231MD21201,-76.62664712249611,39.29019535858665,100.0
PROVIDENT HOSPITAL,ANTI-DRUG ABUSE PROGRAM WITH THERAPY,3101 TOWANDA AVENUE,,,BALTIMORE,MD,21215.0,(301)225-2700,Drug,0231MD21215,-76.6575562286458,39.32194051766865,100.0
SEEKERS AFTER A NEW DIRECTION,ECHO HOUSE,1705 WEST FAYETTE STREET,,,BALTIMORE,MD,21223.0,(301)947-1700,Drug,9326MD21223,-76.64413479000521,39.289534487430686,100.0
UNIVERSITY OF MARY�AND METHADONE,MAINTENANCE TREATMENT PROGRAM,536 WEST PRATT STREET,,,BALTIMORE,HO,21201.0,(301)837-3313,Drug,0672HO21201,-76.62258460028882,39.28630487941094,99.41
WEST END,DRUG ABUSE PROGRAM,2401 WEST BALTIMORE STREET,,,BALTIMORE,HD,21223.0,(301)945-7706,Drug,3692HD21223,-76.65429223173031,39.287809785123756,99.49
X-COMMUNITY ENCOUNTER FOR THE,LIBERATION OF LIFE INC (X-CELLJ,101 SOUTH WOLFE STREET,,,BALTIMORE,MD,21231.0,(301)732-0600,Drug,2043MD21231,-76.59031987082004,39.29045555921595,100.0
EPOCH HOUSE,,22 BLOOMSBURY AVENUE,,,BALTIMORE CCATONSVILLEl,HD,21228.0,(301)744-5937,Drug,6910HD21228,-76.73112008568421,39.27098785027441,96.75
HARFORD COUNTY DRUG ABUSE PROGRAM,DRUG ABUSE CLINIC,125 NORTH MAIN STREET,P.O. BOX 191,,BEL AIR,MO,21014.0,(301)879-2000EXT.222,Drug,0215MO21014,-76.35145298035415,39.53795507063067,99.35
COMMUNITY PSYCHIATRIC CLINIC,BETHESDA UNIT,4803 HAMPDEN LANE,,,BETHESDA,MD,20014.0,(301)656-5220,Drug,6668MD20014,-77.09504845705128,38.98280075184963,98.33
WALDEN COUNSELING CENTER,BOX 224,,,,CALIFORNIA,MO,20619.0,(301)863-6661,Drug,6549MO20619,-76.55677169999996,38.30184940000004,95.29
WALDEN-SIERRA RESIDENTIAL CENTER,,ST ANDREWS CHURCH ROAD,BOX t63,,CALIFORNIA,MD,20619.0,(301)862-4212,Drug,8207MD20619,-76.54109790232245,38.29321621569342,100.0
PUBLICK HOUSE,,400 HIGH STREET,ROOMS 9 AND 10,,CHESTERTOWN,MD,21620.0,(301)778-2616,Alcoholism/Drug,6370MD21620,-76.06855536627975,39.21043706555415,100.0
CHEVERLY DRUG ABUSE TREATMENT CLINIC,,HOSPITAL ROAD,,,CHEVERLY,MD,20785.0,(301)386-0227,Drug,8046MD20785,-76.92163457389499,38.93169142772237,97.3
DRUG INTERVENTION COUNSEL ACTION PROG,SURRATTSVILLE COMMUNITY COUNSELING CTR,6302 AARON LANE,,,CLINTON,MD,20735.0,(301)868-5660,Drug,3541MD20735,-76.89832212258983,38.78123622330895,100.0
SOUTHERN REGIONAL DICAP COUNSELING CTR,SOUTHERN REGIONAL HEALTH CENTER,9314 PISCATAWAY ROAD,,,CLINTON,MD,20735.0,(301)868-8800EXT.154,Drug,3202MD20735,-76.91336872843716,38.76039713563415,100.0
COLLEGE PARK/GREENBELT,COUNSELING CENTER,4809 GREENBELT ROAD,,,COLLEGE PARK,MD,20740.0,(301)345-1414,Drug,3894MD20740,-76.92799582003056,38.998025934676654,100.0
ALLEGANY COUNTY HEALTH DEPARTMENT,ADDICTIONS CLINIC,WILLOWBROOK ROAD,P.O. BOX 1745,,CUMBERLAND,MD,21502.0,(301)777-5680,Alcoholism/Drug,7281MD21502,-78.73801169064855,39.65257583456384,100.0
UPPER SHORE COUNSELING EVALUATION AND REFERRAL SERVICES,,100 SOUTH HANSON STREET,P.O. BOX 480,,EASTON,MD,21601.0,(301)822-6650,Drug,9005MD21601,-76.07291973702719,38.77315573257832,100.0
CECIL COUNTY HEALTH DEPARTMENT,ALCOHOL AND DRUG CENTER,207 NORTH STREET,,,ELKTON,MD,21921.0,(301)398-5106,Alcoholism/Drug,9215MD21921,-75.83050495750766,39.60964075271489,100.0
HOWARD CO DETENTION CTR CLASSIFIC,TREATMENT AND REFERRAL PROGRAM,ONE EMORY STREET,,,ELLICOTT CITY,MD,21043.0,(301)992-2088,Drug,6190MD21043,-76.79759193062672,39.26887665841213,100.0
HOWARD COUNTY HEALTH DEPARTMENT,DRUG ABUSE COUNSELING CENTER,,MACALPINE CENTER,9141 BALTIMORE NATIONAL PIKE,ELLICOTT CITY,MD,21043.0,(301)465-0127,Drug,6549MD21043,-76.81103499999995,39.28224000000006,100.0
TAYLOR MANOR HOSPITAL,GROUP NINE,COLLEGE AVENUE,,,ELLICOTT CITY,MD,21043.0,(301)465-3322,Drug,9145MD21043,-76.78748123575356,39.25540076160039,100.0
FORT GEORGE G MEADE,ALCOHOL AND DRUG CONTROL OFFICE,4 1/2 STREET,BUILDING 2456,,FORT GEORGE G MEADE,MD,20755.0,(301)677-2344,Alcoholism/Drug,6581MD20755,-76.72017491269864,39.090750047047976,98.91
DRUG AND ALCOHOL WALK-IN CENTER,,101 SOUTH MARKET STREET,,,FREDERICK,MD,21701.0,(301)694-1780,Drug,9691MD21701,-77.4112961862338,39.411892674120296,100.0
FREDERICK COUNTY DRUG INFORMATION,AND COUNSELING SERVICE-PROJECT 103,540 WEST SOUTH STREET,,,FREDERICK,MD,21701.0,(301)694-1775,Drug,0539MD21701,-77.42512037857679,39.413092792692105,100.0
FREDERICK METHADONE PROGRAM,C/0 RALPH L MICHELS MD,801 TOLLHOUSE AVENUE,FREDERICK MEDICAL CENTER,,FREDERICK,MD,21701.0,(301)662-0224,Drug,2815MD21701,-77.41434736988262,39.425624659948895,100.0
GUIDE,MONTGOMERY COUNTY,205 SOUTH SUMMIT AVENUE,,,GAITHERSBURG,MD,20760.0,(202)529-1700,Drug,9158MD20760,-77.19429181758042,39.13711297285603,98.72
ANNE ARUNDEL COUNTY HEALTH DEPT,OPEN DOOR NORTH,12 CRAIN HIGHWAYpNE,P.O. BOX 552,,GLEN BURNIE,MD,21061.0,(301)760-6591,Alcoholism/Drug,2504MD21061,-76.62529948010359,39.164353278076476,97.67
CENTER FOR DRUG ABUSE ASSISTANCE,,1302 PENNSYLVANIA AVENUE,,,HAGERSTOWN,MD,21740.0,(301)249-3240,Alcoholism/Drug,0649MD21740,-77.71878454727972,39.664083435043736,99.51
COMMUNITY DETOX INC,,201 NORTH JONATHON STREET,,,HAGERSTOWN,MD,21740.0,,Alcoholism/Drug,5754MD21740,-77.72065161042214,39.645837119167574,96.24
SECOND STORY,,131 WEST NORTH AVENUE,,,HAGERSTOl-lN,MD,21740.0,(301)791-3245,Alcoholism/Drug,5167MD21740,-77.71981283916158,39.64880435711176,97.62
GUIDE,BOWIE CLINIC,5126 BALTIMORE AVENUE,,,HYATTSVILLE,MD,20781.0,(301)779-7741,Drug,0507MD20781,-76.94075852490066,38.9522674907708,100.0
JUNCTION TREATMENT AND REHABILITATION,• FOR ADDICTED PRISONERS,,MARYLAND CORRECTIONAL CAMP CENTER,ANNEX - ROUTE 175,JESSUP,MD,20794.0,(301)799-1760EXT.228,Drug,6549MD20794,-76.81419239999997,39.148121100000026,100.0
MD CORRECTIONAL INST FOR WOMEN,METHADONE DETOXIFICATION,P.O. BOX 535,,,JESSUP,MD,20794.0,(301)799-5550EXT.67,Drug,8740MD20794,-76.81419239999997,39.148121100000026,98.0
BUMPY OAK COUNSELING CENTER,,ROUTE 2,BOX 2287-Y,,LA PLATA,MD,20646.0,(301)934-4357,Drug,2680MD20646,-76.97754999999995,38.529580000000074,88.0
