Year,Page,Center_name,Street_address,City,State,Postal_code,Phone,Keys,
2007,95,Epiphany Center Outpatient Treatment,100 Masonic Avenue,San Francisco,CA,94118,(415) 351-4052,SA TX OP CO WN SF,
2007,95,Epiphany House,1615 Broderick Street,San Francisco,CA,94115,(415) 567-8370x4213Intake: (415) 351-4052,SA TX RL WN BC,
2007,95,Freedom from Alcohol and Drugs Inc Unit II,1362 and 1366 48th Avenue,San Francisco,CA,94122,(415) 665-8077,SA TX RL SF SS,
2007,95,Freedom from Alcohol and Drugs Inc Unit III,1569-1569A and 1569B 48th Avenue,San Francisco,CA,94122,(415) 665-8077,SA TX RL SF SS,
2007,95,Friendship House Assoc of Amer Indians,56 Julian Street,San Francisco,CA,94103,(415) 865-0964,SA TX HH RL OP CO HV PW WN MN CJ SF AR SS PA,
2007,96,82 CALIFORNIAGeary Clinic/BAART/CDP,1040 Geary Street,San Francisco,CA,94109,(415) 928-7800Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP PW WN SF MD PI SS SP F28 F70,
2007,96,Glide Memorial Methodist Church Black Extended Family,330 Ellis Street O˚ce 104,San Francisco,CA,94102,(415) 674-6020x6020Intakes: (415) 674-6095 (415) 674-6000,SA TX DT OP HV GL SE WN MN CJ SF PA,
2007,96,Golden Gate for Seniors,637 South Van Ness Avenue,San Francisco,CA,94110,(415) 626-7553Intake: (415) 626-7779,SA TX RS RL SF PI SS PA SP,
2007,96,Good Shepherd Gracenter,1310 Bacon Street,San Francisco,CA,94134,(415) 337-1938,MH-SA TX RS RL SF PI AR SS PA,
2007,96,Haight Ashbury Free Clinics Inc,1696 Haight Street,San Francisco,CA,94117,(415) 565-1908,MH-SA TX DT OP PH CO HV GL WN MN CJ SF MC SI PI MI SS PA AH SP,
2007,96,Haight Ashbury Free Clinics Inc Center for Recovery,1443A Chinook Court Treasure Island,San Francisco,CA,94130,(415) 394-5247Intake: (415) 394-5855,MH-SA TX RL CO SF PA,
2007,96,Haight Ashbury Free Clinics Inc Drug Detoxi˙cation Project,529 Clayton Street,San Francisco,CA,94117,(415) 565-1926,MH-SA TX DT OP CO GL WN MN CJ PA AH SP,
2007,96,Haight Ashbury Free Clinics Inc Lodestar,1441 Chinook Court Suites A-F Treasure Island,San Francisco,CA,94130,(415) 394-9079Intake: (415) 394-9080,SA TX RL HV GL WN CJ SF SS PA,
2007,96,Haight Ashbury Free Clinics Inc Smith House Smith Ryan House,1441 Chinook Court Unit C,San Francisco,CA,94130,(415) 398-4176,SA TX DT RS RL OP CO HV WN PA,
2007,96,Harbor House,407 9th Street,San Francisco,CA,94103,(415) 503-3029Intake: (415) 503-3023,SA TX RL BC SF SS,
2007,96,Harm Reduction ˝erapy Center,423 Gough Street,San Francisco,CA,94102,(415) 863-4282x3Intake: (415) 863-4282,MH-SA TX DT OP CO WN SF SS SP F36 F67,
2007,96,Horizons Unlimited of San Francisco Inc,440 Potrero Avenue,San Francisco,CA,94110,(415) 487-6700Intakes: (415) 487-6730 (415) 487-6742,SA TX OP AD HV SP,
2007,96,Iris Center Womens Counseling and Recovery Services,333 Valencia Street Suite 222,San Francisco,CA,94103,(415) 864-2364x210Intake: (415) 864-2364,SA TX OP CO PW WN CJ SF SI SS SP,
2007,96,Jelani Inc,1601 ˛uesada Avenue,San Francisco,CA,94124,(415) 822-5977Intake: (415) 822-5945,MH-SA TX RL CO HV PW WN BC CJ SF SS PA SP,
2007,96,Jelani Inc Outpatient Services,1588 ˛uesada Avenue,San Francisco,CA,94124,(415) 822-5949,SA TX OP CO HV SE PW WN MN CJ PA,
2007,96,Jelani Inc ˝e Family Program,1638 and 1640 Kirkwood Avenue,San Francisco,CA,94124,(415) 671-1165Intakes: (415) 822-5945 (415) 822-5977,MH-SA TX RL CO HV GL SE PW WN BC MN CJ SF SS PA SP,
2007,96,Joe Healy Medical Detoxi˙cation Project,120 Page Street Floors 2 and 3,San Francisco,CA,94102,(415) 864-1515x206,SA TX DT RS CO HV GL WN MN SF PI PA AH SP,
2007,96,Kaiser Permanente Hospital Chemical Dependency Recovery Program,1201 Fillmore Street,San Francisco,CA,94115,(415) 292-5030,MH-SA TX DT OP PH AD CO GL WN BC MN SF MD MC SI PI AH SP F4 F17 F81,
2007,97,Laguna Honda Hospital and Rehabilitation Center SA SATS,375 Laguna Honda Boulevard,San Francisco,CA,94116,(415) 759-2300,GH TX HI CO HV SE SF MD MC SI PI MI,
2007,97,Latino Commission on Alc/DA Services Latina Perinatal Women,1724 - 1726 Bryant Street,San Francisco,CA,94110,(650) 244-1444Intake: (415) 558-9125,SA TX RL PW WN BC SF PI SS SP,
2007,97,Lee Woodward Counseling Center for Women/AARS,2201 Sutter Street,San Francisco,CA,94115,(415) 776-1001x13Intake: (415) 776-1001,MH-SA TX OP CO HV WN CJ SF MD MC PI PA,
2007,97,Mission Council Family Day Treatment,474 Valencia Street Suite 135,San Francisco,CA,94103,(415) 864-0554x12Intake: (415) 864-0554,SA TX OP WN MN SP,
2007,97,Native American Health Center Family and Child Guidance Clinic,160 Capp Street,San Francisco,CA,94110,(415) 621-4371Intake: (415) 621-4371x593,MH-SA TX OP AD CO HV WN MN PA N2,
2007,97,3New Leaf Substance Abuse Services,103 Hayes Street,San Francisco,CA,94102,(415) 626-7000,MH-SA TX OP AD HV GL WN MN SF MD PI SS AH SP,
2007,97,New Life Center,1080 Folsom Street,San Francisco,CA,94103,(415) 571-5021,SA TX RL CO HV WN SF PI SS SP,
2007,97,Ohlho Recovery Programs Henry Ohlho House/Skip Byron Primary,601 Steiner Street,San Francisco,CA,94117,(415) 621-4388,SA TX DT RS RL OP CO DU CJ SF PI SS AH,
2007,97,Ohlho Recovery Programs Ohlho Women™s Residential Program,601 Steiner Street,San Francisco,CA,94127,(415) 841-1775Intake: (415) 621-4388,SA TX RL CO WN CJ SF SS PA,
2007,97,Ohlho Recovery Programs Ohlho Youth Outpatient Program,2423 Clement Street,San Francisco,CA,94121,(415) 221-3354Intake: (415) 221-3354x10,SA TX OP AD CO SF PI PA,
2007,97,Ohlho Recovery Programs Outpatient Programs,2418 Clement Street,San Francisco,CA,94121,(415) 221-3354,MH-SA TX OP AD WN MN SF SI PI MI AR,
2007,97,0Portero Hill Neighborhood House ZAP Project,953 De Haro Street,San Francisco,CA,94107,(415) 826-8080x210Intake: (415) 826-8080x605,SA TX OP AD PA,
2007,97,Positive Directions Equals Change Outpatient Program,2111 Jennings Street,San Francisco,CA,94124,(415) 401-0199,MH-SA TX OP AD WN SF SS PA AH,
2007,97,Salvation Army Harbor Light Center Recovery Home,1275 Harrison Street,San Francisco,CA,94103,(415) 503-3000Intake: (415) 503-3050,SA TX DT HH RS RL CO WN MN SF PI MI,
2007,98,84 CALIFORNIASan Francisco Bay Counseling/Education,1700 Irving Street,San Francisco,CA,94122,(415) 759-9500Intakes: (415) 759-9600 (415) 759-9700 Hotline: (415) 759-9700,MH-SA TX OP CO HV GL SE PW WN MN SF AR SS,
2007,98,San Francisco Drug Court Intensive Outpatient Services,509 6th Street,San Francisco,CA,94103,(415) 222-6150x304,SA TX OP CO CJ PA SP,
2007,98,San Francisco General Hospital (SFGH) Stimulant Treatment Outpatient Program,3180 18th Street Suite 202,San Francisco,CA,94110,(415) 502-5777,SA TX OP CO GL WN MN MD PA,
2007,98,San Francisco Womens Rehab Foundation Stepping Stone,255 10th Avenue,San Francisco,CA,94118,(415) 751-5921,SA TX RL WN SF MD MC PI MI AR,
2007,98,Swords to Plowshares Residential Program,1433-F Hailbut Court,San Francisco,CA,94130,(415) 834-0341Intake: (415) 834-0341x308,MH-SA TX HH RL CO SF PA AH,
2007,98,Swords to Plowshares Veterans Rights Organization,1060 Howard Street,San Francisco,CA,94103,(415) 252-4788,MH-SA TX OP CO PA AH,
2007,98,Walden House Adolescent Program,214 Haight Street,San Francisco,CA,94102,(415) 554-1480,MH-SA TX RS RL AD CO GL CJ SF SI PI MI AH,
2007,98,Walden House Adolescent Program,45 Farallones Street,San Francisco,CA,94112,(415) 406-1232,SA TX RS RL AD CO GL SF SI PI,
2007,98,Walden House Adult Residential Program TI,1445 Chinook Court,San Francisco,CA,94130,(415) 989-4902Intake: (415) 934-3450,SA TX RS RL CO MN CJ SF MD MC SI SS,
2007,98,Walden House Care Facility,890 Hayes Street East,San Francisco,CA,94109,(415) 701-5111Intake: (415) 934-3451,MH-SA TX DT RS RL CO HV WN SF SP F17,
2007,98,Walden House Female O ender Trt & Empl Program,1254 13th Street Unit B,San Francisco,CA,94130,(415) 217-3291,MH-SA TX RL CO WN BC CJ MD MC SS PA AH SP,
2007,98,Walden House Multiservice Center,1885 Mission Street 2nd Floor,San Francisco,CA,94103,(415) 554-1131,MH-SA TX OP PH CO SF MD PI SS PA,
2007,98,Western Addition Recovery House,1440 Chinook Court,San Francisco,CA,94130,(415) 394-5867,SA TX RL CO HV MN SF MC SI PA AH,
2007,98,Westside Community Services Alliance Program,489 Clementina Street,San Francisco,CA,94103,(415) 495-6071,MH-SA TX OP CO SF PA,
2007,99,Westside Methadone Treatment Program,1301 Pierce Street,San Francisco,CA,94115,(415) 563-8200Methadone Clients Only,SA TX DT MM DM OP CO HV CJ SF MD MC PA AH SP,
2007,99,Family Counseling Services,121 Santa Anita Street,San Gabriel,CA,91776,(626) 308-1414,MH-SA TX OP AD SF SP F17,
2007,99,La Vista Alcohol/Drug Recovery Center,2220 Girard Street,San Jacinto,CA,92583,(951) 925-8450Intake: (888) 625-6386 Hotlines: (951) 925-8450 (888) 625-6386,SA TX DT RS RL SE SF PI SS,
2007,99,La Vista Alcohol/Drug Recovery Center Our Mothers House,294 Midway Street,San Jacinto,CA,92583,(951) 925-8450Intake: (951) 625-6386 Hotlines: (951) 925-8450 (951) 625-6386,SA TX RL SE SF PI,
2007,99,607 Donna Way,,San Jacinto,CA,92583,(951) 654-0803x258Intake: (800) 851-5816x258 Hotline: (800) 851-5816,MH-SA TX DT OP AD CO PW WN MN CJ MD MC SI PI AR PA,
2007,99,Valley Wide Outreach Program,901 West Esplanade Street,San Jacinto,CA,92582,(951) 654-2026,MH-SA TX OP AD SF SI SS PA SP,
2007,99,ARH Recovery Homes Inc Mariposa Lodge,9500 Malech Road,San Jose,CA,95151,(408) 281-6555Intake: (408) 281-6545,SA TX DT RS RL WN SF SP,
2007,99,ARH Recovery Homes Inc Treatment Options,2345 and 2355 Mather Drive,San Jose,CA,95116,(408) 937-7082,SA TX RS RL WN MN CJ SF SP,
2007,99,Alexian Associates Family Psychology and Counseling,6840 Via Del Oro,San Jose,CA,95119,(408) 270-0165,MH-SA TX OP MN SF MC PI MI SP,
2007,99,Amicus House,466 South Buena Vista Avenue,San Jose,CA,95126,(408) 294-2277Intake: (408) 313-4175,SA TX RS RL HV GL SE PW WN MN CJ SF,
2007,99,Asian American Recovery Services Inc Santa Clara County,1340 Tully Road Suite 304,San Jose,CA,95122,(408) 271-3900,SA TX OP AD CO SF MD SS PA SP F81 F92,
2007,99,Camp Recovery Centers Outpatient Services,105 North Bascom Avenue Suite 205,San Jose,CA,95128,(408) 367-2190,SA TX OP AD SF PI,
2007,99,Catholic Charities of San Jose,2625 Zanker Road Suite 200,San Jose,CA,95134,(408) 468-0100Intake: (408) 325-5180,MH-SA TX OP CO WN MN SF MD MC SP F10 F92,
2007,99,Central Treatment and Recovery Center,976 Lenzen Avenue 1st Floor Suite 1900,San Jose,CA,95126,(408) 792-5656,SA TX OP SF MD SI PI SS SP F92,
2007,99,Combined Addicts and Professionals Services (CAPS)/Outpatient Program,66 East Rosemary Street,San Jose,CA,95112,(408) 441-6088x12Intake: (408) 441-6088x15 Hotlines: (408) 308-6432 (408) 237-5488,MH-SA TX OP CO HV GL SE WN MN SF SS PA SP,
2007,99,Combined Addicts and Professionals Services (CAPS)/Residential Unit,398 South 12th Street,San Jose,CA,95112,(408) 294-5425,MH-SA TX RS RL CO HV GL PW WN MN SF SS SP,
2007,100,86 CALIFORNIAEconomic and Social Opportunities Inc Family Health Services,1445 Oakland Road,San Jose,CA,95112,(408) 971-0888x2550Intakes: (408) 971-0888x2560 (408) 971- 0888x2563,SA TX OP HV SF PA SP,
2007,100,Family and Children Services Substance Abuse Treatment Program,950 West Julian Street,San Jose,CA,95126,(408) 292-9353,MH-SA TX OP CO WN MN CJ SF PI SS AH,
2007,100,Horizon Services Horizon South,650 South Bascom Avenue,San Jose,CA,95128,(408) 283-8555,SA TX DT RS RL MN SF SI PI,
2007,100,Indian Health Center of Santa Clara Valley,1333 Meridian Avenue,San Jose,CA,95125,(408) 445-3400Intakes: (408) 445-3400x264 (408) 445- 3400x240,MH-SA TX OP CO HV PW WN MN CJ SS PA,
2007,100,Kaiser Santa Teresa Alcohol and Drug Abuse Programs,275 Hospital Parkway Suite 370,San Jose,CA,95119,(408) 972-3366,SA TX DT OP AD PI,
2007,100,Life Choices Treatment Services Inc,1157 East Taylor Street,San Jose,CA,95112,(408) 971-7811,SA TX RS RL MN SF SS SP,
2007,100,New Life Recovery Centers Inc,782 Park Avenue Suite 1,San Jose,CA,95126,(408) 297-1182Intake: (866) 894-6572,SA TX HH RS RL OP PH SF PI,
2007,100,Pathway Society Inc Residential,102 South 11th Street,San Jose,CA,95112,(408) 998-5191,MH-SA TX RL SF PA SP,
2007,100,Project Ninety Inc,561 South 9th Street,San Jose,CA,95112,(650) 579-7881x125,SA TX RL CO MN CJ SF MD MC SI PI MI PA SP,
2007,100,Project Ninety Inc,3rd Street House 792 South 3rd Street,San Jose,CA,95112,(408) 295-3799,SA TX RS RL OP CO MN CJ SF MD MC PI PA SP,
2007,100,Proyecto Primavera Garner Family Care Corporation,614 Tully Road,San Jose,CA,95111,(408) 977-1591Intake: (800) 488-9919 Hotline: (800) 488-9919,SA TX OP WN CJ SF PI SS SP F9,
2007,100,2Santa Clara County Ridgemont Community School,1665 Woodridge Way,San Jose,CA,95127,(408) 259-6366Intake: (408) 272-6518,SA TX OP AD MD SI,
2007,100,Santa Clara County ODF East Valley Treatment and Recovery Ctr,2101 Alexian Drive Suite B,San Jose,CA,95116,(408) 272-6581,SA TX OP CO SF MD MC PI SP F9,
2007,100,2Santa Clara Cty Dept of Alc/Drug Servs Family/Children/Community Servs Div,2101 Alexian Drive Suite 110,San Jose,CA,95116,(408) 272-6518,SA TX OP AD MD PA SP,
2007,100,Willow Home,808 Palm Street,San Jose,CA,95110,(408) 294-5072,SA TX RL SE MN CJ SF SP,
2007,100,Able to Change Recovery Inc,25612 Via Solis Street,San Juan Capistrano,CA,92675,(949) 493-6800Intake: (866) 225-3260,SA TX RL SF PI,
2007,100,Able to Change Recovery Inc,31882 Camino Capistrano Suite 220,San Juan Capistrano,CA,92675,(866) 225-3260Intake: (949) 493-6800,SA TX OP PH SF PI,
2007,100,Second Chance Inc Ashland Center,1403 164th Avenue,San Leandro,CA,94578,(510) 481-8645,SA TX OP WN MN CJ SF MD PA,
2007,101,Cottage Outpatient Center San Luis Obispo,1035 Peach Street Suite 203,San Luis Obispo,CA,93401,(805) 541-9113,MH-SA TX OP CO WN MN SF PI SS,
2007,101,Mental Health Systems Inc San Luis Obispo Center For Change,285 South Street Suite M,San Luis Obispo,CA,93401,(805) 544-2892,SA TX OP WN MN CJ SF SS AH SP,
2007,101,San Luis Obispo County Drug and Alcohol Services,2945 McMillan Road Suite 136,San Luis Obispo,CA,93401,(805) 781-4753Intake: (805) 781-4275,SA TX OP CO PW DU CJ SF MD MC SI SS PA AH SP,
2007,101,Sentencing Concepts Inc,11545 Los Osos Valley Road Suite B-2,San Luis Obispo,CA,93405,(805) 788-0100,SA TX OP CO SF,
2007,101,Mental Health Systems Inc Teen Recovery Center-North Inland,150 Valpreda Road Suite 105,San Marcos,CA,92069,(760) 744-3672,SA TX OP AD MD PA,
2007,101,Occupational Health Services (OHS) Driving Under ˝e Inˆuence Program,1637 Capalina Road,San Marcos,CA,92069,(760) 891-1500DWI/DUI Clients Only,SA TX OP AD WN MN DU SF SP,
2007,101,San Diego Health Alliance North O˚ce,1560 Capalina Road,San Marcos,CA,92069,(760) 744-2104Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP WN SF MD,
2007,101,Palm Avenue Detox/Horizons Servs Inc,2251 Palm Avenue,San Mateo,CA,94403,(650) 513-6500Hotline: (650) 513-6500,SA TX DT RS SF PA,
2007,101,Project Intermission House,114 South Delaware Street,San Mateo,CA,94401,(650) 579-7881,SA TX RL AD CO SF SI PI AH SP,
2007,101,Project Ninety Inc Betts House,29 North Grant Street,San Mateo,CA,94401,(650) 579-7881,SA TX HH RL MN SF SI PI SS PA AH SP,
2007,101,Project Ninety Inc Carner House,1451 Young Street,San Mateo,CA,94401,(650) 579-7881,SA TX HH RL MN SF SI PI SS PA AH SP,
2007,101,Project Ninety Inc Duntz House,23 North Grant Street,San Mateo,CA,94401,(650) 579-7881,SA TX HH RL MN SF SI PI SS AH SP,
2007,101,Project Ninety Inc Miller House,14 South Norfolk Street,San Mateo,CA,94401,(650) 579-7881,SA TX HH RL SE MN SF SI PI AH SP,
2007,101,Project Ninety Inc O™Toole Center,15 9th Avenue,San Mateo,CA,94401,(650) 579-7881,SA TX HH RL OP PH MN CJ SF SI PI SS PA AH SP,
2007,101,Project Ninety Inc Simmons House,31 9th Avenue,San Mateo,CA,94401,(650) 348-9714Intake: (650) 579-7881,SA TX HH RL MN SF SI PI SS PA AH SP,
2007,101,Womens Recovery Association San Mateo County/Elms House,202 East Bellevue Avenue,San Mateo,CA,94401,(650) 348-6603,SA TX RS RL PH CO PW WN SF PI,
2007,101,Womens Recovery Association San Mateo County/Laurel House,900 Laurel Avenue,San Mateo,CA,94401,(650) 347-8808,SA TX RL HV GL WN CJ SF PI MI,
2007,101,Anka Behavioral Health Inc West County,1515 Market Avenue,San Pablo,CA,94806,(510) 232-7571,MH-SA TX HH OP CO MD PA,
2007,101,Sojourne Community Counseling Center,2523 El Portal Drive Suite 206,San Pablo,CA,94806,(510) 374-3813Intake: (510) 374-3609,SA TX OP AD WN CJ SF MD SS PA AH SP,
2007,102,88 CALIFORNIATri Cities Discovery Center,2523 El Portal Drive Suite 206,San Pablo,CA,94806,(510) 374-7011Intake: (510) 374-7012,SA TX OP CO SF MC SI PI SS PA AH SP,
2007,102,Ujima Family Recovery Services ˝e Rectory,1901 Church Lane,San Pablo,CA,94806,(510) 236-3134,MH-SA TX RL BC SF,
2007,102,Beacon House Association of San Pedro,1003 South Beacon Street,San Pedro,CA,90731,(310) 514-4940,SA TX RL SF MI SS PA SP,
2007,102,Beacon House Association of San Pedro Channel View House,124 West 11th Street,San Pedro,CA,90731,(310) 514-4940,SA TX HH RL SF SS PA,
2007,102,Beacon House Association of San Pedro Lighthouse,132 West 10th Street,San Pedro,CA,90731,(310) 514-4940,SA TX RL SF MI SS PA SP,
2007,102,Beacon House Association of San Pedro Palos Verdes House,1012 South Palos Verdes Street,San Pedro,CA,90731,(310) 514-4940,SA TX HH RL SF SS PA,
2007,102,Fred Brown Recovery Services,270 West 14th Street,San Pedro,CA,90731,(310) 519-8723,SA TX RS RL OP PH WN MN SF PI AR SS,
2007,102,1Fred Brown Recovery Services Womens House,276 and 278 West 14th Street,San Pedro,CA,90731,(303) 238-5755Intake: (310) 519-8723,SA TX RS RL WN SF PI AR SS,
2007,102,Fred Brown Recovery Services Inc,356 West 13th Street,San Pedro,CA,90731,(310) 519-3757Intake: (310) 519-8723,SA TX RS RL OP PH WN MN SF PI AR SS,
2007,102,Guidance Center Turning Point Program,411 North Harbor Boulevard Suite 202,San Pedro,CA,90731,(310) 732-0697,TX OP AD CO WN MN MC F9,
2007,102,Support for Harbor Area Womens Lives Shawl House,936 South Centre Street,San Pedro,CA,90731,(310) 521-9310,SA TX RL WN SF SS PA,
2007,102,Bay Area Community Resources Inc Marin County Drinking Driver Program,118 Alto Street,San Rafael,CA,94901,(415) 453-9980Intake: (415) 453-9980x301,SA TX OP WN DU SF SP,
2007,102,Center Point Inc Lifelink Perinatal Serv/Women/Children,1477-1483 Lincoln Avenue,San Rafael,CA,94901,(415) 456-6655,SA TX HH RL AD PW WN SF MD AR SS PA SP,
2007,102,Center Point Inc Lifelink Program,39 Mary Street,San Rafael,CA,94901,(415) 456-6655,SA TX HH RL AD CO PW WN CJ SF SS PA SP,
2007,102,Center Point Inc Non Residential Services,1601 2nd Street Suite 104,San Rafael,CA,94901,(415) 456-6655,SA TX DT OP PH AD CO WN MN CJ SF PI SS PA SP,
2007,102,Center Point Inc Reilly House,812 D Street,San Rafael,CA,94901,(415) 454-2413,SA TX DT HH RL OP AD SF MD PI AR SS PA SP,
2007,102,Center Point Inc Residential Program,207 1st Street,San Rafael,CA,94901,(415) 454-9444,SA TX HH RL CO MN CJ SF PI SS PA SP,
2007,103,LIFORNIACenter Point Inc ˝e Manor,603 D Street,San Rafael,CA,94901,(415) 456-6655,SA TX HH RL CO MN CJ SF PI SS PA SP,
2007,103,Family Service Agency of Marin County Substance Abuse Recovery Program,555 Northgate Drive,San Rafael,CA,94903,(415) 491-5707Intake: (415) 491-5716 Hotline: (415) 499-1100,MH-SA TX OP CO PW SF MD MC PI MI SS SP,
2007,103,Ohlho Recovery Programs Ohlho Outpatient Program,914 Irwin Street,San Rafael,CA,94901,(415) 221-3354,MH-SA TX OP AD WN MN SF SI PI MI AR SP F70,
2007,103,Fresno County Hispanic Commission on Alcohol/Drug Abuse Servs/DATE Prog,2640 Jensen Avenue,Sanger,CA,93657,(559) 875-0249DWI/DUI Clients Only,SA TX OP DU SF AH SP,
2007,103,Kings View ˝e Avanti Program,1822 Jensen Avenue Suite 102,Sanger,CA,93657,(559) 875-6300,SA TX OP SF PI SS SP,
2007,103,Alta Institute Inc Chemical Dependency Intervention Prog,1540 East Edinger Avenue Suite B,Santa Ana,CA,92705,(714) 543-7844Intake: (714) 680-0241,MH-SA TX OP CJ SF PI SS PA SP,
2007,103,California Treatment Services dba Recovery Solutions of Santa Ana,2101 East 1st Street,Santa Ana,CA,92705,(714) 542-3581x107Intake: (714) 542-3581 Hotline: (866) 762-3766 Methadone and Buprenorphine Clients Only,SA TX DT MM DM BU OP HV PW WN MN SF MD PI SS SP F28 F92 F9,
2007,103,6Changes for Recovery,300 North Tustin Avenue Suite 201,Santa Ana,CA,92705,(714) 541-4007,SA TX OP PH CO HV GL SE WN MN CJ SF,
2007,103,Diversi˙ed Counseling Services Inc Santa Ana,1617 East 1st Street Suite G,Santa Ana,CA,92701,(714) 667-1196,SA TX OP CJ SF SS SP,
