Name1,Name2,Name3,Address1,Address2,Address3,City,State,ZIP_Code,Contact,Website,Note,Keys
DISC Village Inc,Adult Outpatient,,603 North Martin Luther King Boulevard,,,Tallahassee,FL,32301,(850)561-0717,www.discvillage.com,,SA/TX/OP/WN/SF/MI/AH/
Leon County Treatment Center,,,3976 Woodville Highway,,,Tallahassee,FL,32305,(850)878-7776 Intake: (407)351-7080,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
Turn About Inc of Tallahassee,,,2771 Miccosukee Road,,,Tallahassee,FL,32308,(850)671-1920,www.turnabout.org,,MH-SA/TX/OP/PH/AD/DU/SF/PI/MI/SS/
Addiction Recovery Care of Tampa,(ARC),,720 East Fletcher Avenue,Suite 201,,Tampa,FL,33612,(813)978-1300,,,MH-SA/TX/OP/AD/CO/DU/SF/SI/PI/
Agency for Community Trt Services Inc,Drew Park Transitional Housing,,4403 West Martin Luther King Jr Blvd,,,Tampa,FL,33614,(813)879-1649 Intake: (813)279-1649,www.actsfl.org,,SA/TX/HH/RL/SF/MD/MC/SI/PI/MI/SP/
Agency for Community Trt Services Inc,Outpatient Treatment Services,,4612 North 56th Street,Suite 4604,,Tampa,FL,33610,(813)933-8259,www.actsfl.org,,SA/TX/OP/SF/MD/MC/SI/PI/MI/SP/
Associates and Behavioral,Health and Recovery,,7825 North Dale Mabry Highway,Suite 206,,Tampa,FL,33614,(813)931-5933,,,MH-SA/TX/OP/CO/CJ/SF/MC/PI/MI/SS/SP/
Drug Abuse Comprehensive Coord Office,(DACCO)/Female Residential I,,4424 East Columbus Drive,,,Tampa,FL,33605,(813)621-1688 Intake: (813)621-1688x240,www.dacco.org,,SA/TX/RL/CO/HV/WN/CJ/SF/
Drug Abuse Comprehensive Coord Office,(DACCO)/Resid Treatment Facility II,,3630 North 50th Street,,,Tampa,FL,33619,(813)621-8781 Intake: (813)621-1688x240,www.dacco.org,,SA/TX/RL/CO/HV/MN/CJ/SF/SS/
Drug Abuse Comprehensive Coord Office,(DACCO)/Residential III,,3107 North 50th Street,,,Tampa,FL,33619,(813)635-0606 Intake: (813)621-1688x251,www.dacco.org,,SA/TX/RL/CO/HV/MN/CJ/SF/SS/
Drug Abuse Comprehensive Coord Office,(DACCO)/SAMI Day Treatment,,7402 North 56th Street,Building 600/700,,Tampa,FL,33617,(813)980-3866 Intake: (813)944-0909x285,www.dacco.org,,SA/TX/OP/PH/CO/WN/CJ/SF/MD/PA/AH/
Drug Abuse Comprehensive Coord Office,(DACCO)/Tampa Outpatient,,7402 North 56th Street,Building 200,,Tampa,FL,33617,(813)984-8344x2222 Intake: (813)984-1818x2221,www.dacco.org,,SA/TX/OP/DU/CJ/SF/SS/SP/AH/
Drug Abuse Comprehensive Coord Office,Opiate Treatment program,,7402 North 56th Street,Building 600,,Tampa,FL,33617,(813)984-0909x257 Intake: (813)984-1702,www.dacco.org,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/SF/MD/SS/SP/
Family Center of Temple Terrace,,,10930 North 56th Street,,,Tampa,FL,33617,(813)989-8261 Intake: (813)629-8234,,DWI/DUI Clients Only,SA/TX/OP/DU/CJ/SF/
Healthcare Connection of Tampa Inc,,,825 West Linebaugh Avenue,,,Tampa,FL,33612,(800)444-4434 Intake: (813)931-5560,www.healthcareconnectionoftampa.com,,SA/TX/DT/HH/OP/PH/CO/WN/MN/CJ/SF/PI/MI/
Hillsborough Comm Correctional Center,Juvenile SA Intervention Program,,4102 West Hillsborough Avenue,,,Tampa,FL,33614,(813)877-3234,www.goodwill-suncoast.org,,SA/TX/OP/PH/AD/DU/CJ/SF/SS/SP/F20/
Hyde Park Counseling Center,,,207 West Verne Street,,,Tampa,FL,33606,(813)258-4605 Intake: (888)869-4367,www.hydeparkcenter.com,,TX/RL/OP/PH/WN/DU/CJ/SF/PI/
Phoenix Houses of Florida,,,1718 West Cass Street,,,Tampa,FL,33606,(813)254-3776 Intake: (352)595-5000x6740,,,SA/TX/RL/SF/MD/MC/SI/PI/MI/PA/
Project Recovery,Center for Women,,305 South Hyde Park Avenue,,,Tampa,FL,33606,(813)251-8437 Intake: (813)251-8437x248,www.centreforwomen.com,,MH/TX/OP/PW/WN/SF/MD/PI/SS/SP/AH/
Tampa Crossroads Inc,,,202 West Columbus Drive,,,Tampa,FL,33602,(813)228-9226 Intake: (813)229-9226,www.tampacrossroads.com,,MH-SA/TX/RL/CO/PW/CJ/SF/
Tampa Metro Treatment Center,,,7207 and 7225 North Nebraska Avenue,,,Tampa,FL,33604,(813)236-1182 Intake: (407)351-7080,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
Town and Country Hospital,Addictions Recovery Unit,,6001 Webb Road,,,Tampa,FL,33615,(813)884-1904 Hotline: (813)884-1904,www.townandcountryhospital.com,,SA/TX/DT/DM/HI/PH/SF/MD/MC/PI/MI/
Turning Point of Tampa Inc,,,6227 Sheldon Road,,,Tampa,FL,33615,(813)882-3003 Intake: (800)397-3006,www.tpoftampa.com,,SA/TX/RS/RL/OP/PH/SF/PI/
Counseling Associates and Trt Services,,,204 North Texas Avenue,,,Tavares,FL,32778,(352)343-3200,,,SA/TX/RS/RL/OP/PH/DU/SF/PI/
Care Center for Mental Health,Outpatient,,92140 Overseas Highway,Suite 5,,Tavernier,FL,33070,(305)853-3284 Hotline: (305)853-3284,,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SS/PA/
Agency for Community Trt Services Inc,Thonotosassa Youth Residential,,11309 Tom Flosom Road,,,Thonotosassa,FL,33592,(813)986-5966,www.actsfl.org,,SA/TX/RL/AD/SF/MD/MC/SI/PI/MI/PA/SP/
Coastal Behavioral Healthcare Inc,,,7810 South Tamiami Trail,Suite A-1,,Venice,FL,34293,(941)492-4300,www.coastalbh.org,,MH-SA/TX/OP/CO/DU/SF/MD/MC/SS/
First Step of Sarasota Inc,Outpatient Venice Office,,2210 South Tamiami Trail,Suite 10,,Venice,FL,34293,(941)497-7742,www.fsos.org,,SA/TX/OP/AD/DU/CJ/SF/SI/PI/MI/SS/
Home Detox Inc,,,530 U.S. 41 Bypass South,Unit 12-B,,Venice,FL,34292,(941)412-3869,www.homedetoxinc.com,,SA/DT/RS/OP/DU/SF/
Mental Health Association/Indian River,,,777 37th Street,Suite D104,,Vero Beach,FL,32960,(772)569-9788 Hotline: (772)562-2000,www.mhainirc.org,,MH-SA/TX/OP/SF/SS/
New Horizons of the Treasure Coast Inc,Alcohope,,5925 37th Street,,,Vero Beach,FL,32966,(772)778-7215 Intake: (772)468-5600,www.nhtcinc.org/index.htm,,SA/TX/RL/SF/PI/MI/SS/PA/
New Horizons of the Treasure Coast Inc,Vero Outpatient Branch,,2525 Saint Lucie Avenue,Suite 3,,Vero Beach,FL,32960,(772)778-7217,www.nhtcinc.org,,MH-SA/TX/OP/SF/MC/PI/MI/AH/
Tri County Human Services,Wauchula Outpatient Clinic,,202 South 9th Avenue,,,Wauchula,FL,33873,(863)773-2226 Intake: (863)385-2662,www.tchsonline.com,,SA/TX/OP/AD/CO/PW/WN/DU/CJ/SF/MD/SI/PI/MI/SS/SP/AH/
Center for Family Services of,Palm Beach County,,471 Spencer Drive,,,West Palm Beach,FL,33409,(561)616-1222x239 Intakes: (800)404-7960 (561)616-1248,www.ctrfam.org,,MH-SA/TX/OP/DU/SF/PI/SS/SP/
Drug Abuse Treatment Association Inc,(DATA)/Outpatient,,1720 East Tiffany Drive,Suite 102,,West Palm Beach,FL,33407,(561)844-3556,www.drugabusetreatment.org,,SA/TX/RL/OP/SF/SS/PA/
Drug Abuse Treatment Association Inc,(DATA)/Walter D Kelly Treatment Center,,1041 45th Street,,,West Palm Beach,FL,33407,(561)844-9661,www.drugabusetreatment.org,,SA/TX/HI/RL/SF/SS/PA/
Family Health Counseling Center Inc,,,2677 Forest Hill Boulevard,Suite 102,,West Palm Beach,FL,33406,(561)433-0123,,,SA/TX/OP/AD/CO/WN/DU/SF/PI/MI/SS/SP/AH/
Gratitude House Inc,,,1700 North Dixie Highway,,,West Palm Beach,FL,33407,(561)833-6826,www.gratitudehouse.org,,SA/TX/HH/RL/OP/PH/CO/HV/GL/SE/PW/WN/SF/MD/SS/
Lee Ballard,,,1408 North Killian Drive,Suite 208,,West Palm Beach,FL,33403,(561)845-6722,,,MH-SA/TX/OP/SF/PI/
Metro Treatment of Florida LP,DBA West Palm Beach Treatment Center,,1771 South Congress Avenue,Congress Plaza Unit 7,,West Palm Beach,FL,33406,(561)433-5687 Intake: (407)351-7080,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
PEC Inc,,,1521 Forest Hill Boulevard,Suite 1,,West Palm Beach,FL,33406,(561)969-1221 Intake: (561)575-9990,,DWI/DUI Clients Only,MH-SA/TX/OP/CO/MN/DU/CJ/SF/SP/
Palm Beach Institute,,,1017 North Olive Avenue,,,West Palm Beach,FL,33401,(561)833-7553 Intakes: (561)833-7553x14 (561)833-7553x3,www.pbinstitute.com,,SA/TX/DT/RS/RL/OP/PH/AD/CO/SF/PI/AH/
Colonial Counseling Associates Center,Winter Garden Office,,638 South Dillard Street,,,Winter Garden,FL,34787,(407)249-1146,www.colonialcounseling.com,,SA/TX/OP/SF/AH/
Adjustment and Awareness,Counseling Services Inc,,301 3rd Street NW,Suite 204-A,,Winter Haven,FL,33881,(863)291-3155,,,MH-SA/TX/OP/DU/SF/SS/
Behavioral Choices Inc,,,39 3rd Street SW,Suite 202,,Winter Haven,FL,33880,(863)298-9188,,,SA/TX/OP/SF/
Tri County Human Services,Polk County Adolescent/Outpatient Prog,,37 3rd Street SW,,,Winter Haven,FL,33880,(863)299-4357,www.tchsonline.com,,SA/TX/OP/AD/CO/SF/MD/PI/MI/SS/
Tri County Human Services,Winter Haven/Adult Outpatient,,37 3rd Street SW,,,Winter Haven,FL,33880,(863)299-5286,www.tchsonline.com,,SA/TX/OP/CO/SF/MD/PI/MI/SS/
Another Chance Counseling Center Inc,,,709 Executive Drive,,,Winter Park,FL,32789,(407)629-6167,,,SA/TX/OP/AD/CO/DU/CJ/SF/PI/MI/SS/SP/AH/
Florida Psychiatric Associates Inc,,,1276 Minnesota Avenue,,,Winter Park,FL,32789,(407)647-1781 Hotline: (407)647-1781,,,MH-SA/TX/OP/AD/DU/SF/PI/
New Leaf Center Inc,,,1850 Lee Road,Suite 116,,Winter Park,FL,32789,(407)644-8588,,,SA/TX/OP/DU/SF/
Turning Point of Central Florida,,,2256 Winter Woods Boulevard,,,Winter Park,FL,32792,(407)740-5655 Intake: (407)422HELP,www.TPCentralFL.org,,SA/TX/OP/CO/HV/WN/DU/SF/SS/SP/F13/
Grove Counseling Center Inc,The Grove Academy,,580 Old Sanford Oviedo Road,,,Winter Springs,FL,32708,(407)327-1765x1101 Intake: (800)919-1765,,,SA/TX/RL/AD/CJ/SF/MD/PI/SS/SP/AH/
DISC Village Inc,,,2967 Natural Bridge Road,,,Woodville,FL,32362,(850)421-4115,www.discvillage.com,,SA/TX/HH/RL/AD/SE/PW/WN/MN/CJ/SF/MD/MC/SI/PI/MI/SS/
DISC Village Inc,Adolescent Treatment Program,,2884 Natural Bridge Road,,,Woodville,FL,32362,(850)410-2900 Intake: (850)421-4115,www.discvillage.com,,SA/TX/RL/AD/SF/MD/SI/PI/
McPherson Training Concepts,,,523 Highway 17 South,,,Yulee,FL,32097,(904)548-0160,www.mcphersontrainingconcepts.com,,SA/TX/OP/AD/CO/DU/SF/
Alpha Counseling Services,,,5040 Mission Square,,,Zephyrhills,FL,33541,(813)782-4484 Intake: (727)862-0111,,,SA/TX/OP/SF/
Pathfinder Counseling,Zephyrhills Office,,37816 State Road 54 West,,,Zephyrhills,FL,33542,(813)417-4359,,,MH-SA/TX/OP/AD/DU/SF/SI/PI/MI/
Behavioral Health Services of South GA,,,105 North Parrish Avenue,,,Adel,GA,31620,(229)896-4559 Intake: (229)247-4440 Hotline: (229)247-4440,,,MH-SA/TX/OP/DU/SF/MD/SS/
Volunteers of America of Georgia Inc,,,134 South Hutchinson Avenue,,,Adel,GA,31620,(229)896-1522,www.voase.org,,SA/TX/OP/PH/PW/WN/MN/CJ/PA/AH/
Behavioral Health Center at Phoebe,,,417 3rd Avenue,,,Albany,GA,31702,(229)312-2964 Intake: (229)312-7001 Hotlines: (229)312-7000 (800)435-7912,,,MH/TX/DT/HI/OP/PH/CO/CJ/SF/MD/MC/PI/MI/
Heritage Foundation,,,1216 East Dawson Street,,,Albany,GA,31701,(229)639-0881,www.heritageofthomasville.org,,SA/TX/OP/PH/AD/CO/SF/MD/SI/PI/MI/SS/PA/
Substance Abuse Counseling Center,Marine and Family Services,Marine Corps Logistics Base,814 Radford Boulevard Suite 20311,,,Albany,GA,31704,(229)639-5252 Intake: (229)639-7937 Hotlines: (229)639-5252 (229)639-7937,,,SA/TX/OP/
Middle Flint Behavioral Healthcare,,,425 North Lee Street,,,Americus,GA,31709,(229)931-2404 Hotline: (800)342-7843,www.middleflintbhc.org,,MH-SA/TX/DT/RS/OP/CO/SF/MD/MC/SI/PI/MI/SS/AH/
Middle Flint Behavioral Healthcare,New Beginnings,,952 Anthony Drive,,,Americus,GA,31709,(229)928-2201,www.middleflintbhc.org,,SA/TX/PH/CO/SF/MD/PI/
Middle Flint Behavioral Healthcare,Substance Abuse Outpatient Program,,415 North Jackson Street,,,Americus,GA,31709,(229)931-2504,www.middleflintbhc.org,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/SS/PA/
Middle Flint Behavioral Healthcare,Transitions/Children Servs,,402 North Jackson Street,,,Americus,GA,31709,(229)931-2956 Intake: (229)931-2404 Hotline: (800)342-7843,www.middleflintbhc.org,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/
Serenity Farm,,,696 McMath Mill Road,,,Americus,GA,31709,(229)931-2501 Intake: (800)808-2137,,,SA/TX/RL/PW/BC/PA/
Turner County Behavioral Hlth Servs of,South Georgia,,259 East Washington Avenue,,,Ashburn,GA,31714,(229)567-2990 Intake: (800)313-8199,,,MH-SA/TX/OP/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Advantage Behavioral Health Systems,,,195 Miles Street,,,Athens,GA,30601,(706)369-5745,www.negacsbs.org,,SA/TX/DT/HH/RS/RL/OP/PH/CO/SF/MD/MC/SI/PI/MI/SS/AH/
Athens Area,Commencement Center,,840 Hawthorne Avenue,,,Athens,GA,30606,(706)546-7455 Intake: (706)546-7355 Hotline: (800)646-1155,,,SA/TX/DT/OP/PH/CO/SF/PI/
DM and ADR Inc,,,1710 Commerce Road,,,Athens,GA,30607,(706)552-0688,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/PI/
Family Counseling Service of Athens,,,1435 Oglethrope Avenue,,,Athens,GA,30606,(706)549-7755,,,MH-SA/TX/OP/DU/CJ/SF/PI/SS/SP/
Georgia Therapy Associates,,,111 Athens West Parkway,,,Athens,GA,30603,(706)208-0103,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/MN/SF/
Anchor Hospital,Behavioral Health System,,5454 Yorktowne Drive,,,Atlanta,GA,30349,(770)991-6044x3370 Intakes: (770)991-6044 (678)251-3200,www.anchorhospital.com,,MH-SA/TX/DT/HH/HI/OP/PH/AD/CO/SE/SF/MC/PI/MI/SP/AH/F20/
Bainbridge Treatment Center,,,931 SW Street,,,Atlanta,GA,31717,(229)248-4220 Hotlines: (229)248-4220 (877)790-0691,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/PW/WN/SF/AH/
Bright Beginnings,,,766 Confederate Avenue SE,,,Atlanta,GA,30312,(404)627-1793 Intake: (404)627-1693,,,MH-SA/TX/DT/HH/RS/RL/CO/BC/SF/SI/PI/MI/SS/SP/AH/
CETPA Inc,,,7740 Roswell Road,Suite 700,,Atlanta,GA,30350,(770)452-8630 Hotline: (770)452-8630,www.cetpa.org,,MH-SA/TX/OP/PH/AD/DU/CJ/SF/PI/SS/PA/SP/
Covenant Community Inc,,,623 Spring Street NW,,,Atlanta,GA,30308,(404)881-4660 Intake: (404)267-4285,www.allsaintsatlanta.org,,SA/TX/HH/RL/SF/PA/
Dekalb Community Service Board,at Kirkwood Center,,23 Warren Street,,,Atlanta,GA,30317,(404)370-7474x350 Intake: (404)892-4646 Hotline: (404)892-4646,,,MH/TX/PH/SE/SF/MD/MC/SI/PI/MI/SS/
GPA Treatment Inc,,,4255 Chamblee-Tucker Road,,,Atlanta,GA,30340,(770)493-1922 Hotline: (770)588-4322,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/
Georgia Therapy Associates,Atlanta,,2797 Campbellton Road,Suite C-3,,Atlanta,GA,30311,(404)349-6655,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/PI/SP/
Grady Health System,Drug Dependency Unit,,48-50 Coca Cola Place SE,,,Atlanta,GA,30303,(404)616-3970,,Methadone Clients Only,SA/TX/DT/MM/OP/HV/WN/MN/SF/MD/
HUGS Recovery Centers,,,6830 Roswell Road NE,Suite 1-A,,Atlanta,GA,30328,(770)351-9893,,,GH/TX/RL/OP/MN/DU/SF/PI/SP/
Marr Inc,Mens Center,,2801 Clearview Place,,,Atlanta,GA,30340,(678)805-5100 Intake: (678)805-5131,www.marrinc.org,,SA/TX/HH/RL/OP/PH/MN/DU/SF/PI/
Mary Hall Freedom House Inc,,,102 Johnson Ferry Road,,,Atlanta,GA,30328,(404)843-3800 Intake: (770)992-3499,www.maryhallfreedomhouse.org,,SA/TX/HH/OP/PH/CO/BC/SF/PI/
New Start Drug Treatment Center,,,30 Warren Street SE,,,Atlanta,GA,30317,(404)370-1508 Intake: (404)370-1606,,,SA/TX/OP/PH/WN/MN/DU/SF/MI/
Newport Detox Center Inc,,,440 Ralph McGill Boulevard,,,Atlanta,GA,30312,(404)892-9767 Intake: (404)368-9582,,,SA/TX/DT/RS/OP/CO/HV/SF/SI/MI/SS/PA/SP/
Northside Hospital Substance Abuse,Center/Northside Recovery Center,,1140 Hammond Drive,Suite J-1075,,Atlanta,GA,30328,(404)851-8961 Intake: (404)851-8960,www.northside.com,,MH-SA/TX/HH/RL/OP/CO/DU/SF/MD/MC/SI/PI/MI/AH/
Odyssey Family Counseling Center,,,3578 South Fulton Avenue,,,Atlanta,GA,30354,(404)669-3462,www.odysseycounseling.org,,MH-SA/TX/OP/CO/CJ/SF/MC/SI/PI/MI/SS/PA/AH/
Peachford Behavioral Health Systems,,,2151 Peachford Road,,,Atlanta,GA,30338,(770)455-3200 Hotline: (770)454-2302,www.peachfordhospital.com,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SF/MC/PI/MI/
Plasmetics Inc,Apollo Addiction Recovery Center,,275 Carpenter Drive,Suite 101,,Atlanta,GA,30328,(404)252-4673 Intake: (404)252HOPE Hotline: (404)915-1585,www.apolloaddictionrecovery.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/CO/HV/PW/SF/MD/MC/SP/
Road to Recovery Inc,,,3155 Presidential Drive,Suite 104,,Atlanta,GA,30340,(770)220-2885,www.rdtorecovery.com,,MH-SA/TX/OP/DU/CJ/SF/SP/
Saint Judes Recovery Center Inc,,,139 Renaissance Parkway NE,,,Atlanta,GA,30308,(404)874-2224 Intake: (404)269-6272,www.stjudesrecovery.org,,SA/TX/PH/CO/WN/MN/SF/MI/SS/PA/
Saint Judes Recovery Center Inc,,,1530 Carroll Drive,,,Atlanta,GA,30308,(404)874-2224 Intake: (404)355-7520,www.stjudesrecovery.org,,SA/TX/OP/PH/PW/WN/SF/MI/SS/PA/
Saint Judes Recovery Center Inc,,,761 Piedmont Avenue,,,Atlanta,GA,30308,(404)874-2224x221 Intake: (404)278-2090,www.stjudesrecovery.org,,SA/TX/RL/HV/WN/SF/MI/SS/PA/
Southside Medical Center,Substance Abuse Unit,,1039 Ridge Avenue SW,,,Atlanta,GA,30315,(404)564-6800 Intake: (404)627-1385,,,MH-SA/TX/DT/MM/DM/OP/DU/SF/MD/SI/PI/MI/SS/
Talbott Recovery Campus,,,5448 Yorktowne Drive,,,Atlanta,GA,30349,(800)445-4232,www.talbottcampus.com,,SA/TX/DT/HI/RS/RL/OP/PH/CO/GL/SF/PI/
Turn Around Recovery Residences,,,5455 Buford Highway,Suite 105-A,,Atlanta,GA,30340,(770)457-1280,www.turnaroundrecovery.com,,TX/HH/RL/SF/
Army Substance Abuse Program (ASAP),MCHF-BHD-ASAP,Eisenhower Army Medical Center,Building 300 12-West Nursing Station,,,Augusta,GA,30905,(706)787-5392 Intake: (706)787COPE,www.gordon.army.mil/dhr/ALDrug/,Default.html,SA/TX/DT/HI/OP/PH/WN/MI/AH/
Augusta Metro Treatment Center,,,525 Ellis Street,,,Augusta,GA,30901,(706)722-3855 Intake: (407)351-7080,www.methadonetreatment.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
Community Mental Health Center of East,Central Georgia,,3421 Mike Padgett Highway,,,Augusta,GA,30906,(706)432-4800,www.cmhc.us,,SA/TX/OP/CO/HV/PW/WN/MN/DU/SF/MD/MC/SI/PI/MI/SS/PA/
Hope House Inc,,,2542 Milledgeville Road,,,Augusta,GA,30904,(706)737-9820 Intake: (706)733-3463,,,SA/TX/HH/RL/PW/BC/PA/
Hope House Inc,,,3212 Wrightsboro Road,,,Augusta,GA,30904,(706)737-9820 Intake: (706)733-3463,,,SA/TX/RL/CO/HV/PW/WN/PA/
Medical College of Georgia,Hospital and Clinics,,1120 15th Street,,,Augusta,GA,30912,(706)721-9604 Intake: (706)721-9331,,,GH/DT/HI/CO/SE/SF/MD/MC/SI/PI/MI/
Veterans Affairs Medical Center,Uptown Division,One Freedom Way,,,,Augusta,GA,30904,(706)733-0188x7319 Intakes: (800)836-5561x7732 (706)733-0188 Hotlines: (800)836-5561x07732 (706)733- 0188x7732,,,GH/TX/DT/HI/PH/CO/SF/MD/MC/PI/SS/PA/
Douglas Outpatient Services,,,1707 North Blairs Bridge Road,,,Austell,GA,30168,(770)949-8082 Intake: (770)422-0202 Hotline: (770)422-0202,www.douglascsb.com,,MH-SA/TX/OP/SF/MD/MC/SI/PI/MI/SS/AH/
Georgia Mountains Community Services,,,41 Hospital Street,Suite 100,,Blairsville,GA,30512,(706)745-5911 Hotline: (800)347-5827,,,MH/TX/OP/AD/CO/DU/CJ/SF/MD/MC/SI/PI/MI/SS/
Gateway Behavorial Health Services,,,Route 1,Box 280-B,,Bloomingdale,GA,31302,(912)748-4378,,,MH-SA/TX/RL/AD/CO/SF/MD/SI/PI/MI/SS/
Gateway CSB Crisis Stabilization Unit,,,3045 Scarlet Street,,,Brunswick,GA,31520,(912)280-1450 Intake: (912)280-1400 Hotline: (800)700-8646,,,MH-SA/DT/RS/CO/SF/MD/MC/PI/MI/SS/AH/
Covenant Treatment Center,,,2536 Carrollton-Villa Rica Highway,,,Carrollton,GA,30117,(770)214-9788,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/GL/PW/WN/SF/
Pathways Carroll County,Substance Abuse Center,,153 Independence Drive,,,Carrollton,GA,30116,(770)836-6678 Intake: (888)247-9048 Hotline: (800)247-9048,,,MH-SA/TX/OP/AD/SF/MD/MC/SI/PI/MI/SS/AH/
Cartersville Treatment Center,,,218 Stonewall Street,,,Cartersville,GA,30120,(770)386-1907 Hotline: (678)431-2698,www.crchealth.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/SF/
Lookout Mountain Community Services,Youth Substance Abuse,,107 Alex Drive,,,Chickamauga,GA,30707,(706)539-2228 Intakes: (800)882-1552 (706)539-2228x100,,,SA/TX/RL/AD/SF/MD/SI/PI/SS/
Miller County Mental Health,,,250 West Pine Street,,,Colquitt,GA,39837,(229)758-5090,,,MH/TX/OP/SF/MD/MC/SI/PI/MI/SS/
Bradley Center of St Francis Hospital,,,2000 16th Avenue,,,Columbus,GA,31901,(706)320-3700,www.sfhga.com,,MH-SA/TX/DT/HI/OP/PH/AD/CO/SE/CJ/SF/MC/PI/MI/AH/
Georgia Therapy Associates,Columbus,,1301 Wynnton Court,,,Columbus,GA,31906,(706)576-4033,,Methadone Clients Only,SA/TX/DT/MM/DM/OP/HV/PW/WN/MN/SF/MD/
New Horizons,MH/MR SA Comm Serv Board/Womens Prog,,1727 Boxwood Place,,,Columbus,GA,31906,(706)569-0727 Intake: (706)323-0174,www.newhorizonscsb.org,,MH-SA/TX/OP/PH/WN/SF/MD/MC/PI/MI/SS/PA/
New Horizons,Outpatient Alcohol and Drug Services,,2100 Comer Avenue,,,Columbus,GA,31906,(706)596-5702 Intakes: (706)323-0174 (800)241-3659 Hotlines: (706)256-3200 (706)323-0174,www.newhorizonscsb.org,,MH-SA/TX/HH/OP/SF/MD/MC/PI/MI/SS/PA/
New Horizons,Passages,,1215 2nd Avenue,,,Columbus,GA,31906,(706)317-5001 Hotline: (706)323-0174,www.newhorizonscsb.org,,SA/TX/OP/PH/AD/CO/PW/SF/MD/SI/PI/MI/SS/SP/AH/
GRN Community Service Board,,,977 Taylor Street,Suite A,,Conyers,GA,30012,(770)918-6677 Intakes: (770)962-5544 (800)241-3175 Hotline: (770)962-5544,www.grncsb.com,,MH-SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/SS/
Rockdale House for Men,,,1060 Scott Street SE,,,Conyers,GA,30012,(770)483-3984,www.rockdalehouses.org,,SA/TX/RL/MN/SF/SS/
Middle Flint Behavioral Healthcare,Crisp Outpatient Services,,1335 North 5th Street,Suite A,,Cordele,GA,31015,(229)276-2367 Intakes: (229)931-2404 (800)808-2137 Hotlines: (800)342-7843 (800)808-2137,www.middleflintbhc.org,,MH-SA/TX/OP/CO/WN/SF/MD/MC/SI/PI/MI/SS/
GRN Community Service Board,Newton Mental Health Center,,8201 Hazelbrand Road,,,Covington,GA,30014,(770)787-3977 Intakes: (770)962-5544 (800)241-3175 Hotline: (770)962-5544,www.grncsb.com,,MH-SA/TX/OP/AD/DU/SF/MD/MC/SI/PI/MI/SS/
Forsyth County Mental Health,,,125 North Corners Parkway,,,Cumming,GA,30040,(770)781-6841 Hotline: (800)347-5827,,,MH-SA/TX/OP/AD/CO/DU/SF/MD/SS/
Highland Rivers Community Servs Board,Drug Abuse Treatment and Education Prg,,900 Shugart Road,,,Dalton,GA,30720,(706)270-5003x132 Intake: (706)270-5158 Hotline: (800)923-2305,www.highlandrivers.org,,SA/TX/DT/HI/RS/OP/CO/HV/GL/SE/PW/WN/MN/CJ/SF/MD/MC/PI/SS/AH/
Gateway Behavioral Health Services,Residential Substance Abuse Program,,1000 Commissioner Drive,,,Darien,GA,31305,(912)437-9450 Intake: (912)280-1400 Hotline: (866)713-7763,www.gatewaycsb.org,,MH-SA/TX/RS/RL/OP/CO/HV/PW/WN/BC/SF/MD/PI/SS/
Lewell Mainor Mental Health Center,,,638 Forrester Drive,,,Dawson,GA,39842,(229)430-1854 Intake: (229)995-2701,www.albanycsb.org,,MH-SA/TX/OP/CO/SF/MD/MC/SI/PI/MI/AH/
Dawson County Mental Health,Mental Retardation/Substance Abuse,,32 Jack Heard Road,Bailey Towers Suite 100,,Dawsonville,GA,30534,(706)265-4357 Hotline: (800)347-5827,,,MH/TX/OP/AD/SF/MD/MC/SI/
Alliance Recovery Center,,,209 Swanton Way,Suite B,,Decatur,GA,30030,(404)377-7669,www.alliancerecoverycenter.com,Methadone Clients Only,SA/TX/DT/MM/DM/OP/PW/WN/MN/SF/AH/
